ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
MA,Mastercard Incorporated,69.1,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,0.9925,,95.0,60.0,46.7,65.0,65.0,35.0,33.1,False,up,11.7,True,1,7.8,True,1,"{'eps_growth_yoy': 11.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 46.3}","{'revenue_growth_yoy': 7.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 8.5, 'rs_6m': -6.4, 'rs_line_percentile': 33.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 241.2, 'debt_to_equity': 4.4, 'current_ratio': 1.06, 'operating_margin_pct': 61.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 18.0}",563.17,493342490624,Financial Services,Credit Services,1.0,2.3,False,601.77,-6.4,3,False,664.39,735.0,550.0,38.0,strong_buy,18.0,618.54,9.8,402.0,-28.6,3.44,19.51,0.62,17.9,3.48,0.54,True,-3.21,28.0,22.1,79.0,2026-10-29,False,False,9,STRONG,3.81,622.8,1.11,23.4,0.4,0.02,-23.0,2026-08-11T05:10:08.151668
FAST,Fastenal Company,69.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,60.0,53.9,95.0,50.0,35.0,49.2,False,up,14.1,False,0,11.9,False,0,"{'eps_growth_yoy': 14.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.5}","{'revenue_growth_yoy': 11.9, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 16.3, 'rs_6m': 1.3, 'rs_line_percentile': 49.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 34.3, 'debt_to_equity': 0.11, 'current_ratio': 4.18, 'operating_margin_pct': 21.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -7.8}",52.15,59842002944,Industrials,Industrial Distribution,3.1,3.6,False,52.23,-0.2,7,True,48.07,55.0,39.9,13.0,hold,-7.8,18.94,-63.7,17.23,-67.0,1.53,0.8,1.85,78.6,0.96,2.16,True,-0.08,395.6,5.8,64.0,2026-10-14,False,False,8,STRONG,2.77,39.6,2.56,27.9,0.8,0.03,-27.1,2026-08-11T05:14:38.021516
PGR,The Progressive Corporation,69.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,100.0,60.0,38.7,75.0,50.0,15.0,19.8,False,up,26.6,True,1,4.9,True,1,"{'eps_growth_yoy': 26.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.8}","{'revenue_growth_yoy': 4.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 3.9, 'rs_6m': -5.7, 'rs_line_percentile': 19.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 34.9, 'debt_to_equity': 0.24, 'current_ratio': 0.29, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 7.4}",213.95,124384493568,Financial Services,Insurance - Property & Casualty,1.7,2.5,False,254.93,-16.1,4,False,229.78,308.0,198.0,21.0,hold,7.4,416.46,94.7,198.1,-7.4,12.15,26.0,6.46,69.7,13.9,1.97,True,-0.96,50.8,2.0,64.0,2026-10-14,False,False,6,NEUTRAL,11.1,,2.63,42.7,0.8,0.02,-41.9,2026-08-11T05:14:42.625036
TMO,Thermo Fisher Scientific Inc,68.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,60.0,63.0,75.0,60.0,60.0,53.9,False,up,7.4,True,1,7.8,True,1,"{'eps_growth_yoy': 7.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.0}","{'revenue_growth_yoy': 7.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 27.8, 'rs_6m': -2.1, 'rs_line_percentile': 53.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 13.5, 'debt_to_equity': 0.81, 'current_ratio': 1.55, 'operating_margin_pct': 18.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 5.3}",599.69,221733748736,Healthcare,Diagnostics & Research,1.4,2.5,False,643.99,-6.9,5,False,631.42,750.0,520.0,26.0,buy,5.3,324.49,-45.9,187.7,-68.7,2.81,16.87,0.32,9.7,1.88,0.26,True,-2.25,6.2,9.4,71.0,2026-10-21,False,False,5,NEUTRAL,3.35,36.2,2.32,36.1,,,,2026-08-11T05:11:30.863309
ATLKY,Atlas Copco AB (publ),68.8,⭐⭐ GOOD,🟡 Good,USD,SEK,True,True,False,0.6801,"acciones × precio no cuadra con la capitalización (ratio 0.6801): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables | FCF declarado (2,736,472,925) se aparta del derivado de flujo operativo menos capex (26,379,",80.0,60.0,56.7,80.0,65.0,60.0,66.8,False,up,8.2,True,1,9.1,True,1,"{'eps_growth_yoy': 8.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.7}","{'revenue_growth_yoy': 9.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 8.4, 'rs_6m': -5.8, 'rs_line_percentile': 66.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 25.7, 'debt_to_equity': 0.34, 'current_ratio': 1.27}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 17.2}",22.19,108256591872,Industrials,Specialty Industrial Machinery,,,False,22.42,-1.0,7,True,26.0,26.0,26.0,1.0,strong_buy,17.2,,,,,2.53,0.82,2.52,73.8,0.56,1.57,False,,126.5,4.0,,,False,False,6,NEUTRAL,,53.6,3.5,31.5,,,,2026-08-11T05:14:59.013813
WM,"Waste Management, Inc.",68.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (2,348,375,040) se aparta del derivado de flujo operativo menos capex (3,290,000,192)",100.0,70.0,38.7,45.0,65.0,15.0,15.8,False,up,30.2,True,1,3.7,True,2,"{'eps_growth_yoy': 30.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.1}","{'revenue_growth_yoy': 3.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 1.5, 'rs_6m': -12.9, 'rs_line_percentile': 15.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 29.8, 'debt_to_equity': 2.35, 'current_ratio': 0.91, 'operating_margin_pct': 19.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.1}",226.6,90575470592,Industrials,Waste Management,1.6,2.8,False,248.13,-8.7,6,False,260.84,285.0,220.0,25.0,buy,15.1,108.01,-52.3,37.8,-83.3,2.59,5.88,1.55,93.2,3.54,1.49,True,-1.11,5.0,8.3,76.0,2026-10-26,False,False,8,STRONG,3.83,21.3,2.99,26.5,1.6,0.06,-24.9,2026-08-11T05:09:19.234306
QSR,Restaurant Brands International,68.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,False,0.7613,"acciones × precio no cuadra con la capitalización (ratio 0.7613): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",100.0,60.0,36.0,65.0,65.0,15.0,7.1,False,down,58.9,True,2,2.9,True,1,"{'eps_growth_yoy': 58.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 13.1}","{'revenue_growth_yoy': 2.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -10.8, 'rs_6m': -7.5, 'rs_line_percentile': 7.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 34.8, 'debt_to_equity': 2.9, 'current_ratio': 1.01, 'operating_margin_pct': 27.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.6}",72.86,33377966080,Consumer Cyclical,Restaurants,6.3,5.6,False,81.96,-11.1,5,False,85.71,104.0,78.0,24.0,buy,17.6,,,,,5.13,4.91,3.52,63.8,2.6,3.41,True,-0.51,5.2,151.2,79.0,2026-10-29,False,False,6,NEUTRAL,5.32,51.7,0.11,25.8,,,,2026-08-11T05:17:31.271493
SAP,SAP SE,67.6,⭐⭐ GOOD,🟡 Good,USD,EUR,True,True,True,1.0,,75.0,60.0,50.3,90.0,65.0,35.0,28.5,False,up,8.8,False,0,8.8,True,1,"{'eps_growth_yoy': 8.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 20.4}","{'revenue_growth_yoy': 8.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 17.8, 'rs_6m': -11.1, 'rs_line_percentile': 28.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 18.3, 'debt_to_equity': 0.22, 'current_ratio': 1.15, 'operating_margin_pct': 27.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.5}",208.55,240709304320,Technology,Software - Application,0.8,4.0,False,281.37,-25.9,3,False,242.92,319.0,177.0,12.0,buy,16.5,385.61,84.9,234.0,12.2,4.36,9.09,1.42,37.5,2.93,1.48,True,-1.21,20.7,30.6,71.0,2026-10-21,False,False,8,STRONG,0.32,146.7,0.71,53.4,0.8,0.01,-52.6,2026-08-11T05:13:16.477329
SHW,The Sherwin-Williams Company,67.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,70.0,50.3,45.0,60.0,35.0,42.5,False,up,1.3,True,2,6.8,True,2,"{'eps_growth_yoy': 1.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 11.0}","{'revenue_growth_yoy': 6.8, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 11.5, 'rs_6m': -10.9, 'rs_line_percentile': 42.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 65.1, 'debt_to_equity': 3.9, 'current_ratio': 0.73, 'operating_margin_pct': 18.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.6}",362.71,88050802688,Basic Materials,Specialty Chemicals,2.8,2.5,False,379.65,-4.5,5,False,390.1,420.0,340.0,21.0,buy,7.6,242.0,-33.3,152.01,-58.1,2.85,10.32,0.87,29.3,3.2,0.87,True,-2.98,7.8,10.0,77.0,2026-10-27,False,False,6,NEUTRAL,3.72,62.0,1.86,43.5,,,,2026-08-11T05:11:47.423333
VLTO,Veralto Corporation,67.1,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,70.0,70.0,46.7,85.0,65.0,35.0,26.9,False,up,0.8,False,0,5.0,True,2,"{'eps_growth_yoy': 0.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.3}","{'revenue_growth_yoy': 5.0, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 7.5, 'rs_6m': -6.9, 'rs_line_percentile': 26.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 34.3, 'debt_to_equity': 1.16, 'current_ratio': 1.77, 'operating_margin_pct': 21.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.4}",97.11,23674771456,Industrials,Pollution & Treatment Controls,3.3,2.9,False,110.11,-11.8,3,False,113.0,136.0,100.0,17.0,buy,16.4,65.53,-32.5,39.59,-59.2,3.41,3.31,0.53,12.6,0.52,,True,-1.83,14.1,10.1,71.0,2026-10-21,False,False,6,NEUTRAL,5.05,76.0,2.01,30.9,3.1,0.1,-27.8,2026-08-11T05:11:39.262739
TNE.AX,Technology One Limited,66.8,⭐⭐ GOOD,🟡 Good,AUD,AUD,False,True,True,1.0,,60.0,50.0,80.5,95.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 22.4},{},"{'rs_3m': 16.5, 'rs_6m': 41.8}","{'roe_pct': 33.5, 'debt_to_equity': 0.12, 'current_ratio': 1.12, 'operating_margin_pct': 27.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': -6.4}",33.29,10898099200,Technology,Software - Application,,,False,40.77,-18.3,5,False,31.16,34.25,22.0,16.0,buy,-6.4,7.85,-76.4,4.3,-87.1,1.39,0.46,0.85,62.2,0.28,0.98,,,,4.4,98.0,2026-11-17,False,False,3,NEUTRAL,1.74,162.9,8.71,38.8,,,,2026-08-11T05:15:07.230602
ROP,"Roper Technologies, Inc.",66.7,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,100.0,50.0,45.9,60.0,60.0,15.0,23.5,False,up,193.2,True,2,4.5,False,0,"{'eps_growth_yoy': 193.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 30.2}","{'revenue_growth_yoy': 4.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 18.3, 'rs_6m': 3.4, 'rs_line_percentile': 23.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 13.1, 'debt_to_equity': 0.61, 'current_ratio': 0.55, 'operating_margin_pct': 27.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.0}",403.89,39945072640,Technology,Software - Application,6.9,4.8,False,544.94,-25.9,3,False,440.25,550.0,335.0,15.0,buy,9.0,971.52,140.5,723.3,79.1,5.67,22.91,0.9,14.5,3.64,0.6,True,-6.83,8.6,163.1,72.0,2026-10-22,False,False,6,NEUTRAL,4.44,1441.1,0.07,45.4,,,,2026-08-11T05:09:34.478825
AJG,Arthur J. Gallagher & Co.,66.6,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,60.0,56.6,65.0,65.0,35.0,30.7,False,up,18.8,False,0,18.9,False,0,"{'eps_growth_yoy': 18.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.4}","{'revenue_growth_yoy': 18.9, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 22.7, 'rs_6m': 4.7, 'rs_line_percentile': 30.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 6.7, 'debt_to_equity': 0.59, 'current_ratio': 1.05, 'operating_margin_pct': 19.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.1}",252.43,64708153344,Financial Services,Insurance Brokers,3.1,4.2,False,313.55,-19.5,5,False,290.44,388.0,250.0,18.0,buy,15.1,119.53,-52.6,61.3,-75.7,3.22,8.12,1.13,44.8,2.8,1.01,True,-0.74,4.1,-10.7,79.0,2026-10-29,False,False,6,NEUTRAL,3.24,77.9,,38.2,,,,2026-08-11T05:12:20.447571
MCO,Moody's Corporation,66.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,100.0,50.0,38.7,65.0,65.0,15.0,17.3,False,up,35.9,True,2,8.9,False,0,"{'eps_growth_yoy': 35.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 34.3}","{'revenue_growth_yoy': 8.9, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 2.1, 'rs_6m': -5.1, 'rs_line_percentile': 17.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 76.9, 'debt_to_equity': 2.41, 'current_ratio': 1.19, 'operating_margin_pct': 49.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.2}",478.14,82804760576,Financial Services,Financial Data & Stock Exchanges,2.1,3.1,False,546.88,-12.6,5,False,560.48,610.0,505.0,21.0,buy,17.2,631.57,32.1,473.4,-1.0,3.11,14.89,0.86,25.0,4.12,0.81,False,,14.5,56.7,71.0,2026-10-21,False,False,8,STRONG,3.83,106.3,0.45,26.8,0.4,0.01,-26.4,2026-08-11T05:10:56.795702
CPRT,"Copart, Inc.",65.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,60.0,24.0,90.0,70.0,15.0,5.1,False,down,1.5,True,1,10.0,True,1,"{'eps_growth_yoy': 1.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 33.5}","{'revenue_growth_yoy': 10.0, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -15.9, 'rs_6m': -38.6, 'rs_line_percentile': 5.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 17.6, 'debt_to_equity': 0.01, 'current_ratio': 7.61, 'operating_margin_pct': 37.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 36.2}",29.59,27394760704,Industrials,Specialty Business Services,5.1,2.7,False,50.11,-40.9,1,False,40.3,55.0,26.0,10.0,buy,36.2,15.89,-46.3,16.1,-45.6,3.65,1.08,,,,,True,-5.16,,1.6,23.0,2026-09-03,False,False,6,NEUTRAL,7.28,19.3,7.64,36.7,1.6,0.04,-35.1,2026-08-11T05:09:59.262369
LPX,Louisiana-Pacific Corporation,65.7,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (-96,000,000) se aparta del derivado de flujo operativo menos capex (-33,000,000)",88.0,70.0,24.0,70.0,65.0,15.0,6.9,False,down,188.9,False,0,0.2,True,2,"{'eps_growth_yoy': 188.9, 'positive_quarters': 3, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 2.2}","{'revenue_growth_yoy': 0.2, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -2.5, 'rs_6m': -35.9, 'rs_line_percentile': 6.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 3.1, 'debt_to_equity': 0.22, 'current_ratio': 3.22, 'operating_margin_pct': 5.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.5}",74.39,5201602048,Industrials,Building Products & Equipment,10.1,5.6,True,102.86,-27.7,0,False,92.62,107.0,74.0,13.0,buy,24.5,,,7.3,-90.2,-1.85,-1.37,1.53,150.6,1.2,1.27,False,,6.1,-51.8,85.0,2026-11-04,False,False,5,NEUTRAL,3.91,9.3,,49.7,0.8,0.02,-48.9,2026-08-11T05:17:18.660894
CME,CME Group Inc.,65.7,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (2,909,012,480) se aparta del derivado de flujo operativo menos capex (4,225,500,192)",85.0,60.0,32.0,85.0,60.0,35.0,25.9,False,down,14.7,False,0,11.0,False,0,"{'eps_growth_yoy': 14.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 63.4}","{'revenue_growth_yoy': 11.0, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -11.0, 'rs_6m': -23.7, 'rs_line_percentile': 25.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 15.8, 'debt_to_equity': 0.15, 'current_ratio': 1.02, 'operating_margin_pct': 65.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.7}",263.65,94803066880,Financial Services,Financial Data & Stock Exchanges,1.8,1.5,False,329.16,-19.9,3,False,283.93,330.0,230.0,15.0,buy,7.7,119.04,-54.8,117.9,-55.3,3.07,8.09,1.97,95.4,5.2,3.57,True,-1.58,33.0,1.8,71.0,2026-10-21,False,False,6,NEUTRAL,5.71,101.4,8.15,25.4,0.8,0.03,-24.6,2026-08-11T05:10:16.161091
ICE,Intercontinental Exchange Inc.,65.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,70.0,24.0,75.0,65.0,15.0,23.5,False,flat,17.4,False,0,20.1,False,0,"{'eps_growth_yoy': 17.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 38.2}","{'revenue_growth_yoy': 20.1, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -9.1, 'rs_6m': -22.5, 'rs_line_percentile': 23.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 14.1, 'debt_to_equity': 0.69, 'current_ratio': 1.01, 'operating_margin_pct': 52.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 23.5}",150.54,84512325632,Financial Services,Financial Data & Stock Exchanges,1.8,1.8,False,187.09,-19.5,2,False,185.86,232.0,163.0,14.0,strong_buy,23.5,151.13,0.4,100.96,-32.9,4.3,6.47,1.38,28.2,2.08,1.23,True,-2.49,7.6,14.2,79.0,2026-10-29,False,False,8,STRONG,4.95,118.3,1.2,23.8,,,,2026-08-11T05:12:28.725379
ISRG,"Intuitive Surgical, Inc.",65.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,70.0,24.0,75.0,65.0,15.0,14.2,False,down,16.1,False,0,15.5,True,1,"{'eps_growth_yoy': 16.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.4}","{'revenue_growth_yoy': 15.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -11.2, 'rs_6m': -32.2, 'rs_line_percentile': 14.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 17.4, 'current_ratio': 4.96, 'operating_margin_pct': 33.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.3}",393.38,140939427840,Healthcare,Medical Instruments & Supplies,1.9,2.4,False,603.88,-34.9,1,False,477.25,685.0,324.0,29.0,buy,21.3,272.63,-30.7,239.83,-39.0,1.86,7.3,,,,,True,-2.52,,26.5,70.0,2026-10-20,False,False,4,NEUTRAL,2.2,22.5,1.23,70.1,0.4,0.01,-69.7,2026-08-11T05:16:08.958532
NYT,New York Times Company (The),65.2,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,0.9952,"FCF declarado (459,932,128) se aparta del derivado de flujo operativo menos capex (624,278,976)",90.0,60.0,27.0,75.0,65.0,15.0,4.5,False,down,14.4,True,1,8.8,True,1,"{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.3}","{'revenue_growth_yoy': 8.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -20.8, 'rs_6m': -17.1, 'rs_line_percentile': 4.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 19.7, 'current_ratio': 1.58, 'operating_margin_pct': 17.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.3}",64.8,10451176448,Communication Services,Publishing,8.7,7.6,True,87.1,-25.6,2,False,79.89,95.0,63.0,9.0,buy,23.3,66.38,2.4,34.3,-47.1,4.4,2.87,1.45,32.1,0.92,0.92,True,-1.67,857.1,14.0,85.0,2026-11-04,False,False,8,STRONG,4.62,52.8,1.48,57.6,0.4,0.01,-57.2,2026-08-11T05:17:14.464806
BRO,"Brown & Brown, Inc.",64.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,50.0,45.0,75.0,50.0,15.0,24.5,False,up,26.9,False,0,6.7,False,0,"{'eps_growth_yoy': 26.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.1}","{'revenue_growth_yoy': 6.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 24.5, 'rs_6m': -7.4, 'rs_line_percentile': 24.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 10.0, 'debt_to_equity': 0.64, 'current_ratio': 1.13, 'operating_margin_pct': 41.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 6.8}",71.6,23958102016,Financial Services,Insurance Brokers,7.6,6.5,False,98.3,-27.2,3,False,76.44,90.0,56.0,16.0,hold,6.8,85.88,19.9,31.4,-56.1,6.86,4.91,0.92,20.6,0.66,0.65,True,-2.62,4.7,2.8,76.0,2026-10-26,False,False,4,NEUTRAL,5.39,175.4,2.09,40.0,,,,2026-08-11T05:13:00.546063
ALLY,Ally Financial Inc.,64.7,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (-546,000,000) se aparta del derivado de flujo operativo menos capex (291,000,128)",90.0,60.0,36.0,60.0,65.0,15.0,24.5,False,flat,3.0,True,2,7.3,True,1,"{'eps_growth_yoy': 3.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}","{'revenue_growth_yoy': 7.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -1.7, 'rs_6m': -6.4, 'rs_line_percentile': 24.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 9.7, 'operating_margin_pct': 25.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.6}",43.79,13320904704,Financial Services,Credit Services,4.3,4.5,False,47.29,-7.4,5,False,53.7,58.0,45.0,17.0,buy,22.6,,,57.51,31.3,-4.1,-1.79,2.74,28.2,1.2,3.2,True,-12.53,,13.5,66.0,2026-10-16,False,False,5,NEUTRAL,,,0.5,25.1,0.4,0.02,-24.7,2026-08-11T05:16:44.939290
