ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
ATEX,0.0,50.0,26.28,,,Anterix Inc.,67.8,Communication Services,Telecom Services,60.0,60.0,75.0,85.0,70.0,38.02,712224384.0,60.0,65.7,False,up,,,0.0,13.2,False,0.0,12.5,4.7,True,39.62,-4.0,5.0,False,"{'roe_pct': 42.7, 'debt_to_equity': 0.02, 'current_ratio': 1.39, 'operating_margin_pct': -618.6}",{'profit_margin_pct': 1370.9},55.33,72.0,44.0,3.0,strong_buy,45.5,,,43.5,14.4,,,,,,90.0,0.0,0.0,,3.299999999999997,0.0,15.0,20.3,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,100,"Strong institutional buying (2.2x ratio, 68% up volume)",LOW_FLOAT,12.8,35.0,35.3,60.0,False,up,65.7,2.0,,0.0,False,0.0,0.0,27,55.0,52.7,Medio,27.7,0.0,3.0,5.0,3.0,0.0,0.0,5.0,15.0,False,1/3,47.12,5.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
CNK,0.0,50.0,0.0,,,Cinemark Holdings Inc Cinemark ,47.2,Communication Services,Entertainment,50.0,50.0,36.0,40.0,65.0,25.66,3014431744.0,15.0,20.6,False,up,,,0.0,5.3,False,0.0,13.4,4.2,True,34.01,-24.6,2.0,False,"{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}",{'profit_margin_pct': 4.4},31.82,37.0,22.0,11.0,buy,24.0,18.28,-28.8,11.0,-57.1,,,,,,90.0,0.0,0.0,,5.0,0.0,15.0,14.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",HIGH_FLOAT,97.1,35.0,29.2,15.0,False,up,20.6,2.0,,0.0,False,0.0,0.0,45,55.0,20.0,Bottom 25%,12.8,-3.0,3.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,46.88,5.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
GABC,0.0,50.0,22.71,,,"German American Bancorp, Inc.",62.1,Financial Services,Banks - Regional,60.0,80.0,46.7,65.0,50.0,42.12,1579318016.0,35.0,42.7,False,up,,,0.0,44.5,False,0.0,3.3,8.7,False,45.0,-6.4,6.0,False,"{'roe_pct': 12.0, 'operating_margin_pct': 46.9}",{'profit_margin_pct': 33.0},47.33,50.0,46.0,6.0,none,12.4,,,65.79,56.2,,,,,,100.0,0.0,0.0,,20.0,0.0,15.0,18.6,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEDIUM_FLOAT,35.9,35.0,33.6,35.0,False,up,42.7,2.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,1/3,46.84,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
RGCO,0.0,50.0,13.95,,,RGC Resources Inc.,49.5,Utilities,Utilities - Regulated Gas,55.0,50.0,36.0,55.0,50.0,21.27,221090736.0,15.0,10.6,False,down,,,0.0,-17.0,True,2.0,0.7,5.1,False,23.82,-10.7,4.0,False,"{'roe_pct': 11.3, 'debt_to_equity': 1.34, 'current_ratio': 0.8, 'operating_margin_pct': 22.2}",{'profit_margin_pct': 13.1},22.7,22.7,22.7,1.0,hold,6.7,8.73,-59.0,12.5,-41.2,,,,,,100.0,0.0,0.0,,10.0,0.0,15.0,14.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 36% up volume)",MICRO_FLOAT,8.3,30.0,29.8,15.0,False,down,10.6,0.0,,0.0,True,2.0,2.0,,55.0,,Sin datos suficientes,10.6,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,1/3,46.8,8.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
IT,54.725,50.0,9.782500000000002,,,"Gartner, Inc.",49.2,Technology,Information Technology Services,55.0,70.0,15.0,45.0,55.0,147.34,10619845632.0,15.0,0.3,False,down,,,0.0,14.2,True,1.0,9.4,6.1,True,507.79,-71.0,0.0,False,"{'roe_pct': 86.9, 'debt_to_equity': 10.47, 'current_ratio': 1.0, 'operating_margin_pct': 19.0}",{'profit_margin_pct': 11.2},190.46,255.0,150.0,13.0,hold,29.3,192.74,30.8,96.5,-34.5,,,,,,70.0,0.0,0.0,,5.0,21.9,15.0,14.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",HIGH_FLOAT,68.0,50.0,51.6,15.0,False,down,0.3,0.0,,0.0,True,1.0,2.0,50,55.0,10.9,Bottom 25%,8.5,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,0/3,46.68000000000001,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
BY,0.0,50.0,30.15,,,"Byline Bancorp, Inc.",61.5,Financial Services,Banks - Regional,60.0,60.0,63.9,65.0,60.0,31.87,1460258816.0,60.0,73.7,False,up,,,0.0,10.1,False,0.0,4.7,1.9,False,33.89,-6.0,8.0,True,"{'roe_pct': 11.0, 'operating_margin_pct': 45.7}",{'profit_margin_pct': 31.7},35.6,38.0,33.0,5.0,buy,11.7,,,34.39,7.9,,,,,,90.0,0.0,0.0,,25.0,0.0,15.0,18.4,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEDIUM_FLOAT,32.6,35.0,33.4,60.0,False,up,73.7,2.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,1/3,46.6,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
MCY,0.0,50.0,22.35,,,Mercury General Corporation,58.5,Financial Services,Insurance - Property & Casualty,50.0,60.0,57.6,70.0,65.0,85.77,4750682624.0,60.0,68.3,False,down,,,0.0,10.2,False,0.0,7.0,8.9,False,100.06,-14.3,6.0,False,"{'roe_pct': 24.8, 'debt_to_equity': 0.24, 'current_ratio': 0.56, 'operating_margin_pct': 16.7}",{'profit_margin_pct': 9.0},100.0,100.0,100.0,1.0,strong_buy,16.6,1931.42,2151.9,293.1,241.7,,,,,,70.0,0.0,0.0,,31.6,0.0,15.0,17.6,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.0x ratio, 50% up volume)",MEDIUM_FLOAT,26.6,15.0,32.6,60.0,False,down,68.3,0.0,,0.0,False,0.0,0.0,35,55.0,38.2,Bajo 50%,22.2,0.0,1.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,46.4,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
THFF,0.0,50.0,30.08,,,First Financial Corporation,60.8,Financial Services,Banks - Regional,60.0,60.0,60.3,65.0,60.0,64.74,769160320.0,60.0,73.2,False,flat,,,0.0,6.4,True,1.0,1.9,3.2,False,69.21,-6.5,8.0,True,"{'roe_pct': 13.2, 'operating_margin_pct': 34.2}",{'profit_margin_pct': 31.2},71.5,75.0,68.0,2.0,buy,10.4,,,200.4,209.5,,,,,,70.0,0.0,0.0,,38.2,0.0,15.0,18.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",LOW_FLOAT,11.3,20.0,33.2,60.0,False,flat,73.2,0.0,,0.0,True,1.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,1/3,46.32,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
FCCO,0.0,50.0,22.58,,,First Community Corporation,60.8,Financial Services,Banks - Regional,60.0,60.0,57.6,65.0,65.0,29.43,275001472.0,60.0,65.0,False,down,,,0.0,16.9,False,0.0,0.9,1.2,False,31.5,-6.6,6.0,False,"{'roe_pct': 13.1, 'operating_margin_pct': 35.4}",{'profit_margin_pct': 24.6},35.33,36.0,34.0,3.0,strong_buy,20.1,,,32.11,9.1,,,,,,90.0,0.0,0.0,,18.0,0.0,15.0,18.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 59% up volume)",MICRO_FLOAT,6.4,35.0,33.2,60.0,False,down,65.0,0.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,1/3,46.32,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
RHLD,0.0,50.0,16.58,,,Resolute Holdings Management,60.8,Industrials,Specialty Business Services,60.0,60.0,76.7,50.0,50.0,180.81,1541585920.0,80.0,77.2,False,down,,,0.0,11.6,False,0.0,10.8,2.9,True,236.19,-23.4,7.0,True,"{'debt_to_equity': 4.77, 'current_ratio': 3.67, 'operating_margin_pct': 34.3}",{'profit_margin_pct': 23.8},,,,,none,,295.34,63.3,,,,,,,,100.0,0.0,0.0,,31.200000000000003,0.0,15.0,18.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,45,"No clear pattern (0.8x ratio, 43% up volume)",MICRO_FLOAT,3.6,20.0,33.2,80.0,False,down,77.2,3.0,,0.0,False,0.0,0.0,22,55.0,61.8,Medio,31.3,0.0,3.0,0.0,7.0,0.0,0.0,5.0,0.0,False,1/3,46.172,8.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
TBBK,0.0,50.0,0.0,,,"The Bancorp, Inc.",55.0,Financial Services,Banks - Regional,60.0,60.0,24.0,75.0,60.0,56.275,2592329472.0,15.0,3.0,False,down,,,0.0,17.0,False,0.0,11.8,6.0,True,81.65,-31.1,3.0,False,"{'roe_pct': 30.8, 'operating_margin_pct': 58.2}",{'profit_margin_pct': 43.4},75.0,76.0,74.0,2.0,none,33.3,,,57.07,1.4,,,,,,60.0,0.0,0.0,,6.0,0.0,15.0,16.5,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,50,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",HIGH_FLOAT,79.9,35.0,31.5,15.0,False,down,3.0,0.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,3.0,-5.0,0.0,0.0,0.0,3.0,0.0,False,1/3,46.0,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
BBT,0.0,50.0,37.24,,,Beacon Financial Corporation,72.4,Financial Services,Banks - Regional,55.0,100.0,79.4,60.0,60.0,30.76,2581036800.0,80.0,84.2,False,up,,,0.0,58.1,True,2.0,4.9,5.2,False,31.95,-3.7,8.0,True,"{'roe_pct': 4.9, 'operating_margin_pct': 46.1}",{'profit_margin_pct': 17.6},34.57,42.0,31.0,7.0,buy,12.4,,,30.9,0.5,,,,,,90.0,0.0,0.0,,28.700000000000003,0.0,15.0,21.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",HIGH_FLOAT,82.9,35.0,36.7,80.0,False,up,84.2,5.0,,0.0,True,2.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,1/3,45.96000000000001,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
CCNE,0.0,50.0,31.240000000000002,,,CNB Financial Corporation,72.4,Financial Services,Banks - Regional,60.0,100.0,71.9,60.0,60.0,29.17,859821952.0,80.0,86.5,False,up,,,0.0,31.6,True,2.0,1.2,2.5,False,30.84,-5.4,8.0,True,"{'roe_pct': 8.9, 'operating_margin_pct': 50.9}",{'profit_margin_pct': 24.2},32.67,35.0,29.0,3.0,buy,12.0,,,63.0,116.0,,,,,,100.0,0.0,0.0,,26.700000000000003,0.0,15.0,21.7,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 51% up volume)",MEDIUM_FLOAT,28.3,35.0,36.7,80.0,False,up,86.5,5.0,,0.0,True,2.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,1/3,45.96000000000001,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
BFC,0.0,50.0,25.48,,,Bank First Corporation,59.8,Financial Services,Banks - Regional,60.0,60.0,60.3,65.0,50.0,139.4,1563787904.0,60.0,67.0,False,up,,,0.0,6.8,True,1.0,3.3,6.2,False,153.0,-8.9,7.0,True,"{'roe_pct': 11.1, 'operating_margin_pct': 55.8}",{'profit_margin_pct': 41.4},155.0,160.0,150.0,2.0,none,11.2,,,72.3,-48.1,,,,,,90.0,0.0,0.0,,24.0,0.0,15.0,17.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,65,"Moderate accumulation (1.0x ratio, 50% up volume)",MICRO_FLOAT,8.9,35.0,32.9,60.0,False,up,67.0,2.0,,0.0,True,1.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,1/3,45.92,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
HKHC,0.0,50.0,0.0,,,Horizon Kinetics Holding Corpor,59.9,Financial Services,Asset Management,60.0,60.0,38.3,95.0,50.0,33.13,617388160.0,35.0,31.6,False,up,,,0.0,15.8,False,0.0,,,False,47.0,-29.5,2.0,False,"{'roe_pct': 49.2, 'debt_to_equity': 0.0, 'current_ratio': 4.58, 'operating_margin_pct': 20.8}",{'profit_margin_pct': 126.4},,,,,none,,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,18.0,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,100,"Strong institutional buying (2.9x ratio, 72% up volume)",MICRO_FLOAT,8.2,35.0,33.0,35.0,False,up,31.6,2.0,,0.0,False,0.0,0.0,33,55.0,41.8,Bajo 50%,25.0,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,45.866,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
FUNC,0.0,50.0,19.45,,,First,59.5,Financial Services,Banks - Regional,60.0,70.0,44.0,65.0,55.0,35.83,232876240.0,35.0,40.3,False,down,,,0.0,9.3,True,2.0,0.8,2.4,False,41.95,-14.6,5.0,False,"{'roe_pct': 13.4, 'operating_margin_pct': 43.4}",{'profit_margin_pct': 29.8},44.0,44.0,44.0,1.0,none,22.8,,,37.7,5.2,,,,,,100.0,0.0,0.0,,18.0,0.0,15.0,17.8,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MICRO_FLOAT,6.0,35.0,32.8,35.0,False,down,40.3,0.0,,0.0,True,2.0,2.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,False,1/3,45.8,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
ALG,0.0,50.0,19.14,,,"Alamo Group, Inc.",56.4,Industrials,Farm & Heavy Construction Machinery,50.0,50.0,63.0,75.0,50.0,215.15,2606634240.0,60.0,60.2,False,up,,,0.0,9.0,False,0.0,7.2,6.0,False,233.29,-7.8,5.0,False,"{'roe_pct': 10.8, 'debt_to_equity': 0.2, 'current_ratio': 4.43, 'operating_margin_pct': 8.9}",{'profit_margin_pct': 7.2},219.75,252.0,190.0,4.0,none,2.1,172.15,-20.0,96.4,-55.2,,,,,,90.0,0.0,0.0,,19.0,0.0,15.0,16.9,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",LOW_FLOAT,11.9,35.0,31.9,60.0,False,up,60.2,2.0,,0.0,False,0.0,0.0,2,55.0,98.2,Top 10%,71.9,5.0,1.0,3.0,3.0,0.0,0.0,5.0,0.0,False,1/3,45.56,8.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
GOOD,0.0,50.0,5.83,,,Gladstone Commercial Corporatio,58.3,Real Estate,REIT - Diversified,55.0,70.0,50.3,55.0,60.0,12.51,610903232.0,35.0,31.4,False,up,,,0.0,15.9,True,1.0,5.2,5.5,False,16.4,-23.7,3.0,False,"{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}",{'profit_margin_pct': 12.0},13.12,14.0,12.5,4.0,buy,4.9,21.58,72.5,1.4,-88.8,,,,,,90.0,0.0,0.0,,5.0,0.0,15.0,17.5,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,90,"Strong institutional buying (1.6x ratio, 60% up volume)",MEDIUM_FLOAT,47.8,35.0,32.5,35.0,False,up,31.4,2.0,,0.0,True,1.0,2.0,29,55.0,49.1,Bajo 50%,26.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,False,1/3,45.32,8.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
SHBI,0.0,50.0,29.83,,,"Shore Bancshares, Inc.",58.3,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,60.0,18.8,628422976.0,60.0,71.8,False,flat,,,0.0,6.6,False,0.0,1.8,3.0,False,20.68,-9.1,8.0,True,"{'roe_pct': 10.5, 'operating_margin_pct': 42.0}",{'profit_margin_pct': 27.5},21.12,22.0,20.0,4.0,buy,12.4,,,34.35,82.7,,,,,,80.0,0.0,0.0,,40.5,0.0,15.0,17.5,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 58% up volume)",MEDIUM_FLOAT,30.4,15.0,32.5,60.0,False,flat,71.8,0.0,,0.0,False,0.0,0.0,6,55.0,90.9,Top 10%,64.3,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,2/3,45.32,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
CWT,0.0,50.0,14.8,,,California Water Service Group,58.0,Utilities,Utilities - Regulated Water,55.0,80.0,36.0,55.0,60.0,46.37,2763250432.0,15.0,17.1,False,up,,,0.0,40.1,False,0.0,2.4,3.0,False,51.63,-10.2,3.0,False,"{'roe_pct': 8.1, 'debt_to_equity': 0.89, 'current_ratio': 0.55, 'operating_margin_pct': 27.6}",{'profit_margin_pct': 13.6},52.0,55.0,49.0,2.0,strong_buy,12.1,,,22.8,-50.8,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,17.4,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",HIGH_FLOAT,59.1,50.0,32.4,15.0,False,up,17.1,2.0,,0.0,False,0.0,0.0,,55.0,,Sin datos suficientes,17.1,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,False,0/3,45.2,8.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
IIPR,0.0,50.0,0.0,,,Innovative Industrial Propertie,50.5,Real Estate,REIT - Industrial,60.0,40.0,38.7,65.0,50.0,51.1,1431974016.0,15.0,17.5,False,flat,,,0.0,-15.7,True,1.0,16.7,8.9,True,74.92,-31.8,3.0,False,"{'roe_pct': 6.2, 'debt_to_equity': 0.21, 'current_ratio': 0.2, 'operating_margin_pct': 48.3}",{'profit_margin_pct': 44.5},57.5,90.0,45.0,4.0,hold,12.5,89.67,75.5,42.3,-17.2,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,15.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 37% up volume)",MEDIUM_FLOAT,27.5,50.0,30.2,15.0,False,flat,17.5,0.0,,0.0,True,1.0,2.0,42,55.0,25.5,Bajo 50%,15.2,0.0,3.0,-5.0,0.0,0.0,0.0,5.0,5.0,False,0/3,45.2,8.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
ABTC,0.0,50.0,0.0,,,American Bitcoin Corp.,57.8,Financial Services,Capital Markets,60.0,90.0,15.0,55.0,60.0,1.02,946157056.0,15.0,1.1,False,down,,,0.0,453.1,True,1.0,,1.0,False,14.65,-93.0,2.0,False,"{'debt_to_equity': 0.32, 'current_ratio': 0.07, 'operating_margin_pct': 11.2}",{'profit_margin_pct': 135.9},4.0,4.0,4.0,2.0,none,292.2,,,1.8,76.5,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.3,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.5x ratio, 28% up volume)",HIGH_FLOAT,193.2,55.0,32.3,15.0,False,down,1.1,0.0,,0.0,True,1.0,2.0,41,55.0,27.3,Bajo 50%,15.3,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,0/3,45.12,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
ESOA,0.0,50.0,29.25,,,Energy Services of America Corp,67.5,Industrials,Engineering & Construction,50.0,80.0,91.0,55.0,60.0,14.24,237224704.0,100.0,97.5,True,up,,,0.0,48.8,False,0.0,8.2,7.7,True,14.92,-4.6,6.0,False,"{'roe_pct': 3.7, 'debt_to_equity': 1.06, 'current_ratio': 1.44, 'operating_margin_pct': 4.3}",{'profit_margin_pct': 0.5},21.0,21.0,21.0,1.0,none,47.5,18.48,29.8,3.9,-72.6,,,,,,90.0,0.0,0.0,,28.200000000000003,0.0,15.0,20.2,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,90,"Strong institutional buying (1.6x ratio, 62% up volume)",LOW_FLOAT,12.7,35.0,35.2,100.0,True,up,97.5,10.0,,0.0,False,0.0,0.0,3,55.0,96.4,Top 10%,69.7,5.0,3.0,5.0,5.0,0.0,0.0,5.0,5.0,False,1/3,45.0,8.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
XZO,0.0,50.0,0.0,,,"Exzeo Group, Inc.",56.5,Financial Services,Insurance - Diversified,60.0,50.0,36.0,85.0,60.0,15.26,1385238656.0,15.0,7.0,False,down,,,0.0,,,0.0,1.2,1.0,False,24.6,-38.0,,,"{'debt_to_equity': 0.1, 'current_ratio': 1.73, 'operating_margin_pct': 50.4}",{'profit_margin_pct': 34.4},26.0,27.0,25.0,2.0,none,70.4,,,24.0,57.3,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.0,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Insufficient data,NEUTRAL,45,"No clear pattern (1.0x ratio, 48% up volume)",LOW_FLOAT,12.4,40.0,32.0,15.0,False,down,7.0,0.0,,0.0,,0.0,0.0,44,55.0,21.8,Bottom 25%,14.4,-3.0,0.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,0/3,44.599999999999994,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
LIFE,0.0,50.0,0.0,,,Ethos Technologies Inc.,55.2,Financial Services,Insurance - Life,55.0,50.0,36.0,80.0,70.0,11.44,718560128.0,15.0,19.8,False,down,,,0.0,,,0.0,2.5,0.2,False,19.0,-39.8,,,"{'debt_to_equity': 0.01, 'current_ratio': 2.17, 'operating_margin_pct': 18.2}",{'profit_margin_pct': 16.3},19.75,33.0,13.0,8.0,strong_buy,72.6,,,9.0,-21.3,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,16.6,2026-02-26 07:45:41,2026-02-26,CORRECTION,AVOID,False,0,Insufficient data,UNKNOWN,50,Insufficient data,MICRO_FLOAT,6.8,35.0,31.6,15.0,False,down,19.8,0.0,,0.0,,0.0,0.0,48,55.0,14.5,Bottom 25%,9.9,-3.0,0.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,0/3,44.08,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
