ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,analyzed_at
RSG,"Republic Services, Inc.",50.5,⭐ AVERAGE,🟡 Average,55.0,50.0,36.0,55.0,60.0,15.0,12.1,False,up,,,0,4.1,False,0,{'profit_margin_pct': 12.9},"{'revenue_growth_yoy': np.float64(4.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-0.7), 'rs_6m': np.float64(-13.0), 'rs_line_percentile': 12.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.1}",221.59,68596195328,Industrials,Waste Management,1.4,1.9,False,258.75,-14.4,2.0,False,244.04,270.0,190.0,24.0,buy,10.1,101.53,-54.2,68.5,-69.1,2026-02-26T08:35:13.588229
CRWS,"Crown Crafts, Inc.",50.2,⭐ AVERAGE,🟡 Average,50.0,60.0,38.7,50.0,50.0,15.0,19.7,False,up,,,0,1.5,True,1,{'profit_margin_pct': -11.1},"{'revenue_growth_yoy': np.float64(1.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(8.0), 'rs_6m': np.float64(-4.1), 'rs_line_percentile': 19.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -20.4, 'debt_to_equity': 0.68, 'current_ratio': 3.43, 'operating_margin_pct': -0.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",2.97,31772428,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0.5,1.6,False,4.19,-29.1,4.0,False,,,,,none,,50.38,1596.3,,,2026-02-26T08:33:42.056764
AUR,"Aurora Innovation, Inc.",50.1,⭐ AVERAGE,🟡 Average,50.0,50.0,33.0,60.0,70.0,15.0,16.4,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(21.2), 'rs_6m': np.float64(-24.2), 'rs_line_percentile': 16.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -40.6, 'debt_to_equity': 0.04, 'current_ratio': 11.87, 'operating_margin_pct': -23800.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 114.4}",4.88,9510208512,Technology,Information Technology Services,14.0,8.3,True,8.25,-40.8,2.0,False,10.46,15.0,4.0,8.0,buy,114.4,,,,,2026-02-26T08:33:50.671314
AZTA,"Azenta, Inc.",50.1,⭐ AVERAGE,🟡 Average,50.0,50.0,27.0,75.0,60.0,15.0,0.0,False,down,,,0,3.6,False,0,{'profit_margin_pct': -10.1},"{'revenue_growth_yoy': np.float64(3.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-28.0), 'rs_6m': np.float64(-16.9), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 1.5, 'debt_to_equity': 0.03, 'current_ratio': 2.92, 'operating_margin_pct': -4.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 38.7}",27.88,1284195328,Healthcare,Medical Instruments & Supplies,14.3,7.4,True,47.55,-41.4,3.0,False,38.67,45.0,30.0,6.0,none,38.7,34.67,24.4,5.8,-79.2,2026-02-26T08:34:00.751216
SGU,Star Group L.P.,50.1,⭐ AVERAGE,🟡 Average,50.0,50.0,50.3,50.0,50.0,35.0,26.9,False,up,,,0,-27.4,True,2,{'profit_margin_pct': 4.1},"{'revenue_growth_yoy': np.float64(-27.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(5.2), 'rs_6m': np.float64(6.1), 'rs_line_percentile': 26.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 24.9, 'debt_to_equity': 1.11, 'current_ratio': 0.73, 'operating_margin_pct': 9.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",12.96,426112576,Energy,Oil & Gas Refining & Marketing,0.2,1.7,False,13.75,-5.7,6.0,False,,,,,none,,27.83,114.7,25.92,100.0,2026-02-26T08:32:19.317347
PPTIN,PPTIN,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,2026-02-26T08:31:36.787978
EMBY,EMBY,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,2026-02-26T08:30:56.486951
RPLRT,RPLRT,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,2026-02-26T08:32:46.702713
MLAA,MLAA,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,2026-02-26T08:32:18.089867
LQR,LQR,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,2026-02-26T08:33:20.012320
OBLG,OBLG,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,2026-02-26T08:33:55.882653
ZBIO,"Zenas BioPharma, Inc.",49.9,⚠️ WEAK,🔴 Weak,50.0,30.0,57.0,60.0,70.0,60.0,51.1,False,down,,,0,-100.0,False,0,{},"{'revenue_growth_yoy': np.float64(-100.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-35.9), 'rs_6m': np.float64(45.1), 'rs_line_percentile': 51.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': -68.3, 'debt_to_equity': 0.0, 'current_ratio': 5.66, 'operating_margin_pct': -1304.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 56.6}",26.03,1397268736,Healthcare,Biotechnology,16.3,5.3,True,44.6,-41.6,5.0,False,40.75,55.0,19.0,8.0,strong_buy,56.6,,,136.7,425.2,2026-02-26T08:32:15.441166
CGEH,Capstone Green Energy Holdings ,49.9,⚠️ WEAK,🔴 Weak,50.0,30.0,83.0,25.0,70.0,80.0,87.0,False,flat,,,0,-1.1,False,0,{'profit_margin_pct': 1.1},"{'revenue_growth_yoy': np.float64(-1.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(141.0), 'rs_6m': np.float64(177.4), 'rs_line_percentile': 87.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'debt_to_equity': 4.32, 'current_ratio': 0.69, 'operating_margin_pct': 9.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 70.1}",5.88,138093664,Industrials,Specialty Industrial Machinery,,,False,6.67,-11.8,8.0,True,10.0,10.0,10.0,1.0,strong_buy,70.1,13.07,122.3,,,2026-02-26T08:31:12.036897
TTRX,Turn Therapeutics Inc.,49.7,⚠️ WEAK,🔴 Weak,50.0,50.0,36.0,60.0,60.0,15.0,10.8,False,flat,,,0,,,0,{},{},"{'rs_3m': np.float64(-4.5), 'rs_line_percentile': 10.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': -2324.8, 'debt_to_equity': 0.18, 'current_ratio': 1.43}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 129.9}",3.48,102469240,Healthcare,Biotechnology,,1.4,False,26.5,-86.9,,,8.0,8.0,8.0,1.0,none,129.9,,,,,2026-02-26T08:31:09.728262
HLXC,Helix Acquisition Corp. III,49.6,⚠️ WEAK,🔴 Weak,50.0,50.0,48.0,50.0,50.0,45.0,46.4,True,flat,,,0,,,0,{},{},"{'rs_line_percentile': 46.4, 'rs_line_at_new_high': True, 'rs_line_trend': 'flat', 'rs_line_score': 45}",{},"{'days_to_earnings': 'N/A', 'recommendation': 'none'}",10.3,221424256,N/A,N/A,,,False,10.355,-0.5,,,,,,,none,,,,,,2026-02-26T08:32:59.375303
NOG,"Northern Oil and Gas, Inc.",49.6,⚠️ WEAK,🔴 Weak,50.0,30.0,56.6,65.0,60.0,35.0,38.6,False,up,,,0,-11.5,False,0,{'profit_margin_pct': 8.8},"{'revenue_growth_yoy': np.float64(-11.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(20.2), 'rs_6m': np.float64(0.5), 'rs_line_percentile': 38.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 8.0, 'debt_to_equity': 1.05, 'current_ratio': 1.09, 'operating_margin_pct': 42.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.9}",26.48,2584526848,Energy,Oil & Gas E&P,31.8,9.3,True,33.67,-21.4,5.0,False,29.9,40.0,24.0,10.0,buy,12.9,20.57,-22.3,18.2,-31.3,2026-02-26T08:34:23.496609
MANE,"Veradermics, Incorporated",49.5,⚠️ WEAK,🔴 Weak,50.0,50.0,44.0,55.0,50.0,35.0,38.1,False,up,,,0,,,0,{},{},"{'rs_line_percentile': 38.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}",{'current_ratio': 3.29},"{'days_to_earnings': 'N/A', 'recommendation': 'none'}",42.17,1479200512,Healthcare,Biotechnology,4.2,1.4,False,51.56,-18.2,,,,,,,none,,,,,,2026-02-26T08:33:57.074078
BETR,Better Home & Finance Holding C,49.4,⚠️ WEAK,🔴 Weak,50.0,60.0,47.0,30.0,55.0,35.0,25.0,False,down,,,0,14.9,False,0,{'profit_margin_pct': -127.2},"{'revenue_growth_yoy': np.float64(14.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-36.3), 'rs_6m': np.float64(39.6), 'rs_line_percentile': 25.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -875.5, 'debt_to_equity': 13.21, 'current_ratio': 1.06, 'operating_margin_pct': -72.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 29.3}",30.93,485497024,Financial Services,Mortgage Finance,32.9,4.2,True,94.06,-67.1,3.0,False,40.0,40.0,40.0,1.0,none,29.3,,,,,2026-02-26T08:34:41.432021
UPXI,"Upexi, Inc.",49.2,⚠️ WEAK,🔴 Weak,50.0,80.0,15.0,35.0,60.0,15.0,1.3,False,down,,,0,154.8,False,0,{},"{'revenue_growth_yoy': np.float64(154.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-74.6), 'rs_6m': np.float64(-98.4), 'rs_line_percentile': 1.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -468.5, 'debt_to_equity': 4.38, 'current_ratio': 2.2, 'operating_margin_pct': -2160.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 505.2}",0.8262,57292304,Communication Services,Internet Content & Information,19.8,3.0,True,22.57,-96.3,1.0,False,5.0,8.0,2.0,2.0,none,505.2,,,,,2026-02-26T08:31:01.424707
IT,"Gartner, Inc.",49.2,⚠️ WEAK,🔴 Weak,55.0,70.0,15.0,45.0,55.0,15.0,0.5,False,down,,,0,14.2,True,1,{'profit_margin_pct': 11.2},"{'revenue_growth_yoy': np.float64(14.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-39.1), 'rs_6m': np.float64(-46.6), 'rs_line_percentile': 0.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 86.9, 'debt_to_equity': 10.47, 'current_ratio': 1.0, 'operating_margin_pct': 19.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 27.5}",149.34,10764000256,Technology,Information Technology Services,11.2,3.5,True,507.79,-70.6,0.0,False,190.46,255.0,150.0,13.0,hold,27.5,192.74,29.1,96.5,-35.4,2026-02-26T08:33:31.038664
LYFT,"Lyft, Inc.",49.2,⚠️ WEAK,🔴 Weak,60.0,50.0,15.0,65.0,60.0,15.0,1.0,False,down,,,0,9.8,False,0,{'profit_margin_pct': 45.0},"{'revenue_growth_yoy': np.float64(9.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-36.6), 'rs_6m': np.float64(-28.3), 'rs_line_percentile': 1.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 49.6}",13.4,5351335424,Technology,Software - Application,16.5,5.6,True,25.54,-47.5,3.0,False,20.05,31.0,13.0,38.0,hold,49.6,126.77,846.0,204.3,1424.6,2026-02-26T08:33:37.296313
SGRP,"SPAR Group, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,70.0,24.0,45.0,50.0,15.0,2.4,False,down,,,0,25.3,False,0,{'profit_margin_pct': -9.5},"{'revenue_growth_yoy': np.float64(25.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-16.0), 'rs_6m': np.float64(-46.0), 'rs_line_percentile': 2.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -58.0, 'debt_to_equity': 1.58, 'current_ratio': 1.2, 'operating_margin_pct': -12.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.8,19159994,Industrials,Specialty Business Services,0.3,0.9,False,1.84,-56.5,0.0,False,,,,,none,,,,,,2026-02-26T08:32:37.714821
IMA,"ImageneBio, Inc.",48.8,⚠️ WEAK,🔴 Weak,50.0,50.0,24.0,70.0,60.0,15.0,5.8,False,flat,,,0,,,0,{},{},"{'rs_3m': np.float64(-6.7), 'rs_6m': np.float64(-58.8), 'rs_line_percentile': 5.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'debt_to_equity': 0.02, 'current_ratio': 13.24, 'operating_margin_pct': -5761.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 138.1}",6.72,75140864,Healthcare,Biotechnology,,7.5,False,18.12,-62.9,0.0,False,16.0,30.0,2.0,2.0,none,138.1,,,,,2026-02-26T08:32:56.078451
IOR,Income Opportunity Realty Inves,48.5,⚠️ WEAK,🔴 Weak,50.0,50.0,38.7,55.0,50.0,15.0,16.6,False,flat,,,0,-7.9,True,2,{},"{'revenue_growth_yoy': np.float64(-7.9), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(1.1), 'rs_6m': np.float64(-4.8), 'rs_line_percentile': 16.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 3.4, 'current_ratio': 28468.25}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",18.8,76444144,Financial Services,Mortgage Finance,0.0,1.4,False,19.69,-4.5,4.0,False,,,,,none,,,,10.1,-46.3,2026-02-26T08:31:13.155177
EQPT,EquipmentShare.com Inc,48.5,⚠️ WEAK,🔴 Weak,50.0,50.0,36.0,45.0,70.0,15.0,1.2,False,flat,,,0,,,0,{'profit_margin_pct': -0.3},{},"{'rs_line_percentile': 1.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'debt_to_equity': 5.72, 'current_ratio': 2.2, 'operating_margin_pct': 6.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 48.6}",29.77,7480691712,Industrials,Rental & Leasing Services,1.5,0.4,False,35.5,-16.1,,,44.25,63.0,35.0,8.0,buy,48.6,,,,,2026-02-26T08:32:04.469078
GMGI,"Golden Matrix Group, Inc.",48.2,⚠️ WEAK,🔴 Weak,50.0,70.0,15.0,45.0,60.0,15.0,2.2,False,down,,,0,3.2,True,2,{'profit_margin_pct': -3.0},"{'revenue_growth_yoy': np.float64(3.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-29.4), 'rs_6m': np.float64(-63.7), 'rs_line_percentile': 2.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -5.0, 'debt_to_equity': 0.2, 'current_ratio': 0.61, 'operating_margin_pct': -0.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 398.8}",0.568,80223112,Communication Services,Electronic Gaming & Multimedia,5.5,5.3,False,2.24,-74.6,0.0,False,2.83,4.0,1.8,3.0,none,398.8,,,,,2026-02-26T08:35:26.600031
UNFI,"United Natural Foods, Inc.",48.2,⚠️ WEAK,🔴 Weak,50.0,40.0,68.7,30.0,50.0,60.0,70.0,False,up,,,0,-3.9,True,1,{'profit_margin_pct': -0.3},"{'revenue_growth_yoy': np.float64(-3.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(5.3), 'rs_6m': np.float64(31.0), 'rs_line_percentile': 70.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -6.2, 'debt_to_equity': 2.24, 'current_ratio': 1.38, 'operating_margin_pct': 0.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 5.9}",38.83,2365982464,Consumer Defensive,Food Distribution,7.4,4.5,False,43.29,-10.3,8.0,True,41.12,52.0,35.0,8.0,none,5.9,116.67,200.5,,,2026-02-26T08:32:45.310698
BHVN,Biohaven Ltd.,48.1,⚠️ WEAK,🔴 Weak,50.0,50.0,30.3,50.0,70.0,15.0,9.9,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(14.9), 'rs_6m': np.float64(-34.9), 'rs_line_percentile': 9.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -522.1, 'current_ratio': 2.86}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 81.9}",11.51,1527244544,Healthcare,Biotechnology,17.8,8.3,True,38.23,-69.9,1.0,False,20.94,50.0,9.0,16.0,buy,81.9,,,,,2026-02-26T08:31:22.494783
VSTS,Vestis Corporation,48.0,⚠️ WEAK,🔴 Weak,50.0,30.0,65.0,50.0,50.0,35.0,32.9,False,flat,,,0,-0.3,False,0,{'profit_margin_pct': -1.7},"{'revenue_growth_yoy': np.float64(-0.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(22.1), 'rs_6m': np.float64(60.4), 'rs_line_percentile': 32.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': -5.4, 'debt_to_equity': 1.63, 'current_ratio': 2.17, 'operating_margin_pct': 3.3}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 5.7}",7.65,1009409344,Industrials,Rental & Leasing Services,13.8,4.9,True,13.15,-41.8,4.0,False,8.08,10.0,6.0,6.0,hold,5.7,0.71,-90.7,,,2026-02-26T08:31:35.347958
ANIX,"Anixa Biosciences, Inc.",47.9,⚠️ WEAK,🔴 Weak,50.0,50.0,27.0,60.0,60.0,15.0,8.3,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-34.5), 'rs_6m': np.float64(-7.1), 'rs_line_percentile': 8.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -67.2, 'debt_to_equity': 0.01, 'current_ratio': 8.08}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 256.0}",3.02,100806104,Healthcare,Biotechnology,3.8,5.2,False,5.46,-44.7,2.0,False,10.75,14.0,9.0,4.0,none,256.0,,,,,2026-02-26T08:33:02.923144
JYNT,The Joint Corp.,47.6,⚠️ WEAK,🔴 Weak,50.0,50.0,26.7,65.0,50.0,15.0,16.7,False,up,,,0,,False,0,{'profit_margin_pct': -1.5},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(7.0), 'rs_6m': np.float64(-22.8), 'rs_line_percentile': 16.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -1.0, 'debt_to_equity': 0.09, 'current_ratio': 1.83, 'operating_margin_pct': 1.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 14.9}",9.28,140948928,Healthcare,Medical Care Facilities,15.9,17.8,True,13.469,-31.1,0.0,False,10.67,14.0,9.0,3.0,none,14.9,3.05,-67.1,,,2026-02-26T08:31:15.549601
CRMT,"America's Car-Mart, Inc.",47.5,⚠️ WEAK,🔴 Weak,50.0,60.0,24.0,45.0,60.0,15.0,3.8,False,down,,,0,7.5,True,1,{'profit_margin_pct': -1.0},"{'revenue_growth_yoy': np.float64(7.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-6.4), 'rs_6m': np.float64(-63.3), 'rs_line_percentile': 3.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -2.6, 'debt_to_equity': 1.73, 'current_ratio': 18.08, 'operating_margin_pct': -1.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 79.3}",20.64,171204816,Consumer Cyclical,Auto & Truck Dealerships,15.4,9.4,True,62.72,-67.1,0.0,False,37.0,45.0,29.0,2.0,none,79.3,,,,,2026-02-26T08:33:36.067012
SEVN,Seven Hills Realty Trust,47.3,⚠️ WEAK,🔴 Weak,60.0,30.0,24.0,70.0,65.0,15.0,7.5,False,down,,,0,-12.9,False,0,{'profit_margin_pct': 52.9},"{'revenue_growth_yoy': np.float64(-12.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-0.2), 'rs_6m': np.float64(-21.6), 'rs_line_percentile': 7.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 5.2, 'debt_to_equity': 1.48, 'current_ratio': 1.69, 'operating_margin_pct': 60.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 18.6}",8.85,199997472,Real Estate,REIT - Mortgage,2.6,4.5,False,13.02,-32.0,1.0,False,10.5,11.5,10.0,3.0,strong_buy,18.6,,,10.4,17.5,2026-02-26T08:34:15.997628
LOAN,"Manhattan Bridge Capital, Inc",47.3,⚠️ WEAK,🔴 Weak,60.0,30.0,24.0,80.0,50.0,15.0,0.0,False,down,,,0,-13.0,False,0,{'profit_margin_pct': 74.2},"{'revenue_growth_yoy': np.float64(-13.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-3.5), 'rs_6m': np.float64(-21.6), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 12.2, 'debt_to_equity': 0.35, 'current_ratio': 40.17, 'operating_margin_pct': 74.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",4.42,50558844,Real Estate,REIT - Mortgage,0.1,0.2,False,6.05,-26.9,0.0,False,,,,,none,,,,4.7,6.3,2026-02-26T08:35:30.333945
CCXIU,Churchill Capital Corp XI,47.2,⚠️ WEAK,🔴 Weak,50.0,50.0,36.0,50.0,50.0,15.0,3.9,False,down,,,0,,,0,{},{},"{'rs_line_percentile': 3.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}",{},"{'days_to_earnings': 'N/A', 'recommendation': 'none'}",10.24,0,Financial Services,Shell Companies,,,False,10.508,-2.6,,,,,,,none,,,,,,2026-02-26T08:33:21.158117
CNK,Cinemark Holdings Inc Cinemark ,47.2,⚠️ WEAK,🔴 Weak,50.0,50.0,36.0,40.0,65.0,15.0,21.3,False,up,,,0,5.3,False,0,{'profit_margin_pct': 4.4},"{'revenue_growth_yoy': np.float64(5.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-10.7), 'rs_6m': np.float64(-6.9), 'rs_line_percentile': 21.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.4}",26.0,3054373376,Communication Services,Entertainment,12.7,4.3,True,34.01,-23.6,2.0,False,31.82,37.0,22.0,11.0,buy,22.4,18.28,-29.7,11.0,-57.7,2026-02-26T08:31:52.445532
RVP,"Retractable Technologies, Inc.",47.0,⚠️ WEAK,🔴 Weak,50.0,60.0,15.0,60.0,50.0,15.0,1.7,False,down,,,0,11.2,False,0,{'profit_margin_pct': -17.0},"{'revenue_growth_yoy': np.float64(11.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-23.5), 'rs_6m': np.float64(-30.4), 'rs_line_percentile': 1.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -8.0, 'debt_to_equity': 0.01, 'current_ratio': 6.66, 'operating_margin_pct': -36.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.662,19818400,Healthcare,Medical Instruments & Supplies,0.2,0.5,False,1.14,-41.9,1.0,False,,,,,none,,,,,,2026-02-26T08:34:53.901359
