ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
ECL,0.0,,,,50.0,Ecolab Inc.,60.3,Basic Materials,Specialty Chemicals,60.0,60.0,50.3,75.0,60.0,285.62,80067452928.0,35.0,34.6,False,up,-8.6,True,1.0,6.0,True,1.0,1.3,2.5,False,309.27,-7.6,6.0,False,"{'roe_pct': 22.0, 'debt_to_equity': 1.38, 'current_ratio': 1.84, 'operating_margin_pct': 18.5}","{'eps_growth_yoy': -8.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.6}",324.67,360.0,295.0,21.0,buy,13.7,78.41,-72.5,76.0,-73.4,1.84,5.26,1.04,38.1,1.06,True,-1.57,9.1,3.3,68.0,2026-10-27,False,False,6.0,NEUTRAL,3.21,52.2,9.2,BULLISH,0.0,50.0,1.0,0.0,42.8,0.0,,18.1,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",MEGA_FLOAT,279.7,3.0,25.8,35.0,False,up,34.6,2.0,True,1.0,True,1.0,5.0,11.0,29.0,65.5,Medio,37.7,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,False,3/3,39.12,0.0,0.0,0.0,3.0,1.0,0.0,1.64,0.0,0.0,0.0,-72.5,86.6,ALTA,1.71,2.0,2.0,98.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,46,,,22.53,⚪ WEAK,🔴 Weak,,,,,,,,,,,True,3,0.831,False,-7.15,17.79,-17.55,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
CHD,78.3409090909091,Excellent,Stage 2 Early,13.853262073005313,15.3,"Church & Dwight Company, Inc.",61.1,Consumer Defensive,Household & Personal Products,90.0,30.0,46.7,75.0,60.0,99.01,23485558784.0,35.0,28.7,False,up,13.2,True,1.0,-2.5,False,0.0,5.0,5.8,False,106.04,-6.6,6.0,False,"{'roe_pct': 17.0, 'debt_to_equity': 0.56, 'current_ratio': 1.15, 'operating_margin_pct': 18.1}","{'eps_growth_yoy': 13.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.0}",105.37,115.0,78.0,19.0,buy,6.4,74.93,-24.3,31.2,-68.5,4.0,3.96,1.24,38.6,1.16,True,-2.55,10.6,6.3,71.0,2026-10-30,False,False,7.0,NEUTRAL,4.1,114.1,2.72,,,,,,58.3,31.3,4.6,18.3,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,236.5,5.0,54.3,35.0,False,up,28.7,2.0,True,1.0,False,0.0,2.0,23.0,29.0,24.1,Bottom 25%,23.1,-3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,39.105,0.0,3.0,0.0,3.0,3.0,0.0,1.83,2.0,0.0,0.0,-24.3,52.8,ALTA,0.8,-3.0,5.0,45.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,2,0.1528,BAJA,61.78045454545455,⚪ WEAK,🔴 Weak,HOLD,55.0,Close to ATH (-6.6% from high) - wait for pullback,-6.6,NEUTRAL,BUY,False,,,,True,3,0.915,False,-6.04,23.32,-14.74,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
EQIX,0.0,,,,0.3,"Equinix, Inc.",72.5,Real Estate,REIT - Specialty,90.0,70.0,57.6,70.0,60.0,1077.08,106277298176.0,60.0,68.1,False,down,28.1,False,0.0,13.3,True,1.0,2.2,3.2,False,1128.68,-4.6,7.0,True,"{'roe_pct': 10.7, 'debt_to_equity': 1.62, 'current_ratio': 1.13, 'operating_margin_pct': 27.0}","{'eps_growth_yoy': 28.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.5}",1233.52,1400.0,1060.0,29.0,buy,14.5,1554.22,44.3,443.52,-58.8,3.55,38.27,1.9,126.8,1.86,False,,4.0,28.8,69.0,2026-10-28,False,False,6.0,NEUTRAL,1.58,7.8,2.0,,,,,,28.8,0.0,0.1,21.8,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",HIGH_FLOAT,98.3,7.0,21.8,60.0,False,down,68.1,0.0,False,0.0,True,1.0,2.0,,29.0,,Sin datos suficientes,68.1,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,2/3,38.015,5.0,3.0,-2.0,0.0,5.0,0.63,2.82,1.0,0.0,0.0,14.5,21.8,MEDIA,1.81,2.0,2.0,126.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,46,0.0028,BAJA,32.75,⚪ WEAK,🔴 Weak,,,,,,,,,,,True,3,0.903,False,-3.72,51.75,5.36,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
TT,0.0,,,,1.3,Trane Technologies plc,74.3,Industrials,Building Products & Equipment,90.0,80.0,44.0,80.0,65.0,455.48,100216160256.0,35.0,32.1,False,down,9.1,True,2.0,10.6,True,2.0,1.4,2.5,False,505.87,-10.0,6.0,False,"{'roe_pct': 36.6, 'debt_to_equity': 0.53, 'current_ratio': 1.07, 'operating_margin_pct': 19.3}","{'eps_growth_yoy': 9.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 13.3}",526.99,575.0,422.0,21.0,buy,15.7,248.18,-45.5,132.1,-71.0,3.11,14.19,0.91,29.7,1.19,True,-1.36,18.0,5.0,70.0,2026-10-29,False,False,9.0,STRONG,3.77,102.0,3.67,,,,,,30.7,0.0,0.4,22.3,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,219.4,5.0,22.7,35.0,False,down,32.1,0.0,True,2.0,True,2.0,8.0,24.0,29.0,20.7,Bottom 25%,22.2,-3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,37.785,0.0,3.0,0.0,3.0,1.0,0.33,0.77,0.0,0.0,0.0,-45.5,74.0,ALTA,1.96,2.0,10.0,60.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-5.0,46,0.0133,BAJA,23.93,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.718,False,-9.96,31.48,-15.68,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
RSG,0.0,,,,0.3,"Republic Services, Inc.",64.2,Industrials,Waste Management,80.0,70.0,38.7,60.0,60.0,221.04,67685318656.0,15.0,21.5,False,up,2.9,True,1.0,5.2,True,2.0,2.0,2.9,False,237.06,-6.8,4.0,False,"{'roe_pct': 18.2, 'debt_to_equity': 1.19, 'current_ratio': 0.64, 'operating_margin_pct': 20.4}","{'eps_growth_yoy': 2.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.9}",245.92,272.0,208.0,24.0,buy,11.3,102.05,-53.8,71.8,-67.5,2.87,6.34,1.24,35.4,1.21,True,-2.17,5.3,3.6,70.0,2026-10-29,False,False,6.0,NEUTRAL,3.87,24.7,5.38,BULLISH,0.0,60.0,1.0,0.0,12.0,0.0,0.1,19.3,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,50,200 MA declining - structural weakness,NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MEGA_FLOAT,305.6,25.0,19.4,15.0,False,up,21.5,2.0,True,1.0,True,2.0,5.0,25.0,29.0,17.2,Bottom 25%,20.4,-3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,1/3,37.695,0.0,0.0,0.0,3.0,1.0,-0.27,0.53,0.0,0.0,0.0,-53.8,72.0,ALTA,1.41,2.0,2.0,102.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,6.0,46,0.0028,BAJA,15.42,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,1.009,False,-6.3,12.87,-13.34,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
SBGSY,0.0,,,,2.4,Schneider Electric S.E.,57.6,Industrials,Specialty Industrial Machinery,55.0,50.0,56.7,75.0,60.0,68.66,192975781888.0,60.0,73.7,False,up,,,0.0,,,0.0,,,False,71.98,-4.6,8.0,True,"{'roe_pct': 18.6, 'debt_to_equity': 0.84, 'current_ratio': 1.09, 'operating_margin_pct': 18.2}",{'profit_margin_pct': 11.3},77.8,79.0,76.0,3.0,strong_buy,13.3,92.37,34.5,58.01,-15.5,3.25,2.23,1.44,49.7,1.79,,,,29.3,189.0,2027-02-25,False,False,6.0,NEUTRAL,3.21,74.6,0.81,,,,,,37.0,0.0,0.7,17.3,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",MEGA_FLOAT,2752.5,3.0,18.0,60.0,False,up,73.7,2.0,,0.0,,0.0,0.0,3.0,29.0,93.1,Top 10%,51.1,5.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,36.91,0.0,3.0,0.0,0.0,5.0,0.0,3.5,2.0,0.0,0.0,13.3,3.8,,1.66,2.0,2.0,87.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-1.0,46,0.0236,BAJA,35.76,⚪ WEAK,🔴 Weak,,,,,,,,,,,True,3,0.682,False,-4.61,43.2,-1.29,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
BRO,0.0,,,,12.7,"Brown & Brown, Inc.",65.8,Financial Services,Insurance Brokers,90.0,50.0,50.3,75.0,50.0,71.49,23921295360.0,35.0,25.2,False,up,26.9,False,0.0,6.7,False,0.0,6.6,5.8,False,97.73,-26.8,3.0,False,"{'roe_pct': 10.0, 'debt_to_equity': 0.64, 'current_ratio': 1.13, 'operating_margin_pct': 41.8}","{'eps_growth_yoy': 26.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.1}",76.44,90.0,56.0,16.0,hold,6.9,85.88,20.1,32.2,-55.0,6.87,4.91,0.95,20.6,0.65,True,-2.63,4.7,2.8,67.0,2026-10-26,False,False,4.0,NEUTRAL,5.39,175.4,2.09,,,,,,2.5,0.0,3.8,19.7,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,287.6,23.0,23.5,35.0,False,up,25.2,2.0,False,0.0,False,0.0,0.0,21.0,29.0,31.0,Bajo 50%,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,35.95499999999999,0.0,6.0,0.0,3.0,1.0,0.0,2.77,1.0,0.0,0.0,6.9,24.4,MEDIA,0.86,-3.0,0.0,12.0,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,46,0.127,BAJA,6.579999999999999,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.861,False,-26.57,33.16,-8.54,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CTAS,0.0,,,,35.5,Cintas Corporation,70.8,Industrials,Specialty Business Services,90.0,60.0,50.3,85.0,60.0,203.08,81266434048.0,35.0,36.7,False,up,4.0,True,2.0,6.9,True,1.0,3.8,4.4,False,219.17,-7.3,5.0,False,"{'roe_pct': 40.7, 'debt_to_equity': 0.53, 'current_ratio': 1.43, 'operating_margin_pct': 23.7}","{'eps_growth_yoy': 4.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 17.8}",216.31,250.0,175.0,16.0,buy,6.5,90.31,-55.5,78.0,-61.6,1.8,3.66,1.04,36.7,0.89,True,-1.17,24.6,10.9,34.0,2026-09-23,False,False,8.0,STRONG,3.12,82.2,2.13,BULLISH,0.0,70.0,2.0,0.0,29.9,0.0,10.7,21.2,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MEGA_FLOAT,342.1,23.0,31.9,35.0,False,up,36.7,2.0,True,2.0,True,1.0,8.0,19.0,29.0,37.9,Bajo 50%,28.1,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,False,2/3,34.695,0.0,0.0,0.0,3.0,3.0,0.0,0.84,0.0,0.0,0.0,-55.5,65.0,ALTA,0.81,-3.0,10.0,84.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-12.0,46,0.3554,BAJA,20.58,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.828,False,-7.1,26.68,-8.21,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
DPZ,65.475,Excellent,Stage Unknown,20.76074678111088,0.3,Domino's Pizza Inc,54.1,Consumer Cyclical,Restaurants,60.0,60.0,26.7,65.0,60.0,336.52,11132665856.0,15.0,15.3,False,up,-2.6,True,1.0,4.1,True,1.0,10.9,3.2,True,469.0,-28.2,1.0,False,"{'current_ratio': 1.54, 'operating_margin_pct': 19.1}","{'eps_growth_yoy': -2.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.9}",380.29,450.0,270.0,28.0,buy,13.0,277.55,-17.5,176.7,-47.5,4.77,16.07,2.37,42.3,1.25,True,-3.5,4.9,4.8,54.0,2026-10-13,False,False,8.0,STRONG,6.01,107.8,2.37,,,,,,19.5,26.2,0.1,16.2,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEDIUM_FLOAT,30.2,22.0,42.5,15.0,False,up,15.3,2.0,True,1.0,True,1.0,5.0,26.0,29.0,13.8,Bottom 25%,16.7,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,34.655,0.0,3.0,3.0,3.0,1.0,-0.05,-2.7,0.0,1.0,0.0,-17.5,45.5,ALTA,1.62,2.0,10.0,17.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,29,0.0028,BAJA,30.6475,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,0.955,False,-26.86,19.33,-22.33,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
VRSK,60.30952380952381,Excellent,Stage Unknown,25.246375757748584,50.0,"Verisk Analytics, Inc.",62.2,Industrials,Consulting Services,75.0,60.0,42.3,65.0,65.0,186.45,24267589632.0,15.0,15.0,False,flat,1.4,False,0.0,4.9,True,1.0,3.8,2.2,False,274.78,-32.1,0.0,False,"{'current_ratio': 1.0, 'operating_margin_pct': 45.1}","{'eps_growth_yoy': 1.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.2}",237.71,275.0,195.0,17.0,buy,27.5,119.33,-36.0,67.9,-63.6,4.35,8.11,1.12,29.2,0.63,True,-8.86,6.9,-2.4,69.0,2026-10-28,False,False,7.0,NEUTRAL,4.74,113.1,,BULLISH,0.0,50.0,1.0,0.0,36.1,24.1,,18.7,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",HIGH_FLOAT,129.8,27.0,61.1,15.0,False,flat,15.0,0.0,False,0.0,True,1.0,2.0,16.0,29.0,48.3,Bajo 50%,32.5,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,34.58,0.0,3.0,0.0,3.0,0.0,0.0,6.96,0.0,0.0,0.0,-36.0,77.3,ALTA,3.44,0.0,5.0,33.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,46,,,28.874761904761904,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,1.092,False,-31.88,19.89,-9.52,downtrend,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
ATLKY,0.0,,,,50.0,Atlas Copco AB (publ),65.8,Industrials,Specialty Industrial Machinery,80.0,60.0,46.7,80.0,55.0,21.2,103426760704.0,35.0,49.6,False,up,8.2,True,1.0,9.1,True,1.0,,,False,22.42,-5.4,7.0,True,"{'roe_pct': 25.7, 'debt_to_equity': 0.34, 'current_ratio': 1.27}","{'eps_growth_yoy': 8.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.7}",26.0,26.0,26.0,1.0,none,22.6,,,,,2.66,0.83,2.63,73.8,1.57,False,,126.5,4.0,,,False,False,6.0,NEUTRAL,,53.6,3.34,,,,,,45.2,0.0,,19.7,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEGA_FLOAT,3947.5,5.0,28.2,35.0,False,up,49.6,2.0,True,1.0,True,1.0,5.0,3.0,29.0,93.1,Top 10%,51.1,5.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,34.31999999999999,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2.82,2.0,2.0,,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-8.0,46,,,26.08,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-5.4% from high) - wait for pullback | Elevated P/E (37.2) - watch valuation | Strong upside (+22.6%) - analyst support,-5.4,NEUTRAL,NONE,False,,,,True,3,0.605,True,-5.44,40.82,-13.19,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
SYK,0.0,,,,50.0,Stryker Corporation,69.9,Healthcare,Medical Devices,100.0,60.0,34.7,80.0,60.0,339.98,130407170048.0,35.0,25.8,False,up,48.5,True,1.0,8.8,True,1.0,2.3,3.3,False,396.86,-14.3,3.0,False,"{'roe_pct': 16.5, 'debt_to_equity': 0.64, 'current_ratio': 2.16, 'operating_margin_pct': 27.0}","{'eps_growth_yoy': 48.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 14.4}",382.88,465.0,315.0,25.0,buy,12.6,454.14,33.6,296.7,-12.7,3.15,10.71,1.06,36.1,0.99,False,,20.0,44.1,70.0,2026-10-29,False,False,5.0,NEUTRAL,3.6,47.3,0.46,,,,,,17.0,0.0,,21.0,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,347.8,23.0,30.0,35.0,False,up,25.8,2.0,True,1.0,True,1.0,5.0,15.0,29.0,51.7,Medio,32.9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,33.96,0.0,3.0,0.0,0.0,5.0,0.22,-0.94,0.0,2.0,0.0,12.6,2.1,,1.58,2.0,0.0,90.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-8.0,46,,,15.99,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,0.849,False,-13.46,21.31,-20.37,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
SHW,0.0,,,,50.0,The Sherwin-Williams Company,67.3,Basic Materials,Specialty Chemicals,90.0,70.0,50.3,45.0,60.0,353.59,85836849152.0,35.0,37.7,False,up,1.3,True,2.0,6.8,True,2.0,2.6,3.0,False,379.65,-6.9,6.0,False,"{'roe_pct': 65.1, 'debt_to_equity': 3.9, 'current_ratio': 0.73, 'operating_margin_pct': 18.1}","{'eps_growth_yoy': 1.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 11.0}",390.57,420.0,340.0,21.0,buy,10.5,242.0,-31.6,158.73,-55.1,2.92,10.32,0.93,29.3,0.87,True,-3.06,7.8,10.0,68.0,2026-10-27,False,False,6.0,NEUTRAL,3.8,62.0,1.82,,,,,,43.8,0.0,,20.2,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 64% up volume)",MEGA_FLOAT,224.7,3.0,28.8,35.0,False,up,37.7,2.0,True,2.0,True,2.0,8.0,11.0,29.0,65.5,Medio,37.7,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,3/3,33.92,0.0,0.0,0.0,3.0,3.0,0.12,2.89,0.0,0.0,0.0,-31.6,53.8,ALTA,1.31,2.0,2.0,76.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,42,,,23.23,⚪ WEAK,🔴 Weak,,,,,,,,,,,True,3,0.855,False,-6.2,21.99,-16.64,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
KVUE,89.5,Excellent,Stage 2 Strong,20.33985232700708,6.3,Kenvue Inc.,61.3,Consumer Defensive,Household & Personal Products,80.0,50.0,46.7,70.0,50.0,19.13,36744396800.0,35.0,38.3,False,up,14.6,False,0.0,5.1,False,0.0,3.8,3.4,False,21.78,-12.2,7.0,True,"{'roe_pct': 15.6, 'debt_to_equity': 0.82, 'current_ratio': 1.0, 'operating_margin_pct': 19.4}","{'eps_growth_yoy': 14.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.8}",19.5,23.0,18.0,12.0,hold,1.9,18.41,-3.8,8.6,-55.0,5.19,0.99,4.47,97.7,,True,-0.19,6.2,3.4,77.0,2026-11-05,False,False,7.0,NEUTRAL,5.49,109.8,1.82,,,,,,62.1,35.8,1.9,18.4,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",MEGA_FLOAT,1918.1,3.0,56.1,35.0,False,up,38.3,2.0,False,0.0,False,0.0,0.0,23.0,29.0,24.1,Bottom 25%,23.1,-3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,33.834999999999994,0.0,6.0,-2.0,3.0,1.0,0.0,-1.27,0.0,2.0,0.0,-3.8,31.3,MEDIA,0.24,-3.0,5.0,20.0,1,Appaloosa (Tepper),0,MIXED/INSUFFICIENT (0),,0.0,41,0.063,BAJA,70.38,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-12.2% from high) - wait for pullback,-12.2,NEUTRAL,HOLD,False,,,,True,3,0.889,False,-8.21,43.01,-9.27,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
MKC,90.23529411764706,Excellent,Stage 2 Strong,28.09477761601907,1.5,"McCormick & Company, Incorporated",56.7,Consumer Defensive,Packaged Foods,55.0,70.0,38.3,60.0,60.0,56.48,15184735232.0,35.0,26.5,False,up,-33.4,False,0.0,12.3,True,1.0,,0.0,False,72.58,-22.2,2.0,False,"{'roe_pct': 24.7, 'debt_to_equity': 0.65, 'current_ratio': 0.78, 'operating_margin_pct': 17.4}","{'eps_growth_yoy': -33.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.9}",60.62,75.0,52.0,13.0,buy,7.3,,,,,4.7,2.81,3.47,30.9,2.11,True,-0.18,5.5,-9.9,47.0,2026-10-06,False,False,6.0,NEUTRAL,5.45,66.6,,,,,,,29.6,36.1,0.4,17.0,2026-08-20 04:48:02,2026-08-20,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 64% up volume)",MEGA_FLOAT,265.5,23.0,53.6,35.0,False,up,26.5,2.0,False,0.0,True,1.0,2.0,18.0,29.0,41.4,Bajo 50%,30.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,33.05500000000001,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.91,-3.0,2.0,38.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-1.0,46,0.0148,BAJA,43.28764705882353,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,0.854,False,-20.59,27.16,-29.85,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
