ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
ROP,0.0,,,,47.6,"Roper Technologies, Inc.",62.0,Technology,Software - Application,100.0,50.0,24.0,55.0,65.0,363.76,36709699584.0,15.0,12.9,False,flat,34.5,True,2.0,7.8,False,0.0,5.6,4.7,False,571.36,-36.3,1.0,False,"{'roe_pct': 9.0, 'debt_to_equity': 0.56, 'current_ratio': 0.53, 'operating_margin_pct': 27.2}","{'eps_growth_yoy': 34.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.1}",451.72,550.0,349.78,15.0,buy,24.2,911.86,150.7,480.3,32.0,5.91,21.5,1.0,21.1,0.59,True,-4.09,7.0,41.4,15.0,2026-07-23,False,True,6.0,NEUTRAL,4.83,1441.1,0.26,,,,,,8.899999999999999,0.0,14.3,18.6,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",HIGH_FLOAT,100.4,20.0,32.9,15.0,False,flat,12.9,0.0,True,2.0,False,0.0,5.0,21.0,29.0,31.0,Bajo 50%,19.9,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,5.0,False,2/3,33.68,0.0,0.0,6.0,0.0,3.0,5.0,0.0,-0.46,1.0,0.0,0.0,3.02,0.0,2.0,10.0,0,,-8,RELIABLE/AVOID (-8),BEST,5.0,44,0.4757,ALTA,0.0,32.0,-67.1,,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.098,False,-35.94,18.89,-24.82,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
AME,0.0,,,,24.4,"AMETEK, Inc.",66.3,Industrials,Specialty Industrial Machinery,85.0,50.0,47.6,85.0,60.0,231.7,53106335744.0,35.0,49.0,False,down,11.4,False,0.0,8.5,False,0.0,1.8,3.0,False,244.71,-5.3,7.0,True,"{'roe_pct': 14.6, 'debt_to_equity': 0.22, 'current_ratio': 1.14, 'operating_margin_pct': 26.3}","{'eps_growth_yoy': 11.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 20.1}",262.05,303.0,217.0,19.0,buy,13.1,142.82,-38.4,93.67,-59.6,2.61,6.04,0.57,19.2,0.62,True,-0.84,23.3,14.5,22.0,2026-07-30,False,False,6.0,NEUTRAL,3.41,144.0,1.82,,,,,,34.2,0.0,7.3,19.9,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,227.8,3.0,27.2,35.0,False,down,49.0,0.0,False,0.0,False,0.0,0.0,10.0,29.0,69.0,Medio,36.4,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,33.63999999999999,5.0,0.0,0.0,0.0,3.0,3.0,0.57,1.12,2.0,0.0,0.0,1.64,2.0,2.0,57.0,0,,-8,RELIABLE/AVOID (-8),,0.0,20,0.2436,BAJA,26.13,-38.4,62.1,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,True,3,1.197,False,-5.32,33.67,0.69,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
WST,89.76666666666667,Excellent,Stage 2 Strong,20.428015796223274,8.3,"West Pharmaceutical Services, I",78.8,Healthcare,Medical Instruments & Supplies,80.0,70.0,85.4,95.0,60.0,356.08,25156194304.0,95.0,90.5,False,up,5.3,True,1.0,10.2,True,1.0,3.8,3.4,False,367.66,-3.1,8.0,True,"{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.71, 'operating_margin_pct': 21.7}","{'eps_growth_yoy': 5.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.8}",363.07,410.0,310.0,14.0,strong_buy,2.0,165.47,-53.5,223.2,-37.3,1.1,3.9,0.25,11.5,0.25,True,-1.2,336.2,56.1,15.0,2026-07-23,False,True,7.0,NEUTRAL,2.41,19.0,0.66,,,,,,87.0,35.9,2.5,23.6,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 61% up volume)",HIGH_FLOAT,70.2,0.0,62.0,95.0,False,up,90.5,5.0,True,1.0,True,1.0,5.0,15.0,29.0,51.7,Medio,30.4,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,32.935,8.0,0.0,0.0,0.0,3.0,5.0,1.19,3.04,1.0,0.0,1.5,0.25,-3.0,5.0,120.0,0,,-8,RELIABLE/AVOID (-8),,0.0,30,0.0834,BAJA,82.76333333333332,-37.3,47.4,ALTA,⚪ WEAK,🔴 Weak,AVOID,25.0,Near ATH (-3.1% from high) - poor entry point | Elevated P/E (47.9) - watch valuation,-3.1,NEUTRAL,STRONG_BUY,True,True,3,0.999,False,-3.15,72.75,18.53,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
SHW,0.0,,,,50.0,Sherwin-Williams Company (The),49.5,Basic Materials,Specialty Chemicals,60.0,40.0,44.0,45.0,60.0,342.26,84413505536.0,35.0,36.6,False,down,-29.2,True,1.0,-10.3,True,1.0,3.7,3.9,False,379.65,-9.8,3.0,False,"{'roe_pct': 60.7, 'debt_to_equity': 3.3, 'current_ratio': 0.86, 'operating_margin_pct': 14.2}","{'eps_growth_yoy': -29.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.9}",378.9,420.0,330.0,20.0,buy,10.7,154.32,-54.9,102.0,-70.2,2.54,8.68,0.92,30.4,0.87,True,-2.23,7.8,5.2,20.0,2026-07-28,False,True,6.0,NEUTRAL,3.87,62.0,3.44,BULLISH,0.0,60.0,1.0,0.0,16.0,0.0,,14.8,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEGA_FLOAT,228.6,23.0,21.2,35.0,False,down,36.6,0.0,True,1.0,True,1.0,5.0,6.0,29.0,82.8,Top 25%,43.2,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,2/3,32.3,0.0,0.0,0.0,0.0,3.0,3.0,1.26,1.32,1.0,0.0,1.5,1.34,2.0,2.0,76.0,0,,-8,RELIABLE/AVOID (-8),,0.0,35,,,13.95,-54.9,73.2,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.144,False,-9.2,18.08,-5.78,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
NDSN,0.0,,,,6.8,Nordson Corporation,52.3,Industrials,Specialty Industrial Machinery,50.0,40.0,47.6,85.0,50.0,286.03,15937004544.0,35.0,48.8,False,down,-6.7,False,0.0,-0.1,True,1.0,2.9,3.2,False,307.74,-7.1,6.0,False,"{'roe_pct': 17.1, 'debt_to_equity': 0.62, 'current_ratio': 2.6, 'operating_margin_pct': 23.5}","{'eps_growth_yoy': -6.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.2}",319.12,345.0,260.0,8.0,none,11.6,173.01,-39.5,91.2,-68.1,3.61,10.31,1.12,34.6,1.08,True,-1.82,7.7,3.0,42.0,2026-08-19,False,False,7.0,NEUTRAL,3.94,65.0,3.77,,,,,,25.7,0.0,2.0,15.7,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEDIUM_FLOAT,49.6,2.0,17.7,35.0,False,down,48.8,0.0,False,0.0,True,1.0,2.0,10.0,29.0,69.0,Medio,36.4,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,32.260000000000005,5.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.45,2.0,5.0,66.0,0,,-8,RELIABLE/AVOID (-8),WATCH,3.0,37,0.0676,BAJA,21.73,-39.5,65.4,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.208,False,-7.05,39.94,7.71,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
HEI,0.0,,,,9.4,Heico Corporation,79.1,Industrials,Aerospace & Defense,100.0,70.0,60.3,90.0,60.0,358.02,50000814080.0,60.0,64.4,False,up,31.8,True,1.0,19.9,True,1.0,1.6,1.1,False,369.48,-3.1,6.0,False,"{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'eps_growth_yoy': 31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}",386.05,471.0,290.0,20.0,buy,7.8,544.34,52.0,164.4,-54.1,1.42,12.84,0.07,4.3,0.1,False,,9.0,48.2,48.0,2026-08-25,False,False,8.0,STRONG,1.93,52.3,1.08,,,,,,23.5,0.0,2.8,23.7,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",HIGH_FLOAT,123.9,20.0,26.5,60.0,False,up,64.4,2.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,64.4,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,2/3,35.11,5.0,0.0,0.0,0.0,0.0,5.0,-0.01,-0.01,0.0,0.0,0.0,0.98,-3.0,10.0,104.0,0,,-5,MIXED/AVOID (-5),WATCH,0.0,35,0.0943,BAJA,30.41,7.8,8.9,,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.94,False,-3.1,39.84,-4.46,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
FHN,0.0,,,,9.2,First Horizon Corporation,61.5,Financial Services,Banks - Regional,75.0,50.0,54.0,65.0,60.0,25.76,12226155520.0,60.0,58.4,False,up,8.7,False,0.0,3.7,False,0.0,0.0,0.0,False,26.56,-3.0,7.0,True,"{'roe_pct': 11.3, 'operating_margin_pct': 42.9}","{'eps_growth_yoy': 8.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 29.9}",27.82,30.0,25.0,19.0,buy,8.0,,,58.01,125.2,,,2.63,31.2,3.34,True,-6.45,,20.5,7.0,2026-07-15,True,False,5.0,NEUTRAL,,,0.37,,,,,,35.2,0.0,2.8,18.4,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",MEGA_FLOAT,469.2,3.0,21.2,60.0,False,up,58.4,2.0,False,0.0,False,0.0,0.0,5.0,29.0,86.2,Top 25%,44.8,3.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,False,3/3,31.46,0.0,0.0,0.0,3.0,3.0,5.0,2.92,3.53,3.0,0.0,1.5,1.0,0.0,0.0,,1,Appaloosa (Tepper),-8,RELIABLE/AVOID (-8),,0.0,9,0.0925,BAJA,31.65,66.6,-117.2,,⚪ WEAK,🔴 Weak,,,,,,,,True,3,0.905,False,-2.09,32.84,-2.92,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
ALLY,0.0,,,,33.7,Ally Financial Inc.,56.8,Financial Services,Credit Services,60.0,50.0,54.0,60.0,65.0,45.4,13916147712.0,60.0,51.2,False,flat,-9.4,True,1.0,3.1,False,0.0,4.5,4.1,False,47.29,-4.0,6.0,False,"{'roe_pct': 9.4, 'operating_margin_pct': 21.0}","{'eps_growth_yoy': -9.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 18.2}",53.88,58.0,46.0,17.0,buy,18.7,,,79.78,75.7,,,2.6,29.1,3.2,True,-1.24,,,13.0,2026-07-21,False,True,5.0,NEUTRAL,,,0.32,,,,,,31.1,0.0,10.1,17.0,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 58% up volume)",MEGA_FLOAT,275.2,3.0,27.1,60.0,False,flat,51.2,0.0,True,1.0,False,0.0,2.0,11.0,29.0,65.5,Medio,36.3,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,False,3/3,31.105,0.0,0.0,0.0,3.0,3.0,0.0,0.55,-0.25,1.0,1.0,0.0,2.34,2.0,0.0,,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,13,0.3368,MEDIA,28.18,47.2,-57.0,,⚪ WEAK,🔴 Weak,,,,,,,,True,3,0.988,False,-4.0,28.47,-10.58,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
ITW,0.0,,,,3.2,Illinois Tool Works Inc.,55.8,Industrials,Specialty Industrial Machinery,80.0,30.0,47.6,65.0,50.0,271.09,77992591360.0,35.0,34.9,False,down,1.7,True,1.0,-0.9,False,0.0,3.3,6.8,False,303.16,-10.6,5.0,False,"{'roe_pct': 96.8, 'debt_to_equity': 2.83, 'current_ratio': 1.19, 'operating_margin_pct': 25.7}","{'eps_growth_yoy': 1.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.3}",279.05,317.0,219.0,14.0,hold,2.9,163.34,-39.7,125.67,-53.6,2.84,7.7,2.35,58.8,2.26,True,-1.92,14.6,4.7,21.0,2026-07-29,False,True,5.0,NEUTRAL,4.93,118.3,1.89,,,,,,10.7,0.0,1.0,16.7,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,True,66,Passes Minervini Template (4/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 45% up volume)",MEGA_FLOAT,260.6,15.0,17.7,35.0,False,down,34.9,0.0,True,1.0,False,0.0,2.0,10.0,29.0,69.0,Medio,36.4,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,33.47999999999999,5.0,0.0,0.0,3.0,3.0,1.0,0.49,1.64,2.0,0.0,0.0,0.36,-3.0,0.0,28.0,0,,-5,MIXED/AVOID (-5),,0.0,5,0.0317,BAJA,19.08,-39.7,49.6,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.021,False,-9.47,15.66,0.66,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
PG,0.0,,,,6.8,Procter & Gamble Company (The),62.5,Consumer Defensive,Household & Personal Products,80.0,50.0,47.6,70.0,60.0,152.75,355693494272.0,35.0,29.2,False,flat,8.8,True,1.0,1.7,False,0.0,1.1,2.9,False,167.25,-8.7,3.0,False,"{'roe_pct': 31.1, 'debt_to_equity': 0.68, 'current_ratio': 0.73, 'operating_margin_pct': 23.0}","{'eps_growth_yoy': 8.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.2}",163.43,186.0,145.0,23.0,buy,7.0,90.6,-40.7,70.0,-54.2,3.58,5.47,2.85,61.8,2.47,True,-1.36,25.6,4.1,21.0,2026-07-29,False,True,6.0,NEUTRAL,5.53,88.2,3.73,BULLISH,0.0,60.0,4.0,0.0,10.0,0.0,2.0,18.8,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,2324.3,23.0,20.8,35.0,False,flat,29.2,0.0,True,1.0,False,0.0,2.0,12.0,29.0,62.1,Medio,34.5,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,2/3,30.340000000000003,0.0,0.0,3.0,3.0,3.0,1.0,-0.08,-0.21,0.0,0.0,0.0,0.88,-3.0,2.0,31.0,0,,-8,RELIABLE/AVOID (-8),,0.0,35,0.0676,BAJA,15.25,-40.7,54.4,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.123,False,-7.98,12.62,1.12,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ECL,0.0,,,,13.5,Ecolab Inc.,51.3,Basic Materials,Specialty Chemicals,50.0,50.0,44.0,60.0,60.0,283.08,79669321728.0,35.0,40.6,False,flat,-17.5,False,0.0,1.0,False,0.0,1.5,2.0,False,309.27,-8.5,5.0,False,"{'roe_pct': 22.4, 'debt_to_equity': 0.92, 'current_ratio': 0.99, 'operating_margin_pct': 16.9}","{'eps_growth_yoy': -17.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 12.8}",318.9,345.0,275.0,20.0,buy,12.7,101.51,-64.1,73.6,-74.0,1.99,5.64,1.03,37.4,1.06,True,-1.22,9.3,7.8,20.0,2026-07-28,False,True,6.0,NEUTRAL,3.23,52.2,3.79,,,,,,20.4,0.0,4.0,15.4,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,True,66,Passes Minervini Template (4/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,280.9,8.0,19.4,35.0,False,flat,40.6,0.0,False,0.0,False,0.0,0.0,6.0,29.0,82.8,Top 25%,43.2,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,3/3,30.194999999999997,0.0,0.0,0.0,0.0,3.0,3.0,0.48,0.78,0.0,0.0,0.0,1.59,2.0,2.0,97.0,0,,-8,RELIABLE/AVOID (-8),,0.0,20,0.1353,BAJA,18.63,-64.1,81.8,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.023,False,-7.97,16.74,-1.16,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
RACE,0.0,,,,3.2,Ferrari N.V.,67.7,Consumer Cyclical,Auto Manufacturers,75.0,70.0,38.7,90.0,65.0,386.99,68077936640.0,15.0,21.6,False,up,-2.7,True,2.0,3.4,True,2.0,2.8,4.6,False,519.1,-25.4,2.0,False,"{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'eps_growth_yoy': -2.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}",446.27,525.59,392.72,14.0,strong_buy,15.3,82.46,-78.7,101.0,-73.9,1.45,5.6,1.08,33.2,0.66,True,-0.86,55.0,1.3,22.0,2026-07-30,False,False,9.0,STRONG,3.03,38.6,24.09,,,,,,6.300000000000001,0.0,1.0,20.3,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",HIGH_FLOAT,173.9,20.0,21.3,15.0,False,up,21.6,2.0,True,2.0,True,2.0,8.0,,29.0,,Sin datos suficientes,21.6,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,29.24,0.0,0.0,0.0,0.0,3.0,1.0,1.56,2.53,2.0,0.0,1.5,1.91,2.0,10.0,107.0,0,,-8,RELIABLE/AVOID (-8),WATCH,-8.0,22,0.0317,BAJA,0.0,-73.9,91.6,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.942,False,-24.59,25.26,-6.09,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
LRLCY,0.0,,,,21.5,L'Oreal Co.,54.2,Consumer Defensive,Household & Personal Products,55.0,50.0,36.0,80.0,60.0,88.4,235320459264.0,15.0,18.4,False,down,,,0.0,,,0.0,,,False,95.48,-7.4,5.0,False,"{'roe_pct': 18.0, 'debt_to_equity': 0.34, 'current_ratio': 1.45, 'operating_margin_pct': 19.2}",{'profit_margin_pct': 13.9},100.67,103.0,98.0,3.0,strong_buy,13.9,32.69,-63.0,26.5,-70.0,2.51,2.22,1.94,60.9,1.52,,,,0.4,21.0,2026-07-29,False,True,6.0,NEUTRAL,3.73,69.9,63.06,,,,,,6.0,0.0,6.5,16.3,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,66,200 MA declining - structural weakness,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 53% up volume)",MEGA_FLOAT,1278.3,23.0,22.7,15.0,False,down,18.4,0.0,,0.0,,0.0,0.0,12.0,29.0,62.1,Medio,34.5,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,39.505,0.0,0.0,0.0,3.0,0.0,1.0,0.33,0.33,0.0,0.0,0.0,1.74,2.0,2.0,76.0,0,,3,MIXED/BUY (+3),,0.0,33,0.2151,BAJA,18.92,-63.0,80.4,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,3,0.877,False,-5.64,14.31,-3.77,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
KD,0.0,,,,41.9,"Kyndryl Holdings, Inc.",40.3,Technology,Information Technology Services,45.0,50.0,24.0,30.0,50.0,12.39,2732208384.0,15.0,4.1,False,down,-69.6,False,0.0,0.7,False,0.0,12.8,7.3,True,44.2,-72.0,1.0,False,"{'roe_pct': 15.1, 'debt_to_equity': 3.84, 'current_ratio': 0.88, 'operating_margin_pct': 4.1}","{'eps_growth_yoy': -69.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 1.3}",14.1,16.5,13.0,5.0,hold,13.8,186.67,1406.6,8.6,-30.6,102.39,12.69,,,,True,-14.57,5.7,-29.2,28.0,2026-08-05,False,False,6.0,NEUTRAL,9.72,14.9,,,,,,,0.0,0.0,12.6,12.1,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,202.4,25.0,24.7,15.0,False,down,4.1,0.0,False,0.0,False,0.0,0.0,27.0,29.0,10.3,Bottom 25%,9.8,-3.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,28.215000000000003,0.0,0.0,8.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.72,2.0,2.0,50.0,1,Appaloosa (Tepper),-8,RELIABLE/AVOID (-8),,0.0,5,0.4187,MEDIA,0.0,13.8,-674.2,,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.966,False,-71.97,22.67,-62.15,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
AXP,0.0,,,,8.0,American Express Company,64.6,Financial Services,Credit Services,80.0,50.0,46.7,85.0,60.0,349.58,238527676416.0,35.0,42.2,False,up,3.0,True,1.0,5.9,False,0.0,2.3,4.2,False,387.49,-9.8,4.0,False,"{'roe_pct': 34.4, 'debt_to_equity': 1.78, 'current_ratio': 1.57, 'operating_margin_pct': 21.2}","{'eps_growth_yoy': 3.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.3}",372.22,450.0,312.0,25.0,buy,6.5,,,276.85,-20.8,,,1.07,21.3,1.1,True,-2.73,,12.3,16.0,2026-07-24,False,True,4.0,NEUTRAL,,,0.99,,,,,,7.0,0.0,2.4,19.4,2026-07-08 06:40:54,2026-07-08,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,529.3,25.0,21.8,35.0,False,up,42.2,2.0,True,1.0,False,0.0,2.0,11.0,29.0,65.5,Medio,36.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,27.739999999999995,0.0,0.0,0.0,0.0,3.0,3.0,2.33,2.95,2.0,0.0,1.5,0.81,-3.0,0.0,,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),CAUTION,2.0,27,0.0804,BAJA,15.46,-7.2,27.3,MEDIA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.064,False,-9.05,22.54,-16.71,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
