ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
AWK,"American Water Works Company, Inc.",68.6,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (-1,785,374,976) se aparta del derivado de flujo operativo menos capex (-966,999,872)",95.0,70.0,46.7,55.0,50.0,35.0,36.3,False,flat,9.0,True,2,6.2,True,2,"{'eps_growth_yoy': 9.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.3}","{'revenue_growth_yoy': 6.2, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 6.4, 'rs_6m': -16.1, 'rs_line_percentile': 36.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 10.1, 'debt_to_equity': 1.38, 'current_ratio': 0.52, 'operating_margin_pct': 40.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 2.7}",137.69,27362996224,Utilities,Utilities - Regulated Water,7.5,5.2,False,145.64,-5.5,6,False,141.45,162.0,128.0,11.0,hold,2.7,,,57.7,-58.1,-6.52,-8.98,2.6,58.5,3.58,2.04,False,,3.2,3.4,44.0,2026-10-28,False,False,8,STRONG,4.71,6.6,2.44,20.4,1.6,0.08,-18.8,2026-09-14T04:57:50.883439
CSU.TO,Constellation Software Inc.,68.5,⭐⭐ GOOD,🟡 Good,CAD,USD,True,True,True,1.0,,95.0,70.0,36.0,55.0,70.0,15.0,12.5,False,up,389.3,False,0,17.3,True,1,"{'eps_growth_yoy': 389.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 7.6}","{'revenue_growth_yoy': 17.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -6.5, 'rs_6m': -3.9, 'rs_line_percentile': 12.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 23.3, 'debt_to_equity': 1.2, 'current_ratio': 0.9, 'operating_margin_pct': 15.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 39.6}",2827.94,59928375296,Technology,Software - Application,,4.9,False,4500.0,-37.2,2,False,3948.54,5481.98,3289.42,12.0,strong_buy,39.6,7760.1,174.4,1875.0,-33.7,6.47,182.99,0.2,8.8,5.57,0.18,False,,6.2,389.3,53.0,2026-11-06,False,False,6,NEUTRAL,1.88,191.5,0.04,34.8,,,,2026-09-14T04:53:31.958503
BRO,"Brown & Brown, Inc.",68.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,80.0,38.7,75.0,55.0,15.0,18.3,False,down,24.7,False,0,32.4,False,0,"{'eps_growth_yoy': 24.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.1}","{'revenue_growth_yoy': 32.4, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 7.3, 'rs_6m': -18.5, 'rs_line_percentile': 18.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 10.0, 'debt_to_equity': 0.64, 'current_ratio': 1.13, 'operating_margin_pct': 41.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 15.9}",66.19,22147860480,Financial Services,Insurance Brokers,5.5,7.6,False,96.55,-31.4,1,False,76.69,90.0,60.0,16.0,hold,15.9,85.88,29.7,31.3,-52.7,7.42,4.91,1.0,20.6,0.66,0.65,True,-2.84,4.7,2.8,42.0,2026-10-26,False,False,4,NEUTRAL,5.72,175.4,1.93,29.7,,,,2026-09-14T04:55:47.960314
FHN,First Horizon Corporation,68.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (595,000,000) se aparta del derivado de flujo operativo menos capex (1,026,000,000)",95.0,60.0,44.0,65.0,65.0,35.0,30.8,False,down,12.0,True,1,6.7,True,1,"{'eps_growth_yoy': 12.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 30.2}","{'revenue_growth_yoy': 6.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -5.3, 'rs_6m': -1.9, 'rs_line_percentile': 30.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 11.5, 'operating_margin_pct': 41.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.2}",24.47,11593326592,Financial Services,Banks - Regional,0.0,0.0,False,26.56,-7.9,5,False,28.2,31.0,25.0,20.0,buy,15.2,36.77,50.3,41.6,70.0,5.13,1.26,2.78,30.8,0.68,3.28,True,-8.09,,14.0,30.0,2026-10-14,False,False,5,NEUTRAL,,,0.53,19.4,,,,2026-09-14T05:00:38.885934
SHW,The Sherwin-Williams Company,68.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,100.0,70.0,36.0,45.0,65.0,15.0,22.8,False,down,11.8,True,2,7.5,True,2,"{'eps_growth_yoy': 11.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 11.0}","{'revenue_growth_yoy': 7.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -1.2, 'rs_6m': -14.4, 'rs_line_percentile': 22.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 65.1, 'debt_to_equity': 3.9, 'current_ratio': 0.73, 'operating_margin_pct': 18.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.9}",323.31,78486134784,Basic Materials,Specialty Chemicals,2.9,4.2,False,377.77,-14.4,3,False,391.0,420.0,340.0,22.0,buy,20.9,242.0,-25.1,154.87,-52.1,3.19,10.32,1.01,29.3,3.2,0.87,True,-3.34,7.8,10.0,43.0,2026-10-27,False,False,6,NEUTRAL,4.1,62.0,1.66,22.0,,,,2026-09-14T04:54:39.696242
JNJ,Johnson & Johnson,67.6,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,75.0,60.0,56.7,85.0,60.0,60.0,73.1,False,flat,-0.1,True,2,6.6,True,1,"{'eps_growth_yoy': -0.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.5}","{'revenue_growth_yoy': 6.6, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 7.5, 'rs_6m': -4.9, 'rs_line_percentile': 73.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 25.7, 'debt_to_equity': 0.58, 'current_ratio': 1.09, 'operating_margin_pct': 29.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.6}",265.58,640020840448,Healthcare,Drug Manufacturers - General,1.0,3.3,False,281.07,-5.5,8,True,277.91,320.0,190.0,22.0,buy,4.6,103.1,-61.2,86.3,-67.5,2.64,7.01,2.02,60.8,5.36,2.75,True,-1.26,25.9,-0.9,29.0,2026-10-13,False,False,4,NEUTRAL,5.02,136.0,,22.4,,,,2026-09-14T04:58:14.012870
ICE,"Intercontinental Exchange, Inc.",67.6,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,60.0,46.7,75.0,65.0,35.0,41.4,False,up,12.6,False,0,10.7,False,0,"{'eps_growth_yoy': 12.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 38.2}","{'revenue_growth_yoy': 10.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 9.1, 'rs_6m': -16.5, 'rs_line_percentile': 41.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 14.1, 'debt_to_equity': 0.69, 'current_ratio': 1.01, 'operating_margin_pct': 52.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 19.0}",157.4,88363491328,Financial Services,Financial Data & Stock Exchanges,1.1,1.5,False,176.05,-10.6,4,False,187.29,232.0,163.0,14.0,strong_buy,19.0,151.13,-4.0,100.54,-36.1,4.11,6.47,1.32,28.2,2.08,1.25,True,-2.38,7.6,14.2,45.0,2026-10-29,False,False,8,STRONG,4.77,118.3,1.26,23.9,,,,2026-09-14T04:55:17.774682
FAST,Fastenal Company,67.6,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,60.0,46.7,95.0,50.0,35.0,45.2,False,flat,15.9,False,0,14.7,False,0,"{'eps_growth_yoy': 15.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.5}","{'revenue_growth_yoy': 14.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 3.2, 'rs_6m': -6.3, 'rs_line_percentile': 45.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 34.3, 'debt_to_equity': 0.11, 'current_ratio': 4.18, 'operating_margin_pct': 21.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -1.6}",49.32,56594579456,Industrials,Industrial Distribution,3.5,5.0,False,52.92,-6.8,6,False,48.53,59.0,39.9,13.0,hold,-1.6,18.94,-61.6,17.08,-65.4,1.62,0.8,1.95,78.6,0.96,2.16,True,-0.09,395.6,5.8,30.0,2026-10-14,False,False,8,STRONG,2.92,39.6,2.41,20.8,1.6,0.08,-19.2,2026-09-14T04:57:19.948513
ASAZY,ASSA ABLOY AB (publ),67.5,⭐⭐ GOOD,🟡 Good,USD,SEK,True,True,False,0.9482,"acciones × precio no cuadra con la capitalización (ratio 0.9482): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables | FCF declarado (1,889,838,967) se aparta del derivado de flujo operativo menos capex (18,638,",100.0,60.0,36.0,65.0,55.0,15.0,4.6,False,down,80.4,True,1,3.5,True,1,"{'eps_growth_yoy': 80.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.8}","{'revenue_growth_yoy': 3.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -3.8, 'rs_6m': -18.0, 'rs_line_percentile': 4.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 15.6, 'debt_to_equity': 0.64, 'current_ratio': 1.01}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 24.3}",17.49,38854955008,Industrials,Security & Protection Services,,,False,21.98,-20.4,1,False,21.74,21.74,21.74,1.0,none,24.3,,,,,4.86,0.9,1.88,41.9,0.33,1.7,False,,,8.0,43.0,2026-10-27,False,False,8,STRONG,,118.2,1.23,19.0,,,,2026-09-14T04:56:46.169342
FICO,Fair Isaac Corporation,67.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,95.0,70.0,24.0,65.0,70.0,15.0,4.9,False,down,30.5,False,0,25.7,False,0,"{'eps_growth_yoy': 30.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 34.1}","{'revenue_growth_yoy': 25.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -19.7, 'rs_6m': -28.9, 'rs_line_percentile': 4.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 1.18, 'operating_margin_pct': 53.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 46.7}",985.39,21282095104,Technology,Software - Application,10.0,5.4,True,1998.01,-50.7,0,False,1445.42,1750.0,696.0,19.0,buy,46.7,1520.61,54.3,1037.7,5.3,3.64,35.86,,,,0.09,True,-16.89,6.7,28.8,51.0,2026-11-04,False,False,7,NEUTRAL,3.52,996.8,0.45,76.4,0.4,0.01,-76.0,2026-09-14T04:54:47.269317
BN,Brookfield Corporation,67.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (-1,981,124,992) se aparta del derivado de flujo operativo menos capex (-5,409,000,448)",95.0,60.0,36.0,65.0,70.0,15.0,0.0,False,down,33.8,True,1,7.3,True,1,"{'eps_growth_yoy': 33.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 1.8}","{'revenue_growth_yoy': 7.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -18.6, 'rs_6m': -16.1, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 2.3, 'debt_to_equity': 1.61, 'current_ratio': 1.01, 'operating_margin_pct': 25.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 42.3}",38.22,85320474624,Financial Services,Asset Management,,5.2,False,49.57,-22.9,1,False,54.4,61.0,31.0,10.0,buy,42.3,,,16.2,-57.6,-2.32,-0.89,0.73,48.2,0.28,0.87,True,-1.02,1.3,40.3,59.0,2026-11-12,False,False,6,NEUTRAL,4.63,12.9,0.16,22.5,,,,2026-09-14T04:59:58.613031
DVA,DaVita Inc.,67.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (1,042,460,032) se aparta del derivado de flujo operativo menos capex (1,617,291,072)",95.0,60.0,47.6,60.0,55.0,35.0,48.2,False,down,33.1,True,1,5.2,True,1,"{'eps_growth_yoy': 33.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.0}","{'revenue_growth_yoy': 5.2, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -16.3, 'rs_6m': 4.4, 'rs_line_percentile': 48.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 88.5, 'debt_to_equity': 12.42, 'current_ratio': 1.47, 'operating_margin_pct': 16.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 20.3}",181.55,11582889984,Healthcare,Medical Care Facilities,14.4,4.7,True,247.49,-26.6,4,False,218.43,270.0,165.0,7.0,none,20.3,692.93,281.7,354.0,95.0,9.0,16.34,,,,,True,-13.46,3.5,27.9,44.0,2026-10-28,False,False,6,NEUTRAL,7.37,31.4,0.19,21.1,,,,2026-09-14T04:59:03.811884
HRI,Herc Holdings Inc.,67.1,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (502,875,008) se aparta del derivado de flujo operativo menos capex (10,000,000)",68.0,90.0,52.4,45.0,70.0,35.0,38.4,False,up,,True,1,26.3,True,2,"{'positive_quarters': 3, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 1.0}","{'revenue_growth_yoy': 26.3, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -5.3, 'rs_6m': 14.7, 'rs_line_percentile': 38.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 2.6, 'debt_to_equity': 5.06, 'current_ratio': 1.1, 'operating_margin_pct': 12.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 33.0}",140.96,4712496640,Industrials,Rental & Leasing Services,8.7,5.9,True,188.35,-25.2,4,False,187.42,240.0,115.0,12.0,buy,33.0,443.73,214.8,34.54,-75.5,10.67,15.04,1.99,164.7,2.8,,False,,1.1,,43.0,2026-10-27,False,False,3,NEUTRAL,2.93,4.9,0.34,39.3,,,,2026-09-14T05:00:35.021807
NYT,The New York Times Company,67.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,0.9952,"FCF declarado (459,932,128) se aparta del derivado de flujo operativo menos capex (624,278,976)",90.0,70.0,24.0,75.0,65.0,15.0,11.9,False,down,12.6,True,1,11.2,True,1,"{'eps_growth_yoy': 12.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.3}","{'revenue_growth_yoy': 11.2, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -11.9, 'rs_6m': -31.2, 'rs_line_percentile': 11.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 19.7, 'current_ratio': 1.58, 'operating_margin_pct': 17.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.1}",66.88,10786646016,Communication Services,Publishing,8.0,5.4,True,87.1,-23.2,3,False,77.67,90.0,63.0,9.0,buy,16.1,66.38,-0.7,33.6,-49.8,4.26,2.87,1.38,32.1,0.92,0.95,True,-1.62,857.1,14.0,51.0,2026-11-04,False,False,8,STRONG,4.47,52.8,1.53,17.0,,,,2026-09-14T04:59:47.286697
GWW,"W.W. Grainger, Inc.",66.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,75.0,60.0,57.6,85.0,50.0,60.0,57.8,False,down,18.3,False,0,10.3,False,0,"{'eps_growth_yoy': 18.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.9}","{'revenue_growth_yoy': 10.3, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -5.8, 'rs_6m': 3.6, 'rs_line_percentile': 57.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 46.1, 'debt_to_equity': 0.62, 'current_ratio': 2.81, 'operating_margin_pct': 16.1}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 4.1}",1280.0,60289208320,Industrials,Industrial Distribution,2.6,4.0,False,1419.91,-9.9,6,False,1332.57,1500.0,1100.0,14.0,hold,4.1,790.48,-38.2,802.99,-37.3,2.07,26.49,0.78,23.6,9.96,1.0,True,-1.66,34.1,8.2,51.0,2026-11-04,False,False,6,NEUTRAL,3.99,40.8,1.22,20.3,,,,2026-09-14T04:58:25.480972
ATLKY,Atlas Copco AB (publ),66.6,⭐⭐ GOOD,🟡 Good,USD,SEK,True,True,False,0.6801,"acciones × precio no cuadra con la capitalización (ratio 0.6801): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables | FCF declarado (2,668,255,697) se aparta del derivado de flujo operativo menos capex (26,379,",80.0,60.0,50.3,80.0,55.0,35.0,47.4,False,flat,7.0,True,1,5.3,True,1,"{'eps_growth_yoy': 7.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.7}","{'revenue_growth_yoy': 5.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 2.1, 'rs_6m': 2.8, 'rs_line_percentile': 47.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 25.7, 'debt_to_equity': 0.34, 'current_ratio': 1.27}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 24.2}",20.94,102158319616,Industrials,Specialty Industrial Machinery,,,False,22.42,-6.6,6,False,26.0,26.0,26.0,1.0,none,24.2,,,,,2.61,0.8,2.67,73.8,0.56,1.57,False,,126.5,4.0,,,False,False,6,NEUTRAL,,53.6,3.3,26.3,,,,2026-09-14T04:57:39.338601
MSI,"Motorola Solutions, Inc.",66.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (1,979,000,064) se aparta del derivado de flujo operativo menos capex (2,709,000,128)",80.0,70.0,50.3,65.0,50.0,35.0,42.2,False,up,8.6,True,1,13.3,True,1,"{'eps_growth_yoy': 8.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 17.4}","{'revenue_growth_yoy': 13.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 10.1, 'rs_6m': -16.9, 'rs_line_percentile': 42.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 91.6, 'debt_to_equity': 3.58, 'current_ratio': 1.1, 'operating_margin_pct': 27.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 13.0}",466.16,77146587136,Technology,Communication Equipment,2.3,3.3,False,494.85,-5.8,6,False,526.82,550.0,476.0,11.0,none,13.0,230.97,-50.5,126.8,-72.8,2.57,11.96,1.04,37.2,4.84,1.11,True,-1.34,7.3,4.8,52.0,2026-11-05,False,False,6,NEUTRAL,3.69,161.2,2.57,21.5,0.8,0.04,-20.7,2026-09-14T04:52:45.885887
ECL,Ecolab Inc.,66.1,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (1,474,824,960) se aparta del derivado de flujo operativo menos capex (2,008,500,000)",80.0,60.0,46.7,75.0,65.0,35.0,26.2,False,down,2.0,True,1,9.7,True,1,"{'eps_growth_yoy': 2.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.6}","{'revenue_growth_yoy': 9.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 1.0, 'rs_6m': -14.7, 'rs_line_percentile': 26.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 22.0, 'debt_to_equity': 1.38, 'current_ratio': 1.84, 'operating_margin_pct': 18.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.7}",276.18,77421150208,Basic Materials,Specialty Chemicals,1.9,3.3,False,309.27,-10.7,5,False,324.95,360.0,295.0,21.0,buy,17.7,78.41,-71.6,74.6,-73.0,1.9,5.26,1.06,38.1,2.92,1.06,True,-1.62,9.1,3.3,43.0,2026-10-27,False,False,6,NEUTRAL,3.31,52.2,8.89,18.3,1.6,0.09,-16.7,2026-09-14T04:55:03.044235
MTD,Mettler-Toledo International Inc.,66.1,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,95.0,60.0,50.3,50.0,50.0,35.0,35.6,False,down,15.1,True,1,4.5,True,1,"{'eps_growth_yoy': 15.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': 4.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 11.0, 'rs_6m': -5.8, 'rs_line_percentile': 35.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'debt_to_equity': 166.68, 'current_ratio': 1.12, 'operating_margin_pct': 31.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 12.3}",1293.52,25917691904,Healthcare,Diagnostics & Research,3.6,3.6,False,1525.17,-15.2,2,False,1452.5,1600.0,1200.0,14.0,hold,12.3,949.22,-26.6,811.97,-37.2,2.68,34.62,,,,,True,-2.99,16.8,7.3,52.0,2026-11-05,False,False,6,NEUTRAL,3.99,110.6,1.37,17.3,85.8,4.96,68.5,2026-09-14T04:55:40.406521
COST,Costco Wholesale Corporation,66.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (6,954,375,168) se aparta del derivado de flujo operativo menos capex (9,502,000,512)",95.0,60.0,24.0,75.0,65.0,15.0,0.0,False,down,15.2,True,2,11.6,False,0,"{'eps_growth_yoy': 15.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 3.0}","{'revenue_growth_yoy': 11.6, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -11.1, 'rs_6m': -26.0, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 29.2, 'debt_to_equity': 0.6, 'current_ratio': 1.07, 'operating_margin_pct': 3.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.5}",904.77,401246322688,Consumer Defensive,Discount Stores,1.7,4.3,False,1096.5,-17.5,3,False,1072.2,1315.0,740.0,35.0,buy,18.5,665.02,-26.5,597.0,-34.0,1.73,15.68,0.65,27.0,5.88,0.59,True,-0.22,81.5,45.5,10.0,2026-09-24,False,True,7,NEUTRAL,2.75,30.6,0.88,19.0,,,,2026-09-14T04:52:53.679382
ROP,"Roper Technologies, Inc.",66.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,100.0,50.0,42.3,60.0,60.0,15.0,24.0,False,up,208.9,True,2,8.5,False,0,"{'eps_growth_yoy': 208.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 30.2}","{'revenue_growth_yoy': 8.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 13.0, 'rs_6m': -4.8, 'rs_line_percentile': 24.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 13.1, 'debt_to_equity': 0.61, 'current_ratio': 0.55, 'operating_margin_pct': 27.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.6}",388.52,38424965120,Technology,Software - Application,6.5,7.9,False,521.28,-25.5,3,False,445.2,550.0,335.0,15.0,buy,14.6,971.52,150.1,720.3,85.4,5.9,22.91,0.94,14.5,3.64,0.61,True,-7.1,8.6,163.1,38.0,2026-10-22,False,False,6,NEUTRAL,4.58,1441.1,0.07,26.2,0.4,0.01,-25.8,2026-09-14T04:52:34.381054
