ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
TW,0.0,,,,30.4,Tradeweb Markets Inc.,58.5,Financial Services,Capital Markets,65.0,50.0,36.0,85.0,65.0,106.1,22920597504.0,15.0,18.4,False,flat,-2.3,True,1.0,9.9,False,0.0,3.4,2.1,False,131.04,-19.0,3.0,False,"{'roe_pct': 14.5, 'debt_to_equity': 0.02, 'current_ratio': 6.79, 'operating_margin_pct': 43.8}","{'eps_growth_yoy': -2.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 40.7}",123.71,178.0,98.0,14.0,buy,16.6,,,,,4.64,9.34,0.54,12.4,0.4,True,-1.5,633.6,13.8,69.0,2026-10-29,False,False,8.0,STRONG,5.56,57.1,1.17,BEARISH,999.0,50.0,0.0,1.0,0.6999999999999993,0.0,9.1,17.6,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",HIGH_FLOAT,113.7,20.0,26.7,15.0,False,flat,18.4,0.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,18.4,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,False,2/3,40.32,0.0,3.0,0.0,3.0,3.0,-0.12,-3.72,0.0,1.0,0.0,,,,2.08,2.0,10.0,37.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,35,0.3041,BAJA,5.85,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.71,False,-18.66,16.06,-18.16,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
ECL,0.0,,,,19.9,Ecolab Inc.,60.8,Basic Materials,Specialty Chemicals,60.0,60.0,50.3,75.0,65.0,281.48,78906900480.0,35.0,32.7,False,up,-8.6,True,1.0,6.0,True,1.0,1.3,2.5,False,309.27,-9.0,6.0,False,"{'roe_pct': 22.0, 'debt_to_equity': 1.38, 'current_ratio': 1.84, 'operating_margin_pct': 18.5}","{'eps_growth_yoy': -8.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.6}",324.95,360.0,295.0,21.0,buy,15.4,78.41,-72.1,73.5,-73.9,1.87,5.26,1.02,38.1,1.06,True,-1.59,9.1,3.3,67.0,2026-10-27,False,False,6.0,NEUTRAL,3.25,52.2,9.06,BULLISH,0.0,50.0,1.0,0.0,41.2,0.0,6.0,18.2,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 58% up volume)",MEGA_FLOAT,279.7,3.0,24.2,35.0,False,up,32.7,2.0,True,1.0,True,1.0,5.0,12.0,29.0,62.1,Medio,38.4,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,False,3/3,40.315,0.0,0.0,0.0,3.0,1.0,0.09,1.73,0.0,0.0,0.0,-72.1,88.4,ALTA,1.92,2.0,2.0,96.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,46,0.199,BAJA,22.58,⚪ WEAK,🔴 Weak,,,,,,,,,,,True,3,0.804,False,-8.49,16.08,-17.67,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
JNJ,0.0,,,,50.0,Johnson & Johnson,75.0,Healthcare,Drug Manufacturers - General,95.0,60.0,63.9,85.0,60.0,267.37,644334551040.0,60.0,74.2,False,up,7.4,True,2.0,5.5,True,1.0,1.2,3.2,False,276.47,-3.3,8.0,True,"{'roe_pct': 25.7, 'debt_to_equity': 0.58, 'current_ratio': 1.09, 'operating_margin_pct': 29.2}","{'eps_growth_yoy': 7.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.5}",272.5,305.0,190.0,22.0,buy,1.9,103.1,-61.4,84.2,-68.5,2.62,7.01,1.96,60.8,2.77,True,-1.25,25.9,-0.9,53.0,2026-10-13,False,False,4.0,NEUTRAL,4.99,136.0,,,,,,,54.1,0.0,,22.5,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",MEGA_FLOAT,2406.0,3.0,32.1,60.0,False,up,74.2,2.0,True,2.0,True,1.0,8.0,,29.0,,Sin datos suficientes,74.2,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,40.0,0.0,0.0,3.0,3.0,0.0,0.0,0.94,0.0,0.0,0.0,-61.4,66.9,ALTA,0.24,-3.0,0.0,21.0,0,,0,MIXED/INSUFFICIENT (0),REVISION_UP,8.0,37,,,37.5,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-3.3% from high) - poor entry point,-3.3,NEUTRAL,BUY,False,,,,True,3,0.911,False,-3.29,56.96,0.28,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
MSI,0.0,,,,25.1,"Motorola Solutions, Inc.",58.8,Technology,Communication Equipment,60.0,60.0,50.3,65.0,60.0,473.63,78382825472.0,35.0,44.2,False,up,-0.9,True,1.0,4.1,True,1.0,2.7,4.4,False,493.57,-4.0,6.0,False,"{'roe_pct': 91.6, 'debt_to_equity': 3.58, 'current_ratio': 1.1, 'operating_margin_pct': 27.4}","{'eps_growth_yoy': -0.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 17.4}",522.73,550.0,476.0,11.0,buy,10.4,230.97,-51.2,125.0,-73.6,2.52,11.96,1.01,37.2,1.11,True,-1.32,7.3,9.5,76.0,2026-11-05,False,False,6.0,NEUTRAL,3.63,161.2,2.61,,,,,,35.2,0.0,7.5,17.6,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",HIGH_FLOAT,164.7,7.0,25.2,35.0,False,up,44.2,2.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,44.2,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,2/3,38.875,8.0,0.0,0.0,3.0,3.0,0.0,3.1,1.0,0.0,0.0,-51.2,72.8,ALTA,1.3,2.0,2.0,51.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,-3.0,46,0.251,BAJA,28.38,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,1.072,False,-4.04,32.54,-7.15,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
EQIX,0.0,,,,12.6,"Equinix, Inc.",72.5,Real Estate,REIT - Specialty,90.0,70.0,57.6,70.0,60.0,1082.61,106822950912.0,60.0,71.8,False,flat,28.1,False,0.0,13.3,True,1.0,2.2,3.2,False,1128.68,-4.1,8.0,True,"{'roe_pct': 10.7, 'debt_to_equity': 1.62, 'current_ratio': 1.13, 'operating_margin_pct': 27.0}","{'eps_growth_yoy': 28.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.5}",1234.55,1400.0,1060.0,29.0,buy,14.0,1554.22,43.6,448.99,-58.5,3.53,38.27,1.92,126.8,1.86,False,,4.0,28.8,68.0,2026-10-28,False,False,6.0,NEUTRAL,1.57,7.8,2.01,,,,,,35.5,0.0,3.8,21.8,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",HIGH_FLOAT,98.3,7.0,25.5,60.0,False,flat,71.8,0.0,False,0.0,True,1.0,2.0,,29.0,,Sin datos suficientes,71.8,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,2/3,38.63,5.0,3.0,-2.0,0.0,5.0,0.72,2.91,1.0,0.0,0.0,14.0,21.4,MEDIA,1.75,2.0,2.0,126.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,39,0.1261,BAJA,37.25,⚪ WEAK,🔴 Weak,,,,,,,,,,,True,3,0.897,False,-3.22,52.52,8.53,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
RSG,0.0,,,,17.1,"Republic Services, Inc.",63.7,Industrials,Waste Management,80.0,70.0,36.0,60.0,60.0,219.5,67213750272.0,15.0,21.5,False,up,2.9,True,1.0,5.2,True,2.0,2.0,2.9,False,237.06,-7.4,0.0,False,"{'roe_pct': 18.2, 'debt_to_equity': 1.19, 'current_ratio': 0.64, 'operating_margin_pct': 20.4}","{'eps_growth_yoy': 2.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.9}",245.92,272.0,208.0,24.0,buy,12.0,102.05,-53.5,70.0,-68.1,2.89,6.34,1.21,35.4,1.21,True,-2.19,5.3,3.6,69.0,2026-10-29,False,False,6.0,NEUTRAL,3.89,24.7,5.34,BULLISH,0.0,60.0,1.0,0.0,7.0,0.0,5.1,19.1,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,305.6,30.0,24.2,15.0,False,up,21.5,2.0,True,1.0,True,2.0,5.0,25.0,29.0,17.2,Bottom 25%,21.8,-3.0,0.0,3.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,38.335,0.0,0.0,0.0,3.0,1.0,-0.27,0.53,0.0,0.0,0.0,-53.5,72.8,ALTA,1.5,2.0,2.0,101.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,6.0,46,0.1705,BAJA,7.87,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
TT,0.0,,,,8.1,Trane Technologies plc,74.3,Industrials,Building Products & Equipment,90.0,80.0,44.0,80.0,65.0,451.1,99252461568.0,35.0,31.6,False,down,9.1,True,2.0,10.6,True,2.0,1.4,2.5,False,505.87,-10.8,4.0,False,"{'roe_pct': 36.6, 'debt_to_equity': 0.53, 'current_ratio': 1.07, 'operating_margin_pct': 19.3}","{'eps_growth_yoy': 9.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 13.3}",526.99,575.0,422.0,21.0,buy,16.8,248.18,-45.0,133.1,-70.5,3.15,14.19,0.92,29.7,1.19,True,-1.37,18.0,5.0,69.0,2026-10-29,False,False,9.0,STRONG,3.81,102.0,3.63,,,,,,8.0,0.0,2.4,22.3,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,219.4,25.0,24.7,35.0,False,down,31.6,0.0,True,2.0,True,2.0,8.0,26.0,29.0,13.8,Bottom 25%,20.2,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,38.125,0.0,3.0,0.0,3.0,1.0,0.33,0.77,0.0,0.0,0.0,-45.0,74.6,ALTA,2.1,2.0,10.0,63.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-5.0,46,0.0813,BAJA,16.43,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.692,False,-10.83,30.21,-12.56,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
CHD,71.4047619047619,Excellent,Stage 1-2 Transition,13.853262073005313,15.3,"Church & Dwight Company, Inc.",59.5,Consumer Defensive,Household & Personal Products,90.0,30.0,44.0,75.0,50.0,97.41,23106033664.0,35.0,25.9,False,down,13.2,True,1.0,-2.5,False,0.0,5.0,5.8,False,106.04,-8.1,5.0,False,"{'roe_pct': 17.0, 'debt_to_equity': 0.56, 'current_ratio': 1.15, 'operating_margin_pct': 18.1}","{'eps_growth_yoy': 13.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.0}",105.37,115.0,78.0,19.0,none,8.2,74.93,-23.1,30.7,-68.5,4.07,3.96,1.24,38.6,1.16,True,-2.6,10.6,4.5,70.0,2026-10-30,False,False,7.0,NEUTRAL,4.16,114.1,2.68,,,,,,51.0,28.6,4.6,17.8,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,236.5,5.0,51.0,35.0,False,down,25.9,0.0,True,1.0,False,0.0,2.0,24.0,29.0,20.7,Bottom 25%,23.4,-3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,37.565,0.0,3.0,0.0,3.0,1.0,0.0,1.83,1.0,0.0,0.0,-23.1,54.0,ALTA,1.02,0.0,5.0,43.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,3,0.1528,BAJA,55.15238095238095,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-8.1% from high) - wait for pullback,-8.1,NEUTRAL,NONE,False,,,,False,2,0.921,False,-7.56,21.32,-13.07,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
FCNCA,0.0,,,,9.4,"First Citizens BancShares, Inc.",60.1,Financial Services,Banks - Regional,95.0,30.0,46.7,65.0,50.0,2151.23,24294098944.0,35.0,45.8,False,flat,18.3,True,1.0,-0.2,False,0.0,5.1,5.4,False,2296.3,-6.3,7.0,True,"{'roe_pct': 10.7, 'operating_margin_pct': 39.0}","{'eps_growth_yoy': 18.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.2}",2338.5,2475.0,2100.0,12.0,none,8.7,,,,,5.6,132.29,0.39,4.4,0.31,True,-13.59,,15.5,62.0,2026-10-22,False,False,5.0,NEUTRAL,,,0.35,,,,,,30.9,0.0,2.8,18.0,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MICRO_FLOAT,8.1,2.0,20.9,35.0,False,flat,45.8,0.0,True,1.0,False,0.0,2.0,10.0,29.0,69.0,Medio,39.1,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,37.51,0.0,6.0,0.0,3.0,5.0,0.0,3.53,0.0,0.0,0.0,,,,1.09,0.0,0.0,,1,Appaloosa (Tepper),0,MIXED/INSUFFICIENT (0),,0.0,42,0.094,BAJA,25.51,⚪ WEAK,🔴 Weak,,,,,,,,,,,True,3,0.837,False,-6.32,32.91,-2.91,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
CBOE,63.3,Good,Stage 2 (Uptrend),27.11734820988981,50.0,"Cboe Global Markets, Inc.",75.0,Financial Services,Financial Data & Stock Exchanges,85.0,90.0,35.0,100.0,50.0,294.11,30714204160.0,35.0,39.9,False,flat,17.4,False,0.0,26.4,True,2.0,3.0,2.9,False,371.18,-20.8,5.0,False,"{'roe_pct': 26.3, 'debt_to_equity': 0.28, 'current_ratio': 1.56, 'operating_margin_pct': 34.6}","{'eps_growth_yoy': 17.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 26.7}",315.14,356.0,258.0,14.0,hold,7.2,275.43,-6.4,384.9,30.9,2.21,6.49,1.23,22.4,1.29,True,-0.25,36.6,20.1,70.0,2026-10-30,False,False,8.0,STRONG,5.41,70.3,0.39,,,,,,66.3,25.3,,22.5,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,66,Passes Minervini Template (4/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,104.0,7.0,68.3,35.0,False,flat,39.9,0.0,False,0.0,True,2.0,2.0,9.0,29.0,72.4,Medio,39.1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,False,2/3,37.0,0.0,0.0,0.0,3.0,5.0,-0.81,2.01,1.0,1.0,0.0,7.2,-5.0,,0.9,-3.0,10.0,35.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-8.0,46,,,43.65,⚪ WEAK,🔴 Weak,BUY,85.0,Good pullback (-20.8% from high) - valid VCP setup,-20.8,NEUTRAL,HOLD,False,,,,False,2,0.817,False,-20.6,29.48,-7.24,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
BRO,88.92857142857143,Excellent,Stage 2 Strong,22.06823784271061,24.5,"Brown & Brown, Inc.",66.3,Financial Services,Insurance Brokers,90.0,50.0,53.0,75.0,50.0,72.08,24118716416.0,35.0,27.2,False,up,26.9,False,0.0,6.7,False,0.0,6.6,5.8,False,97.73,-26.2,3.0,False,"{'roe_pct': 10.0, 'debt_to_equity': 0.64, 'current_ratio': 1.13, 'operating_margin_pct': 41.8}","{'eps_growth_yoy': 26.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.1}",76.69,90.0,60.0,16.0,hold,6.4,85.88,19.1,31.6,-56.2,6.81,4.91,0.92,20.6,0.65,True,-2.6,4.7,2.8,66.0,2026-10-26,False,False,4.0,NEUTRAL,5.36,175.4,2.11,,,,,,41.8,35.6,7.3,19.9,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MEGA_FLOAT,287.6,23.0,62.8,35.0,False,up,27.2,2.0,False,0.0,False,0.0,0.0,18.0,29.0,41.4,Bajo 50%,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,36.745,0.0,6.0,0.0,3.0,1.0,0.33,3.11,1.0,0.0,0.0,6.4,25.0,MEDIA,0.8,-3.0,0.0,12.0,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,46,0.2452,BAJA,51.09428571428572,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,0.891,False,-25.53,34.26,-7.23,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
MKC,89.82352941176471,Excellent,Stage 2 Strong,28.09477761601907,9.4,"McCormick & Company, Incorporated",55.1,Consumer Defensive,Packaged Foods,55.0,70.0,30.3,60.0,60.0,55.22,14845982720.0,15.0,24.4,False,up,-33.4,False,0.0,12.3,True,1.0,,0.0,False,72.58,-23.9,2.0,False,"{'roe_pct': 24.7, 'debt_to_equity': 0.65, 'current_ratio': 0.78, 'operating_margin_pct': 17.4}","{'eps_growth_yoy': -33.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.9}",60.62,75.0,52.0,13.0,buy,9.8,,,,,4.81,2.81,3.4,30.9,2.11,True,-0.19,5.5,-9.9,46.0,2026-10-06,False,False,6.0,NEUTRAL,5.54,66.6,,,,,,,31.3,35.9,2.8,16.5,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 62% up volume)",MEGA_FLOAT,265.5,23.0,55.3,15.0,False,up,24.4,2.0,False,0.0,True,1.0,2.0,19.0,29.0,37.9,Bajo 50%,29.4,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,35.81,0.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.23,0.0,2.0,34.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-1.0,46,0.094,BAJA,42.92176470588235,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,0.885,False,-22.36,24.32,-30.91,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
TJX,0.0,,,,44.5,"The TJX Companies, Inc.",49.5,Consumer Cyclical,Apparel Retail,65.0,30.0,24.0,75.0,65.0,140.69,155420868608.0,15.0,0.0,False,down,7.2,False,0.0,-0.5,False,0.0,1.8,3.9,False,170.0,-17.2,4.0,False,"{'roe_pct': 62.2, 'debt_to_equity': 1.34, 'current_ratio': 1.15, 'operating_margin_pct': 13.1}","{'eps_growth_yoy': 7.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 9.7}",174.2,198.0,125.0,20.0,strong_buy,23.8,139.58,-0.8,124.14,-11.8,2.96,4.16,1.33,32.5,1.34,True,-1.62,104.7,23.6,89.0,2026-11-18,False,False,7.0,NEUTRAL,4.46,36.2,1.03,,,,,,3.2,0.0,13.3,14.8,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",MEGA_FLOAT,1114.4,25.0,28.2,15.0,False,down,0.0,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,35.525000000000006,0.0,0.0,0.0,3.0,5.0,-1.8,-1.93,0.0,1.0,-1.5,-0.8,30.1,MEDIA,2.98,2.0,5.0,78.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,3.0,46,0.4455,BAJA,4.95,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,2,1.064,False,-16.98,5.68,-21.14,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
DPZ,63.975,Excellent,Stage Unknown,20.76074678111088,3.7,Domino's Pizza Inc,54.1,Consumer Cyclical,Restaurants,60.0,60.0,26.7,65.0,60.0,334.37,11061539840.0,15.0,15.6,False,up,-2.6,True,1.0,4.1,True,1.0,10.9,3.2,True,469.0,-28.7,1.0,False,"{'current_ratio': 1.54, 'operating_margin_pct': 19.1}","{'eps_growth_yoy': -2.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.9}",380.29,450.0,270.0,28.0,buy,13.7,277.55,-17.0,175.2,-47.6,4.8,16.07,2.37,42.3,1.25,True,-3.52,4.9,4.8,53.0,2026-10-13,False,False,8.0,STRONG,6.03,107.8,2.36,,,,,,19.9,25.6,1.1,16.2,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEDIUM_FLOAT,30.2,22.0,42.9,15.0,False,up,15.6,2.0,True,1.0,True,1.0,5.0,23.0,29.0,24.1,Bottom 25%,23.7,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,34.825,0.0,3.0,3.0,3.0,1.0,-0.05,-2.7,0.0,1.0,0.0,-17.0,46.0,ALTA,1.71,2.0,10.0,17.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,30,0.037,BAJA,29.8975,⚪ WEAK,🔴 Weak,,,,,,,,,,,False,1,0.987,False,-27.33,18.57,-20.67,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
HEI,0.0,,,,50.0,Heico Corporation,79.1,Industrials,Aerospace & Defense,100.0,70.0,60.3,90.0,60.0,350.58,0.0,60.0,60.4,False,up,31.8,True,1.0,19.9,True,1.0,1.4,1.6,False,376.86,-7.0,7.0,True,"{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'eps_growth_yoy': 31.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}",389.26,472.0,290.0,19.0,buy,11.0,,,162.0,-53.8,,,0.07,4.3,0.1,False,,9.0,48.2,4.0,2026-08-25,True,False,8.0,STRONG,1.97,52.3,1.05,,,,,,50.9,0.0,,23.7,2026-08-21 04:49:01,2026-08-21,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",HIGH_FLOAT,123.9,0.0,33.9,60.0,False,up,60.4,2.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,60.4,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,34.54,0.0,0.0,0.0,0.0,5.0,0.45,0.71,0.0,0.0,0.0,-21.4,64.8,ALTA,1.38,2.0,10.0,109.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,46,,,27.41,⚪ WEAK,🔴 Weak,HOLD,35.0,Close to ATH (-7.0% from high) - wait for pullback | High P/E (64.9) - valuation risk,-7.0,NEUTRAL,BUY,True,,,,True,3,0.792,False,-6.97,36.94,-7.2,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
