ticker,super_score_4d,tier,vcp_score,insiders_score,sector_score,institutional_score,num_whales,top_whales,next_earnings,days_to_earnings,sector_name,sector_momentum,tier_boost,dj_ticker,current_price,price_target,upside_percent,analyst_target,analyst_upside,num_analysts,fundamental_score,pe_ratio,peg_ratio,fcf_yield,roe,revenue_growth,entry_score,entry_bonus,super_score_5d,entry_price,entry_date,snapshot_id
GME,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,2025-12-09,-61.0,Consumer Cyclical,declining,0,DJUSGT,23.52,14.97,-36.36,,,0,15.0,26.727274,,1.8814325957428693,0.083459996,-0.046,25.0,0,35.0,23.6299991607666,2026-02-18,20260218_155944
KTTA,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,0.696399986743927,2026-02-18,20260218_155944
BLNE,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-03-30,50.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,2.884999990463257,2026-02-18,20260218_155944
VRCA,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2025-11-14,-86.0,Healthcare,improving,0,DJUSHC,5.59,11.32,102.59,16.5,195.16994633273703,4,0.0,,,-27.9913766468843,,,0.0,0,35.0,6.223999977111816,2026-02-18,20260218_155944
TPC,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,83.2748031616211,2026-02-18,20260218_155944
SAVA,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2025-11-12,-88.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,2.120699882507324,2026-02-18,20260218_155944
URG,35.0,🔵 MODERADA,0.0,100,50.11,0.0,0,,,,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,35.0,1.5700000524520874,2026-02-18,20260218_155944
WEN,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,2026-02-13,5.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,8.02869987487793,2026-02-18,20260218_155944
RHLD,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,190.69000244140625,2026-02-18,20260218_155944
FRPH,35.0,🔵 MODERADA,0.0,100,28.61,0.0,0,,,,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,35.0,24.079999923706055,2026-02-18,20260218_155944
OHI,35.0,🔵 MODERADA,0.0,100,28.61,0.0,0,,2026-04-30,81.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,35.0,47.08000183105469,2026-02-18,20260218_155944
GBCI,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-01-22,-17.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,50.685001373291016,2026-02-18,20260218_155944
MRVI,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,2.9749999046325684,2026-02-18,20260218_155944
IOR,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,18.0,2026-02-18,20260218_155944
NEOG,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2026-04-08,59.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,11.125,2026-02-18,20260218_155944
QNBC,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,37.380001068115234,2026-02-18,20260218_155944
ANNX,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2025-11-13,-87.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,5.144999980926514,2026-02-18,20260218_155944
BRR,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,2.4749999046325684,2026-02-18,20260218_155944
ROLR,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,2025-11-11,-89.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,4.639999866485596,2026-02-18,20260218_155944
PODC,35.0,🔵 MODERADA,0.0,100,18.22,0.0,0,,2026-02-11,3.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,35.0,2.7699999809265137,2026-02-18,20260218_155944
ARX,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2025-11-12,-88.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,10.579999923706055,2026-02-18,20260218_155944
NRDE,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,1.5499999523162842,2026-02-18,20260218_155944
NWBI,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-01-26,-13.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,13.055000305175781,2026-02-18,20260218_155944
ZIVO,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,10.0,2026-02-18,20260218_155944
FAST,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,2026-04-13,64.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,45.98500061035156,2026-02-18,20260218_155944
ACVA,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,2026-02-23,15.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,6.75,2026-02-18,20260218_155944
UPXI,35.0,🔵 MODERADA,0.0,100,18.22,0.0,0,,2026-02-10,2.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,35.0,0.7702999711036682,2026-02-18,20260218_155944
QNTO,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,,2026-02-18,20260218_155944
OPTT,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,2026-03-16,36.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,0.4251999855041504,2026-02-18,20260218_155944
VIRC,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,2025-12-08,-62.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,6.300000190734863,2026-02-18,20260218_155944
SUNS,35.0,🔵 MODERADA,0.0,100,28.61,0.0,0,,2025-11-13,-87.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,35.0,9.380000114440918,2026-02-18,20260218_155944
RLMD,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2025-11-13,-87.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,4.150000095367432,2026-02-18,20260218_155944
ULBI,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,2025-11-18,-82.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,6.349999904632568,2026-02-18,20260218_155944
QDEL,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2026-02-11,3.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,24.360000610351562,2026-02-18,20260218_155944
VENU,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,2025-11-14,-86.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,5.670000076293945,2026-02-18,20260218_155944
LUCK,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,2026-02-04,-4.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,8.619999885559082,2026-02-18,20260218_155944
BWFG,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-04-22,73.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,49.060001373291016,2026-02-18,20260218_155944
IVFH,35.0,🔵 MODERADA,0.0,100,20.85,0.0,0,,2025-11-14,-86.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,35.0,0.4399999976158142,2026-02-18,20260218_155944
LIFE,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,10.609999656677246,2026-02-18,20260218_155944
ASST,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-02-09,1.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,8.430000305175781,2026-02-18,20260218_155944
IPSC,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2025-11-13,-87.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,2.0899999141693115,2026-02-18,20260218_155944
ELAN,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2026-02-24,16.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,24.875,2026-02-18,20260218_155944
PARK,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,19.989999771118164,2026-02-18,20260218_155944
J,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,2026-02-03,-5.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,139.75,2026-02-18,20260218_155944
STAA,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2026-02-10,2.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,17.25,2026-02-18,20260218_155944
CGEH,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,5.889999866485596,2026-02-18,20260218_155944
BH,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,415.20001220703125,2026-02-18,20260218_155944
GRNT,35.0,🔵 MODERADA,0.0,100,50.11,0.0,0,,,,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,35.0,5.059999942779541,2026-02-18,20260218_155944
HYNE,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,14.5,2026-02-18,20260218_155944
SRBK,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-01-28,-11.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,17.299999237060547,2026-02-18,20260218_155944
UTZ,35.0,🔵 MODERADA,0.0,100,20.85,0.0,0,,2026-02-12,4.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,35.0,9.114999771118164,2026-02-18,20260218_155944
NKE,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,2025-12-18,-52.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,65.41500091552734,2026-02-18,20260218_155944
AGIG,35.0,🔵 MODERADA,0.0,100,31.22,0.0,0,,,,Utilities,improving,0,DJUSUT,,,,,,0,,,,,,,,0,35.0,3.4052000045776367,2026-02-18,20260218_155944
MDLN,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2026-02-25,17.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,47.7599983215332,2026-02-18,20260218_155944
TTRX,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,3.2950000762939453,2026-02-18,20260218_155944
CDNL,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,25.040000915527344,2026-02-18,20260218_155944
FOSL,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,2025-11-13,-87.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,3.890000104904175,2026-02-18,20260218_155944
INV,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2025-11-13,-87.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,3.2799999713897705,2026-02-18,20260218_155944
TCBI,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-04-16,67.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,105.25,2026-02-18,20260218_155944
ATLO,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-04-16,67.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,28.030000686645508,2026-02-18,20260218_155944
AFCG,35.0,🔵 MODERADA,0.0,100,28.61,0.0,0,,2025-11-12,-88.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,35.0,2.2750000953674316,2026-02-18,20260218_155944
DLHC,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,2026-02-09,1.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,5.5,2026-02-18,20260218_155944
CZNC,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-04-22,73.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,23.94499969482422,2026-02-18,20260218_155944
LB,35.0,🔵 MODERADA,0.0,100,50.11,0.0,0,,2026-02-25,17.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,35.0,64.36000061035156,2026-02-18,20260218_155944
STRR,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,2025-11-13,-87.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,9.954999923706055,2026-02-18,20260218_155944
BOC,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,2025-11-13,-87.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,12.289999961853027,2026-02-18,20260218_155944
PPTIN,35.0,🔵 MODERADA,0.0,100,50.0,0.0,0,,,,,stable,0,,,,,,,0,,,,,,,,0,35.0,,2026-02-18,20260218_155944
ACRV,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,1.6019999980926514,2026-02-18,20260218_155944
VSTS,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,2026-02-10,2.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,7.590000152587891,2026-02-18,20260218_155944
RZLT,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2026-02-12,4.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,3.640000104904175,2026-02-18,20260218_155944
CFBK,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-05-05,86.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,32.099998474121094,2026-02-18,20260218_155944
DFDV,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2025-11-12,-88.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,3.930000066757202,2026-02-18,20260218_155944
AEBI,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,2025-11-13,-87.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,15.545000076293945,2026-02-18,20260218_155944
CCNE,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-04-14,65.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,29.825000762939453,2026-02-18,20260218_155944
AZO,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,2026-03-03,23.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,3730.89990234375,2026-02-18,20260218_155944
NWPP,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,,2026-02-18,20260218_155944
ADC,35.0,🔵 MODERADA,0.0,100,28.61,0.0,0,,2026-02-10,2.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,35.0,77.06999969482422,2026-02-18,20260218_155944
BMEA,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,1.2949999570846558,2026-02-18,20260218_155944
FKYS,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,19.040000915527344,2026-02-18,20260218_155944
BNTC,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2026-02-12,4.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,10.248800277709961,2026-02-18,20260218_155944
GALT,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,2.890000104904175,2026-02-18,20260218_155944
NSPR,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,1.725000023841858,2026-02-18,20260218_155944
ANVS,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,2.4549999237060547,2026-02-18,20260218_155944
MRUS,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2025-11-12,-88.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,,2026-02-18,20260218_155944
LTC,35.0,🔵 MODERADA,0.0,100,28.61,0.0,0,,2026-02-24,16.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,35.0,39.13999938964844,2026-02-18,20260218_155944
CHUC,35.0,🔵 MODERADA,0.0,100,20.85,0.0,0,,,,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,35.0,0.32440000772476196,2026-02-18,20260218_155944
ICU,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,2.449899911880493,2026-02-18,20260218_155944
PETV,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2026-02-12,4.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,0.6500999927520752,2026-02-18,20260218_155944
KVHI,35.0,🔵 MODERADA,0.0,100,18.22,0.0,0,,,,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,35.0,6.460000038146973,2026-02-18,20260218_155944
NXDT,35.0,🔵 MODERADA,0.0,100,28.61,0.0,0,,2025-11-13,-87.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,35.0,4.650000095367432,2026-02-18,20260218_155944
GABC,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-01-26,-13.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,43.4900016784668,2026-02-18,20260218_155944
MHH,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,2025-11-12,-88.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,6.699999809265137,2026-02-18,20260218_155944
PEBO,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-04-21,72.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,33.77000045776367,2026-02-18,20260218_155944
RMCF,35.0,🔵 MODERADA,0.0,100,20.85,0.0,0,,2026-01-13,-26.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,35.0,2.690000057220459,2026-02-18,20260218_155944
HQI,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,11.175000190734863,2026-02-18,20260218_155944
SLSN,35.0,🔵 MODERADA,0.0,100,20.85,0.0,0,,2025-11-11,-89.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,35.0,1.3949999809265137,2026-02-18,20260218_155944
ELWT,35.0,🔵 MODERADA,0.0,100,18.22,0.0,0,,2025-12-08,-62.0,Communication Services,improving,0,DJUSTL,,,,,,0,,,,,,,,0,35.0,6.125,2026-02-18,20260218_155944
MNR,35.0,🔵 MODERADA,0.0,100,50.11,0.0,0,,,,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,35.0,13.305800437927246,2026-02-18,20260218_155944
OWL,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-04-30,81.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,12.1850004196167,2026-02-18,20260218_155944
ENR,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,2026-05-05,86.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,23.084999084472656,2026-02-18,20260218_155944
ABR,35.0,🔵 MODERADA,0.0,100,28.61,0.0,0,,2026-02-27,19.0,Real Estate,improving,0,DJUSRE,,,,,,0,,,,,,,,0,35.0,7.485000133514404,2026-02-18,20260218_155944
GEF,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,2026-01-27,-12.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,75.48999786376953,2026-02-18,20260218_155944
HFFG,35.0,🔵 MODERADA,0.0,100,20.85,0.0,0,,2025-11-10,-90.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,35.0,1.4300999641418457,2026-02-18,20260218_155944
NP,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2025-11-12,-88.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,18.399999618530273,2026-02-18,20260218_155944
NBBK,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-04-22,73.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,22.290000915527344,2026-02-18,20260218_155944
FWDI,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,4.760000228881836,2026-02-18,20260218_155944
UA,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,2026-02-06,-2.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,7.664999961853027,2026-02-18,20260218_155944
SCWO,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,2025-11-12,-88.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,2.799999952316284,2026-02-18,20260218_155944
NBTB,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-04-23,74.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,45.47999954223633,2026-02-18,20260218_155944
INDV,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2026-02-26,18.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,35.279998779296875,2026-02-18,20260218_155944
PHIO,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,1.2000000476837158,2026-02-18,20260218_155944
ADMQ,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,,,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,,2026-02-18,20260218_155944
CWBC,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-01-22,-17.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,24.5,2026-02-18,20260218_155944
MMLP,35.0,🔵 MODERADA,0.0,100,50.11,0.0,0,,2026-02-18,10.0,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,35.0,2.9999001026153564,2026-02-18,20260218_155944
LAB,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,1.1699999570846558,2026-02-18,20260218_155944
MSBI,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-01-22,-17.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,23.354999542236328,2026-02-18,20260218_155944
LBRA,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,,,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,0.005200000014156103,2026-02-18,20260218_155944
AP,35.0,🔵 MODERADA,0.0,100,58.83,0.0,0,,2025-11-12,-88.0,Industrials,stable,0,DJUSIG,,,,,,0,,,,,,,,0,35.0,8.06410026550293,2026-02-18,20260218_155944
EONR,35.0,🔵 MODERADA,0.0,100,50.11,0.0,0,,,,Energy,improving,0,DJUSEN,,,,,,0,,,,,,,,0,35.0,0.3792000114917755,2026-02-18,20260218_155944
TENX,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,12.859999656677246,2026-02-18,20260218_155944
IP,35.0,🔵 MODERADA,0.0,100,68.9,0.0,0,,2026-04-30,81.0,Consumer Cyclical,declining,0,DJUSGT,,,,,,0,,,,,,,,0,35.0,49.349998474121094,2026-02-18,20260218_155944
CBK,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-01-26,-13.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,25.704999923706055,2026-02-18,20260218_155944
AIG,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-02-10,2.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,79.26000213623047,2026-02-18,20260218_155944
AMTB,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,2026-04-22,73.0,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,22.799999237060547,2026-02-18,20260218_155944
LMNR,35.0,🔵 MODERADA,0.0,100,20.85,0.0,0,,2026-03-12,32.0,Consumer Defensive,improving,0,DJUSFB,,,,,,0,,,,,,,,0,35.0,14.140000343322754,2026-02-18,20260218_155944
BCDA,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,1.159999966621399,2026-02-18,20260218_155944
VANI,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,1.2949999570846558,2026-02-18,20260218_155944
PMCB,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,0.6625000238418579,2026-02-18,20260218_155944
FUSB,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,14.949999809265137,2026-02-18,20260218_155944
BFLY,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,2026-02-26,18.0,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,3.0399999618530273,2026-02-18,20260218_155944
DOMH,35.0,🔵 MODERADA,0.0,100,64.96,0.0,0,,,,Financial Services,declining,0,DJUSFI,,,,,,0,,,,,,,,0,35.0,3.559999942779541,2026-02-18,20260218_155944
IMMX,35.0,🔵 MODERADA,0.0,100,49.96,0.0,0,,,,Healthcare,improving,0,DJUSHC,,,,,,0,,,,,,,,0,35.0,8.104999542236328,2026-02-18,20260218_155944
