ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
TBBK,0.0,50.0,0.0,,,"The Bancorp, Inc.",55.0,Financial Services,Banks - Regional,60.0,60.0,24.0,75.0,60.0,55.03,2534978048,15.0,0.0,False,down,,,0,17.0,False,0,11.8,6.0,True,81.65,-32.6,3.0,False,"{'roe_pct': 30.8, 'operating_margin_pct': 58.2}",{'profit_margin_pct': 43.4},75.0,76.0,74.0,2.0,none,36.3,,,57.07,3.7,,,,,,60.0,0.0,0.0,,6.0,0.0,15.0,16.5,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,50,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",HIGH_FLOAT,79.9,40.0,31.5,15.0,False,down,0.0,0.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,3.0,-5.0,0.0,0.0,0.0,3.0,0.0,False,0/3,46.0,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
CCNE,0.0,50.0,31.240000000000002,,,CNB Financial Corporation,72.4,Financial Services,Banks - Regional,60.0,100.0,71.9,60.0,60.0,29.1,857758592,80.0,88.7,False,up,,,0,31.6,True,2,1.2,2.5,False,30.84,-5.6,8.0,True,"{'roe_pct': 8.9, 'operating_margin_pct': 50.9}",{'profit_margin_pct': 24.2},32.67,35.0,29.0,3.0,buy,12.3,,,63.0,116.5,,,,,,100.0,0.0,0.0,,26.700000000000003,0.0,15.0,21.7,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEDIUM_FLOAT,28.3,35.0,36.7,80.0,False,up,88.7,5.0,,0,True,2,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,1/3,45.96000000000001,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
BBT,0.0,50.0,37.24,,,Beacon Financial Corporation,72.4,Financial Services,Banks - Regional,55.0,100.0,79.4,60.0,60.0,30.66,2572645632,80.0,85.5,False,up,,,0,58.1,True,2,4.9,5.2,False,31.95,-4.0,8.0,True,"{'roe_pct': 4.9, 'operating_margin_pct': 46.1}",{'profit_margin_pct': 17.6},34.57,42.0,31.0,7.0,buy,12.8,,,30.9,0.8,,,,,,90.0,0.0,0.0,,28.700000000000003,0.0,15.0,21.7,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 58% up volume)",HIGH_FLOAT,82.9,35.0,36.7,80.0,False,up,85.5,5.0,,0,True,2,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,1/3,45.96000000000001,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
HKHC,0.0,50.0,0.0,,,Horizon Kinetics Holding Corpor,59.9,Financial Services,Asset Management,60.0,60.0,38.3,95.0,50.0,32.0,596330240,35.0,28.7,False,up,,,0,15.8,False,0,,,False,47.0,-31.9,2.0,False,"{'roe_pct': 49.2, 'debt_to_equity': 0.0, 'current_ratio': 4.58, 'operating_margin_pct': 20.8}",{'profit_margin_pct': 126.4},,,,,none,,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,18.0,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,16,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,100,"Strong institutional buying (3.0x ratio, 73% up volume)",MICRO_FLOAT,8.2,35.0,33.0,35.0,False,up,28.7,2.0,,0,False,0,0.0,33,54.0,40.7,Bajo 50%,25.5,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,45.866,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
FUNC,0.0,50.0,10.45,,,First,59.5,Financial Services,Banks - Regional,60.0,70.0,44.0,65.0,55.0,35.12,228261584,35.0,35.7,False,down,,,0,9.3,True,2,0.8,2.4,False,41.95,-16.3,5.0,False,"{'roe_pct': 13.4, 'operating_margin_pct': 43.4}",{'profit_margin_pct': 29.8},44.0,44.0,44.0,1.0,none,25.3,,,37.7,7.3,,,,,,100.0,0.0,0.0,,15.0,0.0,15.0,17.8,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MICRO_FLOAT,6.0,35.0,32.8,35.0,False,down,35.7,0.0,,0,True,2,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,False,1/3,45.8,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
SHBI,0.0,50.0,29.9,,,"Shore Bancshares, Inc.",59.0,Financial Services,Banks - Regional,60.0,50.0,63.9,65.0,60.0,18.83,629425792,60.0,74.9,False,up,,,0,6.6,False,0,1.8,3.0,False,20.68,-8.9,8.0,True,"{'roe_pct': 10.5, 'operating_margin_pct': 42.0}",{'profit_margin_pct': 27.5},21.12,22.0,20.0,4.0,buy,12.2,,,34.35,82.4,,,,,,80.0,0.0,0.0,,42.7,0.0,15.0,17.7,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEDIUM_FLOAT,30.4,15.0,32.7,60.0,False,up,74.9,2.0,,0,False,0,0.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,2/3,45.599999999999994,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
IIPR,0.0,50.0,0.0,,,Innovative Industrial Propertie,51.0,Real Estate,REIT - Industrial,60.0,40.0,38.7,65.0,55.0,46.16,1293540608,15.0,3.6,False,down,,,0,-15.7,True,1,16.7,8.9,True,74.92,-38.4,1.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 0.18, 'current_ratio': 0.21, 'operating_margin_pct': 45.5}",{'profit_margin_pct': 45.8},57.25,90.0,44.0,4.0,hold,24.0,85.22,84.6,42.3,-8.4,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,15.3,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,50,150 MA below 200 MA - not in Stage 2,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",MEDIUM_FLOAT,27.5,50.0,30.3,15.0,False,down,3.6,0.0,,0,True,1,2.0,47,54.0,14.8,Bottom 25%,7.4,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,45.4,8.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
ABTC,0.0,50.0,0.0,,,American Bitcoin Corp.,57.8,Financial Services,Capital Markets,60.0,90.0,15.0,55.0,60.0,0.9747,904136576,15.0,0.7,False,down,,,0,453.1,True,1,,1.0,False,14.65,-93.3,2.0,False,"{'debt_to_equity': 0.32, 'current_ratio': 0.07, 'operating_margin_pct': 11.2}",{'profit_margin_pct': 135.9},4.0,4.0,4.0,2.0,none,310.4,,,1.8,84.7,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.3,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.4x ratio, 25% up volume)",HIGH_FLOAT,193.2,55.0,32.3,15.0,False,down,0.7,0.0,,0,True,1,2.0,42,54.0,24.1,Bottom 25%,14.6,-3.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,0/3,45.12,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
XZO,0.0,50.0,0.0,,,"Exzeo Group, Inc.",57.0,Financial Services,Insurance - Diversified,60.0,50.0,38.7,85.0,60.0,15.52,1408840320,15.0,10.8,False,down,,,0,,,0,1.2,1.0,False,24.6,-36.9,,,"{'debt_to_equity': 0.1, 'current_ratio': 1.73, 'operating_margin_pct': 50.4}",{'profit_margin_pct': 34.4},26.0,27.0,25.0,2.0,none,67.5,,,24.0,54.6,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.1,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Insufficient data,DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 45% up volume)",LOW_FLOAT,12.4,50.0,32.1,15.0,False,down,10.8,0.0,,0,,0,0.0,40,54.0,27.8,Bajo 50%,17.2,0.0,0.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,0/3,44.8,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
RSG,0.0,50.0,6.55,,,"Republic Services, Inc.",50.5,Industrials,Waste Management,55.0,50.0,36.0,55.0,60.0,221.19,68472369152,15.0,14.8,False,up,,,0,4.1,False,0,1.3,1.9,False,258.75,-14.5,2.0,False,"{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}",{'profit_margin_pct': 12.9},244.04,270.0,190.0,24.0,buy,10.3,101.53,-54.1,68.6,-69.0,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,15.2,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,308.1,38.0,30.2,15.0,False,up,14.8,2.0,,0,False,0,0.0,45,54.0,18.5,Bottom 25%,12.8,-3.0,0.0,3.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,44.2,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
LIFE,0.0,50.0,0.0,,,Ethos Technologies Inc.,55.2,Financial Services,Insurance - Life,55.0,50.0,36.0,80.0,70.0,11.0,690923264,15.0,14.3,False,down,,,0,,,0,2.5,0.2,False,19.0,-42.1,,,"{'debt_to_equity': 0.01, 'current_ratio': 2.17, 'operating_margin_pct': 18.2}",{'profit_margin_pct': 16.3},19.75,33.0,13.0,8.0,strong_buy,79.5,,,9.0,-18.2,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,16.6,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Insufficient data,UNKNOWN,50,Insufficient data,MICRO_FLOAT,6.8,35.0,31.6,15.0,False,down,14.3,0.0,,0,,0,0.0,48,54.0,13.0,Bottom 25%,7.2,-3.0,0.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,0/3,44.08,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
UWHR,0.0,50.0,31.68,,,Uwharrie Capital Corp,61.8,Financial Services,Banks - Regional,60.0,70.0,57.6,65.0,50.0,10.75,77378992,60.0,62.7,False,up,,,0,10.6,True,1,,,False,11.24,-4.4,7.0,True,"{'roe_pct': 16.0, 'operating_margin_pct': 34.1}",{'profit_margin_pct': 20.7},,,,,none,,,,13.7,27.4,,,,,,100.0,0.0,0.0,,39.5,0.0,15.0,18.5,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 44% up volume)",MICRO_FLOAT,6.4,20.0,33.5,60.0,False,up,62.7,2.0,,0,True,1,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,5.0,7.0,0.0,0.0,5.0,0.0,False,1/3,43.961999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SEVN,0.0,50.0,0.0,,,Seven Hills Realty Trust,47.3,Real Estate,REIT - Mortgage,60.0,30.0,24.0,70.0,65.0,8.6,194347824,15.0,5.7,False,flat,,,0,-12.9,False,0,2.6,4.5,False,13.02,-33.9,0.0,False,"{'roe_pct': 5.2, 'debt_to_equity': 1.48, 'current_ratio': 1.69, 'operating_margin_pct': 60.8}",{'profit_margin_pct': 52.9},10.5,11.5,10.0,3.0,strong_buy,22.1,,,10.4,20.9,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,14.2,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 49% up volume)",LOW_FLOAT,21.8,35.0,29.2,15.0,False,flat,5.7,0.0,,0,False,0,0.0,51,54.0,7.4,Bottom 25%,4.7,-3.0,0.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,43.92,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ENR,0.0,50.0,5.220000000000001,,,"Energizer Holdings, Inc.",52.2,Industrials,Electrical Equipment & Parts,50.0,60.0,41.0,60.0,50.0,22.69,1555867264,35.0,29.3,False,up,,,0,17.5,False,0,10.6,5.9,True,31.78,-28.6,3.0,False,"{'roe_pct': 151.3, 'debt_to_equity': 24.24, 'current_ratio': 1.99, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 7.1},23.67,28.0,19.0,6.0,hold,4.3,43.79,93.0,29.7,30.9,,,,,,100.0,0.0,0.0,,10.0,0.0,15.0,15.7,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",HIGH_FLOAT,60.5,35.0,30.7,35.0,False,up,29.3,2.0,,0,False,0,0.0,16,54.0,72.2,Medio,41.5,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,False,1/3,43.88,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
RGCO,0.0,50.0,13.95,,,RGC Resources Inc.,49.5,Utilities,Utilities - Regulated Gas,55.0,50.0,36.0,55.0,50.0,21.05,218803936,15.0,9.8,False,down,,,0,-17.0,True,2,0.7,5.1,False,23.82,-11.6,4.0,False,"{'roe_pct': 11.3, 'debt_to_equity': 1.34, 'current_ratio': 0.8, 'operating_margin_pct': 22.2}",{'profit_margin_pct': 13.1},22.7,22.7,22.7,1.0,hold,7.8,8.73,-58.5,12.5,-40.6,,,,,,100.0,0.0,0.0,,10.0,0.0,15.0,14.8,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 37% up volume)",MICRO_FLOAT,8.3,50.0,29.8,15.0,False,down,9.8,0.0,,0,True,2,2.0,,54.0,,Sin datos suficientes,9.8,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,0/3,43.8,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
APLE,0.0,50.0,12.9,,,"Apple Hospitality REIT, Inc.",54.0,Real Estate,REIT - Hotel & Motel,55.0,60.0,38.7,65.0,50.0,12.21,2893646080,15.0,22.6,False,up,,,0,12.3,False,0,13.8,8.0,True,14.96,-18.4,6.0,False,"{'roe_pct': 5.4, 'debt_to_equity': 0.51, 'current_ratio': 1.33, 'operating_margin_pct': 19.8}",{'profit_margin_pct': 12.4},13.14,14.0,12.0,7.0,none,7.6,16.93,38.7,7.4,-39.4,,,,,,100.0,0.0,0.0,,10.0,0.0,15.0,16.2,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,219.7,53.0,31.2,15.0,False,up,22.6,2.0,,0,False,0,0.0,27,54.0,51.9,Medio,28.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,5.0,False,0/3,43.6,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
UMH,0.0,50.0,5.36,,,"UMH Properties, Inc.",53.6,Real Estate,REIT - Residential,55.0,50.0,46.7,65.0,55.0,16.2,1380736896,35.0,26.1,False,up,,,0,8.2,False,0,4.2,6.2,False,19.14,-15.4,4.0,False,"{'roe_pct': 3.0, 'debt_to_equity': 0.73, 'current_ratio': 10.85, 'operating_margin_pct': 19.0}",{'profit_margin_pct': 10.5},19.07,23.5,16.0,7.0,none,17.7,11.81,-27.1,0.8,-95.1,,,,,,70.0,0.0,0.0,,2.0,0.0,15.0,16.1,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 48% up volume)",HIGH_FLOAT,80.1,35.0,31.1,35.0,False,up,26.1,2.0,,0,False,0,0.0,34,54.0,38.9,Bajo 50%,21.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,False,1/3,43.44,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SGU,0.0,50.0,21.509999999999998,,,Star Group L.P.,50.1,Energy,Oil & Gas Refining & Marketing,50.0,50.0,50.3,50.0,50.0,13.03,428414080,35.0,31.8,False,up,,,0,-27.4,True,2,0.2,2.1,False,13.75,-5.2,6.0,False,"{'roe_pct': 24.9, 'debt_to_equity': 1.11, 'current_ratio': 0.73, 'operating_margin_pct': 9.9}",{'profit_margin_pct': 4.1},,,,,none,,27.83,113.6,25.92,98.9,,,,,,90.0,0.0,0.0,,32.0,0.0,15.0,15.0,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",MEDIUM_FLOAT,26.6,15.0,30.0,35.0,False,up,31.8,2.0,,0,True,2,2.0,,54.0,,Sin datos suficientes,31.8,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,43.384,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NTST,0.0,50.0,36.34,,,NetSTREIT Corp.,63.4,Real Estate,REIT - Retail,50.0,70.0,71.9,70.0,60.0,20.33,2238597632,80.0,87.0,False,up,,,0,15.4,True,1,28.9,15.0,True,20.66,-1.6,8.0,True,"{'roe_pct': 0.5, 'debt_to_equity': 0.77, 'current_ratio': 3.58, 'operating_margin_pct': 35.1}",{'profit_margin_pct': 3.5},20.69,23.0,19.0,18.0,strong_buy,1.8,30.25,48.8,0.8,-96.1,,,,,,100.0,0.0,0.0,,44.0,0.0,15.0,19.0,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,95,"Strong institutional buying (2.3x ratio, 69% up volume)",HIGH_FLOAT,91.3,15.0,34.0,80.0,False,up,87.0,5.0,,0,True,1,2.0,9,54.0,85.2,Top 25%,53.1,3.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,2/3,43.36,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
UBSI,0.0,50.0,30.58,,,"United Bankshares, Inc.",65.8,Financial Services,Banks - Regional,60.0,80.0,63.9,60.0,60.0,42.54,5929448448,60.0,74.6,False,up,,,0,23.6,True,1,3.3,4.0,False,45.93,-7.4,8.0,True,"{'roe_pct': 8.9, 'operating_margin_pct': 53.2}",{'profit_margin_pct': 38.6},45.8,47.0,43.0,5.0,buy,7.7,,,98.1,130.6,,,,,,90.0,0.0,0.0,,41.7,0.0,15.0,19.7,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",HIGH_FLOAT,136.2,15.0,34.7,60.0,False,up,74.6,2.0,,0,True,1,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,2/3,43.31999999999999,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
GOOD,0.0,50.0,5.329999999999999,,,Gladstone Commercial Corporatio,53.3,Real Estate,REIT - Diversified,55.0,50.0,50.3,55.0,60.0,12.74,622134848,35.0,35.8,False,up,,,0,9.3,False,0,5.2,5.5,False,16.4,-22.3,3.0,False,"{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}",{'profit_margin_pct': 12.0},13.12,14.0,12.5,4.0,buy,3.0,21.58,69.4,1.4,-89.0,,,,,,90.0,0.0,0.0,,3.0,0.0,15.0,16.0,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,33,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,90,"Strong institutional buying (1.7x ratio, 61% up volume)",MEDIUM_FLOAT,47.8,35.0,31.0,35.0,False,up,35.8,2.0,,0,False,0,0.0,29,54.0,48.1,Bajo 50%,27.5,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,False,1/3,43.31999999999999,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
CWBC,0.0,50.0,26.06,,,Community West Bancshares,65.6,Financial Services,Banks - Regional,60.0,80.0,60.3,60.0,65.0,23.48,449957856,60.0,66.8,False,flat,,,0,11.8,True,2,2.4,3.6,False,25.72,-8.7,7.0,True,"{'roe_pct': 9.9, 'operating_margin_pct': 41.9}",{'profit_margin_pct': 26.7},28.33,30.0,26.0,3.0,buy,20.7,,,60.0,155.5,,,,,,100.0,0.0,0.0,,17.0,0.0,15.0,19.7,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",LOW_FLOAT,15.5,50.0,34.7,60.0,False,flat,66.8,0.0,,0,True,2,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,0/3,43.239999999999995,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
SELF,0.0,50.0,6.800000000000001,,,"Global Self Storage, Inc.",53.0,Real Estate,REIT - Specialty,55.0,50.0,36.0,75.0,55.0,5.03,57031360,15.0,10.4,False,flat,,,0,1.2,False,0,0.2,0.4,False,5.89,-14.6,2.0,False,"{'roe_pct': 3.8, 'debt_to_equity': 0.34, 'current_ratio': 4.14, 'operating_margin_pct': 23.3}",{'profit_margin_pct': 14.1},6.25,6.5,6.0,2.0,none,24.3,4.82,-4.2,1.6,-68.2,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,15.9,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,33,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,15,"Strong selling pressure (0.6x ratio, 34% up volume)",LOW_FLOAT,10.5,55.0,30.9,15.0,False,flat,10.4,0.0,,0,False,0,0.0,19,54.0,66.7,Medio,34.2,0.0,0.0,3.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,43.2,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
UTI,0.0,50.0,19.28,,,Universal Technical Institute I,57.8,Consumer Defensive,Education & Training Services,50.0,50.0,71.4,70.0,55.0,32.16,1769459456,60.0,50.4,False,up,,,0,6.5,False,0,4.9,4.3,False,36.32,-11.5,5.0,False,"{'roe_pct': 17.4, 'debt_to_equity': 0.86, 'current_ratio': 1.14, 'operating_margin_pct': 7.1}",{'profit_margin_pct': 6.3},37.33,40.0,36.0,6.0,none,16.1,11.0,-65.8,9.6,-70.1,,,,,,90.0,0.0,0.0,,13.0,0.0,15.0,17.3,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,90,"Strong institutional buying (1.7x ratio, 61% up volume)",MEDIUM_FLOAT,49.5,35.0,32.3,60.0,False,up,50.4,2.0,,0,False,0,0.0,,54.0,,Sin datos suficientes,50.4,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,False,1/3,43.12,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
PKBK,0.0,50.0,31.18,,,"Parke Bancorp, Inc.",71.8,Financial Services,Banks - Regional,60.0,90.0,83.0,65.0,50.0,27.79,329233600,80.0,89.1,False,up,,,0,25.4,True,2,1.0,1.2,False,29.5,-5.8,8.0,True,"{'roe_pct': 12.1, 'operating_margin_pct': 68.9}",{'profit_margin_pct': 48.8},,,,,none,,,,94.8,241.1,,,,,,90.0,0.0,0.0,,51.5,0.0,15.0,21.5,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",MICRO_FLOAT,9.2,15.0,36.5,80.0,False,up,89.1,5.0,,0,True,2,2.0,4,54.0,94.4,Top 10%,66.0,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,2/3,43.111999999999995,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-4.7% from high) - poor entry point,-4.7,NEUTRAL,NONE,False
INSE,0.0,50.0,5.25,,,"Inspired Entertainment, Inc.",52.5,Consumer Cyclical,Gambling,55.0,50.0,38.7,65.0,60.0,8.0,215414944,15.0,15.6,False,down,,,0,7.2,False,0,3.6,9.7,False,11.316,-29.3,3.0,False,"{'current_ratio': 1.82, 'operating_margin_pct': 18.3}",{'profit_margin_pct': 18.5},13.5,20.0,11.0,6.0,none,68.8,23.51,193.9,19.6,145.0,,,,,,80.0,0.0,0.0,,5.0,0.0,15.0,15.8,2026-02-25 07:47:09,2026-02-25,CORRECTION,AVOID,False,50,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",LOW_FLOAT,24.0,40.0,30.8,15.0,False,down,15.6,0.0,,0,False,0,0.0,,54.0,,Sin datos suficientes,15.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,0/3,43.0,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
