ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,entry_price,stop_loss,exit_price,risk_pct,reward_pct,entry_timing,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
BRO,76.23913043478261,Excellent,Stage 2 Early,22.06823784271061,28.0,"Brown & Brown, Inc.",65.8,Financial Services,Insurance Brokers,90.0,50.0,50.3,75.0,50.0,71.42,23897872384.0,35.0,26.5,False,up,26.9,False,0.0,6.7,False,0.0,5.6,5.2,False,96.55,-26.0,4.0,False,"{'roe_pct': 10.0, 'debt_to_equity': 0.64, 'current_ratio': 1.13, 'operating_margin_pct': 41.8}","{'eps_growth_yoy': 26.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.1}",76.69,90.0,60.0,16.0,hold,7.4,85.88,20.2,31.3,-56.2,6.87,4.91,0.92,20.6,0.65,True,-2.63,4.7,2.8,48.0,2026-10-26,False,False,4.0,NEUTRAL,5.4,175.4,2.08,,,,,,35.6,30.5,8.4,19.7,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,287.6,25.0,58.6,35.0,False,up,26.5,2.0,False,0.0,False,0.0,0.0,21.0,29.0,31.0,Bajo 50%,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,39.71999999999999,0.0,6.0,0.0,3.0,1.0,0.0,0.33,0.0,0.0,0.0,7.4,25.4,MEDIA,0.92,-3.0,0.0,13.0,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,46,0.2801,BAJA,44.6995652173913,⚪ WEAK,🔴 Weak,,,,,,,,,,,70.08,67.34,96.35,3.92,37.48,BUY NOW - At target entry price,False,2,0.796,False,-25.31,33.03,-13.09,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ZTS,0.0,,,,16.1,Zoetis Inc.,58.5,Healthcare,Drug Manufacturers - Specialty & Generic,75.0,60.0,24.0,65.0,65.0,75.81,31326480384.0,15.0,3.2,False,down,-4.2,True,2.0,2.8,True,1.0,4.6,2.5,False,152.12,-50.2,1.0,False,"{'roe_pct': 64.9, 'debt_to_equity': 2.94, 'current_ratio': 3.08, 'operating_margin_pct': 40.7}","{'eps_growth_yoy': -4.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 27.7}",96.0,155.0,80.0,15.0,buy,26.6,71.82,-5.3,61.3,-19.1,6.44,4.88,2.8,33.6,0.95,True,-11.63,14.7,0.8,56.0,2026-11-03,False,False,6.0,NEUTRAL,9.21,42.1,9.67,BEARISH,999.0,60.0,0.0,1.0,0.0,0.0,4.8,17.6,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 49% up volume)",MEGA_FLOAT,412.4,23.0,22.4,15.0,False,down,3.2,0.0,True,2.0,True,1.0,8.0,8.0,29.0,75.9,Top 25%,40.3,3.0,0.0,0.0,-5.0,-8.0,0.0,0.0,0.0,False,2/3,39.705,0.0,6.0,3.0,3.0,1.0,0.0,-7.86,0.0,1.0,0.0,-5.3,38.8,MEDIA,3.32,0.0,2.0,29.0,0,,0,MIXED/INSUFFICIENT (0),BEST,11.0,15,0.1614,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,74.29,69.58,124.6,6.34,67.71,BUY NOW - At target entry price,False,1,0.814,False,-50.2,6.81,-51.5,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ROP,0.0,,,,50.0,"Roper Technologies, Inc.",66.6,Technology,Software - Application,100.0,50.0,50.3,60.0,50.0,407.28,40280346624.0,35.0,27.6,False,up,193.2,True,2.0,4.5,False,0.0,6.0,6.0,False,524.9,-22.4,5.0,False,"{'roe_pct': 13.1, 'debt_to_equity': 0.61, 'current_ratio': 0.55, 'operating_margin_pct': 27.7}","{'eps_growth_yoy': 193.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 30.2}",445.2,550.0,335.0,15.0,none,9.3,971.52,138.5,719.7,76.7,5.62,22.91,0.89,14.5,0.61,True,-6.77,8.6,116.5,44.0,2026-10-22,False,False,6.0,NEUTRAL,4.41,1441.1,0.07,,,,,,18.5,0.0,,20.0,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 57% up volume)",HIGH_FLOAT,98.4,20.0,28.5,35.0,False,up,27.6,2.0,True,2.0,False,0.0,5.0,18.0,29.0,41.4,Bajo 50%,25.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,False,2/3,39.64,0.0,6.0,0.0,3.0,5.0,0.0,1.12,0.0,0.0,0.0,76.7,-98.3,,1.16,0.0,2.0,15.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,43,,,11.16,⚪ WEAK,🔴 Weak,,,,,,,,,,,399.13,380.06,540.7,4.78,35.47,BUY NOW - At target entry price,False,2,0.836,False,-22.48,33.45,-1.41,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
WST,0.0,,,,19.2,"West Pharmaceutical Services, Inc.",77.0,Healthcare,Medical Instruments & Supplies,100.0,50.0,68.7,95.0,65.0,339.97,23925647360.0,60.0,68.3,False,down,10.0,True,2.0,8.4,False,0.0,3.5,2.8,False,386.0,-11.9,6.0,False,"{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.82, 'operating_margin_pct': 22.5}","{'eps_growth_yoy': 10.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 17.0}",404.73,459.0,340.0,15.0,strong_buy,19.0,107.46,-68.4,141.54,-58.4,1.16,3.95,0.26,11.1,0.25,True,-1.91,155.1,18.1,44.0,2026-10-22,False,False,7.0,NEUTRAL,2.53,19.0,1.88,,,,,,41.9,0.0,5.8,23.1,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",HIGH_FLOAT,69.9,0.0,28.9,60.0,False,down,68.3,0.0,True,2.0,False,0.0,5.0,19.0,29.0,37.9,Bajo 50%,25.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,3/3,39.51,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,-58.4,82.4,ALTA,2.38,2.0,5.0,121.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,0.0,46,0.1922,BAJA,24.2,⚪ WEAK,🔴 Weak,,,,,,,,,,,342.22,328.8,428.11,3.92,25.1,BUY NOW - At target entry price,False,2,0.769,False,-11.87,52.1,23.09,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
FCNCA,0.0,,,,15.3,"First Citizens BancShares, Inc.",62.8,Financial Services,Banks - Regional,95.0,30.0,60.3,65.0,50.0,2208.49,24940742656.0,60.0,52.7,False,flat,18.3,True,1.0,-0.2,False,0.0,4.8,5.9,False,2296.3,-3.8,6.0,False,"{'roe_pct': 10.7, 'operating_margin_pct': 39.0}","{'eps_growth_yoy': 18.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.2}",2342.67,2525.0,2100.0,12.0,none,6.1,,,,,5.46,132.29,0.38,4.4,0.31,True,-13.24,,15.5,44.0,2026-10-22,False,False,5.0,NEUTRAL,,,0.36,,,,,,18.4,0.0,4.6,18.8,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MICRO_FLOAT,8.1,20.0,23.4,60.0,False,flat,52.7,0.0,True,1.0,False,0.0,2.0,6.0,29.0,82.8,Top 25%,42.7,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,2/3,38.885000000000005,0.0,6.0,0.0,3.0,5.0,0.0,0.18,0.0,0.0,0.0,,,,0.76,-3.0,0.0,,1,Appaloosa (Tepper),0,UNRELIABLE/INSUFFICIENT (0),,0.0,43,0.1533,BAJA,28.78,⚪ WEAK,🔴 Weak,,,,,,,,,,,2230.57,2089.89,2687.86,6.31,20.5,BUY NOW - At target entry price,False,2,0.891,False,-3.73,36.58,1.85,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
TYL,0.0,,,,6.2,"Tyler Technologies, Inc.",62.7,Technology,Software - Application,80.0,50.0,42.3,75.0,65.0,364.03,14907855872.0,15.0,20.1,False,up,10.8,False,0.0,8.3,False,0.0,10.6,4.5,True,566.34,-35.7,3.0,False,"{'roe_pct': 9.7, 'debt_to_equity': 0.48, 'current_ratio': 1.55, 'operating_margin_pct': 14.7}","{'eps_growth_yoy': 10.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.4}",426.64,525.0,335.0,22.0,buy,17.2,356.81,-2.0,117.95,-67.6,3.99,14.52,,,,True,-6.23,65.3,15.5,50.0,2026-10-28,False,False,8.0,STRONG,2.57,139.0,1.53,,,,,,0.0,0.0,1.9,18.8,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.2x ratio, 52% up volume)",MEDIUM_FLOAT,38.0,20.0,20.7,15.0,False,up,20.1,2.0,False,0.0,False,0.0,0.0,18.0,29.0,41.4,Bajo 50%,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,2/3,38.39,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,-2.0,52.0,ALTA,2.15,2.0,10.0,75.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,9.0,25,0.0615,BAJA,6.27,⚪ WEAK,🔴 Weak,,,,,,,,,,,356.75,328.21,525.96,8.0,47.43,BUY ON PULLBACK - Wait for 2-5% dip,False,1,0.995,False,-35.75,34.47,-15.06,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ALLY,0.0,,,,34.1,Ally Financial Inc.,67.0,Financial Services,Credit Services,90.0,60.0,47.6,60.0,65.0,43.73,13302651904.0,35.0,25.4,False,down,3.0,True,2.0,7.3,True,1.0,4.3,4.0,False,47.29,-7.5,4.0,False,"{'roe_pct': 9.7, 'operating_margin_pct': 25.3}","{'eps_growth_yoy': 3.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}",53.77,58.0,45.0,18.0,buy,23.0,,,57.38,31.2,-4.1,-1.79,2.74,28.2,3.2,True,-12.55,,13.5,38.0,2026-10-16,False,False,5.0,NEUTRAL,,,0.5,,,,,,13.3,0.0,10.2,20.1,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,271.9,23.0,30.3,35.0,False,down,25.4,0.0,True,2.0,True,1.0,8.0,10.0,29.0,69.0,Medio,36.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,False,2/3,38.30499999999999,0.0,-5.0,3.0,3.0,3.0,0.13,0.13,0.0,0.0,0.0,27.1,-8.2,,2.88,2.0,0.0,,1,Berkshire Hathaway (Buffett),0,UNRELIABLE/INSUFFICIENT (0),,0.0,43,0.3405,BAJA,15.7,⚪ WEAK,🔴 Weak,,,,,,,,,,,42.86,40.63,53.9,5.19,25.77,BUY ON PULLBACK - Wait for 2-5% dip,False,1,0.817,False,-6.89,23.42,1.18,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
KR,0.0,,,,10.3,The Kroger Co.,64.2,Consumer Defensive,Grocery Stores,78.0,100.0,24.0,30.0,65.0,58.59,35895005184.0,15.0,9.2,False,down,48.3,False,0.0,35.9,True,2.0,4.5,4.3,False,76.58,-23.5,3.0,False,"{'roe_pct': 13.8, 'debt_to_equity': 3.73, 'current_ratio': 0.79, 'operating_margin_pct': 3.2}","{'eps_growth_yoy': 48.3, 'positive_quarters': 3, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 0.7}",70.27,86.0,57.0,22.0,buy,19.9,109.66,87.2,22.57,-61.5,8.34,4.89,2.46,80.1,2.04,True,-7.61,3.0,9.2,3.0,2026-09-11,True,False,7.0,NEUTRAL,2.7,5.9,0.8,,,,,,2.0,0.0,3.1,19.3,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,793.6,23.0,22.4,15.0,False,down,9.2,0.0,False,0.0,True,2.0,2.0,,29.0,,Sin datos suficientes,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,38.195,0.0,8.0,0.0,3.0,3.0,-0.26,-0.51,0.0,0.0,0.0,19.9,7.0,,2.49,2.0,5.0,125.0,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),,0.0,46,0.1029,BAJA,6.42,⚪ WEAK,🔴 Weak,,,,,,,,,,,57.42,53.67,77.82,6.53,35.53,BUY NOW - At target entry price,False,2,0.773,False,-22.56,8.94,-33.33,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
EQIX,0.0,,,,4.1,"Equinix, Inc.",72.3,Real Estate,REIT - Specialty,90.0,70.0,54.0,70.0,65.0,1035.98,102221889536.0,60.0,57.2,False,down,28.1,False,0.0,13.3,True,1.0,1.9,2.8,False,1128.68,-8.2,6.0,False,"{'roe_pct': 10.7, 'debt_to_equity': 1.62, 'current_ratio': 1.13, 'operating_margin_pct': 27.0}","{'eps_growth_yoy': 28.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.5}",1234.72,1400.0,1060.0,29.0,buy,19.2,1554.22,50.0,447.55,-56.8,3.69,38.27,1.99,126.8,1.86,False,,4.0,28.8,50.0,2026-10-28,False,False,6.0,NEUTRAL,1.63,7.8,1.92,,,,,,25.9,0.0,1.2,21.7,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",HIGH_FLOAT,98.3,7.0,22.9,60.0,False,down,57.2,0.0,False,0.0,True,1.0,2.0,,29.0,,Sin datos suficientes,57.2,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,38.125,5.0,3.0,-2.0,0.0,5.0,0.01,0.73,0.0,0.0,0.0,19.2,22.6,MEDIA,2.4,2.0,2.0,126.0,0,,0,UNRELIABLE/INSUFFICIENT (0),,0.0,36,0.041,BAJA,23.73,⚪ WEAK,🔴 Weak,,,,,,,,,,,1022.28,982.2,1279.55,3.92,25.17,BUY NOW - At target entry price,False,2,1.067,False,-7.39,45.95,-3.45,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
MSCI,0.0,,,,24.2,MSCI Inc.,56.2,Financial Services,Financial Data & Stock Exchanges,75.0,50.0,36.0,50.0,65.0,573.01,41657827328.0,15.0,17.3,False,flat,5.1,False,0.0,9.3,False,0.0,1.8,1.4,False,644.77,-11.1,5.0,False,"{'current_ratio': 0.89, 'operating_margin_pct': 56.3}","{'eps_growth_yoy': 5.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.7}",692.06,760.0,570.0,17.0,strong_buy,20.8,473.77,-17.3,358.29,-37.5,2.87,16.43,1.43,42.1,1.01,True,-6.52,7.2,19.6,42.0,2026-10-20,False,False,8.0,STRONG,3.56,851.3,1.3,,,,,,26.1,0.0,7.3,16.9,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 44% up volume)",HIGH_FLOAT,69.0,7.0,24.1,15.0,False,flat,17.3,0.0,False,0.0,False,0.0,0.0,7.0,29.0,79.3,Top 25%,41.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,37.940000000000005,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,-17.3,48.2,ALTA,2.6,2.0,10.0,39.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,0.0,46,0.2424,BAJA,19.12,⚪ WEAK,🔴 Weak,,,,,,,,,,,561.55,539.51,718.18,3.92,27.89,BUY NOW - At target entry price,False,2,0.656,False,-10.81,15.63,-11.9,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
VLTO,0.0,,,,24.2,Veralto Corporation,67.1,Industrials,Pollution & Treatment Controls,70.0,70.0,46.7,85.0,65.0,96.31,23479736320.0,35.0,28.2,False,flat,0.8,False,0.0,5.0,True,2.0,2.9,3.9,False,109.86,-12.3,4.0,False,"{'roe_pct': 34.3, 'debt_to_equity': 1.16, 'current_ratio': 1.77, 'operating_margin_pct': 21.4}","{'eps_growth_yoy': 0.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.3}",114.0,136.0,100.0,14.0,buy,18.4,65.53,-32.0,40.1,-58.4,3.44,3.31,0.54,12.6,,True,-1.85,14.1,10.1,43.0,2026-10-21,False,False,6.0,NEUTRAL,5.09,76.0,2.0,,,,,,9.4,0.0,7.3,20.1,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 56% up volume)",MEGA_FLOAT,243.2,23.0,27.4,35.0,False,flat,28.2,0.0,False,0.0,True,2.0,2.0,,29.0,,Sin datos suficientes,28.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,37.45,0.0,3.0,0.0,3.0,3.0,0.59,0.88,1.0,0.0,0.0,-32.0,63.6,ALTA,2.3,2.0,2.0,36.0,0,,0,UNRELIABLE/INSUFFICIENT (0),,0.0,46,0.2424,BAJA,15.71,⚪ WEAK,🔴 Weak,,,,,,,,,,,97.54,93.72,121.28,3.92,24.33,BUY NOW - At target entry price,False,2,0.807,False,-11.87,20.52,-11.46,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
SHW,0.0,,,,13.2,The Sherwin-Williams Company,65.5,Basic Materials,Specialty Chemicals,90.0,70.0,38.7,45.0,65.0,333.71,81010819072.0,15.0,24.5,False,down,1.3,True,2.0,6.8,True,2.0,2.6,3.2,False,377.77,-11.7,4.0,False,"{'roe_pct': 65.1, 'debt_to_equity': 3.9, 'current_ratio': 0.73, 'operating_margin_pct': 18.1}","{'eps_growth_yoy': 1.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 11.0}",391.0,420.0,340.0,22.0,buy,17.2,242.0,-27.5,155.15,-53.5,3.09,10.32,0.96,29.3,0.87,True,-3.24,7.8,14.3,49.0,2026-10-27,False,False,6.0,NEUTRAL,3.99,62.0,1.71,,,,,,11.6,0.0,4.0,19.6,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 51% up volume)",MEGA_FLOAT,224.7,23.0,23.6,15.0,False,down,24.5,0.0,True,2.0,True,2.0,8.0,11.0,29.0,65.5,Medio,36.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,36.86,0.0,3.0,0.0,3.0,3.0,0.0,0.23,0.0,0.0,0.0,-27.5,57.7,ALTA,2.15,2.0,2.0,70.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,39,0.1315,BAJA,15.55,⚪ WEAK,🔴 Weak,,,,,,,,,,,334.34,321.22,418.66,3.92,25.22,BUY NOW - At target entry price,False,1,0.712,False,-11.03,15.39,-13.57,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
BRK-B,0.0,,,,28.0,Berkshire Hathaway Inc.,73.2,Financial Services,Insurance - Diversified,100.0,70.0,36.0,90.0,50.0,506.03,1083263352832.0,15.0,22.3,False,down,107.5,True,1.0,19.2,True,1.0,1.0,2.3,False,537.74,-5.9,5.0,False,"{'roe_pct': 12.1, 'debt_to_equity': 0.17, 'current_ratio': 2.89, 'operating_margin_pct': 32.6}","{'eps_growth_yoy': 107.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 22.3}",547.67,604.0,510.0,3.0,none,8.2,,,,,6.64,51.12,,,,True,-0.41,18.5,53.9,60.0,2026-11-07,False,False,4.0,NEUTRAL,,,0.21,,,,,,14.4,0.0,8.4,22.0,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 44% up volume)",MICRO_FLOAT,1.2,27.0,30.4,15.0,False,down,22.3,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,22.3,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,1/3,36.68,0.0,6.0,0.0,3.0,5.0,0.0,4.25,0.0,0.0,0.0,,,,1.02,0.0,0.0,,0,,0,UNRELIABLE/INSUFFICIENT (0),CAUTION,-3.0,46,0.2801,BAJA,20.82,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,2,0.693,False,-5.9,9.06,-12.38,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
VEEV,0.0,,,,14.1,Veeva Systems Inc.,74.2,Healthcare,Health Information Services,85.0,60.0,75.0,85.0,60.0,275.09,44539502592.0,60.0,59.3,False,up,15.8,False,0.0,14.4,False,0.0,4.0,3.5,False,310.5,-11.4,5.0,False,"{'roe_pct': 14.4, 'debt_to_equity': 0.02, 'current_ratio': 5.46, 'operating_margin_pct': 29.6}","{'eps_growth_yoy': 15.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 29.3}",295.18,350.0,180.0,28.0,buy,7.3,329.43,19.8,183.3,-33.4,2.82,7.77,,,,True,-1.06,,39.5,78.0,2026-11-25,False,False,7.0,NEUTRAL,2.45,14.1,0.68,,,,,,14.5,0.0,4.2,22.3,2026-09-08 08:51:22,2026-09-08,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (2.6x ratio, 68% up volume)",HIGH_FLOAT,148.3,20.0,26.5,60.0,False,up,59.3,2.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,59.3,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,36.385,0.0,0.0,0.0,3.0,5.0,0.38,20.9,4.0,0.0,0.0,7.3,14.1,,0.91,-3.0,5.0,122.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,5.0,41,0.1415,BAJA,20.92,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,2,1.526,False,-11.4,85.81,26.51,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
