ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
DLX,0.0,50.0,35.25,,,Deluxe Corporation,52.5,Industrials,Conglomerates,50.0,30.0,89.0,45.0,55.0,27.75,1248962688,95.0,95.4,False,up,,,0,-0.2,False,0,9.6,4.8,True,28.6,-3.0,8.0,True,"{'roe_pct': 12.6, 'debt_to_equity': 2.22, 'current_ratio': 1.03, 'operating_margin_pct': 10.0}",{'profit_margin_pct': 3.8},32.67,35.0,31.0,3.0,none,17.7,61.61,122.0,18.0,-35.1,15.09,4.19,4.32,66.7,5.59,False,,2.0,-3.5,58.0,2026-04-29,False,False,,,,,,70.0,0.0,0.0,,53.8,0.0,15.0,15.8,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEDIUM_FLOAT,43.7,5.0,30.8,95.0,False,up,95.4,5.0,,0,False,0,0.0,,40.0,,Sin datos suficientes,95.4,0.0,3.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,50.0,0.0,0.0,8.0,5.0,0.0,0.0,2.21,1.0,🔵 DECENT,🟡 Average,,,,,,,
BFC,0.0,50.0,22.46,,,Bank First Corporation,59.6,Financial Services,Banks - Regional,60.0,60.0,56.7,65.0,55.0,134.67,1510726784,60.0,54.1,False,flat,,,0,6.8,True,1,3.1,4.5,False,153.0,-12.0,6.0,False,"{'roe_pct': 11.1, 'operating_margin_pct': 55.8}",{'profit_margin_pct': 41.4},155.0,160.0,150.0,2.0,none,15.1,,,72.3,-46.3,,,1.37,24.9,1.31,True,-1.46,,4.0,43.0,2026-04-14,False,False,,,,,,90.0,0.0,0.0,,47.9,0.0,15.0,17.9,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MICRO_FLOAT,8.9,5.0,32.9,60.0,False,flat,54.1,0.0,,0,True,1,2.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,49.84,0.0,0.0,0.0,0.0,3.0,1.0,1.89,0.0,⚪ WEAK,🟡 Average,,,,,,,
GBLI,0.0,50.0,0.0,,,"Global Indemnity Group, LLC",58.0,Financial Services,Insurance - Property & Casualty,50.0,70.0,36.0,75.0,70.0,27.88,399351840,15.0,5.7,False,flat,,,0,5.3,True,2,0.3,2.9,False,37.0,-24.6,2.0,False,"{'roe_pct': 4.0, 'debt_to_equity': 0.01, 'current_ratio': 1.23, 'operating_margin_pct': 14.1}",{'profit_margin_pct': 6.3},55.0,55.0,55.0,1.0,strong_buy,97.3,94.0,237.2,19.4,-30.4,16.84,6.39,5.02,72.2,3.86,False,,712.6,-3.2,8.0,2026-03-10,False,True,,,,,,70.0,0.0,0.0,,4.399999999999999,0.0,15.0,17.4,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MICRO_FLOAT,6.4,25.0,32.4,15.0,False,flat,5.7,0.0,,0,True,2,2.0,24,40.0,42.5,Bajo 50%,27.1,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,49.2,0.0,0.0,8.0,5.0,0.0,0.0,12.16,3.0,⚪ WEAK,🟡 Average,,,,,,,
NLCP,0.0,50.0,22.75,,,"NewLake Capital Partners, Inc.",62.5,Real Estate,REIT - Specialty,60.0,50.0,71.4,85.0,50.0,15.3,320156672,60.0,55.8,False,up,,,0,0.6,False,0,,,False,16.75,-8.7,6.0,False,"{'roe_pct': 6.7, 'debt_to_equity': 0.02, 'current_ratio': 2.75, 'operating_margin_pct': 54.9}",{'profit_margin_pct': 51.3},15.5,16.0,15.0,2.0,none,1.3,24.81,62.2,12.7,-17.0,10.55,1.64,11.24,135.4,,True,-0.08,34.7,1.8,3.0,2026-03-05,True,False,,,,,,70.0,0.0,0.0,,43.8,0.0,15.0,18.8,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 61% up volume)",LOW_FLOAT,16.3,0.0,33.8,60.0,False,up,55.8,2.0,,0,False,0,0.0,13,40.0,70.0,Medio,44.7,0.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,49.0,8.0,0.0,8.0,-5.0,3.0,1.0,0.16,-3.0,⚪ WEAK,🟡 Average,,,,,,,
BBT,0.0,50.0,30.98,,,Beacon Financial Corporation,69.8,Financial Services,Banks - Regional,55.0,100.0,63.9,60.0,65.0,29.74,2495449600,60.0,74.2,False,up,,,0,58.1,True,2,5.1,4.4,False,32.0,-7.1,8.0,True,"{'roe_pct': 4.9, 'operating_margin_pct': 46.1}",{'profit_margin_pct': 17.6},34.57,42.0,31.0,7.0,buy,16.2,,,30.9,3.9,,,4.33,124.9,4.53,False,,,223.4,52.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,58.9,0.0,15.0,20.9,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",HIGH_FLOAT,82.9,0.0,35.9,60.0,False,up,74.2,2.0,,0,True,2,2.0,3,40.0,95.0,Top 10%,61.1,5.0,1.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,48.92,0.0,0.0,0.0,-2.0,0.0,5.0,2.02,1.0,⚪ WEAK,🟡 Average,HOLD,65.0,Close to ATH (-7.1% from high) - wait for pullback | Strong upside (+16.2%) - analyst support,-7.1,NEUTRAL,BUY,False
CNK,0.0,50.0,5.710000000000001,,,Cinemark Holdings Inc Cinemark ,57.1,Communication Services,Entertainment,50.0,80.0,50.3,40.0,60.0,28.24,3317519616,35.0,35.8,False,up,,,0,43.6,False,0,12.7,4.3,True,34.01,-17.0,4.0,False,"{'roe_pct': 27.8, 'debt_to_equity': 7.23, 'current_ratio': 0.71, 'operating_margin_pct': 9.1}",{'profit_margin_pct': 4.4},31.82,37.0,22.0,11.0,buy,12.7,18.59,-34.2,10.4,-63.2,4.4,1.26,1.27,31.7,4.05,True,-2.26,1.9,-15.7,60.0,2026-05-01,False,False,,,,,,90.0,0.0,0.0,,22.1,0.0,15.0,17.1,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,85,"Strong institutional buying (1.7x ratio, 61% up volume)",HIGH_FLOAT,97.0,20.0,32.1,35.0,False,up,35.8,2.0,,0,False,0,0.0,25,40.0,40.0,Bajo 50%,27.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,False,2/3,48.84,0.0,0.0,3.0,0.0,3.0,-3.0,1.59,0.0,⚪ WEAK,🟡 Average,,,,,,,
AMRZ,0.0,50.0,22.2,,,Amrize Ltd,72.0,Basic Materials,Building Materials,55.0,80.0,87.4,80.0,60.0,64.99,36699992064,100.0,95.7,True,up,,,0,36.4,False,0,,2.9,False,65.94,-1.4,,,"{'roe_pct': 10.2, 'debt_to_equity': 0.48, 'current_ratio': 1.64, 'operating_margin_pct': 17.3}",{'profit_margin_pct': 10.0},66.57,76.0,57.0,20.0,buy,2.4,43.18,-33.6,21.4,-67.1,4.31,2.86,,,,False,,5.2,3.6,56.0,2026-04-27,False,False,,,,,,80.0,0.0,0.0,,38.6,0.0,15.0,21.6,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",MEGA_FLOAT,493.1,23.0,36.6,100.0,True,up,95.7,10.0,,0,False,0,0.0,5,40.0,90.0,Top 10%,59.4,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,False,2/3,48.8,0.0,0.0,3.0,0.0,0.0,1.0,0.3,-3.0,⚪ WEAK,🟡 Average,,,,,,,
EBMT,0.0,50.0,29.89,,,"Eagle Bancorp Montana, Inc.",58.9,Financial Services,Banks - Regional,55.0,50.0,79.4,60.0,50.0,21.7,172683600,80.0,76.6,False,up,,,0,9.7,False,0,2.5,3.5,False,23.75,-8.6,8.0,True,"{'roe_pct': 8.1, 'operating_margin_pct': 27.2}",{'profit_margin_pct': 16.4},22.0,23.0,20.0,3.0,hold,1.4,,,57.0,162.7,,,2.67,30.3,3.15,True,-0.92,,15.8,57.0,2026-04-28,False,False,,,,,,70.0,0.0,0.0,,55.7,0.0,15.0,17.7,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",MICRO_FLOAT,7.2,0.0,32.7,80.0,False,up,76.6,5.0,,0,False,0,0.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,48.56,0.0,0.0,0.0,3.0,3.0,5.0,0.18,-3.0,⚪ WEAK,🟡 Average,,,,,,,
PRIM,0.0,50.0,30.18,,,Primoris Services Corporation,61.8,Industrials,Engineering & Construction,50.0,60.0,76.7,70.0,60.0,150.72,8147396096,80.0,81.9,False,up,,,0,12.7,False,0,6.5,3.7,False,174.43,-13.6,8.0,True,"{'roe_pct': 17.8, 'debt_to_equity': 0.57, 'current_ratio': 1.26, 'operating_margin_pct': 4.2}",{'profit_margin_pct': 3.6},169.57,205.0,139.0,14.0,buy,12.5,79.38,-47.3,50.2,-66.7,3.58,5.4,0.21,6.4,0.69,False,,14.4,-2.0,63.0,2026-05-04,False,False,,,,,,90.0,0.0,0.0,,60.5,0.0,15.0,18.5,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",HIGH_FLOAT,53.6,0.0,33.5,80.0,False,up,81.9,5.0,,0,False,0,0.0,6,40.0,87.5,Top 25%,59.3,3.0,1.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,47.72,0.0,0.0,3.0,0.0,0.0,0.0,1.56,0.0,⚪ WEAK,🟡 Average,HOLD,55.0,Close to ATH (-13.6% from high) - wait for pullback,-13.6,NEUTRAL,BUY,False
RSG,0.0,50.0,14.1,,,"Republic Services, Inc.",51.0,Industrials,Waste Management,55.0,50.0,38.7,55.0,60.0,229.0,70890061824,15.0,20.6,False,up,,,0,3.1,False,0,1.4,1.9,False,258.75,-11.5,3.0,False,"{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}",{'profit_margin_pct': 12.9},244.04,270.0,190.0,24.0,buy,6.6,101.53,-55.7,68.5,-70.1,2.5,5.73,1.09,35.2,1.24,True,-1.23,5.5,7.4,52.0,2026-04-23,False,False,,,,,,70.0,0.0,0.0,,14.3,0.0,15.0,15.3,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,308.1,23.0,30.3,15.0,False,up,20.6,2.0,,0,False,0,0.0,33,40.0,20.0,Bottom 25%,16.0,-3.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,47.4,0.0,0.0,0.0,0.0,3.0,3.0,0.82,-3.0,⚪ WEAK,🟡 Average,,,,,,,
UMH,0.0,50.0,0.0,,,"UMH Properties, Inc.",53.2,Real Estate,REIT - Residential,55.0,50.0,36.0,70.0,65.0,15.08,1285278464,15.0,13.0,False,down,,,0,8.2,False,0,4.2,6.7,False,19.14,-21.2,2.0,False,"{'roe_pct': 2.9, 'debt_to_equity': 0.84, 'current_ratio': 3.29, 'operating_margin_pct': 20.7}",{'profit_margin_pct': 10.1},19.36,23.5,16.0,7.0,buy,28.4,13.67,-9.4,0.8,-94.7,4.95,0.75,5.97,1100.0,4.64,False,,2.0,,59.0,2026-04-30,False,False,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,16.0,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 40% up volume)",HIGH_FLOAT,79.9,35.0,31.0,15.0,False,down,13.0,0.0,,0,False,0,0.0,32,40.0,22.5,Bottom 25%,19.2,-3.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,47.28,8.0,0.0,3.0,-2.0,0.0,0.0,3.55,3.0,⚪ WEAK,🟡 Average,,,,,,,
MRP,0.0,50.0,22.88,,,"Millrose Properties, Inc.",63.8,Real Estate,REIT - Residential,60.0,70.0,56.7,70.0,65.0,31.36,5205870080,60.0,60.6,False,up,,,0,20.5,False,0,6.2,4.5,False,36.0,-12.9,6.0,False,"{'roe_pct': 7.4, 'debt_to_equity': 0.36, 'operating_margin_pct': 84.8}",{'profit_margin_pct': 67.4},38.6,40.0,35.0,5.0,strong_buy,23.1,,,13.0,-58.5,,,8.13,137.8,,False,,-20.3,,72.0,2026-05-13,False,False,,,,,,70.0,0.0,0.0,,42.1,0.0,15.0,19.1,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,153.3,0.0,34.1,60.0,False,up,60.6,2.0,,0,False,0,0.0,32,40.0,22.5,Bottom 25%,19.2,-3.0,1.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,46.519999999999996,8.0,0.0,0.0,-5.0,0.0,0.0,2.89,1.0,⚪ WEAK,🟡 Average,,,,,,,
OWL,0.0,50.0,0.0,,,Blue Owl Capital Inc.,56.2,Financial Services,Asset Management,50.0,80.0,15.0,75.0,70.0,10.55,16462193664,15.0,0.4,False,down,,,0,10.6,True,2,13.2,3.3,True,21.89,-51.8,0.0,False,"{'roe_pct': 5.2, 'debt_to_equity': 0.64, 'current_ratio': 1.79, 'operating_margin_pct': 56.1}",{'profit_margin_pct': 2.7},17.13,26.0,10.0,15.0,buy,62.4,86.24,717.4,3.0,-71.6,8.22,2.03,8.53,855.0,,True,-0.32,3.1,57.4,59.0,2026-04-30,False,False,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,16.9,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,20,"Strong selling pressure (0.4x ratio, 30% up volume)",MEGA_FLOAT,631.2,43.0,31.9,15.0,False,down,0.4,0.0,,0,True,2,2.0,26,40.0,37.5,Bajo 50%,26.7,0.0,3.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,46.480000000000004,0.0,0.0,8.0,-5.0,3.0,5.0,7.8,3.0,⚪ WEAK,🟡 Average,,,,,,,
NGS,0.0,50.0,36.6,,,"Natural Gas Services Group, Inc",66.0,Energy,Oil & Gas Equipment & Services,55.0,60.0,91.0,75.0,50.0,38.26,480886752,100.0,100.0,True,up,,,0,6.7,True,1,2.1,1.5,False,39.67,-3.6,8.0,True,"{'roe_pct': 7.2, 'debt_to_equity': 0.77, 'current_ratio': 1.83, 'operating_margin_pct': 24.7}",{'profit_margin_pct': 11.2},41.5,45.0,39.0,4.0,none,8.5,,,22.05,-42.4,-9.27,-3.55,0.55,6.8,,False,,2.9,7.5,14.0,2026-03-16,False,True,,,,,,90.0,0.0,0.0,,61.8,0.0,15.0,19.8,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 59% up volume)",LOW_FLOAT,11.0,0.0,34.8,100.0,True,up,100.0,10.0,,0,True,1,2.0,,40.0,,Sin datos suficientes,100.0,0.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,3/3,46.400000000000006,8.0,0.0,-5.0,0.0,0.0,3.0,1.06,0.0,⚪ WEAK,🟡 Average,AVOID,30.0,Near ATH (-3.6% from high) - poor entry point,-3.6,NEUTRAL,NONE,False
ESOA,0.0,50.0,36.85,,,Energy Services of America Corp,68.5,Industrials,Engineering & Construction,50.0,80.0,91.0,55.0,70.0,15.62,260214192,100.0,100.0,True,up,,,0,48.8,False,0,7.1,3.5,False,15.84,-1.4,8.0,True,"{'roe_pct': 3.7, 'debt_to_equity': 1.06, 'current_ratio': 1.44, 'operating_margin_pct': 4.3}",{'profit_margin_pct': 0.5},21.0,21.0,21.0,1.0,strong_buy,34.4,18.48,18.3,3.9,-75.0,2.79,0.44,0.77,92.3,,True,-0.33,1.9,110.0,65.0,2026-05-06,False,False,,,,,,90.0,0.0,0.0,,64.6,0.0,15.0,20.6,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,85,"Strong institutional buying (1.6x ratio, 61% up volume)",LOW_FLOAT,12.8,0.0,35.6,100.0,True,up,100.0,10.0,,0,False,0,0.0,6,40.0,87.5,Top 25%,59.3,3.0,1.0,5.0,10.0,0.0,0.0,5.0,5.0,False,3/3,46.400000000000006,0.0,0.0,0.0,-2.0,3.0,5.0,4.3,3.0,⚪ WEAK,🟡 Average,AVOID,25.0,Near ATH (-1.4% from high) - poor entry point | High P/E (120.2) - valuation risk | Strong upside (+34.4%) - analyst support,-1.4,NEUTRAL,STRONG_BUY,True
NWPP,0.0,50.0,35.85,,,"New Peoples Bankshares, Inc.",58.5,Financial Services,Banks - Regional,60.0,30.0,91.0,65.0,50.0,4.26,100529192,100.0,93.8,True,up,,,0,-3.9,False,0,,,False,4.3,-0.9,8.0,True,"{'roe_pct': 13.1, 'operating_margin_pct': 34.4}",{'profit_margin_pct': 23.3},,,,,none,,,,4.34,1.9,,,1.88,18.6,,True,-0.22,,5.1,,,False,False,,,,,,100.0,0.0,0.0,,67.6,0.0,15.0,17.6,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,85,"Strong institutional buying (2.5x ratio, 62% up volume)",MICRO_FLOAT,9.0,0.0,32.6,100.0,True,up,93.8,10.0,,0,False,0,0.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,46.239999999999995,0.0,0.0,0.0,3.0,3.0,3.0,,0.0,⚪ WEAK,🟡 Average,AVOID,30.0,Near ATH (-0.9% from high) - poor entry point,-0.9,NEUTRAL,NONE,False
FCBC,0.0,50.0,19.53,,,"First Community Bankshares, Inc",60.3,Financial Services,Banks - Regional,60.0,70.0,53.9,60.0,50.0,39.13,717440256,35.0,46.1,False,up,,,0,0.2,True,2,1.4,3.6,False,45.03,-13.1,5.0,False,"{'roe_pct': 9.5, 'operating_margin_pct': 43.5}",{'profit_margin_pct': 29.1},40.0,40.0,40.0,1.0,none,2.2,,,26.5,-32.3,,,3.17,46.8,3.39,True,-0.26,,-2.1,50.0,2026-04-21,False,False,,,,,,90.0,0.0,0.0,,28.1,0.0,15.0,18.1,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,70,"Moderate accumulation (1.3x ratio, 56% up volume)",LOW_FLOAT,16.8,20.0,33.1,35.0,False,up,46.1,2.0,,0,True,2,2.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,2/3,46.12,0.0,0.0,0.0,5.0,3.0,0.0,0.28,-3.0,⚪ WEAK,🟡 Average,,,,,,,
MSGM,0.0,50.0,17.8,,,Motorsport Games Inc.,73.0,Communication Services,Electronic Gaming & Multimedia,60.0,80.0,75.0,100.0,50.0,3.9,19805960,60.0,73.8,False,up,,,0,57.1,False,0,1.9,0.6,False,5.409,-27.9,7.0,True,"{'roe_pct': 70.3, 'debt_to_equity': 0.0, 'current_ratio': 1.92, 'operating_margin_pct': 25.8}",{'profit_margin_pct': 36.6},,,,,none,,,,4.2,7.7,-0.02,-0.0,,,,False,,64.7,,17.0,2026-03-19,False,True,,,,,,70.0,0.0,0.0,,50.9,0.0,15.0,21.9,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),STRONG_ACCUMULATION,95,"Strong institutional buying (2.3x ratio, 66% up volume)",MICRO_FLOAT,2.3,0.0,36.9,60.0,False,up,73.8,2.0,,0,False,0,0.0,19,40.0,55.0,Medio,38.4,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,False,3/3,46.07,0.0,0.0,-5.0,0.0,0.0,0.0,,0.0,⚪ WEAK,🟡 Average,,,,,,,
CSBB,0.0,50.0,36.54,,,"CSB Bancorp, Inc.",65.4,Financial Services,Banks - Regional,60.0,60.0,88.3,65.0,50.0,58.233,153107728,100.0,98.1,True,up,,,0,12.9,False,0,,,False,58.992,-1.3,8.0,True,"{'roe_pct': 11.1, 'operating_margin_pct': 25.3}",{'profit_margin_pct': 30.2},,,,,none,,,,50.7,-12.9,,,2.87,32.3,3.51,True,-0.71,,-9.2,,,False,False,,,,,,70.0,0.0,0.0,,54.6,0.0,15.0,19.6,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 31% up volume)",MICRO_FLOAT,2.4,15.0,34.6,100.0,True,up,98.1,10.0,,0,False,0,0.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,46.035999999999994,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,⚪ WEAK,🟡 Average,,,,,,,
RMBI,0.0,50.0,14.969999999999999,,,"Richmond Mutual Bancorporation,",59.7,Financial Services,Banks - Regional,60.0,80.0,38.7,60.0,50.0,13.5,131111528,15.0,12.6,False,down,,,0,14.0,True,2,2.7,18.9,False,15.24,-11.4,4.0,False,"{'roe_pct': 8.3, 'operating_margin_pct': 32.5}",{'profit_margin_pct': 24.8},,,,,none,,,,35.1,160.0,,,4.44,51.3,3.51,True,-5.78,,22.8,52.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,17.9,0.0,15.0,17.9,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,NEUTRAL,45,"No clear pattern (0.9x ratio, 47% up volume)",MICRO_FLOAT,7.3,25.0,32.9,15.0,False,down,12.6,0.0,,0,True,2,2.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,False,1/3,45.797999999999995,0.0,0.0,0.0,5.0,3.0,5.0,,0.0,⚪ WEAK,🟡 Average,,,,,,,
PEBO,0.0,50.0,21.66,,,Peoples Bancorp Inc.,51.6,Financial Services,Banks - Regional,60.0,30.0,60.3,60.0,50.0,32.27,1152134656,60.0,53.0,False,up,,,0,-2.2,False,0,3.3,3.1,False,34.33,-6.0,6.0,False,"{'roe_pct': 9.2, 'operating_margin_pct': 38.0}",{'profit_margin_pct': 25.6},34.83,37.0,33.0,6.0,none,7.9,,,51.13,58.4,,,5.08,54.5,5.11,True,-0.04,,8.6,50.0,2026-04-21,False,False,,,,,,100.0,0.0,0.0,,45.5,0.0,15.0,15.5,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEDIUM_FLOAT,33.7,0.0,30.5,60.0,False,up,53.0,2.0,,0,False,0,0.0,3,40.0,95.0,Top 10%,61.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,45.64,0.0,0.0,0.0,5.0,3.0,3.0,0.99,-3.0,⚪ WEAK,🟡 Average,,,,,,,
HHH,0.0,50.0,4.89,,,Howard Hughes Holdings Inc.,48.9,Real Estate,Real Estate - Development,50.0,50.0,27.0,60.0,70.0,72.37,4298699776,15.0,1.7,False,down,,,0,-60.3,True,2,6.3,5.7,False,91.07,-20.5,4.0,False,"{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}",{'profit_margin_pct': 8.4},94.67,100.0,89.0,3.0,buy,30.8,117.63,62.5,54.0,-25.4,11.04,7.99,,,,False,,3.2,-67.8,65.0,2026-05-06,False,False,,,,,,90.0,0.0,0.0,,3.0,0.0,15.0,14.7,2026-03-02 07:56:29,2026-03-02,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEDIUM_FLOAT,30.5,35.0,29.7,15.0,False,down,1.7,0.0,,0,True,2,2.0,,40.0,,Sin datos suficientes,1.7,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,False,1/3,45.56,8.0,0.0,8.0,0.0,0.0,-3.0,3.85,3.0,⚪ WEAK,🟡 Average,,,,,,,
