ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,analyzed_at
STKL,"SunOpta, Inc.",51.4,⭐ AVERAGE,🟡 Average,50.0,60.0,63.0,25.0,50.0,60.0,72.3,False,up,,,0,6.1,True,1,{'profit_margin_pct': 0.2},"{'revenue_growth_yoy': np.float64(6.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(79.8), 'rs_6m': np.float64(-4.1), 'rs_line_percentile': 72.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 3.0, 'debt_to_equity': 2.2, 'current_ratio': 0.98, 'operating_margin_pct': 5.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 14.2}",6.48,771470528,Consumer Defensive,Beverages - Non-Alcoholic,2.6,0.6,False,6.94,-6.6,6.0,False,7.4,8.0,6.5,5.0,none,14.2,11.92,84.0,0.4,-93.8,7.07,0.46,,,,,False,,1.2,,2.0,2026-03-04,True,False,2026-03-02T07:55:20.806330
SGHT,"Sight Sciences, Inc.",51.4,⭐ AVERAGE,🟡 Average,50.0,50.0,47.0,50.0,70.0,35.0,38.5,False,down,,,0,4.4,False,0,{'profit_margin_pct': -60.6},"{'revenue_growth_yoy': np.float64(4.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-39.7), 'rs_6m': np.float64(21.4), 'rs_line_percentile': 38.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -57.9, 'debt_to_equity': 0.63, 'current_ratio': 9.6, 'operating_margin_pct': -25.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 81.2}",5.16,272818144,Healthcare,Medical Devices,2.8,3.9,False,9.236,-44.1,4.0,False,9.35,12.0,6.0,6.0,buy,81.2,,,,,-5.74,-0.3,,,,,False,,-8.2,,2.0,2026-03-04,True,False,2026-03-02T07:56:00.477848
VTSI,"VirTra, Inc.",51.3,⭐ AVERAGE,🟡 Average,50.0,60.0,24.0,70.0,60.0,15.0,6.9,False,down,,,0,13.9,False,0,{'profit_margin_pct': 0.7},"{'revenue_growth_yoy': np.float64(13.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-12.2), 'rs_6m': np.float64(-34.4), 'rs_line_percentile': 6.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 0.3, 'debt_to_equity': 0.17, 'current_ratio': 4.4, 'operating_margin_pct': -8.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 89.2}",4.36,49270648,Technology,Software - Application,0.6,1.6,False,7.47,-41.6,1.0,False,8.25,9.5,7.0,2.0,none,89.2,5.35,22.7,,,8.34,0.36,,,,,False,,1.4,,24.0,2026-03-26,False,False,2026-03-02T07:50:06.328653
ONCY,Oncolytics Biotech Inc.,51.1,⭐ AVERAGE,🟡 Average,50.0,50.0,56.7,35.0,70.0,60.0,68.4,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(7.4), 'rs_6m': np.float64(-0.7), 'rs_line_percentile': 68.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -769.1, 'debt_to_equity': 7.26, 'current_ratio': 1.84}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 390.8}",1.13,121595208,Healthcare,Biotechnology,6.9,3.7,False,1.51,-25.2,5.0,False,5.55,10.01,3.05,5.0,buy,390.8,,,,,-10.6,-0.12,,,,,False,,-837.9,,3.0,2026-03-05,True,False,2026-03-02T07:51:13.201293
RSG,"Republic Services, Inc.",51.0,⭐ AVERAGE,🟡 Average,55.0,50.0,38.7,55.0,60.0,15.0,20.6,False,up,,,0,3.1,False,0,{'profit_margin_pct': 12.9},"{'revenue_growth_yoy': np.float64(3.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.4), 'rs_6m': np.float64(-7.5), 'rs_line_percentile': 20.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.6}",229.0,70890061824,Industrials,Waste Management,1.4,1.9,False,258.75,-11.5,3.0,False,244.04,270.0,190.0,24.0,buy,6.6,101.53,-55.7,68.5,-70.1,2.5,5.73,1.09,35.2,2.5,1.24,True,-1.23,5.5,7.4,52.0,2026-04-23,False,False,2026-03-02T07:55:47.874013
SURG,"SurgePays, Inc.",51.0,⭐ AVERAGE,🟡 Average,50.0,90.0,15.0,30.0,60.0,15.0,2.2,False,down,,,0,94.7,True,1,{'profit_margin_pct': -83.4},"{'revenue_growth_yoy': np.float64(94.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-59.4), 'rs_6m': np.float64(-74.8), 'rs_line_percentile': 2.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -314.3, 'current_ratio': 0.52, 'operating_margin_pct': -37.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 1071.7}",0.8321,19498628,Communication Services,Telecom Services,7.3,3.1,False,3.47,-76.0,0.0,False,9.75,9.75,9.75,1.0,none,1071.7,,,,,-67.72,-0.56,,,,,True,-0.75,-36.4,,22.0,2026-03-24,False,False,2026-03-02T07:54:35.880116
PARK,"Park Dental Partners, Inc.",50.9,⭐ AVERAGE,🟡 Average,50.0,50.0,62.0,30.0,65.0,80.0,87.2,False,up,,,0,,,0,{'profit_margin_pct': -0.1},{},"{'rs_line_percentile': 87.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -4.1, 'debt_to_equity': 2.77, 'current_ratio': 1.06, 'operating_margin_pct': -13.4}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 20.6}",18.86,77168256,Healthcare,Medical Care Facilities,,0.2,False,21.595,-12.7,,,22.75,24.0,21.5,2.0,strong_buy,20.6,57.83,206.6,12.6,-33.2,17.24,3.25,,,,,True,-0.6,4.3,,,,False,False,2026-03-02T07:47:33.925256
KITT,"Nauticus Robotics, Inc.",50.8,⭐ AVERAGE,🟡 Average,50.0,80.0,24.0,40.0,50.0,15.0,0.1,False,down,,,0,319.5,False,0,{},"{'revenue_growth_yoy': np.float64(319.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-16.5), 'rs_6m': np.float64(-97.3), 'rs_line_percentile': 0.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.21, 'operating_margin_pct': -297.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.7477,4264658,Industrials,Aerospace & Defense,20.8,0.5,True,12.51,-94.0,0.0,False,,,,,none,,,,,,-184.06,-1.38,,,,,False,,-89.7,,29.0,2026-03-31,False,False,2026-03-02T07:55:29.012863
WEST,Westrock Coffee Company,50.8,⭐ AVERAGE,🟡 Average,50.0,80.0,26.7,30.0,60.0,15.0,13.4,False,up,,,0,55.0,False,0,{'profit_margin_pct': -8.6},"{'revenue_growth_yoy': np.float64(55.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(2.3), 'rs_6m': np.float64(-26.1), 'rs_line_percentile': 13.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -27.6, 'debt_to_equity': 2.45, 'current_ratio': 1.02, 'operating_margin_pct': -1.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 114.9}",4.42,427966112,Consumer Defensive,Packaged Foods,20.8,22.7,True,7.92,-44.2,0.0,False,9.5,13.0,7.0,4.0,none,114.9,,,,,-10.05,-0.44,,,,,False,,-0.9,,8.0,2026-03-10,False,True,2026-03-02T07:48:32.673560
BETR,Better Home & Finance Holding C,50.4,⭐ AVERAGE,🟡 Average,50.0,60.0,47.0,30.0,65.0,35.0,28.0,False,down,,,0,14.9,False,0,{'profit_margin_pct': -127.2},"{'revenue_growth_yoy': np.float64(14.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-31.4), 'rs_6m': np.float64(49.2), 'rs_line_percentile': 28.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -875.5, 'debt_to_equity': 13.21, 'current_ratio': 1.06, 'operating_margin_pct': -72.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.6}",32.9,516419424,Financial Services,Mortgage Finance,35.3,5.3,True,94.06,-65.0,4.0,False,40.0,40.0,40.0,1.0,buy,21.6,,,,,,,,,,,False,,-12.9,,17.0,2026-03-19,False,True,2026-03-02T07:54:50.468278
SGU,Star Group L.P.,50.1,⭐ AVERAGE,🟡 Average,50.0,50.0,50.3,50.0,50.0,35.0,27.3,False,up,,,0,-27.4,True,2,{'profit_margin_pct': 4.1},"{'revenue_growth_yoy': np.float64(-27.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(7.0), 'rs_6m': np.float64(7.7), 'rs_line_percentile': 27.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 24.9, 'debt_to_equity': 1.11, 'current_ratio': 0.73, 'operating_margin_pct': 9.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",12.85,422495872,Energy,Oil & Gas Refining & Marketing,0.2,1.7,False,13.75,-6.5,6.0,False,,,,,none,,27.83,116.6,25.92,101.7,9.54,1.23,5.76,37.9,0.74,5.6,True,-4.72,8.1,6.8,65.0,2026-05-06,False,False,2026-03-02T07:52:26.667214
AZTA,"Azenta, Inc.",50.1,⭐ AVERAGE,🟡 Average,50.0,50.0,27.0,75.0,60.0,15.0,0.0,False,down,,,0,3.6,False,0,{'profit_margin_pct': -10.1},"{'revenue_growth_yoy': np.float64(3.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-26.8), 'rs_6m': np.float64(-16.1), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 1.5, 'debt_to_equity': 0.03, 'current_ratio': 2.92, 'operating_margin_pct': -4.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 43.3}",26.98,1242739968,Healthcare,Medical Instruments & Supplies,17.3,5.7,True,45.26,-40.4,3.0,False,38.67,45.0,30.0,6.0,none,43.3,34.67,28.5,5.8,-78.5,8.73,2.36,,,,0.83,False,,-6.2,,65.0,2026-05-06,False,False,2026-03-02T07:53:53.912767
ENR,"Energizer Holdings, Inc.",50.1,⭐ AVERAGE,🟡 Average,50.0,60.0,30.3,60.0,50.0,15.0,23.2,False,up,,,0,17.5,False,0,{'profit_margin_pct': 7.1},"{'revenue_growth_yoy': np.float64(17.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(19.6), 'rs_6m': np.float64(-24.9), 'rs_line_percentile': 23.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 151.3, 'debt_to_equity': 24.24, 'current_ratio': 1.99, 'operating_margin_pct': 8.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 9.6}",21.59,1480439552,Industrials,Electrical Equipment & Parts,9.4,4.3,True,31.78,-32.1,2.0,False,23.67,28.0,19.0,6.0,none,9.6,43.79,102.8,29.7,37.6,11.87,2.57,5.56,40.4,1.2,3.92,True,-2.13,2.6,,64.0,2026-05-05,False,False,2026-03-02T07:48:54.987372
TCI,Transcontinental Realty Investo,50.0,⭐ AVERAGE,🟡 Average,55.0,60.0,15.0,70.0,50.0,15.0,12.4,False,down,,,0,6.2,True,1,{'profit_margin_pct': 11.5},"{'revenue_growth_yoy': np.float64(6.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-20.8), 'rs_6m': np.float64(-26.8), 'rs_line_percentile': 12.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 0.7, 'debt_to_equity': 0.26, 'current_ratio': 3.79, 'operating_margin_pct': -10.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",36.67,316803744,Real Estate,Real Estate Services,0.7,4.8,False,59.65,-38.5,4.0,False,,,,,none,,,,6.5,-82.3,-30.89,-11.33,,,,3.59,True,-0.33,2.6,-29.8,,,False,False,2026-03-02T07:49:51.857578
LQR,LQR,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-02T07:52:48.618091
EMBY,EMBY,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-02T07:47:25.958237
RPLRT,RPLRT,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-02T07:50:40.814437
MLAA,MLAA,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-02T07:50:58.946362
OBLG,OBLG,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-02T07:53:45.880244
JACK,Jack In The Box Inc.,50.0,⚠️ WEAK,🔴 Weak,50.0,60.0,36.0,45.0,60.0,15.0,7.0,False,down,,,0,3.8,True,1,{'profit_margin_pct': -8.1},"{'revenue_growth_yoy': np.float64(3.8), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-14.3), 'rs_6m': np.float64(-16.0), 'rs_line_percentile': 7.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.66, 'operating_margin_pct': 14.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 38.6}",16.92,323225408,Consumer Cyclical,Restaurants,23.9,10.0,True,39.09,-56.7,1.0,False,23.44,55.0,16.0,18.0,hold,38.6,,,,,-7.93,-1.35,10.4,31.0,1.76,3.16,True,-1.55,-0.6,,72.0,2026-05-13,False,False,2026-03-02T07:54:00.630265
ZBIO,"Zenas BioPharma, Inc.",49.9,⚠️ WEAK,🔴 Weak,50.0,30.0,57.0,60.0,70.0,60.0,52.7,False,down,,,0,-100.0,False,0,{},"{'revenue_growth_yoy': np.float64(-100.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-36.2), 'rs_6m': np.float64(55.7), 'rs_line_percentile': 52.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': -68.3, 'debt_to_equity': 0.0, 'current_ratio': 5.66, 'operating_margin_pct': -1304.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 54.6}",26.35,1414446080,Healthcare,Biotechnology,19.4,9.4,True,44.6,-40.9,6.0,False,40.75,55.0,19.0,8.0,strong_buy,54.6,,,136.7,418.8,-6.62,-1.74,,,,,False,,-4904.7,,15.0,2026-03-17,False,True,2026-03-02T07:50:55.586234
LOAN,"Manhattan Bridge Capital, Inc",49.7,⚠️ WEAK,🔴 Weak,60.0,30.0,36.0,80.0,50.0,15.0,0.2,False,down,,,0,-13.0,False,0,{'profit_margin_pct': 74.2},"{'revenue_growth_yoy': np.float64(-13.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-5.5), 'rs_6m': np.float64(-19.5), 'rs_line_percentile': 0.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 12.2, 'debt_to_equity': 0.35, 'current_ratio': 40.17, 'operating_margin_pct': 74.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",4.384,50147048,Real Estate,REIT - Mortgage,0.1,0.2,False,6.05,-27.5,0.0,False,,,,,none,,,,4.7,7.2,,,10.05,97.9,0.44,8.69,False,,,-6.2,,,False,False,2026-03-02T07:56:16.572054
NOG,"Northern Oil and Gas, Inc.",49.6,⚠️ WEAK,🔴 Weak,50.0,30.0,56.6,65.0,60.0,35.0,47.6,False,up,,,0,-11.5,False,0,{'profit_margin_pct': 2.0},"{'revenue_growth_yoy': np.float64(-11.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(26.9), 'rs_6m': np.float64(3.0), 'rs_line_percentile': 47.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 1.7, 'debt_to_equity': 1.13, 'current_ratio': 1.09, 'operating_margin_pct': 56.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.4}",27.59,2692866048,Energy,Oil & Gas E&P,31.8,9.3,True,32.62,-15.4,5.0,False,29.9,40.0,24.0,10.0,buy,8.4,,,18.2,-34.0,,,6.52,97.2,1.8,,True,-2.79,2.3,,64.0,2026-05-05,False,False,2026-03-02T07:54:19.284349
INSE,"Inspired Entertainment, Inc.",49.5,⚠️ WEAK,🔴 Weak,55.0,50.0,24.0,65.0,60.0,15.0,18.8,False,down,,,0,7.2,False,0,{'profit_margin_pct': 18.5},"{'revenue_growth_yoy': np.float64(7.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-0.5), 'rs_6m': np.float64(-22.5), 'rs_line_percentile': 18.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 1.82, 'operating_margin_pct': 18.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 65.4}",8.16,219723232,Consumer Cyclical,Gambling,4.0,12.6,False,10.96,-25.5,3.0,False,13.5,20.0,11.0,6.0,none,65.4,23.51,188.1,19.6,140.2,13.64,1.11,,,,,False,,0.9,,8.0,2026-03-10,False,True,2026-03-02T07:50:10.392027
IT,"Gartner, Inc.",49.2,⚠️ WEAK,🔴 Weak,55.0,70.0,15.0,45.0,55.0,15.0,2.6,False,down,,,0,14.2,True,1,{'profit_margin_pct': 11.2},"{'revenue_growth_yoy': np.float64(14.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-33.2), 'rs_6m': np.float64(-42.9), 'rs_line_percentile': 2.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 86.9, 'debt_to_equity': 10.47, 'current_ratio': 1.0, 'operating_margin_pct': 19.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 21.2}",157.2,11330527232,Technology,Information Technology Services,11.2,3.5,True,499.72,-68.5,0.0,False,190.46,255.0,150.0,13.0,hold,21.2,192.74,22.6,96.5,-38.6,8.14,13.1,,,,,True,-17.57,8.7,-13.7,64.0,2026-05-05,False,False,2026-03-02T07:53:03.077123
LYFT,"Lyft, Inc.",49.2,⚠️ WEAK,🔴 Weak,60.0,50.0,15.0,65.0,60.0,15.0,6.0,False,down,,,0,9.8,False,0,{'profit_margin_pct': 45.0},"{'revenue_growth_yoy': np.float64(9.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-32.6), 'rs_6m': np.float64(-20.5), 'rs_line_percentile': 6.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 44.3}",13.84,5527051264,Technology,Software - Application,17.1,3.6,True,25.54,-45.8,3.0,False,19.97,31.0,13.0,38.0,hold,44.3,126.77,816.0,204.3,1376.2,21.53,2.99,,,,,True,-9.05,-1.6,1804.6,66.0,2026-05-07,False,False,2026-03-02T07:53:14.135906
ANVS,"Annovis Bio, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,50.0,38.6,45.0,70.0,35.0,31.1,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-46.8), 'rs_6m': np.float64(9.2), 'rs_line_percentile': 31.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -246.1, 'current_ratio': 4.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 413.1}",2.68,71027744,Healthcare,Biotechnology,11.9,6.0,True,5.5,-51.3,4.0,False,13.75,20.0,8.0,4.0,strong_buy,413.1,,,,,-21.98,-0.59,,,,,False,,,,,,False,False,2026-03-02T07:49:13.866607
SGRP,"SPAR Group, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,70.0,24.0,45.0,50.0,15.0,1.4,False,down,,,0,25.3,False,0,{'profit_margin_pct': -9.5},"{'revenue_growth_yoy': np.float64(25.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-12.6), 'rs_6m': np.float64(-40.2), 'rs_line_percentile': 1.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -58.0, 'debt_to_equity': 1.58, 'current_ratio': 1.2, 'operating_margin_pct': -12.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.7817,18721710,Industrials,Specialty Business Services,0.2,1.0,False,1.6,-51.1,0.0,False,,,,,none,,,,,,-7.65,-0.06,,,,,False,,-7.8,,,,False,False,2026-03-02T07:51:34.560440
HHH,Howard Hughes Holdings Inc.,48.9,⚠️ WEAK,🔴 Weak,50.0,50.0,27.0,60.0,70.0,15.0,1.7,False,down,,,0,-60.3,True,2,{'profit_margin_pct': 8.4},"{'revenue_growth_yoy': np.float64(-60.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-20.6), 'rs_6m': np.float64(-10.5), 'rs_line_percentile': 1.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 30.8}",72.37,4298699776,Real Estate,Real Estate - Development,6.3,5.7,False,91.07,-20.5,4.0,False,94.67,100.0,89.0,3.0,buy,30.8,117.63,62.5,54.0,-25.4,11.04,7.99,,,,,False,,3.2,-67.8,65.0,2026-05-06,False,False,2026-03-02T07:52:05.922744
RVP,"Retractable Technologies, Inc.",48.8,⚠️ WEAK,🔴 Weak,50.0,60.0,24.0,60.0,50.0,15.0,5.5,False,down,,,0,11.2,False,0,{'profit_margin_pct': -17.0},"{'revenue_growth_yoy': np.float64(11.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-19.5), 'rs_6m': np.float64(-26.6), 'rs_line_percentile': 5.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -8.0, 'debt_to_equity': 0.01, 'current_ratio': 6.66, 'operating_margin_pct': -36.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.6653,19917192,Healthcare,Medical Instruments & Supplies,0.2,0.5,False,1.14,-41.6,1.0,False,,,,,none,,,,,,-14.23,-0.09,,,,,False,,-65.2,,,,False,False,2026-03-02T07:55:12.549442
IMA,"ImageneBio, Inc.",48.8,⚠️ WEAK,🔴 Weak,50.0,50.0,24.0,70.0,60.0,15.0,6.3,False,up,,,0,,,0,{},{},"{'rs_3m': np.float64(-4.0), 'rs_6m': np.float64(-56.4), 'rs_line_percentile': 6.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'debt_to_equity': 0.02, 'current_ratio': 13.24, 'operating_margin_pct': -5761.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 138.1}",6.72,75140864,Healthcare,Biotechnology,,9.0,False,18.12,-62.9,0.0,False,16.0,30.0,2.0,2.0,none,138.1,,,,,,,,,,,False,,-201.9,,,,False,False,2026-03-02T07:52:01.794371
CCXIU,Churchill Capital Corp XI,48.8,⚠️ WEAK,🔴 Weak,50.0,50.0,44.0,50.0,50.0,35.0,29.0,False,flat,,,0,,,0,{},{},"{'rs_line_percentile': 29.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}",{},"{'days_to_earnings': 'N/A', 'recommendation': 'none'}",10.22,0,Financial Services,Shell Companies,,,False,10.508,-2.7,,,,,,,none,,,,,,,,,,,,False,,,,,,False,False,2026-03-02T07:52:50.469408
AUR,"Aurora Innovation, Inc.",48.6,⚠️ WEAK,🔴 Weak,50.0,50.0,30.3,60.0,60.0,15.0,14.0,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(14.3), 'rs_6m': np.float64(-25.2), 'rs_line_percentile': 14.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -40.6, 'debt_to_equity': 0.04, 'current_ratio': 11.87, 'operating_margin_pct': -23800.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 123.6}",4.68,9120445440,Technology,Information Technology Services,14.3,9.6,True,8.25,-43.3,1.0,False,10.46,15.0,4.0,8.0,none,123.6,,,,,-4.11,-0.23,,,,,False,,-214.5,,65.0,2026-05-06,False,False,2026-03-02T07:53:37.682987
