ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
KVUE,Kenvue Inc.,67.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,70.0,44.0,60.0,50.0,35.0,40.2,False,up,12.9,True,1,1.8,True,2,"{'eps_growth_yoy': 12.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.6}","{'revenue_growth_yoy': 1.8, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 40.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 15.7, 'debt_to_equity': 0.83, 'current_ratio': 0.98, 'operating_margin_pct': 21.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 4.3}",19.01,36499365888,Consumer Defensive,Household & Personal Products,3.7,2.9,False,22.285,-14.7,0.0,False,19.83,23.0,18.0,12.0,hold,4.3,41.04,115.9,25.2,32.6,5.09,0.97,4.37,98.5,0.84,,True,-0.37,6.2,18.8,2.0,2026-08-06,True,False,7.0,NEUTRAL,5.49,109.8,0.33,21.7,,,,2026-08-04T06:38:33.559940
TMO,Thermo Fisher Scientific Inc,67.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,60.0,54.0,75.0,60.0,60.0,51.8,False,up,7.4,True,1,7.8,True,1,"{'eps_growth_yoy': 7.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.0}","{'revenue_growth_yoy': 7.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 51.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 13.5, 'debt_to_equity': 0.81, 'current_ratio': 1.55, 'operating_margin_pct': 18.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.7}",574.03,213321891840,Healthcare,Diagnostics & Research,1.4,2.5,False,643.99,-10.9,0.0,False,629.5,750.0,520.0,26.0,buy,9.7,322.86,-43.8,186.1,-67.6,2.92,16.78,0.33,9.7,1.88,0.26,True,-2.34,6.2,9.4,78.0,2026-10-21,False,False,5.0,NEUTRAL,3.48,36.2,2.22,36.2,,,,2026-08-04T06:31:25.258794
FAST,Fastenal Company,67.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,60.0,44.0,95.0,50.0,35.0,30.8,False,up,14.1,False,0,11.9,False,0,"{'eps_growth_yoy': 14.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.5}","{'revenue_growth_yoy': 11.9, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 30.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 34.3, 'debt_to_equity': 0.11, 'current_ratio': 4.18, 'operating_margin_pct': 21.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -0.6}",48.11,55206109184,Industrials,Industrial Distribution,3.1,3.6,False,50.63,-5.0,0.0,False,47.84,55.0,39.9,13.0,hold,-0.6,18.94,-60.6,17.08,-64.5,1.66,0.8,2.01,78.6,0.96,2.16,True,-0.09,395.6,5.8,71.0,2026-10-14,False,False,8.0,STRONG,3.0,39.6,2.36,27.1,,,,2026-08-04T06:35:00.396335
KR,Kroger Company (The),66.6,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,78.0,100.0,36.0,30.0,65.0,15.0,7.0,False,down,48.3,False,0,35.9,True,2,"{'eps_growth_yoy': 48.3, 'positive_quarters': 3, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 0.7}","{'revenue_growth_yoy': 35.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 7.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 13.8, 'debt_to_equity': 3.73, 'current_ratio': 0.79, 'operating_margin_pct': 3.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.3}",58.22,35668324352,Consumer Defensive,Grocery Stores,4.8,2.9,False,76.58,-24.0,0.0,False,70.64,86.0,58.0,22.0,buy,21.3,109.66,88.4,22.57,-61.2,8.4,4.89,2.49,80.1,1.44,2.02,True,-7.66,3.0,9.2,37.0,2026-09-10,False,False,7.0,NEUTRAL,2.71,5.9,0.8,30.2,,,,2026-08-04T06:37:13.812957
VLTO,Veralto Corp,66.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,70.0,70.0,44.0,85.0,65.0,35.0,27.6,False,up,0.8,False,0,5.0,True,2,"{'eps_growth_yoy': 0.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.3}","{'revenue_growth_yoy': 5.0, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 27.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 34.3, 'debt_to_equity': 1.16, 'current_ratio': 1.77, 'operating_margin_pct': 21.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.9}",94.82,23116484608,Industrials,Pollution & Treatment Controls,3.3,2.9,False,110.11,-13.9,0.0,False,112.76,132.0,100.0,17.0,buy,18.9,65.53,-30.9,40.1,-57.7,3.49,3.31,0.55,12.6,0.52,,True,-1.88,14.1,10.1,78.0,2026-10-21,False,False,6.0,NEUTRAL,5.16,76.0,1.97,30.5,,,,2026-08-04T06:31:34.650609
ALLY,Ally Financial Inc.,66.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (-546,000,000) se aparta del derivado de flujo operativo menos capex (291,000,128)",90.0,60.0,44.0,60.0,65.0,35.0,34.4,False,flat,3.0,True,2,7.3,True,1,"{'eps_growth_yoy': 3.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}","{'revenue_growth_yoy': 7.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 34.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 9.7, 'operating_margin_pct': 25.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.3}",44.07,13406080000,Financial Services,Credit Services,4.3,4.5,False,47.29,-6.8,0.0,False,53.88,58.0,45.0,17.0,buy,22.3,,,57.38,30.2,-4.07,-1.79,2.77,28.2,1.2,3.2,True,-12.45,,13.5,73.0,2026-10-16,False,False,5.0,NEUTRAL,,,0.51,26.1,,,,2026-08-04T06:37:23.072402
ASAZY,Assa Abloy AB,66.0,⭐⭐ GOOD,🟡 Good,USD,SEK,True,True,False,0.9482,"acciones × precio no cuadra con la capitalización (ratio 0.9482): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables | FCF declarado (1,924,343,500) se aparta del derivado de flujo operativo menos capex (18,638,",90.0,60.0,44.0,65.0,55.0,35.0,25.0,False,flat,15.9,True,1,3.3,True,1,"{'eps_growth_yoy': 15.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.8}","{'revenue_growth_yoy': 3.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 25.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 15.6, 'debt_to_equity': 0.64, 'current_ratio': 1.01}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 15.7}",18.79,41742974976,Industrials,Security & Protection Services,,,False,21.98,-14.5,0.0,False,21.74,21.74,21.74,1.0,hold,15.7,,,,,4.61,0.91,1.78,41.9,0.33,1.7,False,,,8.0,84.0,2026-10-27,False,False,8.0,STRONG,,118.2,1.32,25.2,,,,2026-08-04T06:34:17.699132
SHW,Sherwin-Williams Company (The),66.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,70.0,44.0,45.0,60.0,35.0,35.9,False,up,1.3,True,2,6.8,True,2,"{'eps_growth_yoy': 1.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 11.0}","{'revenue_growth_yoy': 6.8, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 35.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 65.1, 'debt_to_equity': 3.9, 'current_ratio': 0.73, 'operating_margin_pct': 18.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.0}",354.22,85989793792,Basic Materials,Specialty Chemicals,2.8,2.5,False,379.65,-6.7,0.0,False,389.6,420.0,340.0,20.0,buy,10.0,242.0,-31.7,155.01,-56.2,2.91,10.32,0.94,29.3,3.2,0.87,True,-3.05,7.8,10.0,84.0,2026-10-27,False,False,6.0,NEUTRAL,3.79,62.0,1.82,41.5,,,,2026-08-04T06:31:44.141372
AON,Aon plc,64.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,50.0,44.0,80.0,60.0,35.0,36.1,False,up,20.3,False,0,6.2,False,0,"{'eps_growth_yoy': 20.3, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.3}","{'revenue_growth_yoy': 6.2, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 36.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 44.7, 'debt_to_equity': 1.63, 'current_ratio': 1.03, 'operating_margin_pct': 23.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.3}",357.63,75862425600,Financial Services,Insurance Brokers,2.2,2.7,False,382.34,-6.5,0.0,False,401.63,445.0,339.0,19.0,buy,12.3,221.34,-38.1,181.4,-49.3,4.21,15.04,0.91,16.8,3.28,0.76,True,-2.11,7.7,-2.1,87.0,2026-10-30,False,False,8.0,STRONG,6.14,141.9,,29.6,,,,2026-08-04T06:31:30.119692
ROP,"Roper Technologies, Inc.",64.7,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,100.0,50.0,36.0,60.0,60.0,15.0,23.1,False,up,193.2,True,2,4.5,False,0,"{'eps_growth_yoy': 193.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 30.2}","{'revenue_growth_yoy': 4.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 23.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 13.1, 'debt_to_equity': 0.61, 'current_ratio': 0.55, 'operating_margin_pct': 27.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.1}",392.57,38825172992,Technology,Software - Application,6.9,4.8,False,549.24,-28.5,0.0,False,440.25,550.0,335.0,15.0,buy,12.1,971.52,147.5,719.7,83.3,5.84,22.91,0.93,14.5,3.64,0.59,True,-7.02,8.6,93.2,79.0,2026-10-22,False,False,6.0,NEUTRAL,4.54,1441.1,0.07,46.4,,,,2026-08-04T06:29:16.813417
SAP,SAP  SE,64.7,⭐⭐ GOOD,🟡 Good,USD,EUR,True,True,True,1.0,,75.0,60.0,36.0,90.0,65.0,15.0,17.8,False,flat,8.8,False,0,8.8,True,1,"{'eps_growth_yoy': 8.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 20.4}","{'revenue_growth_yoy': 8.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 17.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 18.3, 'debt_to_equity': 0.22, 'current_ratio': 1.15, 'operating_margin_pct': 27.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 28.1}",189.65,218894843904,Technology,Software - Application,0.8,4.0,False,299.48,-36.7,0.0,False,242.92,319.0,177.0,12.0,buy,28.1,384.5,102.7,229.8,21.2,4.78,9.07,1.6,37.5,2.93,1.48,True,-1.33,20.7,30.6,78.0,2026-10-21,False,False,8.0,STRONG,0.35,146.7,0.65,54.8,,,,2026-08-04T06:33:26.662468
BRO,"Brown & Brown, Inc.",64.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,50.0,44.0,75.0,50.0,35.0,26.5,False,up,26.9,False,0,6.7,False,0,"{'eps_growth_yoy': 26.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.1}","{'revenue_growth_yoy': 6.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 26.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 10.0, 'debt_to_equity': 0.64, 'current_ratio': 1.13, 'operating_margin_pct': 41.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 5.4}",71.78,24018331648,Financial Services,Insurance Brokers,7.6,6.5,False,98.3,-27.0,0.0,False,75.69,90.0,56.0,16.0,hold,5.4,85.88,19.6,31.3,-56.4,6.84,4.91,0.94,20.6,0.66,0.65,True,-2.61,4.7,2.8,83.0,2026-10-26,False,False,4.0,NEUTRAL,5.38,175.4,2.09,40.9,,,,2026-08-04T06:33:07.657090
WCN,"Waste Connections, Inc.",64.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,70.0,44.0,50.0,65.0,35.0,26.0,False,up,3.5,True,1,4.2,True,2,"{'eps_growth_yoy': 3.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.9}","{'revenue_growth_yoy': 4.2, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 26.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 13.0, 'debt_to_equity': 1.22, 'current_ratio': 0.66, 'operating_margin_pct': 19.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 19.6}",167.81,42296430592,Industrials,Waste Management,1.4,1.9,False,191.0,-12.1,0.0,False,200.76,230.0,162.0,25.0,strong_buy,19.6,64.98,-61.3,41.3,-75.4,2.48,4.16,0.84,33.0,1.4,0.69,True,-2.65,5.0,4.4,77.0,2026-10-20,False,False,6.0,NEUTRAL,3.38,19.4,6.15,23.5,,,,2026-08-04T06:28:53.209352
JKHY,"Jack Henry & Associates, Inc.",64.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (373,407,744) se aparta del derivado de flujo operativo menos capex (555,232,016)",65.0,60.0,44.0,95.0,65.0,35.0,35.3,False,up,-3.7,True,1,3.4,True,1,"{'eps_growth_yoy': -3.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.6}","{'revenue_growth_yoy': 3.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 35.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 24.9, 'debt_to_equity': 0.06, 'current_ratio': 1.74, 'operating_margin_pct': 24.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.6}",156.53,11121579008,Technology,Information Technology Services,7.9,2.8,False,193.39,-19.1,0.0,False,185.71,208.0,158.0,14.0,buy,18.6,114.65,-26.8,89.5,-42.8,3.36,5.26,1.54,32.8,2.38,1.22,True,-2.56,123.3,12.5,14.0,2026-08-18,False,True,9.0,STRONG,5.31,162.7,1.76,33.1,,,,2026-08-04T06:36:23.324090
AXP,American Express Company,63.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,70.0,60.0,44.0,85.0,60.0,35.0,31.6,False,up,7.2,False,0,6.6,True,1,"{'eps_growth_yoy': 7.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 16.1}","{'revenue_growth_yoy': 6.6, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 31.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 34.4, 'debt_to_equity': 1.72, 'current_ratio': 1.55, 'operating_margin_pct': 20.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.7}",344.72,232792801280,Financial Services,Credit Services,2.2,3.4,False,387.49,-11.0,0.0,False,374.54,450.0,315.0,25.0,buy,8.7,486.59,41.2,181.28,-47.4,6.87,23.7,1.13,21.5,3.8,1.1,True,-3.21,,7.7,80.0,2026-10-23,False,False,4.0,NEUTRAL,,,1.56,30.4,,,,2026-08-04T06:35:47.199476
STZ,"Constellation Brands, Inc.",63.2,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,0.9997,,100.0,40.0,36.0,60.0,70.0,15.0,1.8,False,down,40.3,True,1,-1.9,True,1,"{'eps_growth_yoy': 40.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}","{'revenue_growth_yoy': -1.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 1.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 23.7, 'debt_to_equity': 1.23, 'current_ratio': 0.91, 'operating_margin_pct': 35.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 30.0}",131.36,22436859904,Consumer Defensive,Beverages - Brewers,5.5,3.2,False,174.32,-24.6,0.0,False,170.83,209.0,115.0,23.0,buy,30.0,549.0,317.9,315.0,139.8,9.85,12.95,3.16,39.0,4.12,1.78,True,-3.75,8.2,21.5,62.0,2026-10-05,False,False,6.0,NEUTRAL,8.26,29.4,0.35,29.2,,,,2026-08-04T06:37:41.233069
CB,Chubb Limited,63.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,50.0,54.0,65.0,60.0,60.0,60.5,False,up,1.9,True,1,-1.5,True,2,"{'eps_growth_yoy': 1.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 18.1}","{'revenue_growth_yoy': -1.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 60.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 14.8, 'debt_to_equity': 0.31, 'current_ratio': 0.41, 'operating_margin_pct': 23.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.9}",348.23,134347096064,Financial Services,Insurance - Property & Casualty,1.1,2.4,False,365.91,-4.8,0.0,False,365.26,425.0,306.0,23.0,buy,4.9,400.01,14.9,282.3,-18.9,7.81,27.19,1.16,13.9,4.08,1.44,True,-3.34,18.9,-0.5,84.0,2026-10-27,False,False,6.0,NEUTRAL,8.8,,,29.4,,,,2026-08-04T06:34:50.237501
LIN,Linde plc,62.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,50.0,44.0,65.0,60.0,35.0,31.9,False,down,5.2,True,1,3.4,False,0,"{'eps_growth_yoy': 5.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.4}","{'revenue_growth_yoy': 3.4, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 31.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 18.4, 'debt_to_equity': 0.69, 'current_ratio': 0.88, 'operating_margin_pct': 28.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.1}",480.46,222139383808,Basic Materials,Specialty Chemicals,1.4,2.7,False,548.2,-12.4,0.0,False,548.0,612.0,400.0,25.0,buy,14.1,187.04,-61.1,175.15,-63.5,1.87,9.0,1.34,40.0,6.4,1.3,True,-1.93,18.0,11.3,87.0,2026-10-30,False,False,5.0,NEUTRAL,3.8,31.9,2.17,24.3,,,,2026-08-04T06:29:12.368389
OTIS,Otis Worldwide Corporation,62.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,60.0,36.0,45.0,65.0,15.0,9.8,False,flat,14.4,True,1,4.6,True,1,"{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.2}","{'revenue_growth_yoy': 4.6, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 9.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'current_ratio': 0.83, 'operating_margin_pct': 15.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 25.4}",72.19,27480520704,Industrials,Specialty Industrial Machinery,4.3,3.8,False,94.565,-23.7,0.0,False,90.5,107.0,78.0,12.0,buy,25.4,83.98,16.3,50.57,-29.9,5.23,3.77,2.45,43.7,1.76,1.5,True,-3.84,,9.1,85.0,2026-10-28,False,False,6.0,NEUTRAL,6.2,171.1,1.2,24.5,,,,2026-08-04T06:33:44.926631
TYL,"Tyler Technologies, Inc.",62.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,50.0,36.0,75.0,70.0,15.0,7.3,False,down,10.8,False,0,8.3,False,0,"{'eps_growth_yoy': 10.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.4}","{'revenue_growth_yoy': 8.3, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 7.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 9.7, 'debt_to_equity': 0.48, 'current_ratio': 1.55, 'operating_margin_pct': 14.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 39.6}",305.54,12512557056,Technology,Software - Application,10.0,4.2,True,621.34,-50.8,0.0,False,426.64,525.0,335.0,22.0,buy,39.6,356.81,16.8,118.11,-61.3,4.75,14.52,,,,,True,-7.42,65.3,15.5,85.0,2026-10-28,False,False,8.0,STRONG,3.04,139.0,1.28,51.9,,,,2026-08-04T06:31:39.473344
ROL,"Rollins, Inc.",62.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,70.0,70.0,36.0,65.0,65.0,15.0,0.0,False,down,-12.0,True,2,5.1,True,2,"{'eps_growth_yoy': -12.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 13.6}","{'revenue_growth_yoy': 5.1, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 37.0, 'debt_to_equity': 0.78, 'current_ratio': 0.63, 'operating_margin_pct': 18.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.4}",38.19,18374942720,Consumer Cyclical,Personal Services,4.5,2.9,False,66.14,-42.3,0.0,False,45.59,66.0,32.0,17.0,buy,19.4,15.41,-59.6,11.0,-71.2,2.73,1.04,1.92,64.9,0.73,1.15,True,-1.33,21.8,2.2,85.0,2026-10-28,False,False,6.0,NEUTRAL,3.76,132.5,9.39,40.4,,,,2026-08-04T06:29:25.754991
VRSN,"VeriSign, Inc.",61.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,75.0,60.0,54.0,50.0,60.0,60.0,59.8,False,down,1.7,False,0,3.7,True,1,"{'eps_growth_yoy': 1.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 49.8}","{'revenue_growth_yoy': 3.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan, 'rs_line_percentile': 59.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'current_ratio': 0.59, 'operating_margin_pct': 68.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.4}",298.89,27019657216,Technology,Software - Infrastructure,2.0,2.2,False,312.48,-4.3,0.0,False,318.0,355.0,270.0,5.0,buy,6.4,165.22,-44.7,92.2,-69.2,3.08,9.21,1.12,34.3,3.24,,True,-3.33,15.5,7.7,79.0,2026-10-22,False,False,8.0,STRONG,4.05,512.5,3.54,35.6,,,,2026-08-04T06:30:15.887524
