ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
EGBN,"Eagle Bancorp, Inc.",50.1,⭐ AVERAGE,🟡 Average,50.0,30.0,83.0,40.0,50.0,80.0,77.9,False,up,,,0,-5.6,False,0,{},"{'revenue_growth_yoy': np.float64(-5.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(20.8), 'rs_6m': np.float64(23.2), 'rs_line_percentile': 77.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -11.7, 'operating_margin_pct': 4.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 10.9}",24.91,756547456,Financial Services,Banks - Regional,10.7,5.9,True,29.26,-14.9,8.0,True,27.62,31.5,25.0,4.0,none,10.9,,,,,,,1.4,53.6,0.35,4.86,False,,,,42.0,2026-04-22,False,False,4.0,NEUTRAL,,,0.16,2026-03-11T07:49:14.730179
IOR,Income Opportunity Realty Inves,50.1,⭐ AVERAGE,🟡 Average,50.0,50.0,46.7,55.0,50.0,35.0,25.7,False,up,,,0,-7.9,True,2,{},"{'revenue_growth_yoy': np.float64(-7.9), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(7.1), 'rs_6m': np.float64(-0.3), 'rs_line_percentile': 25.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 3.4, 'current_ratio': 28468.25}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",19.0,77257384,Financial Services,Mortgage Finance,0.1,0.3,False,19.69,-3.5,4.0,False,,,,,none,,,,10.1,-46.8,-5.76,-1.09,,,,6.08,False,,,-7.0,,,False,False,3.0,NEUTRAL,7.62,,,2026-03-11T07:44:18.889501
SAMG,Silvercrest Asset Management Gr,50.0,⚠️ WEAK,🔴 Weak,50.0,40.0,38.7,75.0,60.0,15.0,18.9,False,flat,,,0,-2.1,True,1,{'profit_margin_pct': 5.3},"{'revenue_growth_yoy': np.float64(-2.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(3.4), 'rs_6m': np.float64(-10.8), 'rs_line_percentile': 18.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 10.0, 'debt_to_equity': 0.23, 'current_ratio': 1.36, 'operating_margin_pct': 4.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 63.2}",14.71,124160856,Financial Services,Asset Management,1.7,2.8,False,17.65,-16.7,3.0,False,24.0,24.0,24.0,1.0,none,63.2,25.98,76.6,7.2,-51.1,11.55,1.77,5.62,112.5,0.83,4.34,True,-21.53,154.8,-35.1,2.0,2026-03-13,True,False,7.0,NEUTRAL,14.69,19.7,,2026-03-11T07:51:36.233154
MLAA,MLAA,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-11T07:47:14.407422
LQR,LQR,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-11T07:47:44.580124
OBLG,OBLG,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-11T07:49:12.296608
TBBK,"The Bancorp, Inc.",50.0,⭐ AVERAGE,🟡 Average,60.0,40.0,24.0,75.0,60.0,15.0,4.6,False,down,,,0,-1.6,True,1,{'profit_margin_pct': 43.4},"{'revenue_growth_yoy': np.float64(-1.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-19.2), 'rs_6m': np.float64(-34.0), 'rs_line_percentile': 4.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 30.8, 'operating_margin_pct': 59.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 41.0}",53.21,2336856832,Financial Services,Banks - Regional,10.5,5.0,True,81.65,-34.8,3.0,False,75.0,76.0,74.0,2.0,none,41.0,,,58.55,10.0,,,,,,,True,-16.19,,5.9,43.0,2026-04-23,False,False,5.0,NEUTRAL,,,0.56,2026-03-11T07:52:33.158715
RPLRT,RPLRT,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-11T07:45:12.221719
IMA,"ImageneBio, Inc.",49.8,⚠️ WEAK,🔴 Weak,50.0,50.0,24.0,70.0,70.0,15.0,2.6,False,up,,,0,,,0,{},{},"{'rs_3m': np.float64(-6.5), 'rs_6m': np.float64(-38.7), 'rs_line_percentile': 2.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'debt_to_equity': 0.02, 'current_ratio': 13.24, 'operating_margin_pct': -5761.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 163.6}",6.07,67872776,Healthcare,Biotechnology,,9.0,False,18.0,-66.3,0.0,False,16.0,30.0,2.0,2.0,buy,163.6,,,,,,,,,,,False,,-201.9,,,,False,False,2.0,WEAK,,-6666.7,,2026-03-11T07:48:01.841910
LOAN,"Manhattan Bridge Capital, Inc",49.7,⚠️ WEAK,🔴 Weak,60.0,30.0,36.0,80.0,50.0,15.0,5.9,False,down,,,0,-13.0,False,0,{'profit_margin_pct': 74.2},"{'revenue_growth_yoy': np.float64(-13.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.9), 'rs_6m': np.float64(-18.8), 'rs_line_percentile': 5.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 12.2, 'debt_to_equity': 0.35, 'current_ratio': 40.17, 'operating_margin_pct': 74.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",4.42,50558844,Real Estate,REIT - Mortgage,0.1,0.2,False,6.05,-26.9,0.0,False,,,,,none,,,,4.7,6.3,,,9.95,97.9,0.44,8.69,False,,,-6.2,,,False,False,5.0,NEUTRAL,,,,2026-03-11T07:52:35.707142
SXC,"SunCoke Energy, Inc.",49.3,⚠️ WEAK,🔴 Weak,50.0,60.0,24.0,50.0,70.0,15.0,5.0,False,down,,,0,10.1,False,0,{'profit_margin_pct': -2.4},"{'revenue_growth_yoy': np.float64(10.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-12.3), 'rs_6m': np.float64(-24.4), 'rs_line_percentile': 5.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -5.8, 'debt_to_equity': 1.12, 'current_ratio': 2.11, 'operating_margin_pct': -1.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 61.8}",5.87,496986560,Basic Materials,Coking Coal,8.5,3.9,True,9.82,-40.2,0.0,False,9.5,10.0,9.0,2.0,buy,61.8,5.22,-11.1,,,6.04,0.35,8.18,64.0,0.48,4.17,False,,-1.6,,49.0,2026-04-29,False,False,3.0,NEUTRAL,-3.89,-3.1,,2026-03-11T07:48:49.668595
SEVN,Seven Hills Realty Trust,49.3,⚠️ WEAK,🔴 Weak,60.0,40.0,26.7,70.0,55.0,15.0,5.3,False,flat,,,0,-5.6,True,1,{'profit_margin_pct': 52.9},"{'revenue_growth_yoy': np.float64(-5.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(0.8), 'rs_6m': np.float64(-22.9), 'rs_line_percentile': 5.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 5.2, 'debt_to_equity': 1.48, 'current_ratio': 1.69, 'operating_margin_pct': 60.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 23.4}",8.51,192313952,Real Estate,REIT - Mortgage,2.3,4.3,False,13.02,-34.6,0.0,False,10.5,11.5,10.0,3.0,none,23.4,,,10.1,18.7,,,13.17,122.8,1.12,9.69,True,-0.2,,-6.3,47.0,2026-04-27,False,False,2.0,WEAK,,,,2026-03-11T07:51:39.581193
AMTB,Amerant Bancorp Inc.,49.3,⚠️ WEAK,🔴 Weak,55.0,30.0,60.3,55.0,50.0,60.0,55.1,False,up,,,0,-8.3,False,0,{'profit_margin_pct': 13.2},"{'revenue_growth_yoy': np.float64(-8.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(10.3), 'rs_6m': np.float64(-2.4), 'rs_line_percentile': 55.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 5.7, 'operating_margin_pct': 10.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 14.5}",21.4,906270976,Financial Services,Banks - Regional,2.8,3.2,False,23.55,-9.1,7.0,True,24.5,25.0,23.0,4.0,none,14.5,,,12.6,-41.1,,,1.68,28.6,0.36,,True,-3.64,,-41.9,42.0,2026-04-22,False,False,7.0,NEUTRAL,,,,2026-03-11T07:43:34.960738
UPXI,"Upexi, Inc.",49.2,⚠️ WEAK,🔴 Weak,50.0,80.0,15.0,35.0,60.0,15.0,2.0,False,down,,,0,154.8,False,0,{},"{'revenue_growth_yoy': np.float64(154.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-63.3), 'rs_6m': np.float64(-87.6), 'rs_line_percentile': 2.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -468.5, 'debt_to_equity': 4.38, 'current_ratio': 2.2, 'operating_margin_pct': -2160.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 431.3}",0.9411,65259968,Communication Services,Internet Content & Information,18.4,3.1,True,22.57,-95.8,1.0,False,5.0,8.0,2.0,2.0,none,431.3,,,,,-331.31,-3.12,,,,,False,,18.5,,64.0,2026-05-14,False,False,5.0,NEUTRAL,-4.64,-46.0,,2026-03-11T07:43:29.781370
LYFT,"Lyft, Inc.",49.2,⚠️ WEAK,🔴 Weak,60.0,50.0,15.0,65.0,60.0,15.0,2.4,False,down,,,0,9.8,False,0,{'profit_margin_pct': 45.0},"{'revenue_growth_yoy': np.float64(9.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-40.4), 'rs_6m': np.float64(-32.7), 'rs_line_percentile': 2.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 47.9}",13.25,5291432448,Technology,Software - Application,17.1,3.6,True,25.54,-48.1,2.0,False,19.59,30.0,13.0,37.0,hold,47.9,126.77,856.8,204.3,1441.9,22.49,2.99,,,,,True,-9.45,-1.6,1804.6,57.0,2026-05-07,False,False,4.0,NEUTRAL,-0.68,-5.6,0.0,2026-03-11T07:48:28.947273
TBRG,"TruBridge, Inc.",49.1,⚠️ WEAK,🔴 Weak,50.0,50.0,27.0,65.0,65.0,15.0,0.0,False,down,,,0,-5.2,True,2,{'profit_margin_pct': 1.0},"{'revenue_growth_yoy': np.float64(-5.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-20.1), 'rs_6m': np.float64(-14.2), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 2.0, 'debt_to_equity': 0.93, 'current_ratio': 1.91, 'operating_margin_pct': 9.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 25.6}",18.05,270960160,Healthcare,Health Information Services,6.6,6.2,False,30.89,-41.6,0.0,False,22.67,26.0,20.0,6.0,buy,25.6,31.37,73.8,2.4,-86.7,11.81,2.13,,,,2.46,True,-0.72,1.8,,2.0,2026-03-13,True,False,6.0,NEUTRAL,1.46,14.0,,2026-03-11T07:42:50.644662
SGRP,"SPAR Group, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,70.0,24.0,45.0,50.0,15.0,1.6,False,flat,,,0,25.3,False,0,{'profit_margin_pct': -9.5},"{'revenue_growth_yoy': np.float64(25.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-9.8), 'rs_6m': np.float64(-38.9), 'rs_line_percentile': 1.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': -58.0, 'debt_to_equity': 1.58, 'current_ratio': 1.2, 'operating_margin_pct': -12.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.7701,18443888,Industrials,Specialty Business Services,0.2,1.0,False,1.6,-51.9,0.0,False,,,,,none,,,,,,-7.77,-0.06,,,,,False,,-7.8,,,,False,False,3.0,NEUTRAL,-1.88,-3.6,,2026-03-11T07:45:38.217864
ANVS,"Annovis Bio, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,50.0,38.6,45.0,70.0,35.0,29.3,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-39.3), 'rs_6m': np.float64(4.6), 'rs_line_percentile': 29.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -246.1, 'current_ratio': 4.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 352.2}",2.58,68377448,Healthcare,Biotechnology,11.6,7.3,True,5.5,-53.1,4.0,False,11.67,17.0,8.0,3.0,strong_buy,352.2,,,,,-22.84,-0.59,,,,,False,,,,,,False,False,3.0,NEUTRAL,-50.28,,,2026-03-11T07:41:52.908729
AZTA,"Azenta, Inc.",48.8,⚠️ WEAK,🔴 Weak,50.0,50.0,15.0,75.0,70.0,15.0,0.0,False,down,,,0,3.6,False,0,{'profit_margin_pct': -10.1},"{'revenue_growth_yoy': np.float64(3.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-34.4), 'rs_6m': np.float64(-27.3), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 1.5, 'debt_to_equity': 0.03, 'current_ratio': 2.92, 'operating_margin_pct': -4.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 69.7}",22.78,1049281664,Healthcare,Medical Instruments & Supplies,17.3,5.7,True,41.73,-45.4,3.0,False,38.67,45.0,30.0,6.0,buy,69.7,34.67,52.2,5.8,-74.5,10.34,2.36,,,,0.83,False,,-6.2,,56.0,2026-05-06,False,False,6.0,NEUTRAL,-3.12,-3.2,0.65,2026-03-11T07:49:24.571953
MMLP,Martin Midstream Partners L.P.,48.6,⚠️ WEAK,🔴 Weak,50.0,40.0,46.7,55.0,60.0,35.0,26.5,False,up,,,0,-9.5,True,1,{'profit_margin_pct': -2.0},"{'revenue_growth_yoy': np.float64(-9.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(3.1), 'rs_6m': np.float64(-14.8), 'rs_line_percentile': 26.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'current_ratio': 1.05, 'operating_margin_pct': 6.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 38.9}",2.88,112478656,Energy,Oil & Gas Midstream,2.0,7.0,False,3.9,-26.2,2.0,False,4.0,4.0,4.0,1.0,none,38.9,12.63,338.5,,,29.79,0.86,0.69,18.2,0.02,0.76,False,,0.8,,42.0,2026-04-22,False,False,4.0,NEUTRAL,7.28,12.2,,2026-03-11T07:42:08.936567
GAIA,"Gaia, Inc.",48.5,⚠️ WEAK,🔴 Weak,50.0,60.0,24.0,45.0,70.0,15.0,1.1,False,down,,,0,7.0,True,1,{'profit_margin_pct': -4.5},"{'revenue_growth_yoy': np.float64(7.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-9.9), 'rs_6m': np.float64(-50.0), 'rs_line_percentile': 1.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -5.4, 'debt_to_equity': 0.14, 'current_ratio': 0.59, 'operating_margin_pct': -2.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 141.0}",3.06,76635680,Communication Services,Entertainment,3.3,7.2,False,6.39,-52.1,0.0,False,7.38,10.0,6.0,4.0,strong_buy,141.0,11.59,278.8,,,17.93,0.7,,,,,False,,-37.5,,61.0,2026-05-11,False,False,6.0,NEUTRAL,-5.56,-19.1,0.02,2026-03-11T07:43:16.689148
EQPT,EquipmentShare.com Inc,48.5,⚠️ WEAK,🔴 Weak,50.0,50.0,36.0,45.0,70.0,15.0,0.0,False,down,,,0,,,0,{'profit_margin_pct': -0.3},{},"{'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 5.72, 'current_ratio': 2.2, 'operating_margin_pct': 6.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 63.9}",27.19,6832381952,Industrials,Rental & Leasing Services,2.4,1.2,False,35.5,-23.4,,,44.56,63.0,31.0,9.0,buy,63.9,,,,,,,,,,,False,,1.4,,7.0,2026-03-18,True,False,6.0,NEUTRAL,3.8,6.7,0.15,2026-03-11T07:46:40.124385
AUR,"Aurora Innovation, Inc.",48.3,⚠️ WEAK,🔴 Weak,50.0,50.0,24.0,60.0,70.0,15.0,9.8,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-4.3), 'rs_6m': np.float64(-28.1), 'rs_line_percentile': 9.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -40.6, 'debt_to_equity': 0.04, 'current_ratio': 11.87, 'operating_margin_pct': -23800.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 139.4}",4.37,8516313600,Technology,Information Technology Services,14.3,9.6,True,8.25,-47.0,0.0,False,10.46,15.0,4.0,8.0,buy,139.4,,,,,-4.4,-0.23,,,,,False,,-214.5,,56.0,2026-05-06,False,False,2.0,WEAK,-12.3,-64.6,,2026-03-11T07:48:59.975935
UNFI,"United Natural Foods, Inc.",48.2,⚠️ WEAK,🔴 Weak,50.0,40.0,68.7,30.0,50.0,60.0,68.7,False,up,,,0,-3.9,True,1,{'profit_margin_pct': -0.2},"{'revenue_growth_yoy': np.float64(-3.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(9.3), 'rs_6m': np.float64(26.7), 'rs_line_percentile': 68.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -4.8, 'debt_to_equity': 2.09, 'current_ratio': 1.33, 'operating_margin_pct': 1.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 13.8}",37.68,2295910912,Consumer Defensive,Food Distribution,7.1,4.6,False,43.29,-13.0,7.0,True,42.88,52.0,35.0,8.0,hold,13.8,131.16,248.1,,,23.66,8.91,,,,,False,,-0.0,,,,False,False,4.0,NEUTRAL,-0.27,-0.4,0.65,2026-03-11T07:45:14.932361
ZBIO,"Zenas BioPharma, Inc.",48.2,⚠️ WEAK,🔴 Weak,50.0,30.0,53.4,60.0,60.0,60.0,51.0,False,down,,,0,-100.0,False,0,{},"{'revenue_growth_yoy': np.float64(-100.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-33.5), 'rs_6m': np.float64(14.0), 'rs_line_percentile': 51.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': -68.3, 'debt_to_equity': 0.0, 'current_ratio': 5.66, 'operating_margin_pct': -1304.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 57.2}",25.92,1391364096,Healthcare,Biotechnology,19.4,9.4,True,44.6,-41.9,5.0,False,40.75,55.0,19.0,8.0,none,57.2,,,136.7,427.4,-6.73,-1.74,,,,,False,,-4904.7,,6.0,2026-03-17,True,False,4.0,NEUTRAL,-14.88,-54.7,,2026-03-11T07:44:58.519204
MSBI,"Midland States Bancorp, Inc.",48.0,⚠️ WEAK,🔴 Weak,50.0,30.0,65.1,50.0,50.0,60.0,74.2,False,up,,,0,-19.7,False,0,{'profit_margin_pct': -46.9},"{'revenue_growth_yoy': np.float64(-19.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(7.5), 'rs_6m': np.float64(16.5), 'rs_line_percentile': 74.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -19.5, 'operating_margin_pct': 34.1}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 13.8}",20.98,452155072,Financial Services,Banks - Regional,2.4,2.8,False,24.565,-14.6,7.0,True,23.88,25.5,22.0,4.0,hold,13.8,,,,,,,6.05,124.8,1.27,5.27,True,-2.14,,,49.0,2026-04-29,False,False,3.0,NEUTRAL,,,2.11,2026-03-11T07:42:14.281867
ASST,"Strive, Inc.",48.0,⚠️ WEAK,🔴 Weak,50.0,50.0,15.0,70.0,70.0,15.0,0.6,False,down,,,0,,,0,{},{},"{'rs_3m': np.float64(-53.8), 'rs_6m': np.float64(-97.6), 'rs_line_percentile': 0.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 0.0, 'current_ratio': 11.97, 'operating_margin_pct': -3064.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 133.9}",8.98,566175680,Financial Services,Asset Management,20.9,1.8,True,268.4,-96.7,0.0,False,21.0,30.0,12.0,2.0,strong_buy,133.9,,,,,,,,,,,False,,-64.9,,2.0,2026-03-13,True,False,4.0,NEUTRAL,-8.69,-97.8,,2026-03-11T07:43:52.480609
IFF,International Flavors & Fragran,48.0,⚠️ WEAK,🔴 Weak,50.0,30.0,53.9,55.0,65.0,35.0,33.8,False,up,,,0,-8.9,False,0,{'profit_margin_pct': -3.3},"{'revenue_growth_yoy': np.float64(-8.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(12.8), 'rs_6m': np.float64(8.7), 'rs_line_percentile': 33.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -2.6, 'debt_to_equity': 0.47, 'current_ratio': 1.42, 'operating_margin_pct': 4.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.5}",72.85,18656620544,Basic Materials,Specialty Chemicals,4.8,4.8,False,84.45,-13.7,4.0,False,90.71,100.0,74.0,17.0,buy,24.5,178.25,144.7,,,16.59,12.11,2.2,168.4,1.6,2.76,False,,-0.7,,55.0,2026-05-05,False,False,6.0,NEUTRAL,-0.74,-2.9,1.89,2026-03-11T07:48:42.010977
ANIX,"Anixa Biosciences, Inc.",47.9,⚠️ WEAK,🔴 Weak,50.0,50.0,27.0,60.0,60.0,15.0,9.5,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-42.3), 'rs_6m': np.float64(-4.7), 'rs_line_percentile': 9.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -68.1, 'debt_to_equity': 0.01, 'current_ratio': 12.18}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 260.7}",2.98,99470920,Healthcare,Biotechnology,4.1,6.0,False,5.46,-45.4,2.0,False,10.75,14.0,9.0,4.0,none,260.7,,,,,-3.51,-0.1,,,,,False,,-1212.5,,78.0,2026-05-28,False,False,1.0,WEAK,-13.82,-82.9,,2026-03-11T07:46:53.663964
ONCY,Oncolytics Biotech Inc.,47.7,⚠️ WEAK,🔴 Weak,50.0,50.0,44.7,35.0,60.0,60.0,59.5,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(9.2), 'rs_6m': np.float64(-31.3), 'rs_line_percentile': 59.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -769.1, 'debt_to_equity': 7.26, 'current_ratio': 1.84}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 447.5}",1.02,109758504,Healthcare,Biotechnology,6.9,3.7,False,1.51,-32.5,4.0,False,5.58,10.08,3.07,5.0,none,447.5,,,,,-11.74,-0.12,,,,,False,,-837.9,,1.0,2026-03-12,True,False,1.0,WEAK,-36.16,-259.1,,2026-03-11T07:46:51.148986
CLNN,Clene Inc.,47.4,⚠️ WEAK,🔴 Weak,50.0,40.0,32.0,60.0,70.0,35.0,27.4,False,down,,,0,-83.5,True,1,{},"{'revenue_growth_yoy': np.float64(-83.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-6.5), 'rs_6m': np.float64(-22.3), 'rs_line_percentile': 27.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'current_ratio': 1.53, 'operating_margin_pct': -37653.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 457.6}",5.44,64073996,Consumer Defensive,Packaged Foods,9.2,7.4,True,13.5,-59.7,4.0,False,30.33,48.0,20.0,6.0,strong_buy,457.6,,,,,-20.75,-1.13,,,,,False,,-11.4,,,,False,False,3.0,NEUTRAL,-50.77,-208.0,,2026-03-11T07:45:03.368623
