ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,analyzed_at
TCI,Transcontinental Realty Investo,53.4,⭐ AVERAGE,🟡 Average,55.0,60.0,32.0,70.0,50.0,35.0,25.9,False,down,,,0,6.2,True,1,{'profit_margin_pct': 11.5},"{'revenue_growth_yoy': np.float64(6.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-17.3), 'rs_6m': np.float64(-23.5), 'rs_line_percentile': 25.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 0.7, 'debt_to_equity': 0.26, 'current_ratio': 3.79, 'operating_margin_pct': -10.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",39.77,343585632,Real Estate,Real Estate Services,0.8,4.2,False,59.65,-33.3,4.0,False,,,,,none,,,,6.5,-83.7,2026-02-24T08:40:23.782318
VKI,9268,53.3,⭐ AVERAGE,🟡 Average,50.0,50.0,55.1,65.0,50.0,35.0,38.0,False,up,,,0,,,0,{'profit_margin_pct': -72.7},{},"{'rs_3m': np.float64(3.1), 'rs_6m': np.float64(10.5), 'rs_line_percentile': 38.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -5.6, 'debt_to_equity': 0.72, 'current_ratio': 2.06, 'operating_margin_pct': 88.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",9.34,414752224,Financial Services,Asset Management,0.2,0.5,False,9.41,-0.7,6.0,False,,,,,none,,2.72,-70.9,,,2026-02-24T08:44:15.549011
GOOD,Gladstone Commercial Corporatio,53.3,⭐ AVERAGE,🟡 Average,55.0,50.0,50.3,55.0,60.0,35.0,35.8,False,up,,,0,9.3,False,0,{'profit_margin_pct': 12.0},"{'revenue_growth_yoy': np.float64(9.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(18.9), 'rs_6m': np.float64(-5.6), 'rs_line_percentile': 35.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.0}",12.74,622134848,Real Estate,REIT - Diversified,5.2,5.5,False,16.4,-22.3,3.0,False,13.12,14.0,12.5,4.0,buy,3.0,21.58,69.4,1.4,-89.0,2026-02-24T08:41:07.210660
NZF,Nuveen Municipal Credit Income ,53.3,⭐ AVERAGE,🟡 Average,60.0,50.0,47.6,55.0,50.0,35.0,27.4,False,up,,,0,,,0,{'profit_margin_pct': 28.0},{},"{'rs_3m': np.float64(-0.5), 'rs_6m': np.float64(5.6), 'rs_line_percentile': 27.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 2.3, 'debt_to_equity': 0.68, 'current_ratio': 0.31, 'operating_margin_pct': 86.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",12.82,2483606528,Financial Services,Asset Management,0.0,0.0,False,13.02,-1.5,6.0,False,,,,,none,,10.71,-16.5,9.0,-29.8,2026-02-24T08:39:51.951967
PEBO,Peoples Bancorp Inc.,53.3,⭐ AVERAGE,🟡 Average,60.0,30.0,63.9,60.0,60.0,60.0,58.2,False,up,,,0,-2.2,False,0,{'profit_margin_pct': 25.6},"{'revenue_growth_yoy': np.float64(-2.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(10.6), 'rs_6m': np.float64(1.6), 'rs_line_percentile': 58.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 9.2, 'operating_margin_pct': 38.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.1}",32.52,1161060352,Financial Services,Banks - Regional,3.0,3.2,False,34.33,-5.3,6.0,False,34.83,37.0,33.0,6.0,buy,7.1,,,51.13,57.2,2026-02-24T08:38:03.219009
RCKT,"Rocket Pharmaceuticals, Inc.",53.2,⭐ AVERAGE,🟡 Average,50.0,50.0,48.6,60.0,70.0,15.0,14.3,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(35.6), 'rs_6m': np.float64(3.3), 'rs_line_percentile': 14.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -74.9, 'debt_to_equity': 0.08, 'current_ratio': 7.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 91.7}",3.99,431806688,Healthcare,Biotechnology,25.0,6.2,True,10.62,-62.4,4.0,False,7.65,16.0,2.0,10.0,buy,91.7,,,,,2026-02-24T08:42:05.365856
QNTO,"Quaint Oak Bancorp, Inc.",53.2,⭐ AVERAGE,🟡 Average,50.0,30.0,91.0,50.0,50.0,100.0,99.6,True,up,,,0,-7.8,False,0,{'profit_margin_pct': 1.4},"{'revenue_growth_yoy': np.float64(-7.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(45.8), 'rs_6m': np.float64(47.5), 'rs_line_percentile': 99.6, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 0.6, 'operating_margin_pct': 6.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",15.5,40888660,Financial Services,Banks - Regional,,,False,15.5,0.0,8.0,True,,,,,none,,,,1.2,-92.3,2026-02-24T08:38:57.660521
TENX,"Tenax Therapeutics, Inc.",53.2,⭐ AVERAGE,🟡 Average,50.0,50.0,65.0,45.0,60.0,35.0,49.4,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(52.2), 'rs_6m': np.float64(95.3), 'rs_line_percentile': 49.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -44.8, 'current_ratio': 15.58}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 89.3}",12.1,75547256,Healthcare,Biotechnology,2.0,0.4,False,18.38,-34.2,5.0,False,22.9,30.0,13.52,5.0,none,89.3,,,,,2026-02-24T08:39:12.407176
JOBY,"Joby Aviation, Inc.",53.0,⭐ AVERAGE,🟡 Average,50.0,80.0,15.0,60.0,60.0,15.0,15.3,False,down,,,0,40943.6,False,0,{},"{'revenue_growth_yoy': np.float64(40943.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-31.7), 'rs_6m': np.float64(-42.5), 'rs_line_percentile': 15.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -125.7, 'debt_to_equity': 0.05, 'current_ratio': 13.61, 'operating_margin_pct': -779.1}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 32.4}",9.54,9202728960,Industrials,Airports & Air Services,11.0,2.5,True,20.95,-54.5,3.0,False,12.63,22.0,6.0,8.0,hold,32.4,,,,,2026-02-24T08:44:11.092937
IMNM,"Immunome, Inc.",53.0,⭐ AVERAGE,🟡 Average,50.0,30.0,72.3,60.0,70.0,60.0,74.3,False,up,,,0,-100.0,False,0,{},"{'revenue_growth_yoy': np.float64(-100.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(19.6), 'rs_6m': np.float64(105.3), 'rs_line_percentile': 74.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -93.0, 'debt_to_equity': 0.02, 'current_ratio': 8.9, 'operating_margin_pct': -2137.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 60.9}",21.8,2405308928,Healthcare,Biotechnology,14.8,7.7,True,27.65,-21.2,7.0,True,35.08,42.0,26.0,13.0,strong_buy,60.9,,,,,2026-02-24T08:38:43.093386
SELF,"Global Self Storage, Inc.",53.0,⭐ AVERAGE,🟡 Average,55.0,50.0,36.0,75.0,55.0,15.0,10.4,False,flat,,,0,1.2,False,0,{'profit_margin_pct': 14.1},"{'revenue_growth_yoy': np.float64(1.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-3.6), 'rs_6m': np.float64(-6.0), 'rs_line_percentile': 10.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 3.8, 'debt_to_equity': 0.34, 'current_ratio': 4.14, 'operating_margin_pct': 23.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 24.3}",5.03,57031360,Real Estate,REIT - Specialty,0.2,0.4,False,5.89,-14.6,2.0,False,6.25,6.5,6.0,2.0,none,24.3,4.82,-4.2,1.6,-68.2,2026-02-24T08:39:08.174872
CUE,"Cue Biopharma, Inc.",53.0,⭐ AVERAGE,🟡 Average,50.0,80.0,15.0,60.0,60.0,15.0,3.3,False,down,,,0,36.4,False,0,{},"{'revenue_growth_yoy': np.float64(36.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-52.9), 'rs_6m': np.float64(-72.3), 'rs_line_percentile': 3.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -195.2, 'debt_to_equity': 0.47, 'current_ratio': 1.66, 'operating_margin_pct': -351.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 1323.5}",0.281,25637802,Healthcare,Biotechnology,2.4,1.1,False,1.34,-79.0,0.0,False,4.0,4.0,4.0,1.0,none,1323.5,,,,,2026-02-24T08:44:18.363855
MNRO,"Monro, Inc.",52.9,⭐ AVERAGE,🟡 Average,50.0,40.0,83.0,35.0,60.0,80.0,88.6,False,up,,,0,-0.5,True,1,{'profit_margin_pct': -1.1},"{'revenue_growth_yoy': np.float64(-0.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(25.8), 'rs_6m': np.float64(29.0), 'rs_line_percentile': 88.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -2.0, 'debt_to_equity': 0.8, 'current_ratio': 0.46, 'operating_margin_pct': 1.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.0}",22.68,680845888,Consumer Cyclical,Auto Parts,20.1,6.3,True,23.91,-5.1,8.0,True,25.62,40.0,17.5,4.0,buy,13.0,113.19,399.1,,,2026-02-24T08:43:16.079534
MNPR,Monopar Therapeutics Inc.,52.9,⭐ AVERAGE,🟡 Average,50.0,50.0,47.0,60.0,70.0,35.0,32.0,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-37.7), 'rs_6m': np.float64(67.7), 'rs_line_percentile': 32.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -26.5, 'debt_to_equity': 0.0, 'current_ratio': 56.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 100.7}",55.8,372888192,Healthcare,Biotechnology,54.2,4.1,True,105.0,-46.9,4.0,False,112.0,130.0,93.0,14.0,strong_buy,100.7,,,,,2026-02-24T08:42:21.725945
CRSP,CRISPR Therapeutics AG,52.8,⭐ AVERAGE,🟡 Average,50.0,50.0,46.7,60.0,70.0,35.0,35.6,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.6), 'rs_6m': np.float64(-7.0), 'rs_line_percentile': 35.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -30.2, 'debt_to_equity': 0.11, 'current_ratio': 13.32, 'operating_margin_pct': -17912.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 57.1}",53.98,5181286912,Healthcare,Biotechnology,25.8,12.2,True,78.48,-31.2,3.0,False,84.78,315.0,33.0,23.0,buy,57.1,,,,,2026-02-24T08:41:49.563809
OMCC,Old Market Capital Corporation,52.8,⭐ AVERAGE,🟡 Average,50.0,60.0,44.0,60.0,50.0,35.0,33.0,False,down,,,0,2.9,True,1,{'profit_margin_pct': -22.0},"{'revenue_growth_yoy': np.float64(2.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-10.0), 'rs_6m': np.float64(-19.2), 'rs_line_percentile': 33.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -5.7, 'debt_to_equity': 0.12, 'current_ratio': 4.55, 'operating_margin_pct': -30.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",4.8,32592466,Financial Services,Credit Services,3.0,18.5,False,6.84,-29.8,2.0,False,,,,,none,,,,,,2026-02-24T08:44:59.678636
FBLA,"FB Bancorp, Inc.",52.6,⭐ AVERAGE,🟡 Average,50.0,60.0,50.3,50.0,50.0,35.0,44.9,False,flat,,,0,12.1,False,0,{'profit_margin_pct': 2.5},"{'revenue_growth_yoy': np.float64(12.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.1), 'rs_6m': np.float64(4.0), 'rs_line_percentile': 44.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 1.2, 'operating_margin_pct': 5.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",13.04,213567040,Financial Services,Banks - Regional,2.4,4.3,False,14.0,-6.9,6.0,False,,,,,none,,,,,,2026-02-24T08:45:12.413371
IPSC,"Century Therapeutics, Inc.",52.5,⭐ AVERAGE,🟡 Average,50.0,30.0,75.0,60.0,60.0,60.0,73.2,False,up,,,0,-100.0,False,0,{'profit_margin_pct': -23.4},"{'revenue_growth_yoy': np.float64(-100.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(308.6), 'rs_6m': np.float64(268.9), 'rs_line_percentile': 73.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -14.2, 'debt_to_equity': 0.25, 'current_ratio': 6.25, 'operating_margin_pct': -20.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 72.4}",2.03,177432784,Healthcare,Biotechnology,5.6,1.2,False,2.71,-25.1,7.0,True,3.5,6.0,2.0,4.0,none,72.4,2.26,11.3,,,2026-02-24T08:38:08.858774
INSE,"Inspired Entertainment, Inc.",52.5,⭐ AVERAGE,🟡 Average,55.0,50.0,38.7,65.0,60.0,15.0,15.6,False,down,,,0,7.2,False,0,{'profit_margin_pct': 18.5},"{'revenue_growth_yoy': np.float64(7.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(8.6), 'rs_6m': np.float64(-14.1), 'rs_line_percentile': 15.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 1.82, 'operating_margin_pct': 18.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 68.8}",8.0,215414944,Consumer Cyclical,Gambling,3.6,9.7,False,11.316,-29.3,3.0,False,13.5,20.0,11.0,6.0,none,68.8,23.51,193.9,19.6,145.0,2026-02-24T08:41:01.363591
GOGO,Gogo Inc.,52.5,⭐ AVERAGE,🟡 Average,50.0,90.0,15.0,40.0,60.0,15.0,3.2,False,down,,,0,62.3,True,1,{'profit_margin_pct': -0.6},"{'revenue_growth_yoy': np.float64(62.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-40.8), 'rs_6m': np.float64(-69.0), 'rs_line_percentile': 3.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -6.6, 'debt_to_equity': 8.5, 'current_ratio': 1.74, 'operating_margin_pct': 12.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 146.9}",4.32,578250816,Communication Services,Telecom Services,37.7,9.6,True,16.82,-74.3,0.0,False,10.67,13.0,8.0,3.0,none,146.9,35.82,729.2,,,2026-02-24T08:36:23.673997
TH,Target Hospitality Corp.,52.5,⭐ AVERAGE,🟡 Average,50.0,80.0,24.0,45.0,60.0,15.0,18.3,False,down,,,0,18.7,True,2,{'profit_margin_pct': -3.1},"{'revenue_growth_yoy': np.float64(18.7), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-10.2), 'rs_6m': np.float64(-33.7), 'rs_line_percentile': 18.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -2.3, 'debt_to_equity': 0.03, 'current_ratio': 0.96, 'operating_margin_pct': 0.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 60.6}",6.54,652558144,Industrials,Specialty Business Services,7.9,8.0,False,9.22,-29.1,3.0,False,10.5,11.0,10.0,2.0,none,60.6,10.39,58.9,,,2026-02-24T08:44:52.541505
OFLX,"Omega Flex, Inc.",52.4,⭐ AVERAGE,🟡 Average,55.0,30.0,53.0,85.0,50.0,35.0,45.5,False,up,,,0,-10.1,False,0,{'profit_margin_pct': 16.1},"{'revenue_growth_yoy': np.float64(-10.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(39.2), 'rs_6m': np.float64(-3.5), 'rs_line_percentile': 45.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 19.1, 'debt_to_equity': 0.06, 'current_ratio': 5.61, 'operating_margin_pct': 17.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",36.52,368644640,Industrials,Specialty Industrial Machinery,4.4,2.8,False,42.08,-13.2,6.0,False,,,,,none,,19.43,-46.8,15.9,-56.5,2026-02-24T08:39:31.932049
NMZ,Nuveen Municipal High Income Op,52.4,⭐ AVERAGE,🟡 Average,60.0,50.0,39.6,60.0,50.0,15.0,20.3,False,up,,,0,,,0,{'profit_margin_pct': 23.6},{},"{'rs_3m': np.float64(-2.0), 'rs_6m': np.float64(3.9), 'rs_line_percentile': 20.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 2.1, 'debt_to_equity': 0.36, 'current_ratio': 0.11, 'operating_margin_pct': 88.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",10.64,1250201088,Financial Services,Asset Management,0.6,1.4,False,11.34,-6.2,6.0,False,,,,,none,,5.41,-49.2,2.1,-80.3,2026-02-24T08:42:52.545564
AKTS,"Aktis Oncology, Inc.",52.3,⭐ AVERAGE,🟡 Average,50.0,50.0,44.0,60.0,70.0,35.0,40.8,False,down,,,0,,,0,{},{},"{'rs_line_percentile': 40.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -26.5, 'debt_to_equity': 0.05, 'current_ratio': 9.27, 'operating_margin_pct': -1675.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 63.0}",19.43,1071948864,Healthcare,Biotechnology,,0.1,False,29.16,-33.4,,,31.67,34.0,30.0,3.0,strong_buy,63.0,,,,,2026-02-24T08:39:05.341207
EHSI,"Elite Health Systems, Inc.",52.3,⭐ AVERAGE,🟡 Average,50.0,50.0,54.0,60.0,50.0,60.0,54.8,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-18.9), 'rs_6m': np.float64(-12.9), 'rs_line_percentile': 54.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': -70.2, 'debt_to_equity': 0.01, 'current_ratio': 15.83}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",1.29,28302502,Healthcare,Medical Care Facilities,,,False,1.5,-14.0,5.0,False,,,,,none,,,,,,2026-02-24T08:35:53.051678
WVE,Wave Life Sciences Ltd.,52.2,⭐ AVERAGE,🟡 Average,50.0,30.0,65.0,65.0,70.0,35.0,46.1,False,down,,,0,-90.9,False,0,{'profit_margin_pct': -111.6},"{'revenue_growth_yoy': np.float64(-90.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(94.8), 'rs_6m': np.float64(26.7), 'rs_line_percentile': 46.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -86.5, 'debt_to_equity': 0.15, 'current_ratio': 2.51, 'operating_margin_pct': -740.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 147.2}",13.5,2507758592,Healthcare,Biotechnology,10.5,3.4,True,21.73,-37.9,5.0,False,33.38,50.0,22.0,16.0,strong_buy,147.2,,,,,2026-02-24T08:37:25.904339
ENR,"Energizer Holdings, Inc.",52.2,⭐ AVERAGE,🟡 Average,50.0,60.0,41.0,60.0,50.0,35.0,29.3,False,up,,,0,17.5,False,0,{'profit_margin_pct': 7.1},"{'revenue_growth_yoy': np.float64(17.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(27.4), 'rs_6m': np.float64(-24.7), 'rs_line_percentile': 29.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 151.3, 'debt_to_equity': 24.24, 'current_ratio': 1.99, 'operating_margin_pct': 8.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 4.3}",22.69,1555867264,Industrials,Electrical Equipment & Parts,10.6,5.9,True,31.78,-28.6,3.0,False,23.67,28.0,19.0,6.0,hold,4.3,43.79,93.0,29.7,30.9,2026-02-24T08:36:10.299549
NP,Neptune Insurance Holdings Inc.,52.2,⭐ AVERAGE,🟡 Average,60.0,50.0,36.0,50.0,70.0,15.0,24.6,False,down,,,0,,,0,{'profit_margin_pct': 30.3},{},"{'rs_3m': np.float64(-15.7), 'rs_line_percentile': 24.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.9, 'operating_margin_pct': 57.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 31.7}",20.59,2842140928,Financial Services,Insurance Brokers,10.5,3.0,True,33.235,-38.0,,,27.12,32.5,20.0,12.0,buy,31.7,,,,,2026-02-24T08:39:41.944942
JFB,JFB Construction Holdings,52.2,⭐ AVERAGE,🟡 Average,50.0,40.0,66.0,60.0,50.0,60.0,51.7,False,up,,,0,-30.0,True,1,{'profit_margin_pct': -14.1},"{'revenue_growth_yoy': np.float64(-30.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-3.3), 'rs_6m': np.float64(152.8), 'rs_line_percentile': 51.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -34.6, 'debt_to_equity': 0.06, 'current_ratio': 4.9, 'operating_margin_pct': -22.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",19.1,118105312,Real Estate,Real Estate - Development,1.4,0.7,False,35.1,-45.6,5.0,False,,,,,none,,,,,,2026-02-24T08:37:21.693849
LMNR,Limoneira Co,52.1,⭐ AVERAGE,🟡 Average,50.0,70.0,26.7,55.0,60.0,15.0,12.3,False,down,,,0,24.8,False,0,{'profit_margin_pct': -10.0},"{'revenue_growth_yoy': np.float64(24.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(5.3), 'rs_6m': np.float64(-20.9), 'rs_line_percentile': 12.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -8.3, 'debt_to_equity': 0.39, 'current_ratio': 1.34, 'operating_margin_pct': -29.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 62.4}",13.96,252942864,Consumer Defensive,Farm Products,2.7,3.9,False,23.22,-39.9,0.0,False,22.67,31.0,18.0,3.0,none,62.4,,,,,2026-02-24T08:40:19.352492
ALT,"Altimmune, Inc.",52.1,⭐ AVERAGE,🟡 Average,50.0,50.0,48.0,60.0,60.0,15.0,19.5,False,down,,,0,0.0,False,0,{},"{'revenue_growth_yoy': np.float64(0.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-3.8), 'rs_6m': np.float64(21.3), 'rs_line_percentile': 19.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -52.6, 'debt_to_equity': 0.09, 'current_ratio': 17.18, 'operating_margin_pct': -417180.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 290.9}",4.52,566046464,Healthcare,Biotechnology,19.4,3.8,True,7.73,-41.5,3.0,False,17.67,28.0,1.0,9.0,none,290.9,,,,,2026-02-24T08:38:28.823015
AZTA,"Azenta, Inc.",52.0,⭐ AVERAGE,🟡 Average,50.0,50.0,36.0,75.0,60.0,15.0,0.0,False,down,,,0,3.6,False,0,{'profit_margin_pct': -10.1},"{'revenue_growth_yoy': np.float64(3.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-11.5), 'rs_6m': np.float64(-17.5), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 1.5, 'debt_to_equity': 0.03, 'current_ratio': 2.92, 'operating_margin_pct': -4.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 37.9}",28.03,1291104640,Healthcare,Medical Instruments & Supplies,14.3,7.4,True,47.55,-41.1,3.0,False,38.67,45.0,30.0,6.0,none,37.9,34.67,23.7,5.8,-79.3,2026-02-24T08:43:36.677538
STKL,"SunOpta, Inc.",51.9,⭐ AVERAGE,🟡 Average,50.0,60.0,63.0,25.0,55.0,60.0,57.8,False,up,,,0,6.1,True,1,{'profit_margin_pct': 0.2},"{'revenue_growth_yoy': np.float64(6.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(82.2), 'rs_6m': np.float64(-7.3), 'rs_line_percentile': 57.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 3.0, 'debt_to_equity': 2.2, 'current_ratio': 0.98, 'operating_margin_pct': 5.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 15.6}",6.4,761946240,Consumer Defensive,Beverages - Non-Alcoholic,3.9,3.6,False,7.46,-14.2,5.0,False,7.4,8.0,6.5,5.0,none,15.6,11.92,86.2,0.4,-93.8,2026-02-24T08:44:35.577908
