ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
KR,Kroger Company (The),64.2,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,78.0,100.0,24.0,30.0,65.0,15.0,0.0,False,down,48.3,False,0,35.9,True,2,"{'eps_growth_yoy': 48.3, 'positive_quarters': 3, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 0.7}","{'revenue_growth_yoy': 35.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -18.9, 'rs_6m': -27.1, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 13.8, 'debt_to_equity': 3.73, 'current_ratio': 0.79, 'operating_margin_pct': 3.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.6}",56.68,34724847616,Consumer Defensive,Grocery Stores,4.8,2.9,False,76.58,-26.0,1.0,False,70.64,86.0,58.0,22.0,buy,24.6,109.66,93.5,22.18,-60.9,8.62,4.89,2.49,80.1,1.44,2.02,True,-7.86,3.0,9.2,35.0,2026-09-10,False,False,7.0,NEUTRAL,2.76,5.9,0.77,31.1,0.8,0.03,-30.3,2026-08-06T06:39:23.136448
AXP,American Express Company,64.1,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,70.0,60.0,46.7,85.0,60.0,35.0,33.6,False,up,7.2,False,0,6.6,True,1,"{'eps_growth_yoy': 7.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 16.1}","{'revenue_growth_yoy': 6.6, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 3.5, 'rs_6m': -13.5, 'rs_line_percentile': 33.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 34.4, 'debt_to_equity': 1.72, 'current_ratio': 1.55, 'operating_margin_pct': 20.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.3}",348.99,235676368896,Financial Services,Credit Services,2.2,3.4,False,387.49,-9.9,4.0,False,374.46,450.0,315.0,25.0,buy,7.3,486.59,39.4,182.38,-47.7,6.79,23.7,1.1,21.5,3.8,1.1,True,-3.17,,7.7,78.0,2026-10-23,False,False,4.0,NEUTRAL,,,1.58,31.1,0.4,0.01,-30.7,2026-08-06T06:38:01.539056
ISRG,"Intuitive Surgical, Inc.",63.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,70.0,15.0,75.0,65.0,15.0,9.1,False,down,16.1,False,0,15.5,True,1,"{'eps_growth_yoy': 16.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.4}","{'revenue_growth_yoy': 15.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -22.1, 'rs_6m': -34.4, 'rs_line_percentile': 9.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 17.4, 'current_ratio': 4.96, 'operating_margin_pct': 33.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 27.2}",375.2,134425927680,Healthcare,Medical Instruments & Supplies,1.9,2.4,False,603.88,-37.9,0.0,False,477.25,685.0,324.0,29.0,buy,27.2,272.63,-27.3,235.59,-37.2,1.95,7.3,,,,,True,-2.65,,26.5,75.0,2026-10-20,False,False,7.0,NEUTRAL,2.31,22.5,1.17,69.0,,,,2026-08-06T06:38:51.554970
ETN,"Eaton Corporation, PLC",63.6,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,50.0,70.0,73.1,70.0,60.0,80.0,84.5,False,up,-11.8,False,0,6.0,True,2,"{'eps_growth_yoy': -11.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 12.8}","{'revenue_growth_yoy': 6.0, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 1.3, 'rs_6m': 10.5, 'rs_line_percentile': 84.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 19.7, 'debt_to_equity': 1.05, 'current_ratio': 1.24, 'operating_margin_pct': 16.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.9}",447.28,173723549696,Industrials,Specialty Industrial Machinery,2.1,3.4,False,453.4999,-1.4,8.0,True,464.59,534.0,333.0,25.0,buy,3.9,117.67,-73.7,102.1,-77.2,1.79,8.0,0.99,41.3,4.4,1.55,True,-0.72,16.1,-15.9,89.0,2026-11-03,False,False,7.0,NEUTRAL,2.66,64.1,,52.9,,,,2026-08-06T06:36:43.972111
CB,Chubb Limited,63.6,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,50.0,56.7,65.0,60.0,60.0,50.4,False,up,1.9,True,1,-1.5,True,2,"{'eps_growth_yoy': 1.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 18.1}","{'revenue_growth_yoy': -1.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 4.7, 'rs_6m': -5.1, 'rs_line_percentile': 50.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 14.8, 'debt_to_equity': 0.31, 'current_ratio': 0.41, 'operating_margin_pct': 23.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.6}",352.54,136009891840,Financial Services,Insurance - Property & Casualty,1.1,2.4,False,365.91,-3.7,7.0,True,365.26,425.0,306.0,23.0,buy,3.6,400.01,13.5,285.6,-19.0,7.71,27.19,1.17,13.9,4.08,1.44,True,-3.3,18.9,-0.5,82.0,2026-10-27,False,False,6.0,NEUTRAL,8.71,,,29.4,0.8,0.03,-28.6,2026-08-06T06:37:10.325616
WCN,"Waste Connections, Inc.",63.2,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,80.0,70.0,38.7,50.0,65.0,15.0,16.1,False,up,3.5,True,1,4.2,True,2,"{'eps_growth_yoy': 3.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.9}","{'revenue_growth_yoy': 4.2, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 2.0, 'rs_6m': -15.2, 'rs_line_percentile': 16.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 13.0, 'debt_to_equity': 1.22, 'current_ratio': 0.66, 'operating_margin_pct': 19.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 22.2}",164.5,41462149120,Industrials,Waste Management,1.4,1.9,False,191.0,-13.9,2.0,False,201.0,230.0,162.0,25.0,strong_buy,22.2,64.98,-60.5,41.1,-75.0,2.53,4.16,0.85,33.0,1.4,0.69,True,-2.7,5.0,4.4,75.0,2026-10-20,False,False,6.0,NEUTRAL,3.44,19.4,6.03,20.9,0.4,0.02,-20.5,2026-08-06T06:31:42.727591
VRSN,"VeriSign, Inc.",63.1,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,75.0,60.0,60.3,50.0,60.0,60.0,54.3,False,down,1.7,False,0,3.7,True,1,"{'eps_growth_yoy': 1.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 49.8}","{'revenue_growth_yoy': 3.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 1.5, 'rs_6m': 9.8, 'rs_line_percentile': 54.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'current_ratio': 0.59, 'operating_margin_pct': 68.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.4}",293.41,26524264448,Technology,Software - Infrastructure,2.0,2.2,False,312.48,-6.1,7.0,True,318.0,355.0,270.0,5.0,buy,8.4,165.22,-43.7,90.4,-69.2,3.14,9.21,1.08,34.3,3.24,,True,-3.39,15.5,7.7,77.0,2026-10-22,False,False,8.0,STRONG,4.12,512.5,3.47,36.7,,,,2026-08-06T06:32:57.509676
ASAZY,Assa Abloy AB,63.1,⭐⭐ GOOD,🟡 Good,USD,SEK,True,True,False,0.9482,"acciones × precio no cuadra con la capitalización (ratio 0.9482): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables | FCF declarado (1,938,216,143) se aparta del derivado de flujo operativo menos capex (18,638,",90.0,60.0,32.0,65.0,50.0,35.0,27.4,False,up,15.9,True,1,3.3,True,1,"{'eps_growth_yoy': 15.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.8}","{'revenue_growth_yoy': 3.3, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -7.3, 'rs_6m': -21.0, 'rs_line_percentile': 27.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 15.6, 'debt_to_equity': 0.64, 'current_ratio': 1.01}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 13.1}",19.23,42720456704,Industrials,Security & Protection Services,,,False,21.98,-12.5,5.0,False,21.74,21.74,21.74,1.0,none,13.1,,,,,4.54,0.92,1.72,41.9,0.33,1.7,False,,,8.0,82.0,2026-10-27,False,False,8.0,STRONG,,118.2,1.35,25.7,,,,2026-08-06T06:36:39.729772
FDS,FactSet Research Systems Inc.,62.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,65.0,60.0,61.4,70.0,50.0,35.0,27.1,False,up,-17.5,True,1,4.4,True,1,"{'eps_growth_yoy': -17.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 23.2}","{'revenue_growth_yoy': 4.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 26.7, 'rs_6m': 11.8, 'rs_line_percentile': 27.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 27.0, 'debt_to_equity': 0.77, 'current_ratio': 0.68, 'operating_margin_pct': 30.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -8.3}",278.03,9888287744,Financial Services,Financial Data & Stock Exchanges,16.2,5.0,True,396.06,-29.8,4.0,False,255.06,340.0,210.0,16.0,hold,-8.3,256.99,-7.6,153.8,-44.7,6.28,17.47,1.69,29.4,4.64,1.0,True,-6.2,14.1,-3.8,42.0,2026-09-17,False,False,6.0,NEUTRAL,6.97,187.1,,57.1,0.8,0.01,-56.3,2026-08-06T06:37:14.435018
COF,Capital One Financial Corporati,62.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,75.0,60.0,46.7,60.0,65.0,35.0,38.2,False,up,-5.4,True,2,2.5,True,1,"{'eps_growth_yoy': -5.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': 2.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 9.9, 'rs_6m': -13.7, 'rs_line_percentile': 38.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 9.0, 'operating_margin_pct': 33.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.9}",221.63,135970013184,Financial Services,Credit Services,2.4,2.7,False,259.64,-14.6,3.0,False,256.95,300.0,214.0,22.0,buy,15.9,1806.93,715.3,543.9,145.4,19.22,42.61,1.44,16.5,3.2,1.68,True,-6.69,,,75.0,2026-10-20,False,False,5.0,NEUTRAL,,,0.5,35.2,0.4,0.01,-34.8,2026-08-06T06:39:06.166921
JKHY,"Jack Henry & Associates, Inc.",62.2,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (373,407,744) se aparta del derivado de flujo operativo menos capex (555,232,016)",65.0,60.0,34.7,95.0,65.0,35.0,30.3,False,up,-3.7,True,1,3.4,True,1,"{'eps_growth_yoy': -3.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.6}","{'revenue_growth_yoy': 3.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 3.3, 'rs_6m': -23.2, 'rs_line_percentile': 30.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 24.9, 'debt_to_equity': 0.06, 'current_ratio': 1.74, 'operating_margin_pct': 24.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.3}",154.35,10966688768,Technology,Information Technology Services,7.9,2.8,False,193.39,-20.2,3.0,False,185.71,208.0,158.0,14.0,buy,20.3,114.65,-25.7,88.12,-42.9,3.4,5.26,1.52,32.8,2.38,1.22,True,-2.59,123.3,12.5,12.0,2026-08-18,False,True,9.0,STRONG,5.38,162.7,1.74,33.9,0.8,0.02,-33.1,2026-08-06T06:38:34.979116
PAYX,"Paychex, Inc.",62.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,"FCF declarado (2,321,800,000) se aparta del derivado de flujo operativo menos capex (944,300,000)",75.0,50.0,61.4,65.0,50.0,35.0,36.8,False,up,9.6,False,0,4.3,False,0,"{'eps_growth_yoy': 9.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 26.6}","{'revenue_growth_yoy': 4.3, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 27.3, 'rs_6m': 10.1, 'rs_line_percentile': 36.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'debt_to_equity': 1.24, 'current_ratio': 1.15, 'operating_margin_pct': 38.3}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -7.4}",118.27,42066608128,Technology,Software - Application,6.1,5.1,False,141.89,-16.6,5.0,False,109.57,150.0,95.0,14.0,hold,-7.4,276.83,134.1,146.1,23.5,5.52,6.53,4.01,90.6,4.76,2.83,True,-1.45,9.6,17.4,54.0,2026-09-29,False,False,7.0,NEUTRAL,5.66,106.4,0.43,34.4,1.6,0.05,-32.8,2026-08-06T06:33:36.282031
VRSK,"Verisk Analytics, Inc.",61.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,75.0,60.0,38.7,65.0,65.0,15.0,16.2,False,up,1.4,False,0,4.9,True,1,"{'eps_growth_yoy': 1.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.2}","{'revenue_growth_yoy': 4.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 5.5, 'rs_6m': -12.7, 'rs_line_percentile': 16.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'current_ratio': 1.0, 'operating_margin_pct': 45.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 25.6}",188.75,24730372096,Industrials,Consulting Services,5.6,2.0,False,276.19,-31.7,1.0,False,237.12,275.0,185.0,17.0,buy,25.6,118.54,-37.2,65.1,-65.5,4.27,8.06,1.04,29.2,2.0,0.63,True,-8.7,6.9,-2.4,83.0,2026-10-28,False,False,7.0,NEUTRAL,4.6,113.1,,43.1,0.8,0.02,-42.3,2026-08-06T06:31:30.307631
7741.T,HOYA CORP,61.2,⭐⭐ GOOD,🟡 Good,JPY,JPY,False,True,True,1.0,,60.0,50.0,50.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 27.2},{},"{'rs_3m': -12.0, 'rs_6m': -13.8}","{'roe_pct': 26.5, 'debt_to_equity': 0.04, 'current_ratio': 4.91, 'operating_margin_pct': 32.4}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 19.7}",25385.0,8491752226816,Healthcare,Medical Instruments & Supplies,,,False,30400.0,-16.5,4.0,False,30380.0,35000.0,23100.0,15.0,strong_buy,19.7,22662.84,-10.7,22299.9,-12.2,2.11,534.4,1.17,39.7,295.0,0.76,,,,30.0,84.0,2026-10-30,False,False,6.0,NEUTRAL,4.03,33.1,1.24,38.7,,,,2026-08-06T06:35:40.062615
CHD,"Church & Dwight Company, Inc.",61.1,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,30.0,46.7,75.0,60.0,35.0,44.2,False,up,13.2,True,1,-2.5,False,0,"{'eps_growth_yoy': 13.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.0}","{'revenue_growth_yoy': -2.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 4.3, 'rs_6m': -9.1, 'rs_line_percentile': 44.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 17.0, 'debt_to_equity': 0.56, 'current_ratio': 1.15, 'operating_margin_pct': 18.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 1.7}",103.64,24583813120,Consumer Defensive,Household & Personal Products,5.1,5.2,False,106.04,-2.3,6.0,False,105.37,115.0,78.0,19.0,buy,1.7,74.93,-27.7,31.2,-69.9,3.82,3.96,1.19,38.6,1.23,1.16,True,-2.44,10.6,6.3,85.0,2026-10-30,False,False,7.0,NEUTRAL,3.93,114.1,2.85,25.0,1.6,0.06,-23.4,2026-08-06T06:36:35.881530
STZ,"Constellation Brands, Inc.",60.8,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,0.9997,,100.0,40.0,24.0,60.0,70.0,15.0,0.0,False,down,40.3,True,1,-1.9,True,1,"{'eps_growth_yoy': 40.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}","{'revenue_growth_yoy': -1.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -18.7, 'rs_6m': -33.3, 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 23.7, 'debt_to_equity': 1.23, 'current_ratio': 0.91, 'operating_margin_pct': 35.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 30.8}",130.64,22313879552,Consumer Defensive,Beverages - Brewers,5.5,3.2,False,174.32,-25.1,1.0,False,170.83,209.0,115.0,23.0,buy,30.8,549.0,320.2,313.2,139.7,9.91,12.95,3.13,39.0,4.12,1.78,True,-3.77,8.2,21.5,60.0,2026-10-05,False,False,6.0,NEUTRAL,8.29,29.4,0.34,23.7,0.4,0.02,-23.3,2026-08-06T06:39:47.293274
FHN,First Horizon Corporation,60.5,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,75.0,50.0,54.0,65.0,50.0,60.0,52.8,False,up,8.7,False,0,3.7,False,0,"{'eps_growth_yoy': 8.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 30.2}","{'revenue_growth_yoy': 3.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -0.1, 'rs_6m': -9.7, 'rs_line_percentile': 52.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.5, 'operating_margin_pct': 40.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 6.8}",26.17,12420748288,Financial Services,Banks - Regional,0.0,0.0,False,26.56,-1.5,7.0,True,27.95,30.0,25.0,19.0,none,6.8,36.7,40.2,40.0,52.8,4.79,1.25,2.61,31.2,0.68,3.34,True,-6.34,,10.0,69.0,2026-10-14,False,False,5.0,NEUTRAL,,,0.57,20.8,,,,2026-08-06T06:40:57.823610
MTD,"Mettler-Toledo International, I",60.3,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,85.0,40.0,56.7,50.0,60.0,60.0,53.4,False,up,7.1,True,1,-0.2,True,1,"{'eps_growth_yoy': 7.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 21.9}","{'revenue_growth_yoy': -0.2, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 1.9, 'rs_6m': -10.5, 'rs_line_percentile': 53.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'debt_to_equity': 166.68, 'current_ratio': 1.12, 'operating_margin_pct': 31.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.3}",1421.52,28482371584,Healthcare,Diagnostics & Research,4.5,3.7,False,1525.17,-6.8,5.0,False,1468.91,1600.0,1200.0,11.0,buy,3.3,949.22,-33.2,803.74,-43.5,2.44,34.62,,,,,True,-2.72,16.8,12.8,91.0,2026-11-05,False,False,6.0,NEUTRAL,3.66,110.6,1.5,31.5,,,,2026-08-06T06:35:27.953975
OTIS,Otis Worldwide Corporation,60.0,⭐⭐ GOOD,🟡 Good,USD,USD,False,True,True,1.0,,90.0,60.0,24.0,45.0,65.0,15.0,7.0,False,down,14.4,True,1,4.6,True,1,"{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.2}","{'revenue_growth_yoy': 4.6, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -9.3, 'rs_6m': -31.0, 'rs_line_percentile': 7.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.83, 'operating_margin_pct': 15.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.8}",73.1,27826927616,Industrials,Specialty Industrial Machinery,4.3,3.8,False,94.565,-22.7,2.0,False,90.5,107.0,78.0,12.0,buy,23.8,83.98,14.9,50.18,-31.4,5.16,3.77,2.39,43.7,1.76,1.5,True,-3.79,,9.1,,,False,False,6.0,NEUTRAL,6.14,171.1,1.22,25.7,,,,2026-08-06T06:36:10.983522
SBGSY,Schneider Electric SE,59.9,⭐ AVERAGE,🟡 Average,USD,EUR,True,True,True,1.0,,55.0,50.0,68.3,75.0,60.0,80.0,77.8,False,up,,,0,,,0,{'profit_margin_pct': 11.3},{},"{'rs_3m': 0.2, 'rs_6m': 7.9, 'rs_line_percentile': 77.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 18.6, 'debt_to_equity': 0.84, 'current_ratio': 1.09, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 12.3}",69.3,195320070144,Industrials,Specialty Industrial Machinery,,,False,69.87,-0.8,8.0,True,77.8,79.0,76.0,3.0,strong_buy,12.3,91.08,31.4,57.43,-17.1,3.18,2.2,1.42,49.7,0.98,1.79,,,,29.3,203.0,2027-02-25,False,False,6.0,NEUTRAL,3.18,74.6,0.82,49.5,,,,2026-08-06T06:37:00.620869
TYL,"Tyler Technologies, Inc.",59.5,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,,80.0,50.0,24.0,75.0,70.0,15.0,4.7,False,down,10.8,False,0,8.3,False,0,"{'eps_growth_yoy': 10.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.4}","{'revenue_growth_yoy': 8.3, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -9.6, 'rs_6m': -23.5, 'rs_line_percentile': 4.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 9.7, 'debt_to_equity': 0.48, 'current_ratio': 1.55, 'operating_margin_pct': 14.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 39.2}",306.58,12555147264,Technology,Software - Application,10.0,4.2,True,621.34,-50.7,1.0,False,426.64,525.0,335.0,22.0,buy,39.2,356.81,16.4,117.95,-61.5,4.73,14.52,,,,,True,-7.39,65.3,15.5,83.0,2026-10-28,False,False,8.0,STRONG,3.03,139.0,1.29,53.3,1.6,0.03,-51.7,2026-08-06T06:34:16.149987
AUTO.L,AUTOTRADER GROUP PLC ORD 1P,59.0,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",60.0,50.0,50.0,90.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 47.1},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 60.2, 'debt_to_equity': 0.52, 'current_ratio': 1.73, 'operating_margin_pct': 62.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 8.1}",520.0,4070925568,Communication Services,Internet Content & Information,,,False,844.4,-38.4,0.0,False,562.33,800.0,410.0,18.0,hold,8.1,,,,,5.99,0.31,2.17,32.0,0.12,1.35,,,,2.0,91.0,2026-11-05,False,False,5.0,NEUTRAL,8.93,332.4,2.33,29.8,,,,2026-08-06T06:38:39.060462
