ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
VEEV,90.29411764705884,Excellent,Stage 2 Strong,27.949189152179983,50.0,Veeva Systems Inc.,75.3,Healthcare,Health Information Services,100.0,80.0,30.3,85.0,65.0,194.46,31588724736.0,15.0,22.3,False,up,30.3,True,1.0,11.9,True,2.0,5.3,3.2,False,310.5,-37.4,2.0,False,"{'roe_pct': 13.9, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': 30.9}","{'eps_growth_yoy': 30.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 28.4}",244.14,350.0,165.0,28.0,buy,25.5,183.94,-5.4,85.99,-55.8,3.99,7.75,,,,True,-0.72,,14.6,36.0,2026-09-02,False,False,7.0,NEUTRAL,3.76,14.1,1.33,BULLISH,0.0,70.0,1.0,0.0,71.9,36.1,,22.6,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",HIGH_FLOAT,148.9,20.0,83.9,15.0,False,up,22.3,2.0,True,1.0,True,2.0,5.0,,29.0,,Sin datos suficientes,22.3,0.0,1.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,31.120000000000005,0.0,3.0,0.0,3.0,3.0,-0.18,-0.18,0.0,0.0,0.0,3.19,0.0,5.0,114.0,0,,-8,RELIABLE/AVOID (-8),,0.0,20,,,45.17705882352942,-5.4,56.1,ALTA,⚪ WEAK,🔴 Weak,BUY,100.0,Good pullback (-37.4% from high) - valid VCP setup | Strong upside (+25.5%) - analyst support,-37.4,NEUTRAL,BUY,False,False,1,1.052,True,-37.37,31.35,-20.52,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
KVUE,0.0,,,,8.3,Kenvue Inc.,68.6,Consumer Defensive,Household & Personal Products,90.0,70.0,50.3,60.0,50.0,19.48,37401767936.0,35.0,44.6,False,up,12.9,True,1.0,1.8,True,2.0,3.7,2.9,False,22.74,-14.3,7.0,True,"{'roe_pct': 15.7, 'debt_to_equity': 0.83, 'current_ratio': 0.98, 'operating_margin_pct': 21.6}","{'eps_growth_yoy': 12.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.6}",19.83,23.0,18.0,12.0,hold,1.8,41.04,110.7,25.2,29.4,4.97,0.97,4.3,98.5,,True,-0.36,6.2,18.8,9.0,2026-08-06,False,True,7.0,NEUTRAL,5.38,109.8,0.33,,,,,,37.1,0.0,2.5,20.6,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,1917.5,3.0,23.1,35.0,False,up,44.6,2.0,True,1.0,True,2.0,5.0,17.0,29.0,44.8,Bajo 50%,33.4,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,30.855,0.0,3.0,-2.0,3.0,5.0,0.42,1.71,1.0,0.0,0.0,0.22,-3.0,5.0,24.0,1,Appaloosa (Tepper),-8,RELIABLE/AVOID (-8),,0.0,18,0.0834,BAJA,26.36,29.4,-68.2,,⚪ WEAK,🔴 Weak,,,,,,,,True,3,0.951,False,-10.35,44.03,5.79,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
ETN,70.6,Excellent,Stage 1-2 Transition,15.335188564337043,15.9,"Eaton Corporation, PLC",59.5,Industrials,Specialty Industrial Machinery,50.0,70.0,52.4,70.0,60.0,398.64,0.0,35.0,49.3,False,flat,-11.8,False,0.0,6.0,True,2.0,2.1,3.4,False,436.74,-8.7,5.0,False,"{'roe_pct': 20.8, 'debt_to_equity': 1.1, 'current_ratio': 1.19, 'operating_margin_pct': 16.1}","{'eps_growth_yoy': -11.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.0}",455.79,534.0,321.0,25.0,buy,14.3,,,102.2,-74.4,,,1.09,41.3,1.55,False,,16.5,-9.4,3.0,2026-07-31,True,False,7.0,NEUTRAL,2.94,64.1,,,,,,,58.9,28.2,4.8,17.8,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEGA_FLOAT,387.7,3.0,50.9,35.0,False,flat,49.3,0.0,False,0.0,True,2.0,2.0,5.0,29.0,86.2,Top 25%,51.1,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,3/3,38.595,5.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,1.79,2.0,5.0,93.0,0,,0,MIXED/WATCH (0),WATCH,0.0,46,0.1589,BAJA,54.75,-30.1,88.7,ALTA,⚪ WEAK,🔴 Weak,HOLD,45.0,Close to ATH (-8.7% from high) - wait for pullback | Elevated P/E (39.0) - watch valuation,-8.7,NEUTRAL,BUY,False,False,2,0.992,False,-8.72,28.55,13.42,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
FHN,0.0,,,,37.1,First Horizon Corporation,62.1,Financial Services,Banks - Regional,75.0,50.0,56.7,65.0,60.0,25.48,0.0,60.0,58.7,False,up,8.7,False,0.0,3.7,False,0.0,0.0,0.0,False,26.56,-4.1,6.0,False,"{'roe_pct': 11.5, 'operating_margin_pct': 40.1}","{'eps_growth_yoy': 8.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 30.2}",27.95,30.0,25.0,19.0,buy,9.7,,,39.6,55.4,,,2.66,31.2,3.34,False,,,14.0,78.0,2026-10-14,False,False,5.0,NEUTRAL,,,0.55,,,,,,43.8,0.0,11.1,18.6,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEGA_FLOAT,468.6,3.0,29.8,60.0,False,up,58.7,2.0,False,0.0,False,0.0,0.0,3.0,29.0,93.1,Top 10%,56.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,False,3/3,38.595,0.0,0.0,3.0,0.0,3.0,0.0,3.41,1.0,0.0,0.0,1.21,0.0,0.0,,1,Appaloosa (Tepper),0,UNRELIABLE/INSUFFICIENT (0),,0.0,29,0.3714,MEDIA,28.71,32.6,-45.7,,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-4.1% from high) - poor entry point,-4.1,NEUTRAL,BUY,False,True,3,1.177,False,-3.15,31.39,-0.56,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
COST,0.0,,,,13.4,Costco Wholesale Corporation,51.5,Consumer Defensive,Discount Stores,65.0,30.0,36.0,75.0,60.0,951.58,422005571584.0,15.0,20.8,False,down,-16.0,True,2.0,-18.1,False,0.0,1.6,2.5,False,1096.5,-13.2,3.0,False,"{'roe_pct': 29.2, 'debt_to_equity': 0.6, 'current_ratio': 1.07, 'operating_margin_pct': 3.7}","{'eps_growth_yoy': -16.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 3.0}",1076.91,1315.0,740.0,35.0,buy,13.2,665.02,-30.1,608.1,-36.1,1.65,15.68,0.63,27.0,0.59,True,-0.21,81.5,31.8,58.0,2026-09-24,False,False,7.0,NEUTRAL,2.61,30.6,0.92,BULLISH,0.02,100.0,14.0,6.0,10.0,0.0,4.0,15.4,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",MEGA_FLOAT,440.9,30.0,19.5,15.0,False,down,20.8,0.0,True,2.0,False,0.0,5.0,27.0,29.0,10.3,Bottom 25%,15.6,-3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,False,1/3,30.270000000000003,0.0,0.0,0.0,3.0,5.0,0.0,-0.56,0.0,0.0,0.0,1.65,2.0,5.0,118.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,46,0.1337,BAJA,14.15,-30.1,46.3,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.832,False,-13.08,13.24,-9.5,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
DPZ,0.0,,,,3.1,Domino's Pizza Inc,53.5,Consumer Cyclical,Restaurants,60.0,60.0,24.0,65.0,60.0,343.53,11364569088.0,15.0,22.1,False,up,-2.6,True,1.0,4.1,True,1.0,11.2,3.3,True,486.68,-29.4,1.0,False,"{'current_ratio': 1.54, 'operating_margin_pct': 19.1}","{'eps_growth_yoy': -2.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.9}",386.74,522.0,270.0,27.0,buy,12.6,277.55,-19.2,182.1,-47.0,4.68,16.07,2.39,42.3,1.25,True,-3.43,4.9,4.8,77.0,2026-10-13,False,False,8.0,STRONG,5.92,107.8,2.42,,,,,,2.0,0.0,0.9,16.1,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEDIUM_FLOAT,30.4,20.0,17.0,15.0,False,up,22.1,2.0,True,1.0,True,1.0,5.0,24.0,29.0,20.7,Bottom 25%,22.3,-3.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,30.055000000000007,0.0,3.0,3.0,3.0,1.0,-1.05,-3.11,0.0,2.0,-1.5,1.58,2.0,10.0,17.0,0,,-8,RELIABLE/AVOID (-8),,0.0,43,0.0307,BAJA,0.0,-19.2,45.7,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.436,False,-28.05,21.82,-23.33,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
FICO,0.0,,,,11.7,Fair Isaac Corporation,77.7,Technology,Software - Application,100.0,90.0,41.0,70.0,65.0,1280.57,29697576960.0,35.0,25.3,False,up,45.5,True,2.0,28.9,True,2.0,11.4,7.5,True,1998.01,-35.9,2.0,False,"{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'eps_growth_yoy': 45.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}",1534.55,2400.0,707.0,20.0,buy,19.8,1335.91,4.3,946.5,-26.1,2.46,31.5,,,0.09,True,-6.1,7.2,69.0,1.0,2026-07-29,True,False,7.0,NEUTRAL,2.83,996.8,0.34,,,,,,11.8,0.0,3.5,23.3,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",LOW_FLOAT,22.5,20.0,26.8,35.0,False,up,25.3,2.0,True,2.0,True,2.0,8.0,25.0,29.0,17.2,Bottom 25%,21.1,-3.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,32.665,5.0,0.0,0.0,3.0,5.0,0.0,0.39,0.0,0.0,0.0,2.48,2.0,5.0,51.0,0,,-5,MIXED/AVOID (-5),,0.0,25,0.1174,BAJA,0.2700000000000004,4.3,30.7,MEDIA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.017,False,-35.91,47.19,-24.68,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
BRK-B,0.0,,,,15.8,Berkshire Hathaway Inc. New,72.1,Financial Services,Insurance - Diversified,100.0,60.0,46.7,85.0,50.0,497.18,1072344530944.0,35.0,30.1,False,up,119.6,False,0.0,10.5,False,0.0,1.0,2.3,False,516.85,-3.8,3.0,False,"{'roe_pct': 10.5, 'debt_to_equity': 0.18, 'current_ratio': 2.88, 'operating_margin_pct': 14.4}","{'eps_growth_yoy': 119.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.3}",520.33,570.0,481.0,3.0,none,4.7,1856.94,273.5,1008.3,102.8,5.71,43.79,,,,True,-0.02,14.4,59.8,11.0,2026-08-08,False,True,4.0,NEUTRAL,,,0.19,,,,,,11.4,0.0,4.7,21.6,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MICRO_FLOAT,1.2,22.0,26.4,35.0,False,up,30.1,2.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,30.1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1/3,37.63,0.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.59,-3.0,0.0,,0,,0,UNRELIABLE/INSUFFICIENT (0),,0.0,43,0.1577,BAJA,22.21,102.8,-183.5,,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.871,False,-3.81,9.22,-4.42,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
TW,0.0,,,,50.0,Tradeweb Markets Inc.,77.5,Financial Services,Capital Markets,95.0,90.0,36.0,85.0,65.0,102.015,0.0,15.0,12.8,False,down,33.5,False,0.0,20.4,True,2.0,3.6,2.5,False,147.49,-30.8,2.0,False,"{'roe_pct': 14.2, 'debt_to_equity': 0.02, 'current_ratio': 5.93, 'operating_margin_pct': 46.4}","{'eps_growth_yoy': 33.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.3}",128.5,201.0,105.0,14.0,buy,26.0,,,124.2,21.7,,,0.56,12.4,0.4,False,,636.1,27.4,2.0,2026-07-30,True,False,8.0,STRONG,5.71,57.1,0.57,,,,,,10.200000000000005,0.0,,23.2,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,115.7,20.0,33.2,15.0,False,down,12.8,0.0,False,0.0,True,2.0,2.0,,29.0,,Sin datos suficientes,12.8,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,29.4,0.0,0.0,0.0,0.0,5.0,0.0,-3.64,0.0,2.0,0.0,3.25,0.0,10.0,38.0,0,,-8,RELIABLE/AVOID (-8),,0.0,11,,,0.25,23.8,4.3,,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.886,False,-30.51,11.59,-11.08,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CBOE,0.0,,,,35.9,"Cboe Global Markets, Inc.",76.3,Financial Services,Financial Data & Stock Exchanges,100.0,70.0,47.6,95.0,50.0,288.87,30231339008.0,35.0,42.7,False,down,64.1,True,1.0,8.5,True,2.0,3.0,2.9,False,371.18,-22.2,5.0,False,"{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'eps_growth_yoy': 64.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}",311.64,375.0,258.0,14.0,hold,7.9,406.47,40.7,351.6,21.7,3.32,9.58,1.01,23.8,1.29,True,-0.26,33.8,21.8,3.0,2026-07-31,True,False,8.0,STRONG,5.45,70.3,0.35,,,,,,34.7,0.0,10.8,22.9,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 40% up volume)",HIGH_FLOAT,104.3,7.0,33.7,35.0,False,down,42.7,0.0,True,1.0,True,2.0,5.0,13.0,29.0,58.6,Medio,34.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,False,2/3,29.315,0.0,3.0,0.0,3.0,5.0,0.88,-2.5,1.0,3.0,0.0,0.99,-3.0,10.0,34.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-5.0,43,0.359,MEDIA,12.13,21.7,-23.3,,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.777,False,-22.01,27.17,0.16,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
RACE,0.0,,,,11.5,Ferrari N.V.,67.5,Consumer Cyclical,Auto Manufacturers,75.0,70.0,42.3,90.0,55.0,380.01,66796945408.0,15.0,21.8,False,up,-2.7,True,2.0,3.4,True,2.0,2.9,6.7,False,515.0,-26.2,2.0,False,"{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'eps_growth_yoy': -2.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}",444.24,523.2,390.93,14.0,none,16.9,82.53,-78.3,102.6,-73.0,1.48,5.61,1.17,33.2,0.67,True,-0.88,55.1,0.7,2.0,2026-07-30,True,False,9.0,STRONG,3.08,38.5,23.75,,,,,,8.7,0.0,3.4,20.2,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,16,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 57% up volume)",HIGH_FLOAT,174.1,20.0,23.7,15.0,False,up,21.8,2.0,True,2.0,True,2.0,8.0,,29.0,,Sin datos suficientes,21.8,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,27.575000000000003,0.0,0.0,0.0,3.0,1.0,-0.43,0.77,1.0,0.0,0.0,2.11,2.0,10.0,108.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,42,0.1151,BAJA,0.0,-73.0,92.6,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.845,False,-25.36,23.0,5.65,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
WMT,64.5625,Excellent,Stage Unknown,16.595146269194565,50.0,Walmart Inc.,51.0,Consumer Defensive,Discount Stores,55.0,50.0,36.0,55.0,65.0,111.74,889235701760.0,15.0,10.4,False,down,-24.1,True,1.0,0.2,False,0.0,1.7,3.2,False,135.16,-17.3,3.0,False,"{'roe_pct': 24.1, 'debt_to_equity': 0.75, 'current_ratio': 0.77, 'operating_margin_pct': 4.2}","{'eps_growth_yoy': -24.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 3.1}",138.27,155.0,81.0,41.0,buy,23.7,24.67,-77.9,56.07,-49.8,0.77,0.86,0.9,33.5,1.26,True,-0.63,11.7,19.4,23.0,2026-08-20,False,False,7.0,NEUTRAL,3.36,20.6,1.75,NEUTRAL,0.77,100.0,9.0,8.0,24.8,25.8,,15.3,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,15,"Strong selling pressure (0.5x ratio, 34% up volume)",MEGA_FLOAT,4374.5,33.0,58.8,15.0,False,down,10.4,0.0,True,1.0,False,0.0,2.0,27.0,29.0,10.3,Bottom 25%,15.6,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,43.4,0.0,0.0,0.0,3.0,5.0,-0.23,-0.23,0.0,0.0,0.0,2.96,2.0,5.0,116.0,0,,8,RELIABLE/BUY (+8),WATCH,0.0,43,,,37.38125,-49.8,87.6,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.912,False,-17.33,17.81,-11.9,downtrend,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
ALLY,0.0,,,,50.0,Ally Financial Inc.,66.3,Financial Services,Credit Services,90.0,60.0,44.0,60.0,65.0,43.68,13287442432.0,35.0,39.4,False,up,3.0,True,2.0,7.3,True,1.0,4.3,4.5,False,47.29,-7.6,5.0,False,"{'roe_pct': 9.7, 'operating_margin_pct': 25.3}","{'eps_growth_yoy': 3.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}",53.88,58.0,45.0,17.0,buy,23.3,,,57.38,31.4,,,2.8,28.2,3.2,True,-12.56,,13.5,80.0,2026-10-16,False,False,5.0,NEUTRAL,,,0.5,,,,,,36.4,0.0,,19.9,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,269.8,3.0,28.4,35.0,False,up,39.4,2.0,True,2.0,True,1.0,8.0,9.0,29.0,72.4,Medio,39.3,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,False,3/3,27.22,0.0,0.0,3.0,3.0,3.0,-0.43,0.55,0.0,0.0,0.0,2.91,2.0,0.0,,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,33,,,20.13,27.4,-8.1,,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.079,False,-7.63,23.6,-2.33,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
ECL,0.0,,,,8.6,Ecolab Inc.,51.8,Basic Materials,Specialty Chemicals,50.0,50.0,44.0,60.0,65.0,271.38,76376514560.0,35.0,31.0,False,up,-17.5,False,0.0,1.0,False,0.0,1.3,2.1,False,309.27,-12.3,5.0,False,"{'roe_pct': 22.4, 'debt_to_equity': 0.92, 'current_ratio': 0.99, 'operating_margin_pct': 16.9}","{'eps_growth_yoy': -17.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 12.8}",319.43,345.0,275.0,21.0,buy,17.7,101.51,-62.6,73.9,-72.8,2.08,5.64,1.09,37.4,1.06,True,-1.28,9.3,7.8,0.0,2026-07-28,True,False,6.0,NEUTRAL,3.35,52.2,3.72,BULLISH,0.0,50.0,1.0,0.0,23.1,0.0,2.6,15.5,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,True,66,Passes Minervini Template (4/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEGA_FLOAT,280.8,8.0,18.1,35.0,False,up,31.0,2.0,False,0.0,False,0.0,0.0,11.0,29.0,65.5,Medio,35.8,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,False,3/3,27.15,0.0,0.0,0.0,3.0,3.0,0.0,0.65,0.0,0.0,0.0,2.21,2.0,2.0,93.0,0,,-8,RELIABLE/AVOID (-8),,0.0,40,0.0862,BAJA,18.68,-62.6,85.4,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.9,False,-11.78,11.91,-11.07,sideways,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
PEP,0.0,,,,9.7,"Pepsico, Inc.",61.0,Consumer Defensive,Beverages - Non-Alcoholic,90.0,60.0,36.0,45.0,50.0,139.79,190953127936.0,15.0,14.6,False,down,14.5,True,1.0,1.0,True,1.0,2.7,3.2,False,171.48,-18.5,3.0,False,"{'roe_pct': 51.5, 'debt_to_equity': 2.39, 'current_ratio': 0.93, 'operating_margin_pct': 16.8}","{'eps_growth_yoy': 14.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.8}",155.91,183.0,124.0,22.0,hold,11.5,243.14,73.9,234.0,67.4,4.1,5.73,4.33,75.3,3.03,True,-0.52,12.7,54.8,72.0,2026-10-08,False,False,5.0,NEUTRAL,4.87,33.8,0.11,,,,,,8.0,0.0,2.9,18.3,2026-07-28 06:37:34,2026-07-28,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,1361.0,25.0,21.2,15.0,False,down,14.6,0.0,True,1.0,True,1.0,5.0,8.0,29.0,75.9,Top 25%,43.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,26.885,0.0,3.0,0.0,3.0,5.0,0.12,-6.77,0.0,2.0,0.0,1.44,2.0,0.0,77.0,0,,-8,RELIABLE/AVOID (-8),,0.0,46,0.0969,BAJA,6.1,67.4,-59.2,,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.921,False,-16.89,5.58,-9.55,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
