ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
SAP,SAP  SE,62.2,⭐⭐ GOOD,🟡 Good,90.0,50.0,15.0,85.0,70.0,15.0,4.3,False,down,13.8,True,1,5.8,False,0,"{'eps_growth_yoy': np.float64(13.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.6}","{'revenue_growth_yoy': np.float64(5.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-29.1), 'rs_6m': np.float64(-40.7), 'rs_line_percentile': 4.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 16.4, 'debt_to_equity': 0.17, 'current_ratio': 1.07, 'operating_margin_pct': 30.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 52.2}",173.49,204532973568,Technology,Software - Application,0.6,2.5,False,313.28,-44.6,0.0,False,264.08,340.0,200.0,13.0,buy,52.2,133.62,-23.0,73.0,-57.9,3.98,6.98,1.71,37.2,2.97,1.47,True,-2.0,21.9,9.3,85.0,2026-07-23,False,False,8.0,STRONG,5.38,146.7,1.9,2026-04-29T07:41:43.950636
ROP,"Roper Technologies, Inc.",62.0,⭐⭐ GOOD,🟡 Good,100.0,50.0,24.0,55.0,65.0,15.0,6.3,False,up,29.4,True,1,9.3,False,0,"{'eps_growth_yoy': np.float64(29.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 21.1}","{'revenue_growth_yoy': np.float64(9.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-4.1), 'rs_6m': np.float64(-27.7), 'rs_line_percentile': 6.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 9.0, 'debt_to_equity': 0.56, 'current_ratio': 0.53, 'operating_margin_pct': 27.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 28.1}",354.12,36448690176,Technology,Software - Application,4.3,3.0,False,584.03,-39.4,1.0,False,453.75,550.0,365.0,16.0,buy,28.1,898.9,153.8,480.3,35.6,5.95,21.2,1.03,21.1,3.64,0.57,False,,6.8,41.4,83.0,2026-07-21,False,False,6.0,NEUTRAL,4.88,1441.1,0.25,2026-04-29T07:38:13.057656
DBOEY,Deutsche Boerse AG,61.8,⭐⭐ GOOD,🟡 Good,55.0,60.0,61.4,80.0,60.0,35.0,37.1,False,up,-3.8,False,0,4.3,True,1,"{'eps_growth_yoy': np.float64(-3.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 27.3}","{'revenue_growth_yoy': np.float64(4.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(22.7), 'rs_6m': np.float64(12.6), 'rs_line_percentile': 37.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 19.2, 'debt_to_equity': 0.65, 'current_ratio': 1.01, 'operating_margin_pct': 43.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 12.5}",31.29,56980946944,Financial Services,Financial Data & Stock Exchanges,,,False,33.52,-6.7,5.0,False,35.2,35.2,35.2,1.0,strong_buy,12.5,,,15.98,-48.9,,,1.58,35.4,0.5,1.92,,,8.9,6.1,84.0,2026-07-22,False,False,5.0,NEUTRAL,,66.8,1.63,2026-04-29T07:41:09.306076
MCD,McDonald's Corporation,61.7,⭐⭐ GOOD,🟡 Good,85.0,60.0,36.0,50.0,65.0,15.0,3.1,False,down,15.8,False,0,17.7,False,0,"{'eps_growth_yoy': np.float64(15.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 31.9}","{'revenue_growth_yoy': np.float64(17.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-8.6), 'rs_6m': np.float64(-9.0), 'rs_line_percentile': 3.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.95, 'operating_margin_pct': 45.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.0}",292.39,207838904320,Consumer Cyclical,Restaurants,1.3,2.6,False,341.75,-14.4,4.0,False,345.0,407.0,250.0,33.0,buy,18.0,162.17,-44.5,119.6,-59.1,3.03,8.86,2.54,60.0,7.44,2.2,True,-0.99,7.9,5.7,8.0,2026-05-07,False,True,6.0,NEUTRAL,4.77,29.1,2.48,2026-04-29T07:41:16.745630
RACE,Ferrari N.V.,61.7,⭐⭐ GOOD,🟡 Good,65.0,60.0,38.7,90.0,60.0,15.0,1.7,False,down,-7.8,True,1,0.6,True,1,"{'eps_growth_yoy': np.float64(-7.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 22.3}","{'revenue_growth_yoy': np.float64(0.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(1.3), 'rs_6m': np.float64(-19.4), 'rs_line_percentile': 1.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 42.9, 'debt_to_equity': 0.74, 'current_ratio': 2.3, 'operating_margin_pct': 28.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 30.5}",342.71,60456366080,Consumer Cyclical,Auto Manufacturers,3.0,5.0,False,519.1,-34.0,0.0,False,447.35,538.64,406.23,14.0,none,30.5,69.99,-79.6,104.9,-69.4,1.39,4.76,1.24,33.3,4.25,0.63,True,-1.3,51.1,-0.1,6.0,2026-05-05,True,False,9.0,STRONG,3.38,38.6,,2026-04-29T07:41:39.776366
VRSN,"VeriSign, Inc.",61.6,⭐⭐ GOOD,🟡 Good,85.0,50.0,50.3,50.0,60.0,35.0,34.6,False,up,3.4,True,1,4.6,False,0,"{'eps_growth_yoy': np.float64(3.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 50.0}","{'revenue_growth_yoy': np.float64(4.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.4), 'rs_6m': np.float64(5.7), 'rs_line_percentile': 34.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'current_ratio': 0.46, 'operating_margin_pct': 68.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.6}",270.4,24606398464,Technology,Software - Infrastructure,1.9,1.9,False,310.6,-12.9,3.0,False,304.5,355.0,265.0,4.0,buy,12.6,185.13,-31.5,103.28,-61.8,3.28,8.87,1.2,34.5,3.24,,True,-3.52,15.4,8.0,85.0,2026-07-23,False,False,8.0,STRONG,4.43,512.5,2.23,2026-04-29T07:39:03.855044
IDXX,"IDEXX Laboratories, Inc.",61.5,⭐⭐ GOOD,🟡 Good,75.0,50.0,36.0,85.0,65.0,15.0,2.7,False,down,2.3,False,0,9.2,False,0,"{'eps_growth_yoy': np.float64(2.3), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 24.6}","{'revenue_growth_yoy': np.float64(9.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-20.0), 'rs_6m': np.float64(-16.7), 'rs_line_percentile': 2.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 66.2, 'debt_to_equity': 0.61, 'current_ratio': 1.23, 'operating_margin_pct': 29.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 28.6}",568.3,45250334720,Healthcare,Diagnostics & Research,3.0,4.1,False,769.98,-26.2,3.0,False,730.93,823.0,470.0,14.0,buy,28.6,268.8,-52.7,233.95,-58.8,1.75,9.96,,,,,True,-2.69,35.1,12.5,6.0,2026-05-05,True,False,8.0,STRONG,2.96,120.0,1.94,2026-04-29T07:39:46.731111
AWK,"American Water Works Company, I",61.5,⭐⭐ GOOD,🟡 Good,85.0,60.0,38.7,55.0,50.0,15.0,11.4,False,down,16.1,False,0,11.3,False,0,"{'eps_growth_yoy': np.float64(16.1), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.6}","{'revenue_growth_yoy': np.float64(11.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(2.5), 'rs_6m': np.float64(-7.0), 'rs_line_percentile': 11.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 10.5, 'debt_to_equity': 1.47, 'current_ratio': 0.46, 'operating_margin_pct': 32.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 5.1}",132.67,25907812352,Utilities,Utilities - Regulated Water,6.6,5.2,False,150.51,-11.9,2.0,False,139.45,155.0,124.0,11.0,hold,5.1,,,56.9,-57.1,-9.04,-11.99,2.49,57.1,3.31,1.94,False,,3.3,,0.0,2026-04-29,True,False,8.0,STRONG,4.89,6.6,2.54,2026-04-29T07:43:34.223500
VLTO,Veralto Corp,61.3,⭐⭐ GOOD,🟡 Good,80.0,50.0,24.0,90.0,65.0,15.0,0.0,False,down,12.9,False,0,4.8,False,0,"{'eps_growth_yoy': np.float64(12.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.1}","{'revenue_growth_yoy': np.float64(4.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-15.8), 'rs_6m': np.float64(-22.0), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 36.5, 'debt_to_equity': 0.93, 'current_ratio': 1.67, 'operating_margin_pct': 22.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 27.3}",85.6,21020372992,Industrials,Pollution & Treatment Controls,1.8,1.9,False,110.11,-22.3,1.0,False,108.94,138.0,97.0,17.0,buy,27.3,71.57,-16.4,47.34,-44.7,3.88,3.32,0.61,12.4,0.52,,False,,13.2,12.2,,,False,False,6.0,NEUTRAL,5.75,76.0,1.54,2026-04-29T07:40:10.699029
LIN,Linde plc,61.0,⭐⭐ GOOD,🟡 Good,55.0,60.0,68.7,65.0,60.0,60.0,59.7,False,flat,-8.5,False,0,8.0,True,1,"{'eps_growth_yoy': np.float64(-8.5), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 20.3}","{'revenue_growth_yoy': np.float64(8.0), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(10.8), 'rs_6m': np.float64(11.1), 'rs_line_percentile': 59.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 17.8, 'debt_to_equity': 0.71, 'current_ratio': 0.88, 'operating_margin_pct': 28.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.0}",510.29,236465405952,Basic Materials,Specialty Chemicals,1.5,2.8,False,515.63,-1.0,6.0,False,525.49,580.0,381.0,25.0,buy,3.0,151.99,-70.2,145.9,-71.4,2.02,10.33,1.25,41.1,6.4,1.31,True,-1.95,20.2,-9.4,2.0,2026-05-01,True,False,5.0,NEUTRAL,3.59,31.9,,2026-04-29T07:38:09.116596
WM,"Waste Management, Inc.",60.9,⭐⭐ GOOD,🟡 Good,90.0,50.0,39.6,50.0,60.0,15.0,24.7,False,down,16.5,True,1,4.9,False,0,"{'eps_growth_yoy': np.float64(16.5), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.7}","{'revenue_growth_yoy': np.float64(4.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-4.1), 'rs_6m': np.float64(2.7), 'rs_line_percentile': 24.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 29.7, 'debt_to_equity': 2.39, 'current_ratio': 0.89, 'operating_margin_pct': 20.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.0}",227.35,91698388992,Industrials,Waste Management,1.5,3.4,False,248.13,-8.4,4.0,False,254.72,285.0,210.0,25.0,buy,12.0,144.2,-36.6,158.12,-30.5,1.89,4.3,1.5,49.5,3.42,1.49,False,,4.8,23.6,,,False,False,8.0,STRONG,3.76,21.3,1.03,2026-04-29T07:37:57.258510
ICE,Intercontinental Exchange Inc.,60.5,⭐⭐ GOOD,🟡 Good,85.0,40.0,36.0,75.0,65.0,15.0,6.5,False,down,6.8,True,1,-2.7,True,1,"{'eps_growth_yoy': np.float64(6.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 33.4}","{'revenue_growth_yoy': np.float64(-2.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-11.7), 'rs_6m': np.float64(-6.1), 'rs_line_percentile': 6.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 11.9, 'debt_to_equity': 0.7, 'current_ratio': 1.02, 'operating_margin_pct': 49.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 27.2}",156.3,88533131264,Financial Services,Financial Data & Stock Exchanges,1.4,2.3,False,189.35,-17.5,1.0,False,198.8,240.0,174.0,15.0,strong_buy,27.2,204.86,31.1,135.02,-13.6,3.94,6.15,1.33,33.3,2.08,1.23,True,-1.58,6.4,23.4,1.0,2026-04-30,True,False,8.0,STRONG,4.75,118.3,0.77,2026-04-29T07:40:57.909098
PG,Procter & Gamble Company (The),60.2,⭐⭐ GOOD,🟡 Good,80.0,50.0,36.0,70.0,60.0,15.0,13.0,False,down,8.8,True,1,1.7,False,0,"{'eps_growth_yoy': np.float64(8.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.2}","{'revenue_growth_yoy': np.float64(1.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-0.6), 'rs_6m': np.float64(-4.7), 'rs_line_percentile': 13.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 31.1, 'debt_to_equity': 0.68, 'current_ratio': 0.73, 'operating_margin_pct': 23.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.0}",149.17,347357118464,Consumer Defensive,Household & Personal Products,1.2,2.5,False,170.99,-12.8,4.0,False,164.14,186.0,145.0,22.0,buy,10.0,90.6,-39.3,68.5,-54.1,3.67,5.47,2.86,61.8,4.26,2.46,True,-1.4,25.6,4.1,91.0,2026-07-29,False,False,6.0,NEUTRAL,5.65,88.2,3.62,2026-04-29T07:39:43.034134
ATLKY,Atlas Copco AB,59.8,⭐ AVERAGE,🟡 Average,70.0,50.0,44.0,80.0,55.0,35.0,36.4,False,down,-15.1,True,2,-7.0,True,2,"{'eps_growth_yoy': np.float64(-15.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 15.7}","{'revenue_growth_yoy': np.float64(-7.0), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-10.6), 'rs_6m': np.float64(-0.2), 'rs_line_percentile': 36.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 23.6, 'debt_to_equity': 0.32, 'current_ratio': 1.55}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 24.1}",18.94,92351881216,Industrials,Specialty Industrial Machinery,,,False,22.05,-14.1,5.0,False,23.5,23.5,23.5,1.0,none,24.1,120.36,535.5,5.9,-68.8,29.36,8.18,2.95,55.5,0.56,1.54,False,,345.7,-7.5,,,False,False,6.0,NEUTRAL,,53.6,,2026-04-29T07:43:22.591075
IT,"Gartner, Inc.",59.8,⭐ AVERAGE,🟡 Average,90.0,70.0,15.0,45.0,55.0,15.0,0.5,False,down,14.8,True,1,14.2,True,1,"{'eps_growth_yoy': np.float64(14.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.2}","{'revenue_growth_yoy': np.float64(14.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-36.2), 'rs_6m': np.float64(-45.7), 'rs_line_percentile': 0.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 86.9, 'debt_to_equity': 10.47, 'current_ratio': 1.0, 'operating_margin_pct': 19.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 15.2}",150.12,10134629376,Technology,Information Technology Services,17.1,5.7,True,451.73,-66.8,0.0,False,173.0,240.0,140.0,13.0,hold,15.2,201.13,34.0,96.5,-35.7,9.11,13.67,,,,,True,-19.65,8.7,-13.7,6.0,2026-05-05,True,False,6.0,NEUTRAL,8.96,255.4,,2026-04-29T07:42:39.267250
AI.PA,AIR LIQUIDE,58.8,⭐ AVERAGE,🟡 Average,55.0,50.0,66.5,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.1},{},"{'rs_3m': np.float64(11.7), 'rs_6m': np.float64(2.1)}","{'roe_pct': 13.4, 'debt_to_equity': 0.51, 'current_ratio': 1.17, 'operating_margin_pct': 19.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.5}",180.76,104313520128,Basic Materials,Specialty Chemicals,,,False,189.8,-4.8,5.0,False,197.95,216.0,168.0,20.0,buy,9.5,42.84,-76.3,60.8,-66.4,1.46,2.64,2.04,54.3,3.7,1.83,,,,5.3,90.0,2026-07-28,False,False,7.0,NEUTRAL,4.3,18.8,4.32,2026-04-29T07:38:47.872428
HEI,Heico Corporation,58.5,⭐ AVERAGE,🟡 Average,80.0,50.0,15.0,80.0,70.0,15.0,0.6,False,down,21.3,False,0,7.4,False,0,"{'eps_growth_yoy': np.float64(21.3), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.4}","{'revenue_growth_yoy': np.float64(7.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-22.9), 'rs_6m': np.float64(-20.9), 'rs_line_percentile': 0.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 16.6, 'debt_to_equity': 0.5, 'current_ratio': 3.06, 'operating_margin_pct': 22.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 34.2}",263.88,36816117760,Industrials,Aerospace & Defense,1.0,0.9,False,361.69,-27.0,0.0,False,354.11,418.0,282.0,19.0,buy,34.2,273.25,3.6,63.0,-76.1,1.88,12.53,0.09,4.8,0.24,0.1,False,,8.3,12.5,28.0,2026-05-27,False,False,8.0,STRONG,2.58,52.3,3.32,2026-04-29T07:42:07.693750
WMT,Walmart Inc.,58.3,⭐ AVERAGE,🟡 Average,45.0,70.0,65.1,55.0,60.0,60.0,64.0,False,down,-5.6,False,0,15.1,True,1,"{'eps_growth_yoy': np.float64(-5.6), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 3.1}","{'revenue_growth_yoy': np.float64(15.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(7.1), 'rs_6m': np.float64(18.2), 'rs_line_percentile': 64.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 21.8, 'debt_to_equity': 0.64, 'current_ratio': 0.79, 'operating_margin_pct': 4.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 7.0}",127.59,1017018646528,Consumer Defensive,Discount Stores,1.6,3.7,False,134.69,-5.3,7.0,True,136.56,150.0,62.0,41.0,strong_buy,7.0,19.48,-84.7,27.3,-78.6,1.04,1.32,0.78,34.4,0.99,1.29,True,-0.8,11.5,-19.0,22.0,2026-05-21,False,False,7.0,NEUTRAL,2.98,20.6,,2026-04-29T07:40:22.032932
TT,Trane Technologies plc,58.3,⭐ AVERAGE,🟡 Average,50.0,50.0,63.9,80.0,60.0,60.0,65.2,False,flat,-0.1,False,0,9.7,False,0,"{'eps_growth_yoy': np.float64(-0.1), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.7}","{'revenue_growth_yoy': np.float64(9.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(19.6), 'rs_6m': np.float64(8.1), 'rs_line_percentile': 65.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 37.0, 'debt_to_equity': 0.63, 'current_ratio': 1.25, 'operating_margin_pct': 15.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 1.0}",480.75,106304438272,Industrials,Building Products & Equipment,1.7,2.7,False,493.69,-2.6,6.0,False,485.62,559.0,394.0,23.0,buy,1.0,128.82,-73.2,131.2,-72.7,1.82,8.75,0.87,28.6,4.2,1.21,True,-1.39,17.2,-0.3,1.0,2026-04-30,True,False,9.0,STRONG,3.55,102.0,,2026-04-29T07:42:50.621042
LSEG.L,LONDON STOCK EXCHANGE GROUP PLC,58.1,⭐ AVERAGE,🟡 Average,55.0,50.0,60.5,70.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.4},{},"{'rs_3m': np.float64(17.7), 'rs_6m': np.float64(-1.3)}","{'roe_pct': 6.4, 'debt_to_equity': 0.53, 'current_ratio': 1.0, 'operating_margin_pct': 24.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 25.7}",9770.0,48130609152,Financial Services,Financial Data & Stock Exchanges,,,False,11810.0,-17.3,4.0,False,12281.65,13750.0,11000.0,17.0,strong_buy,25.7,176.78,-98.2,71.1,-99.3,4.27,4.17,1.53,57.4,1.5,1.24,,,,80.4,92.0,2026-07-30,False,False,7.0,NEUTRAL,3.87,305.7,0.23,2026-04-29T07:41:01.910063
GWW,"W.W. Grainger, Inc.",57.8,⭐ AVERAGE,🟡 Average,55.0,50.0,55.1,85.0,50.0,35.0,48.1,False,flat,-5.8,True,1,2.8,False,0,"{'eps_growth_yoy': np.float64(-5.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 9.5}","{'revenue_growth_yoy': np.float64(2.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(6.0), 'rs_6m': np.float64(14.6), 'rs_line_percentile': 48.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 46.1, 'debt_to_equity': 0.69, 'current_ratio': 2.83, 'operating_margin_pct': 14.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 0.3}",1160.14,54909407232,Industrials,Industrial Distribution,3.0,5.0,False,1218.63,-4.8,6.0,False,1163.47,1342.0,930.0,15.0,hold,0.3,339.33,-70.8,353.8,-69.5,1.99,23.06,0.78,24.9,9.04,1.02,True,-1.9,31.0,-0.8,8.0,2026-05-07,False,True,6.0,NEUTRAL,4.36,40.8,,2026-04-29T07:44:09.408461
ITRK.L,INTERTEK GROUP PLC ORD 1P,57.6,⭐ AVERAGE,🟡 Average,55.0,50.0,54.5,75.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 10.0},{},"{'rs_3m': np.float64(0.9), 'rs_6m': np.float64(-13.4)}","{'roe_pct': 28.2, 'debt_to_equity': 1.46, 'current_ratio': 1.08, 'operating_margin_pct': 18.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.3}",4610.0,7076174848,Industrials,Specialty Business Services,,,False,5160.0,-10.7,4.0,False,5313.67,6200.0,4475.0,15.0,buy,15.3,34.73,-99.2,21.6,-99.5,5.12,2.36,3.59,74.0,1.65,2.58,,,,-5.7,93.0,2026-07-31,False,False,4.0,NEUTRAL,6.44,63.8,,2026-04-29T07:44:20.810335
TNE.AX,TECH ONE FPO [TNE],57.6,⭐ AVERAGE,🟡 Average,60.0,50.0,34.5,95.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 23.0},{},"{'rs_3m': np.float64(8.0), 'rs_6m': np.float64(-29.6)}","{'roe_pct': 33.2, 'debt_to_equity': 0.12, 'current_ratio': 1.14, 'operating_margin_pct': 30.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.5}",28.61,9366013952,Technology,Software - Application,,,False,42.88,-33.3,2.0,False,31.34,38.7,22.0,16.0,buy,9.5,8.34,-70.8,4.2,-85.3,1.75,0.5,0.93,57.4,0.27,1.01,,,,4.2,19.0,2026-05-19,False,True,3.0,NEUTRAL,2.04,162.9,7.97,2026-04-29T07:43:30.511290
CHD,"Church & Dwight Company, Inc.",57.3,⭐ AVERAGE,🟡 Average,50.0,60.0,50.3,75.0,60.0,35.0,29.1,False,down,-34.8,False,0,12.1,False,0,"{'eps_growth_yoy': np.float64(-34.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.9}","{'revenue_growth_yoy': np.float64(12.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.8), 'rs_6m': np.float64(9.7), 'rs_line_percentile': 29.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 17.6, 'debt_to_equity': 0.6, 'current_ratio': 1.07, 'operating_margin_pct': 18.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.6}",97.08,22995834880,Consumer Defensive,Household & Personal Products,3.7,3.7,False,106.04,-8.4,3.0,False,101.53,115.0,74.0,19.0,buy,4.6,70.56,-27.3,30.2,-68.9,4.94,4.8,1.27,39.1,1.23,1.16,True,-2.61,11.1,-14.6,2.0,2026-05-01,True,False,7.0,NEUTRAL,4.22,114.1,,2026-04-29T07:42:23.004030
