ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,upside_triangulated_pct,upside_divergence_pts,upside_divergence,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,why_cheap,why_cheap_resumen,why_cheap_fuentes,entry_price,stop_loss,exit_price,risk_pct,reward_pct,entry_timing,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
CHTR,0.0,,,,37.9,"Charter Communications, Inc.",52.6,Communication Services,Telecom Services,85.0,30.0,33.0,50.0,55.0,158.97,21425577984.0,15.0,15.9,False,up,13.6,True,1.0,-1.1,False,0.0,51.6,8.1,True,285.82,-44.4,2.0,False,"{'roe_pct': 27.2, 'debt_to_equity': 4.42, 'current_ratio': 0.36, 'operating_margin_pct': 23.5}","{'eps_growth_yoy': 13.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 9.1}",184.41,380.0,101.0,17.0,hold,16.0,,,,,10.26,18.43,,,,True,-22.2,2.5,6.4,57.0,2026-10-30,False,False,7.0,NEUTRAL,10.41,26.9,0.22,,,,,,6.100000000000001,0.0,11.4,15.8,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",HIGH_FLOAT,115.2,20.0,27.1,15.0,False,up,15.9,2.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,15.9,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,44.935,5.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,2.0,5.0,42.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,16,0.3786,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,155.79,143.33,246.58,8.0,58.28,BUY ON PULLBACK - Wait for 2-5% dip,False,1,0.995,False,-44.38,42.51,-43.77,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
BAC,0.0,,,,43.5,Bank of America Corporation,73.6,Financial Services,Banks - Diversified,95.0,60.0,76.7,65.0,50.0,62.6,437746040832.0,80.0,85.0,False,up,20.6,True,1.0,14.4,False,0.0,0.0,0.0,False,65.23,-4.0,8.0,True,"{'roe_pct': 11.2, 'operating_margin_pct': 38.3}","{'eps_growth_yoy': 20.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.5}",68.77,75.0,62.0,22.0,none,9.9,76.49,22.2,131.1,109.4,2.88,1.8,2.06,25.9,2.35,True,-5.75,,17.1,41.0,2026-10-14,False,False,5.0,NEUTRAL,,,0.35,,,,,,54.1,0.0,13.0,22.1,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 55% up volume)",MEGA_FLOAT,6965.3,3.0,35.1,80.0,False,up,85.0,5.0,True,1.0,False,0.0,2.0,,29.0,,Sin datos suficientes,85.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,44.615,0.0,0.0,3.0,3.0,5.0,0.0,0.13,0.0,0.0,0.0,22.2,-55.9,,1.24,0.0,0.0,,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),,0.0,45,0.4346,BAJA,37.36,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-4.0% from high) - poor entry point,-4.0,NEUTRAL,NONE,False,,,,63.23,59.88,76.28,5.3,20.64,BUY NOW - At target entry price,True,3,0.972,False,-4.03,36.44,14.14,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
JKHY,88.88888888888889,Excellent,Stage 2 Strong,16.110778817881748,15.3,"Jack Henry & Associates, Inc.",63.1,Technology,Information Technology Services,60.0,60.0,53.0,90.0,60.0,167.03,11710908416.0,35.0,45.9,False,up,-3.7,True,1.0,3.4,True,1.0,7.0,4.7,False,193.39,-13.6,5.0,False,"{'roe_pct': 24.0, 'debt_to_equity': 0.04, 'current_ratio': 1.17, 'operating_margin_pct': 22.5}","{'eps_growth_yoy': -3.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.8}",191.53,215.0,170.0,15.0,buy,14.7,73.92,-55.7,69.3,-58.5,3.01,5.02,1.45,34.1,1.22,True,-2.43,123.3,-10.4,61.0,2026-11-03,False,False,9.0,STRONG,5.06,162.7,,,,,,,52.1,35.6,4.6,18.9,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (2.2x ratio, 68% up volume)",HIGH_FLOAT,69.6,20.0,59.1,35.0,False,up,45.9,2.0,True,1.0,True,1.0,5.0,21.0,29.0,31.0,Bajo 50%,27.6,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,2/3,39.505,5.0,3.0,0.0,3.0,-3.0,0.0,3.13,3.0,0.0,0.0,-55.7,71.8,ALTA,1.84,2.0,10.0,16.0,0,,-5,MIXED/AVOID (-5),CAUTION,-3.0,45,0.1527,BAJA,64.25444444444445,⚪ WEAK,🔴 Weak,HOLD,55.0,Close to ATH (-13.6% from high) - wait for pullback,-13.6,NEUTRAL,BUY,False,,,,163.69,150.59,211.35,8.0,29.11,BUY ON PULLBACK - Wait for 2-5% dip,False,2,0.861,False,-12.93,38.0,-12.47,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
KR,0.0,,,,22.5,The Kroger Co.,64.2,Consumer Defensive,Grocery Stores,78.0,100.0,24.0,30.0,65.0,58.22,35668324352.0,15.0,9.2,False,down,48.3,False,0.0,35.9,True,2.0,4.5,4.3,False,76.58,-24.0,3.0,False,"{'roe_pct': 13.8, 'debt_to_equity': 3.73, 'current_ratio': 0.79, 'operating_margin_pct': 3.2}","{'eps_growth_yoy': 48.3, 'positive_quarters': 3, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 0.7}",70.27,86.0,57.0,22.0,buy,20.7,109.66,88.4,22.7,-61.0,8.4,4.89,2.49,80.1,2.04,True,-7.66,3.0,9.2,8.0,2026-09-11,False,True,7.0,NEUTRAL,2.71,5.9,0.8,,,,,,5.0,0.0,6.8,19.3,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MEGA_FLOAT,793.6,23.0,26.0,15.0,False,down,9.2,0.0,False,0.0,True,2.0,2.0,,29.0,,Sin datos suficientes,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,43.805,0.0,8.0,0.0,3.0,3.0,-0.32,-0.51,0.0,0.0,0.0,20.7,7.0,,2.59,2.0,5.0,125.0,1,Berkshire Hathaway (Buffett),0,MIXED/INSUFFICIENT (0),,0.0,45,0.225,BAJA,6.42,⚪ WEAK,🔴 Weak,,,,,,,,,,,57.06,53.67,77.54,5.94,35.9,BUY ON PULLBACK - Wait for 2-5% dip,False,2,0.817,False,-23.05,8.25,-30.57,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
VLTO,0.0,,,,42.4,Veralto Corporation,67.8,Industrials,Pollution & Treatment Controls,70.0,70.0,50.3,85.0,65.0,97.21,23699150848.0,35.0,31.6,False,up,0.8,False,0.0,5.0,True,2.0,2.9,3.9,False,109.86,-11.5,4.0,False,"{'roe_pct': 34.3, 'debt_to_equity': 1.16, 'current_ratio': 1.77, 'operating_margin_pct': 21.4}","{'eps_growth_yoy': 0.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.3}",113.33,136.0,100.0,15.0,buy,16.6,65.53,-32.6,40.2,-58.6,3.41,3.31,0.54,12.6,,True,-1.83,14.1,10.1,48.0,2026-10-21,False,False,6.0,NEUTRAL,5.04,76.0,2.02,,,,,,17.1,0.0,12.7,20.3,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 62% up volume)",MEGA_FLOAT,243.2,23.0,33.1,35.0,False,up,31.6,2.0,False,0.0,True,2.0,2.0,,29.0,,Sin datos suficientes,31.6,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,43.74,0.0,3.0,0.0,3.0,3.0,0.0,0.5,0.0,0.0,0.0,-32.6,62.2,ALTA,2.08,2.0,2.0,38.0,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,45,0.4239,BAJA,15.78,⚪ WEAK,🔴 Weak,,,,,,,,,,,97.68,93.84,121.96,3.92,24.86,BUY NOW - At target entry price,False,2,0.743,False,-11.04,21.65,-10.48,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CBOE,53.3,Good,Stage 1-2 Transition,27.11734691997296,16.3,"Cboe Global Markets, Inc.",77.3,Financial Services,Financial Data & Stock Exchanges,85.0,90.0,46.7,100.0,50.0,294.12,30715250688.0,35.0,39.8,False,up,17.4,False,0.0,26.4,True,2.0,3.0,2.9,False,371.18,-20.8,5.0,False,"{'roe_pct': 26.3, 'debt_to_equity': 0.28, 'current_ratio': 1.56, 'operating_margin_pct': 34.6}","{'eps_growth_yoy': 17.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 26.7}",315.14,356.0,258.0,14.0,hold,7.1,275.43,-6.4,367.8,25.1,2.21,6.49,1.12,22.4,1.29,True,-0.25,36.6,20.1,57.0,2026-10-30,False,False,8.0,STRONG,5.16,70.3,0.38,,,,,,54.4,21.3,4.9,23.2,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,True,66,Passes Minervini Template (4/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",HIGH_FLOAT,104.0,5.0,49.4,35.0,False,up,39.8,2.0,False,0.0,True,2.0,2.0,8.0,29.0,75.9,Top 25%,39.7,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,False,3/3,43.735,0.0,0.0,0.0,3.0,5.0,0.0,0.36,0.0,1.0,0.0,7.1,-2.3,,0.89,-3.0,10.0,38.0,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-6.0,45,0.1627,BAJA,38.88,⚪ WEAK,🔴 Weak,BUY,85.0,Good pullback (-20.8% from high) - valid VCP setup,-20.8,NEUTRAL,HOLD,False,,,,288.24,267.15,386.06,7.32,33.94,BUY ON PULLBACK - Wait for 2-5% dip,False,2,0.925,False,-20.37,29.84,-13.55,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
ROP,0.0,,,,17.9,"Roper Technologies, Inc.",67.8,Technology,Software - Application,100.0,50.0,56.6,60.0,50.0,415.79,41121992704.0,35.0,30.8,False,up,193.2,True,2.0,4.5,False,0.0,6.0,6.0,False,530.0,-21.5,5.0,False,"{'roe_pct': 13.1, 'debt_to_equity': 0.61, 'current_ratio': 0.55, 'operating_margin_pct': 27.7}","{'eps_growth_yoy': 193.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 30.2}",445.2,550.0,335.0,15.0,none,7.1,971.52,133.7,716.1,72.2,5.51,22.91,0.87,14.5,0.61,True,-6.63,8.6,116.5,49.0,2026-10-22,False,False,6.0,NEUTRAL,4.34,1441.1,0.07,,,,,,15.7,0.0,5.4,20.3,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 65% up volume)",HIGH_FLOAT,98.4,20.0,25.7,35.0,False,up,30.8,2.0,True,2.0,False,0.0,5.0,19.0,29.0,37.9,Bajo 50%,27.8,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,False,2/3,35.015,5.0,6.0,0.0,3.0,5.0,0.0,1.12,1.0,0.0,0.0,72.2,-95.8,,0.89,-3.0,2.0,15.0,0,,-8,RELIABLE/AVOID (-8),,0.0,45,0.1792,BAJA,11.28,⚪ WEAK,🔴 Weak,,,,,,,,,,,407.47,380.06,547.17,6.73,34.28,BUY ON PULLBACK - Wait for 2-5% dip,False,2,0.735,False,-20.86,36.24,1.27,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
WST,0.0,,,,43.3,"West Pharmaceutical Services, Inc.",76.0,Healthcare,Medical Instruments & Supplies,100.0,50.0,68.7,95.0,55.0,342.63,24112846848.0,60.0,72.4,False,down,10.0,True,2.0,8.4,False,0.0,3.5,2.8,False,386.0,-11.2,7.0,True,"{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.82, 'operating_margin_pct': 22.5}","{'eps_growth_yoy': 10.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 17.0}",404.73,459.0,340.0,15.0,none,18.1,107.46,-68.6,141.54,-58.7,1.15,3.95,0.26,11.1,0.25,True,-1.9,155.1,9.0,49.0,2026-10-22,False,False,7.0,NEUTRAL,2.51,19.0,1.9,,,,,,50.8,0.0,13.0,22.8,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",HIGH_FLOAT,69.9,0.0,35.8,60.0,False,down,72.4,0.0,True,2.0,False,0.0,5.0,20.0,29.0,34.5,Bajo 50%,27.7,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,42.565,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-58.7,81.8,ALTA,2.26,2.0,5.0,121.0,0,,0,MIXED/INSUFFICIENT (0),WATCH,0.0,45,0.4328,BAJA,27.1,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-11.2% from high) - wait for pullback | Elevated P/E (43.8) - watch valuation | Strong upside (+18.1%) - analyst support,-11.2,NEUTRAL,NONE,True,,,,342.22,328.8,430.13,3.92,25.69,BUY NOW - At target entry price,False,2,0.885,False,-11.18,53.29,27.51,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
JNJ,0.0,,,,3.3,Johnson & Johnson,76.6,Healthcare,Drug Manufacturers - General,95.0,60.0,71.9,85.0,60.0,275.21,663228121088.0,80.0,83.0,False,up,7.4,True,2.0,5.5,True,1.0,1.0,2.8,False,281.07,-2.1,8.0,True,"{'roe_pct': 25.7, 'debt_to_equity': 0.58, 'current_ratio': 1.09, 'operating_margin_pct': 29.2}","{'eps_growth_yoy': 7.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.5}",275.64,320.0,190.0,22.0,buy,0.2,103.1,-62.5,87.5,-68.2,2.55,7.01,1.98,60.8,2.77,True,-1.22,25.9,-0.9,40.0,2026-10-13,False,False,4.0,NEUTRAL,4.85,136.0,,,,,,,49.0,0.0,1.0,23.0,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 63% up volume)",MEGA_FLOAT,2406.0,3.0,24.0,80.0,False,up,83.0,5.0,True,2.0,True,1.0,8.0,,29.0,,Sin datos suficientes,83.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,42.305,8.0,0.0,3.0,3.0,0.0,1.15,1.69,1.0,0.0,1.5,-62.5,65.6,ALTA,0.02,-3.0,0.0,21.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,43,0.0333,BAJA,37.66,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-2.1% from high) - poor entry point,-2.1,NEUTRAL,BUY,False,,,,277.96,255.73,332.83,8.0,19.74,BUY NOW - At target entry price,True,3,0.9,False,-2.08,62.36,3.17,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
VRSK,0.0,,,,11.7,"Verisk Analytics, Inc.",59.1,Industrials,Consulting Services,75.0,60.0,26.7,65.0,65.0,188.16,24653070336.0,15.0,17.1,False,flat,1.4,False,0.0,4.9,True,1.0,2.9,2.0,False,273.83,-31.3,0.0,False,"{'current_ratio': 1.0, 'operating_margin_pct': 45.1}","{'eps_growth_yoy': 1.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.2}",237.71,275.0,195.0,17.0,buy,26.3,118.54,-37.0,63.1,-66.5,4.28,8.06,1.03,29.2,0.63,True,-8.72,6.9,-2.4,55.0,2026-10-28,False,False,7.0,NEUTRAL,4.57,113.1,,BULLISH,0.11,60.0,1.0,1.0,5.0,0.0,3.5,17.7,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",HIGH_FLOAT,129.8,20.0,21.2,15.0,False,flat,17.1,0.0,False,0.0,True,1.0,2.0,10.0,29.0,69.0,Medio,38.8,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,41.925,0.0,3.0,0.0,3.0,0.0,0.0,0.25,0.0,0.0,0.0,-37.0,78.0,ALTA,3.29,0.0,5.0,35.0,0,,0,UNRELIABLE/INSUFFICIENT (0),BEST,8.0,45,0.1169,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,184.4,170.95,262.4,7.29,42.3,BUY ON PULLBACK - Wait for 2-5% dip,False,1,0.766,False,-30.66,20.99,-23.35,downtrend,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
ASAZY,0.0,,,,50.0,ASSA ABLOY AB (publ),62.6,Industrials,Security & Protection Services,90.0,60.0,26.7,65.0,55.0,18.14,40298962944.0,15.0,13.5,False,flat,15.9,True,1.0,3.3,True,1.0,,,False,21.98,-17.5,2.0,False,"{'roe_pct': 15.6, 'debt_to_equity': 0.64, 'current_ratio': 1.01}","{'eps_growth_yoy': 15.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 10.8}",21.74,21.74,21.74,1.0,none,19.9,,,,,4.76,0.91,1.81,41.9,1.7,False,,,8.0,54.0,2026-10-27,False,False,8.0,STRONG,,118.2,1.27,,,,,,3.8000000000000007,0.0,,18.8,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 47% up volume)",MEGA_FLOAT,2035.8,23.0,26.8,15.0,False,flat,13.5,0.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,13.5,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,40.04,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,2.49,2.0,10.0,,0,,0,MIXED/INSUFFICIENT (0),CAUTION,-8.0,45,,,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,18.14,17.64,23.37,2.76,28.84,BUY NOW - At target entry price,False,1,0.762,True,-16.73,9.53,-20.51,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
BRO,91.7391304347826,Excellent,Stage 2 Strong,22.06823784271061,27.1,"Brown & Brown, Inc.",66.3,Financial Services,Insurance Brokers,90.0,50.0,53.0,75.0,50.0,72.04,24105330688.0,35.0,28.0,False,up,26.9,False,0.0,6.7,False,0.0,5.6,5.2,False,96.55,-25.4,4.0,False,"{'roe_pct': 10.0, 'debt_to_equity': 0.64, 'current_ratio': 1.13, 'operating_margin_pct': 41.8}","{'eps_growth_yoy': 26.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.1}",76.69,90.0,60.0,16.0,hold,6.5,85.88,19.2,31.3,-56.6,6.81,4.91,0.92,20.6,0.65,True,-2.61,4.7,2.8,53.0,2026-10-26,False,False,4.0,NEUTRAL,5.36,175.4,2.1,,,,,,41.7,36.7,8.1,19.9,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,287.6,25.0,64.7,35.0,False,up,28.0,2.0,False,0.0,False,0.0,0.0,18.0,29.0,41.4,Bajo 50%,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,39.87499999999999,0.0,6.0,0.0,3.0,1.0,0.0,1.32,0.0,0.0,0.0,6.5,25.2,MEDIA,0.81,-3.0,0.0,12.0,0,,0,MIXED/INSUFFICIENT (0),BEST,5.0,45,0.2709,BAJA,52.49956521739129,⚪ WEAK,🔴 Weak,,,,,,,,,,,70.6,67.34,96.83,4.62,37.15,BUY ON PULLBACK - Wait for 2-5% dip,False,2,0.821,False,-24.66,34.19,-13.86,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ADP,0.0,,,,50.0,"Automatic Data Processing, Inc.",61.0,Technology,Software - Application,55.0,50.0,71.4,85.0,50.0,281.16,111694397440.0,60.0,51.2,False,up,-3.4,False,0.0,5.8,False,0.0,3.1,4.6,False,302.68,-7.1,6.0,False,"{'roe_pct': 72.2, 'debt_to_equity': 0.91, 'current_ratio': 1.05, 'operating_margin_pct': 23.5}","{'eps_growth_yoy': -3.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 20.1}",287.6,322.0,225.0,15.0,hold,2.3,258.07,-8.2,108.5,-61.4,4.69,13.2,2.4,60.7,2.04,True,-1.87,13.5,3.9,55.0,2026-10-28,False,False,6.0,NEUTRAL,5.48,173.6,2.14,,,,,,13.1,0.0,,18.3,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEGA_FLOAT,396.2,23.0,26.1,60.0,False,up,51.2,2.0,False,0.0,False,0.0,0.0,19.0,29.0,37.9,Bajo 50%,27.8,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,39.4,5.0,3.0,3.0,3.0,1.0,0.12,0.33,0.0,0.0,0.0,-8.2,37.1,MEDIA,0.29,-3.0,2.0,10.0,0,,0,MIXED/INSUFFICIENT (0),,0.0,36,,,22.6,⚪ WEAK,🔴 Weak,,,,,,,,,,,283.97,261.25,343.26,8.0,20.88,BUY NOW - At target entry price,False,2,0.661,False,-4.53,50.56,15.36,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
DSGX,0.0,,,,42.4,The Descartes Systems Group Inc.,69.7,Technology,Software - Application,100.0,50.0,36.0,90.0,65.0,78.49,6725872640.0,15.0,17.1,False,up,27.5,True,1.0,7.7,False,0.0,,5.7,False,109.0,-28.0,2.0,False,"{'roe_pct': 11.4, 'debt_to_equity': 0.0, 'current_ratio': 2.05, 'operating_margin_pct': 32.9}","{'eps_growth_yoy': 27.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 23.3}",100.23,126.0,82.0,13.0,buy,27.7,132.77,69.2,58.8,-25.1,3.99,3.13,,,,True,-0.31,243.4,34.1,7.0,2026-09-10,True,False,6.0,NEUTRAL,3.42,77.7,0.72,,,,,,12.6,0.0,12.7,20.9,2026-09-03 08:46:35,2026-09-03,CONFIRMED_UPTREND,TRADE,False,16,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.0x ratio, 49% up volume)",HIGH_FLOAT,85.5,20.0,33.6,15.0,False,up,17.1,2.0,True,1.0,False,0.0,2.0,19.0,29.0,37.9,Bajo 50%,27.8,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,39.3,5.0,3.0,0.0,3.0,5.0,0.0,0.45,0.0,0.0,0.0,27.7,5.6,,3.46,0.0,2.0,80.0,0,,0,UNRELIABLE/INSUFFICIENT (0),,0.0,34,0.4239,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,,,,,,,,,,False,2,0.864,False,-27.99,25.46,-3.19,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
