ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,analyzed_at
SGU,Star Group L.P.,50.1,⭐ AVERAGE,🟡 Average,50.0,50.0,50.3,50.0,50.0,35.0,32.8,False,up,,,0,-27.4,True,2,{'profit_margin_pct': 4.1},"{'revenue_growth_yoy': np.float64(-27.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(8.7), 'rs_6m': np.float64(8.0), 'rs_line_percentile': 32.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 24.9, 'debt_to_equity': 1.11, 'current_ratio': 0.73, 'operating_margin_pct': 9.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",13.05,429071680,Energy,Oil & Gas Refining & Marketing,0.2,1.7,False,13.75,-5.1,6.0,False,,,,,none,,27.83,113.3,25.92,98.6,9.39,1.23,5.67,37.9,0.74,5.6,True,-4.65,8.1,6.8,63.0,2026-05-06,False,False,2026-03-04T07:40:35.677611
MLAA,MLAA,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-04T07:40:33.449738
RPLRT,RPLRT,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-04T07:38:56.673344
LQR,LQR,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-04T07:40:57.867022
TCI,Transcontinental Realty Investo,50.0,⭐ AVERAGE,🟡 Average,55.0,60.0,15.0,70.0,50.0,15.0,9.4,False,down,,,0,6.2,True,1,{'profit_margin_pct': 11.5},"{'revenue_growth_yoy': np.float64(6.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-20.4), 'rs_6m': np.float64(-28.8), 'rs_line_percentile': 9.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 0.7, 'debt_to_equity': 0.26, 'current_ratio': 3.79, 'operating_margin_pct': -10.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",35.6,307559680,Real Estate,Real Estate Services,0.7,4.8,False,59.65,-40.3,4.0,False,,,,,none,,,,6.5,-81.7,-31.82,-11.33,,,,3.59,True,-0.34,2.6,-29.8,,,False,False,2026-03-04T07:37:12.162878
OBLG,OBLG,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-04T07:42:06.808834
TBRG,"TruBridge, Inc.",50.0,⚠️ WEAK,🔴 Weak,50.0,50.0,36.0,65.0,55.0,15.0,4.3,False,down,,,0,-5.2,True,2,{'profit_margin_pct': 1.0},"{'revenue_growth_yoy': np.float64(-5.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-15.0), 'rs_6m': np.float64(-11.3), 'rs_line_percentile': 4.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 2.0, 'debt_to_equity': 0.93, 'current_ratio': 1.91, 'operating_margin_pct': 9.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 18.7}",19.1,286722400,Healthcare,Health Information Services,6.6,6.2,False,32.0,-40.3,0.0,False,22.67,26.0,20.0,6.0,none,18.7,31.37,64.2,2.4,-87.4,11.16,2.13,,,,2.46,True,-0.68,1.8,,5.0,2026-03-09,True,False,2026-03-04T07:37:04.355495
IMA,"ImageneBio, Inc.",49.8,⚠️ WEAK,🔴 Weak,50.0,50.0,24.0,70.0,70.0,15.0,2.6,False,down,,,0,,,0,{},{},"{'rs_3m': np.float64(-9.1), 'rs_6m': np.float64(-61.1), 'rs_line_percentile': 2.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 0.02, 'current_ratio': 13.24, 'operating_margin_pct': -5761.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 161.9}",6.11,68320040,Healthcare,Biotechnology,,9.0,False,18.12,-66.3,0.0,False,16.0,30.0,2.0,2.0,buy,161.9,,,,,,,,,,,False,,-201.9,,,,False,False,2026-03-04T07:41:11.868108
MMLP,Martin Midstream Partners L.P.,49.3,⚠️ WEAK,🔴 Weak,50.0,40.0,50.3,55.0,60.0,35.0,28.2,False,up,,,0,-9.5,True,1,{'profit_margin_pct': -2.0},"{'revenue_growth_yoy': np.float64(-9.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(12.6), 'rs_6m': np.float64(-18.8), 'rs_line_percentile': 28.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'current_ratio': 1.05, 'operating_margin_pct': 6.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 36.5}",2.93,114431408,Energy,Oil & Gas Midstream,2.0,7.0,False,3.9,-24.9,4.0,False,4.0,4.0,4.0,1.0,hold,36.5,12.63,331.1,,,29.28,0.86,0.68,18.2,0.02,0.76,False,,0.8,,49.0,2026-04-22,False,False,2026-03-04T07:36:31.146972
SXC,"SunCoke Energy, Inc.",49.3,⚠️ WEAK,🔴 Weak,50.0,60.0,24.0,50.0,70.0,15.0,6.9,False,down,,,0,10.1,False,0,{'profit_margin_pct': -2.4},"{'revenue_growth_yoy': np.float64(10.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-5.6), 'rs_6m': np.float64(-25.2), 'rs_line_percentile': 6.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -5.8, 'debt_to_equity': 1.12, 'current_ratio': 2.11, 'operating_margin_pct': -1.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 58.1}",6.01,508839744,Basic Materials,Coking Coal,7.0,4.9,False,9.82,-38.8,0.0,False,9.5,10.0,9.0,2.0,buy,58.1,5.22,-13.1,,,5.9,0.35,7.99,64.0,0.48,4.17,False,,-1.6,,56.0,2026-04-29,False,False,2026-03-04T07:41:48.911067
LYFT,"Lyft, Inc.",49.2,⚠️ WEAK,🔴 Weak,60.0,50.0,15.0,65.0,60.0,15.0,1.5,False,down,,,0,9.8,False,0,{'profit_margin_pct': 45.0},"{'revenue_growth_yoy': np.float64(9.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-38.7), 'rs_6m': np.float64(-28.2), 'rs_line_percentile': 1.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 49.3}",13.21,5275458560,Technology,Software - Application,17.1,3.6,True,25.54,-48.3,3.0,False,19.73,31.0,13.0,37.0,hold,49.3,126.77,859.7,204.3,1446.6,22.56,2.99,,,,,True,-9.48,-1.6,1804.6,64.0,2026-05-07,False,False,2026-03-04T07:41:32.352716
UPXI,"Upexi, Inc.",49.2,⚠️ WEAK,🔴 Weak,50.0,80.0,15.0,35.0,60.0,15.0,1.2,False,down,,,0,154.8,False,0,{},"{'revenue_growth_yoy': np.float64(154.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-70.7), 'rs_6m': np.float64(-95.5), 'rs_line_percentile': 1.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -468.5, 'debt_to_equity': 4.38, 'current_ratio': 2.2, 'operating_margin_pct': -2160.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 536.9}",0.7851,54442248,Communication Services,Internet Content & Information,18.4,3.1,True,22.57,-96.5,1.0,False,5.0,8.0,2.0,2.0,none,536.9,,,,,-397.14,-3.12,,,,,False,,18.5,,71.0,2026-05-14,False,False,2026-03-04T07:37:34.524917
SGRP,"SPAR Group, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,70.0,24.0,45.0,50.0,15.0,0.2,False,down,,,0,25.3,False,0,{'profit_margin_pct': -9.5},"{'revenue_growth_yoy': np.float64(25.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-13.9), 'rs_6m': np.float64(-41.9), 'rs_line_percentile': 0.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -58.0, 'debt_to_equity': 1.58, 'current_ratio': 1.2, 'operating_margin_pct': -12.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.761,18225944,Industrials,Specialty Business Services,0.2,1.0,False,1.6,-52.4,0.0,False,,,,,none,,,,,,-7.86,-0.06,,,,,False,,-7.8,,,,False,False,2026-03-04T07:39:17.159992
ANVS,"Annovis Bio, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,50.0,38.6,45.0,70.0,35.0,28.9,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-43.1), 'rs_6m': np.float64(3.9), 'rs_line_percentile': 28.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -246.1, 'current_ratio': 4.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 432.9}",2.58,68377448,Healthcare,Biotechnology,11.9,6.0,True,5.5,-53.1,4.0,False,13.75,20.0,8.0,4.0,strong_buy,432.9,,,,,-22.84,-0.59,,,,,False,,,,,,False,False,2026-03-04T07:36:18.877735
UNFI,"United Natural Foods, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,40.0,72.3,30.0,50.0,60.0,69.1,False,up,,,0,-3.9,True,1,{'profit_margin_pct': -0.3},"{'revenue_growth_yoy': np.float64(-3.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(10.1), 'rs_6m': np.float64(27.9), 'rs_line_percentile': 69.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -6.2, 'debt_to_equity': 2.24, 'current_ratio': 1.38, 'operating_margin_pct': 0.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 8.4}",37.94,2311752960,Consumer Defensive,Food Distribution,7.4,4.5,False,43.29,-12.4,7.0,True,41.12,52.0,35.0,8.0,none,8.4,116.67,207.5,,,20.9,7.93,,,,,False,,-0.0,,6.0,2026-03-10,True,False,2026-03-04T07:38:58.842725
MNRO,"Monro, Inc.",48.8,⚠️ WEAK,🔴 Weak,50.0,40.0,65.1,35.0,55.0,60.0,65.9,False,down,,,0,-0.5,True,1,{'profit_margin_pct': -1.1},"{'revenue_growth_yoy': np.float64(-0.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(9.2), 'rs_6m': np.float64(18.2), 'rs_line_percentile': 65.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': -2.0, 'debt_to_equity': 0.8, 'current_ratio': 0.46, 'operating_margin_pct': 1.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 27.7}",20.07,602494592,Consumer Cyclical,Auto Parts,20.9,6.1,True,23.91,-16.1,6.0,False,25.62,40.0,17.5,4.0,none,27.7,113.19,464.0,,,13.3,2.67,5.58,175.0,1.12,3.69,False,,0.1,80.7,84.0,2026-05-27,False,False,2026-03-04T07:41:51.036134
RVP,"Retractable Technologies, Inc.",48.8,⚠️ WEAK,🔴 Weak,50.0,60.0,24.0,60.0,50.0,15.0,11.4,False,down,,,0,11.2,False,0,{'profit_margin_pct': -17.0},"{'revenue_growth_yoy': np.float64(11.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-16.2), 'rs_6m': np.float64(-20.6), 'rs_line_percentile': 11.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -8.0, 'debt_to_equity': 0.01, 'current_ratio': 6.66, 'operating_margin_pct': -36.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.6899,20653646,Healthcare,Medical Instruments & Supplies,0.2,0.5,False,1.14,-39.5,1.0,False,,,,,none,,,,,,-13.72,-0.09,,,,,False,,-65.2,,,,False,False,2026-03-04T07:42:35.667562
PLUG,"Plug Power, Inc.",48.7,⚠️ WEAK,🔴 Weak,50.0,30.0,62.3,55.0,55.0,35.0,41.9,False,down,,,0,-7.5,False,0,{'profit_margin_pct': -229.8},"{'revenue_growth_yoy': np.float64(-7.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(15.8), 'rs_6m': np.float64(43.8), 'rs_line_percentile': 41.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -120.5, 'debt_to_equity': 0.99, 'current_ratio': 2.31, 'operating_margin_pct': -47.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 23.3}",2.23,3103346432,Industrials,Electrical Equipment & Parts,25.1,3.3,True,4.58,-51.3,5.0,False,2.75,7.0,0.75,16.0,hold,23.3,,,,,-12.48,-0.28,,,,,False,,-34.1,,68.0,2026-05-11,False,False,2026-03-04T07:43:31.300217
AUR,"Aurora Innovation, Inc.",48.6,⚠️ WEAK,🔴 Weak,50.0,50.0,30.3,60.0,60.0,15.0,13.3,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(15.0), 'rs_6m': np.float64(-27.6), 'rs_line_percentile': 13.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -40.6, 'debt_to_equity': 0.04, 'current_ratio': 11.87, 'operating_margin_pct': -23800.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 127.4}",4.6,8964540416,Technology,Information Technology Services,14.3,9.6,True,8.25,-44.2,1.0,False,10.46,15.0,4.0,8.0,none,127.4,,,,,-4.18,-0.23,,,,,False,,-214.5,,63.0,2026-05-06,False,False,2026-03-04T07:41:57.414828
IOR,Income Opportunity Realty Inves,48.5,⚠️ WEAK,🔴 Weak,50.0,50.0,38.7,55.0,50.0,15.0,21.6,False,down,,,0,-7.9,True,2,{},"{'revenue_growth_yoy': np.float64(-7.9), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(5.3), 'rs_6m': np.float64(-3.6), 'rs_line_percentile': 21.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 3.4, 'current_ratio': 28468.25}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",18.8,76444144,Financial Services,Mortgage Finance,0.0,1.4,False,19.69,-4.5,4.0,False,,,,,none,,,,10.1,-46.3,-5.82,-1.09,,,,6.08,False,,,-7.0,,,False,False,2026-03-04T07:38:13.497894
EQPT,EquipmentShare.com Inc,48.5,⚠️ WEAK,🔴 Weak,50.0,50.0,36.0,45.0,70.0,15.0,24.9,False,up,,,0,,,0,{'profit_margin_pct': -0.3},{},"{'rs_line_percentile': 24.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'debt_to_equity': 5.72, 'current_ratio': 2.2, 'operating_margin_pct': 6.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 47.2}",30.06,7553563648,Industrials,Rental & Leasing Services,2.4,1.2,False,35.5,-15.3,,,44.25,63.0,35.0,8.0,buy,47.2,,,,,,,,,,,False,,1.4,,,,False,False,2026-03-04T07:40:07.250848
BNTC,Benitec Biopharma Inc.,48.3,⚠️ WEAK,🔴 Weak,50.0,50.0,24.0,60.0,70.0,15.0,1.4,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-14.8), 'rs_6m': np.float64(-30.9), 'rs_line_percentile': 1.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -33.5, 'debt_to_equity': 0.01, 'current_ratio': 67.69}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 127.9}",10.46,358306336,Healthcare,Biotechnology,10.9,17.8,True,17.15,-39.0,0.0,False,23.83,32.0,17.0,6.0,strong_buy,127.9,,,,,-1.22,-0.13,,,,,False,,-1024.2,,71.0,2026-05-14,False,False,2026-03-04T07:36:12.659563
GMGI,"Golden Matrix Group, Inc.",48.2,⚠️ WEAK,🔴 Weak,50.0,70.0,15.0,45.0,60.0,15.0,4.8,False,down,,,0,3.2,True,2,{'profit_margin_pct': -3.0},"{'revenue_growth_yoy': np.float64(3.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-25.6), 'rs_6m': np.float64(-44.9), 'rs_line_percentile': 4.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -5.0, 'debt_to_equity': 0.2, 'current_ratio': 0.61, 'operating_margin_pct': -0.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 344.7}",0.6372,8054885,Communication Services,Electronic Gaming & Multimedia,5.6,5.6,False,26.52,-97.6,1.0,False,2.83,4.0,1.8,3.0,none,344.7,,,,,-31.89,-0.2,,,,,True,-1.51,0.1,,20.0,2026-03-24,False,True,2026-03-04T07:42:33.649123
IMRX,Immuneering Corporation,48.1,⚠️ WEAK,🔴 Weak,50.0,50.0,23.0,60.0,70.0,35.0,44.1,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-30.5), 'rs_6m': np.float64(-24.2), 'rs_line_percentile': 44.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -43.8, 'debt_to_equity': 0.02, 'current_ratio': 24.0}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 246.8}",4.95,319621344,Healthcare,Biotechnology,20.4,8.5,True,10.08,-50.9,3.0,False,17.17,30.0,11.0,6.0,strong_buy,246.8,,,,,-8.68,-0.43,,,,,False,,-327.8,,15.0,2026-03-19,False,True,2026-03-04T07:38:15.637485
ZBIO,"Zenas BioPharma, Inc.",47.9,⚠️ WEAK,🔴 Weak,50.0,30.0,47.0,60.0,70.0,35.0,49.4,False,down,,,0,-100.0,False,0,{},"{'revenue_growth_yoy': np.float64(-100.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-32.4), 'rs_6m': np.float64(36.9), 'rs_line_percentile': 49.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -68.3, 'debt_to_equity': 0.0, 'current_ratio': 5.66, 'operating_margin_pct': -1304.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 61.8}",25.18,1351641472,Healthcare,Biotechnology,19.4,9.4,True,44.6,-43.5,3.0,False,40.75,55.0,19.0,8.0,strong_buy,61.8,,,136.7,442.9,-6.93,-1.74,,,,,False,,-4904.7,,13.0,2026-03-17,False,True,2026-03-04T07:38:44.828558
ANIX,"Anixa Biosciences, Inc.",47.9,⚠️ WEAK,🔴 Weak,50.0,50.0,27.0,60.0,60.0,15.0,2.8,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-36.0), 'rs_6m': np.float64(-15.3), 'rs_line_percentile': 2.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -67.2, 'debt_to_equity': 0.01, 'current_ratio': 8.08}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 279.9}",2.83,94463992,Healthcare,Biotechnology,4.1,6.0,False,5.46,-48.2,2.0,False,10.75,14.0,9.0,4.0,none,279.9,,,,,-3.48,-0.1,,,,,False,,-1147.2,,5.0,2026-03-09,True,False,2026-03-04T07:40:17.554733
SEVN,Seven Hills Realty Trust,47.8,⚠️ WEAK,🔴 Weak,60.0,30.0,26.7,70.0,65.0,15.0,5.8,False,down,,,0,-12.9,False,0,{'profit_margin_pct': 52.9},"{'revenue_growth_yoy': np.float64(-12.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(1.2), 'rs_6m': np.float64(-22.3), 'rs_line_percentile': 5.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 5.2, 'debt_to_equity': 1.48, 'current_ratio': 1.69, 'operating_margin_pct': 60.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 22.4}",8.58,193895856,Real Estate,REIT - Mortgage,2.3,4.3,False,13.02,-34.1,0.0,False,10.5,11.5,10.0,3.0,strong_buy,22.4,,,10.1,17.7,,,13.05,122.8,1.12,9.69,True,-0.2,,-12.6,54.0,2026-04-27,False,False,2026-03-04T07:44:04.768406
AZTA,"Azenta, Inc.",47.8,⚠️ WEAK,🔴 Weak,50.0,50.0,15.0,75.0,60.0,15.0,0.0,False,down,,,0,3.6,False,0,{'profit_margin_pct': -10.1},"{'revenue_growth_yoy': np.float64(3.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-29.9), 'rs_6m': np.float64(-25.5), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 1.5, 'debt_to_equity': 0.03, 'current_ratio': 2.92, 'operating_margin_pct': -4.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 57.6}",24.54,1130349952,Healthcare,Medical Instruments & Supplies,17.3,5.7,True,45.26,-45.8,3.0,False,38.67,45.0,30.0,6.0,none,57.6,34.67,41.3,5.8,-76.4,9.6,2.36,,,,0.83,False,,-6.2,,63.0,2026-05-06,False,False,2026-03-04T07:42:19.076630
CRMT,"America's Car-Mart, Inc.",47.5,⚠️ WEAK,🔴 Weak,50.0,60.0,24.0,45.0,60.0,15.0,3.9,False,down,,,0,7.5,True,1,{'profit_margin_pct': -1.0},"{'revenue_growth_yoy': np.float64(7.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-4.6), 'rs_6m': np.float64(-61.8), 'rs_line_percentile': 3.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -2.6, 'debt_to_equity': 1.73, 'current_ratio': 18.08, 'operating_margin_pct': -1.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 82.3}",20.3,168384576,Consumer Cyclical,Auto & Truck Dealerships,17.2,11.5,True,62.72,-67.6,0.0,False,37.0,45.0,29.0,2.0,none,82.3,,,,,-8.92,-1.81,,,,,True,-0.18,0.7,,1.0,2026-03-05,True,False,2026-03-04T07:41:40.359218
LOAN,"Manhattan Bridge Capital, Inc",47.3,⚠️ WEAK,🔴 Weak,60.0,30.0,24.0,80.0,50.0,15.0,1.2,False,down,,,0,-13.0,False,0,{'profit_margin_pct': 74.2},"{'revenue_growth_yoy': np.float64(-13.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-5.0), 'rs_6m': np.float64(-21.4), 'rs_line_percentile': 1.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 12.2, 'debt_to_equity': 0.35, 'current_ratio': 40.17, 'operating_margin_pct': 74.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",4.37,49986908,Real Estate,REIT - Mortgage,0.1,0.2,False,6.05,-27.8,0.0,False,,,,,none,,,,4.7,7.6,,,10.11,97.9,0.44,8.69,False,,,-6.2,,,False,False,2026-03-04T07:44:49.496620
AHH,"Armada Hoffler Properties, Inc.",47.2,⚠️ WEAK,🔴 Weak,50.0,50.0,36.0,40.0,65.0,15.0,8.7,False,down,,,0,-32.6,True,2,{'profit_margin_pct': 2.0},"{'revenue_growth_yoy': np.float64(-32.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-5.1), 'rs_6m': np.float64(-15.9), 'rs_line_percentile': 8.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -0.1, 'debt_to_equity': 1.99, 'current_ratio': 0.79, 'operating_margin_pct': 31.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.0}",6.25,647902656,Real Estate,REIT - Diversified,4.8,4.2,False,9.22,-32.2,2.0,False,7.62,9.0,7.0,4.0,buy,22.0,33.44,435.0,2.2,-64.8,28.12,2.27,8.92,284.1,0.56,6.69,True,-0.0,1.4,,64.0,2026-05-07,False,False,2026-03-04T07:39:30.065857
ASST,"Strive, Inc.",47.0,⚠️ WEAK,🔴 Weak,50.0,50.0,15.0,70.0,60.0,15.0,0.4,False,down,,,0,,,0,{},{},"{'rs_3m': np.float64(-60.6), 'rs_6m': np.float64(-100.4), 'rs_line_percentile': 0.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 0.0, 'current_ratio': 11.97, 'operating_margin_pct': -3064.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 260.1}",8.33,525194176,Financial Services,Asset Management,20.9,1.8,True,268.4,-96.9,0.0,False,30.0,30.0,30.0,1.0,none,260.1,,,,,,,,,,,False,,-64.9,,2.0,2026-03-06,True,False,2026-03-04T07:37:52.965086
