ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
AMH,0.0,50.0,0.0,,,American Homes 4 Rent,50.5,Real Estate,REIT - Residential,60.0,30.0,36.0,75.0,65.0,29.99,12670261248.0,15.0,4.5,False,down,,,0.0,-0.9,False,0.0,3.1,2.0,False,39.49,-24.1,1.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 0.66, 'current_ratio': 2.19, 'operating_margin_pct': 25.5}",{'profit_margin_pct': 24.5},35.23,40.0,31.0,20.0,buy,17.5,29.17,-2.7,11.8,-60.7,5.68,1.98,4.1,101.7,2.19,False,,3.8,0.1,55.0,2026-04-30,False,False,,,,,,90.0,0.0,0.0,,0.0,0.0,15.0,15.2,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,30,"Moderate distribution (0.6x ratio, 37% up volume)",MEGA_FLOAT,311.9,38.0,30.2,15.0,False,down,4.5,0.0,,0.0,False,0.0,0.0,33,45.0,28.9,Bajo 50%,19.9,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,51.2,8.0,0.0,6.0,-2.0,0.0,1.0,2.19,1.0,🔵 DECENT,🟡 Average,,,,,,,
NBTB,0.0,50.0,19.53,,,NBT Bancorp Inc.,60.3,Financial Services,Banks - Regional,60.0,70.0,46.7,60.0,65.0,42.43,2223081216.0,35.0,26.3,False,flat,,,0.0,25.4,False,0.0,2.0,3.5,False,46.92,-9.6,5.0,False,"{'roe_pct': 9.9, 'operating_margin_pct': 41.9}",{'profit_margin_pct': 25.5},49.17,54.0,47.0,6.0,buy,15.9,,,99.9,135.4,,,3.42,42.6,3.11,False,,,27.6,48.0,2026-04-23,False,False,,,,,,100.0,0.0,0.0,,44.1,0.0,15.0,18.1,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,50.8,0.0,33.1,35.0,False,flat,26.3,0.0,,0.0,False,0.0,0.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,3/3,51.12,0.0,0.0,0.0,5.0,0.0,5.0,1.99,0.0,🔵 DECENT,🟡 Average,,,,,,,
AMRZ,0.0,50.0,15.98,,,Amrize Ltd,69.8,Basic Materials,Building Materials,55.0,80.0,76.7,80.0,60.0,61.51,34734829568.0,80.0,78.0,False,up,,,0.0,36.4,False,0.0,,2.9,False,65.94,-6.7,,,"{'roe_pct': 10.2, 'debt_to_equity': 0.48, 'current_ratio': 1.64, 'operating_margin_pct': 17.3}",{'profit_margin_pct': 10.0},67.07,76.0,57.0,20.0,buy,9.0,43.18,-29.8,21.4,-65.2,4.55,2.86,,,,False,,5.2,3.6,52.0,2026-04-27,False,False,,,,,,80.0,0.0,0.0,,25.9,0.0,15.0,20.9,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,493.1,23.0,35.9,80.0,False,up,78.0,5.0,,0.0,False,0.0,0.0,20,45.0,57.8,Medio,41.6,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,50.92,0.0,0.0,3.0,0.0,0.0,1.0,1.12,0.0,🔵 DECENT,🟡 Average,,,,,,,
SUNS,0.0,50.0,0.0,,,"Sunrise Realty Trust, Inc.",62.0,Real Estate,REIT - Mortgage,60.0,80.0,36.0,75.0,55.0,9.65,129512512.0,15.0,20.2,False,flat,,,0.0,107.2,False,0.0,5.4,5.9,False,11.78,-18.1,2.0,False,"{'debt_to_equity': 0.36, 'current_ratio': 3.49, 'operating_margin_pct': 64.9}",{'profit_margin_pct': 63.8},12.17,15.0,9.5,3.0,none,26.1,,,21.8,125.9,,,12.4,121.1,,False,,3.7,10.0,6.0,2026-03-12,True,False,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,18.6,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",MICRO_FLOAT,9.6,35.0,33.6,15.0,False,flat,20.2,0.0,,0.0,False,0.0,0.0,41,45.0,11.1,Bottom 25%,8.5,-3.0,1.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,50.8,8.0,0.0,0.0,-5.0,0.0,3.0,3.26,3.0,🔵 DECENT,🟡 Average,,,,,,,
UMH,0.0,50.0,0.0,,,"UMH Properties, Inc.",54.2,Real Estate,REIT - Residential,55.0,50.0,38.7,70.0,70.0,14.86,1266527744.0,15.0,11.7,False,down,,,0.0,9.4,False,0.0,4.2,6.7,False,19.02,-21.9,2.0,False,"{'roe_pct': 2.9, 'debt_to_equity': 0.84, 'current_ratio': 3.29, 'operating_margin_pct': 20.7}",{'profit_margin_pct': 10.1},19.36,23.5,16.0,7.0,buy,30.3,13.71,-7.7,0.7,-95.3,5.03,0.75,6.06,1271.4,4.64,False,,1.9,,55.0,2026-04-30,False,False,,,,,,70.0,0.0,0.0,,1.3000000000000007,0.0,15.0,16.3,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.7x ratio, 39% up volume)",HIGH_FLOAT,79.9,25.0,31.3,15.0,False,down,11.7,0.0,,0.0,False,0.0,0.0,33,45.0,28.9,Bajo 50%,19.9,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,50.68,8.0,0.0,6.0,-2.0,0.0,0.0,3.79,3.0,🔵 DECENT,🟡 Average,,,,,,,
DLX,0.0,50.0,35.3,,,Deluxe Corporation,53.0,Industrials,Conglomerates,50.0,30.0,91.0,45.0,55.0,28.1,1264715392.0,100.0,99.7,True,up,,,0.0,-0.2,False,0.0,9.6,4.8,True,28.6,-1.7,8.0,True,"{'roe_pct': 12.6, 'debt_to_equity': 2.22, 'current_ratio': 1.03, 'operating_margin_pct': 10.0}",{'profit_margin_pct': 3.8},32.67,35.0,31.0,3.0,none,16.3,61.61,119.3,18.0,-35.9,14.9,4.19,4.27,66.7,5.59,False,,2.0,-3.5,54.0,2026-04-29,False,False,,,,,,70.0,0.0,0.0,,66.9,0.0,15.0,15.9,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEDIUM_FLOAT,43.7,0.0,30.9,100.0,True,up,99.7,10.0,,0.0,False,0.0,0.0,12,45.0,75.6,Top 25%,45.9,3.0,3.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,50.2,0.0,0.0,8.0,5.0,0.0,0.0,2.04,1.0,🔵 DECENT,🟡 Average,AVOID,40.0,Near ATH (-1.7% from high) - poor entry point | Strong upside (+16.3%) - analyst support,-1.7,NEUTRAL,NONE,False
BFC,0.0,50.0,25.48,,,Bank First Corporation,59.8,Financial Services,Banks - Regional,60.0,60.0,60.3,65.0,50.0,136.57,1532041088.0,60.0,60.9,False,up,,,0.0,6.8,True,1.0,3.1,4.5,False,153.0,-10.7,7.0,True,"{'roe_pct': 11.1, 'operating_margin_pct': 53.9}",{'profit_margin_pct': 41.4},155.0,160.0,150.0,2.0,none,13.5,,,72.3,-47.1,,,1.36,24.9,1.31,True,-1.44,,3.4,39.0,2026-04-14,False,False,,,,,,90.0,0.0,0.0,,56.9,0.0,15.0,17.9,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",LOW_FLOAT,10.1,0.0,32.9,60.0,False,up,60.9,2.0,,0.0,True,1.0,2.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,49.92,0.0,0.0,0.0,0.0,3.0,1.0,1.69,0.0,⚪ WEAK,🟡 Average,,,,,,,
FPI,0.0,50.0,32.86,,,Farmland Partners Inc.,73.6,Real Estate,REIT - Specialty,60.0,100.0,79.4,65.0,50.0,12.83,568200896.0,80.0,76.6,False,up,,,0.0,102.1,True,2.0,7.5,4.9,False,13.225,-3.0,7.0,True,"{'roe_pct': 5.7, 'debt_to_equity': 0.3, 'current_ratio': 0.62, 'operating_margin_pct': 60.7}",{'profit_margin_pct': 60.2},13.0,14.0,12.5,3.0,hold,1.3,,,6.1,-52.5,-8.2,-1.07,2.81,39.3,1.95,True,-6.66,4.3,-23.9,61.0,2026-05-06,False,False,,,,,,70.0,0.0,0.0,,37.1,0.0,15.0,22.1,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (2.7x ratio, 70% up volume)",MEDIUM_FLOAT,39.7,20.0,37.1,80.0,False,up,76.6,5.0,,0.0,True,2.0,2.0,21,45.0,55.6,Medio,41.5,0.0,1.0,5.0,7.0,0.0,0.0,5.0,5.0,False,2/3,49.44,8.0,0.0,-5.0,3.0,3.0,-3.0,0.16,-3.0,⚪ WEAK,🟡 Average,,,,,,,
INSE,0.0,50.0,5.300000000000001,,,"Inspired Entertainment, Inc.",53.0,Consumer Cyclical,Gambling,55.0,50.0,36.0,65.0,70.0,8.06,217030560.0,15.0,23.9,False,down,,,0.0,7.2,False,0.0,4.0,12.6,False,10.29,-21.7,4.0,False,"{'current_ratio': 1.82, 'operating_margin_pct': 18.3}",{'profit_margin_pct': 18.5},13.5,20.0,11.0,6.0,buy,67.5,23.51,191.7,19.6,143.2,13.81,1.11,,,,False,,0.9,,4.0,2026-03-10,True,False,,,,,,80.0,0.0,0.0,,10.899999999999999,0.0,15.0,15.9,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 46% up volume)",LOW_FLOAT,24.0,25.0,30.9,15.0,False,down,23.9,0.0,,0.0,False,0.0,0.0,,45.0,,Sin datos suficientes,23.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,1/3,49.2,0.0,0.0,8.0,0.0,0.0,0.0,8.44,3.0,⚪ WEAK,🟡 Average,,,,,,,
BBT,0.0,50.0,31.04,,,Beacon Financial Corporation,70.4,Financial Services,Banks - Regional,55.0,100.0,71.9,60.0,55.0,29.62,2485380608.0,80.0,80.0,False,up,,,0.0,58.1,True,2.0,5.1,4.4,False,32.0,-7.4,8.0,True,"{'roe_pct': 4.9, 'operating_margin_pct': 58.3}",{'profit_margin_pct': 17.6},34.57,42.0,31.0,7.0,none,16.7,,,30.9,4.3,,,4.35,124.9,4.53,False,,,250.4,48.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,62.099999999999994,0.0,15.0,21.1,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 58% up volume)",HIGH_FLOAT,82.9,0.0,36.1,80.0,False,up,80.0,5.0,,0.0,True,2.0,2.0,1,45.0,100.0,Top 10%,64.9,5.0,1.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,49.160000000000004,0.0,0.0,0.0,-2.0,0.0,5.0,2.09,1.0,⚪ WEAK,🟡 Average,HOLD,60.0,Close to ATH (-7.4% from high) - wait for pullback | Strong upside (+16.7%) - analyst support,-7.4,NEUTRAL,NONE,False
TCBI,0.0,50.0,22.41,,,"Texas Capital Bancshares, Inc.",59.1,Financial Services,Banks - Regional,60.0,60.0,60.3,60.0,50.0,95.18,4344356352.0,60.0,61.8,False,up,,,0.0,16.8,False,0.0,5.7,3.7,False,108.92,-12.6,6.0,False,"{'roe_pct': 9.4, 'operating_margin_pct': 42.5}",{'profit_margin_pct': 27.5},105.79,115.0,88.0,14.0,none,11.1,,,203.7,114.0,,,,,,True,-4.28,,24.5,41.0,2026-04-16,False,False,,,,,,100.0,0.0,0.0,,48.7,0.0,15.0,17.7,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",MEDIUM_FLOAT,41.1,0.0,32.7,60.0,False,up,61.8,2.0,,0.0,False,0.0,0.0,1,45.0,100.0,Top 10%,64.9,5.0,1.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,48.64,0.0,0.0,0.0,0.0,3.0,5.0,1.39,0.0,⚪ WEAK,🟡 Average,,,,,,,
EBMT,0.0,50.0,29.89,,,"Eagle Bancorp Montana, Inc.",58.9,Financial Services,Banks - Regional,55.0,50.0,79.4,60.0,50.0,21.51,171171616.0,80.0,76.1,False,up,,,0.0,9.7,False,0.0,2.5,3.5,False,23.75,-9.4,8.0,True,"{'roe_pct': 8.1, 'operating_margin_pct': 27.2}",{'profit_margin_pct': 16.4},22.0,23.0,20.0,3.0,hold,2.3,,,57.0,165.0,,,2.7,30.3,3.15,True,-0.92,,15.8,53.0,2026-04-28,False,False,,,,,,70.0,0.0,0.0,,55.7,0.0,15.0,17.7,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 61% up volume)",MICRO_FLOAT,7.2,0.0,32.7,80.0,False,up,76.1,5.0,,0.0,False,0.0,0.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,48.56,0.0,0.0,0.0,3.0,3.0,5.0,0.29,-3.0,⚪ WEAK,🟡 Average,,,,,,,
PRIM,0.0,50.0,13.57,,,Primoris Services Corporation,60.7,Industrials,Engineering & Construction,50.0,60.0,68.7,70.0,65.0,137.91,7454932480.0,60.0,69.9,False,up,,,0.0,12.7,False,0.0,6.5,3.7,False,174.43,-20.9,6.0,False,"{'roe_pct': 17.8, 'debt_to_equity': 0.57, 'current_ratio': 1.26, 'operating_margin_pct': 4.2}",{'profit_margin_pct': 3.6},169.57,205.0,139.0,14.0,buy,23.0,79.38,-42.4,50.2,-63.6,3.91,5.4,0.23,6.4,0.69,False,,14.4,-2.0,59.0,2026-05-04,False,False,,,,,,90.0,0.0,0.0,,46.2,0.0,15.0,18.2,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",HIGH_FLOAT,53.5,5.0,33.2,60.0,False,up,69.9,2.0,,0.0,False,0.0,0.0,5,45.0,91.1,Top 10%,61.4,5.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,False,2/3,48.28,0.0,0.0,3.0,0.0,0.0,0.0,2.88,1.0,⚪ WEAK,🟡 Average,,,,,,,
ATEX,0.0,50.0,32.28,,,Anterix Inc.,67.8,Communication Services,Telecom Services,60.0,60.0,75.0,85.0,70.0,39.0,730582656.0,60.0,70.1,False,up,,,0.0,13.2,False,0.0,13.0,3.5,True,39.62,-1.6,7.0,True,"{'roe_pct': 42.7, 'debt_to_equity': 0.02, 'current_ratio': 1.39, 'operating_margin_pct': -618.6}",{'profit_margin_pct': 1370.9},55.33,72.0,44.0,3.0,strong_buy,41.9,,,43.5,11.5,-4.98,-1.94,,,,True,-0.4,-179.7,,109.0,2026-06-23,False,False,,,,,,90.0,0.0,0.0,,22.299999999999997,0.0,15.0,20.3,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (2.3x ratio, 69% up volume)",LOW_FLOAT,12.8,20.0,35.3,60.0,False,up,70.1,2.0,,0.0,False,0.0,0.0,15,45.0,68.9,Medio,43.5,0.0,3.0,5.0,7.0,0.0,0.0,5.0,15.0,False,2/3,48.12,5.0,0.0,-5.0,0.0,3.0,0.0,5.24,3.0,⚪ WEAK,🟡 Average,,,,,,,
FMBM,0.0,50.0,36.54,,,F & M Bank Corp.,65.4,Financial Services,Banks - Regional,60.0,60.0,88.3,65.0,50.0,31.98,113754776.0,100.0,99.5,True,up,,,0.0,11.7,False,0.0,,,False,32.25,-0.8,8.0,True,"{'roe_pct': 11.8, 'operating_margin_pct': 26.0}",{'profit_margin_pct': 22.5},,,,,none,,,,79.27,147.9,,,3.25,34.9,4.58,False,,,13.3,,,False,False,,,,,,100.0,0.0,0.0,,69.6,0.0,15.0,19.6,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,55,"No clear pattern (1.1x ratio, 44% up volume)",MICRO_FLOAT,2.7,0.0,34.6,100.0,True,up,99.5,10.0,,0.0,False,0.0,0.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,47.736,0.0,0.0,0.0,5.0,0.0,3.0,,0.0,⚪ WEAK,🟡 Average,AVOID,30.0,Near ATH (-0.8% from high) - poor entry point,-0.8,NEUTRAL,NONE,False
ATLO,0.0,50.0,30.48,,,Ames National Corporation,64.8,Financial Services,Banks - Regional,60.0,60.0,89.0,60.0,50.0,26.9,239199296.0,95.0,91.3,False,up,,,0.0,12.4,False,0.0,2.5,6.0,False,28.35,-5.1,8.0,True,"{'roe_pct': 9.9, 'operating_margin_pct': 44.4}",{'profit_margin_pct': 28.9},,,,,none,,,,64.2,138.7,,,3.57,37.4,4.86,True,-0.4,,44.1,41.0,2026-04-16,False,False,,,,,,100.0,0.0,0.0,,57.4,0.0,15.0,19.4,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 48% up volume)",MICRO_FLOAT,8.7,0.0,34.4,95.0,False,up,91.3,5.0,,0.0,False,0.0,0.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,47.532000000000004,0.0,0.0,0.0,5.0,3.0,5.0,,0.0,⚪ WEAK,🟡 Average,,,,,,,
FCBC,0.0,50.0,19.78,,,"First Community Bankshares, Inc",62.8,Financial Services,Banks - Regional,60.0,70.0,66.6,60.0,50.0,40.01,733574848.0,60.0,52.4,False,up,,,0.0,0.2,True,2.0,1.4,3.6,False,42.15,-5.1,5.0,False,"{'roe_pct': 9.5, 'operating_margin_pct': 43.5}",{'profit_margin_pct': 29.1},40.0,40.0,40.0,1.0,none,-0.0,,,26.5,-33.8,,,3.09,46.8,3.39,True,-0.25,,-2.1,46.0,2026-04-21,False,False,,,,,,90.0,0.0,0.0,,28.799999999999997,0.0,15.0,18.8,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",LOW_FLOAT,16.9,20.0,33.8,60.0,False,up,52.4,2.0,,0.0,True,2.0,2.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,2/3,47.120000000000005,0.0,0.0,0.0,5.0,3.0,0.0,-0.0,-3.0,⚪ WEAK,🟡 Average,,,,,,,
LTC,0.0,50.0,23.03,,,"LTC Properties, Inc.",65.3,Real Estate,REIT - Healthcare Facilities,60.0,90.0,50.3,65.0,50.0,38.16,1851132416.0,35.0,41.7,False,up,,,0.0,71.9,True,1.0,8.5,6.3,True,40.8,-6.5,6.0,False,"{'roe_pct': 11.2, 'debt_to_equity': 0.73, 'current_ratio': 17.97, 'operating_margin_pct': -8.9}",{'profit_margin_pct': 45.8},39.86,45.0,37.0,7.0,hold,4.4,116.73,205.9,75.6,98.1,7.21,2.75,5.97,90.5,6.44,False,,4.5,176.0,59.0,2026-05-04,False,False,,,,,,100.0,0.0,0.0,,44.6,0.0,15.0,19.6,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",MEDIUM_FLOAT,47.4,0.0,34.6,35.0,False,up,41.7,2.0,,0.0,True,1.0,2.0,2,45.0,97.8,Top 10%,63.8,5.0,3.0,3.0,5.0,0.0,0.0,5.0,15.0,False,3/3,47.120000000000005,8.0,0.0,6.0,-2.0,0.0,5.0,0.55,-3.0,⚪ WEAK,🟡 Average,,,,,,,
MSGM,0.0,50.0,17.96,,,Motorsport Games Inc.,74.6,Communication Services,Electronic Gaming & Multimedia,60.0,80.0,83.0,100.0,50.0,4.36,22142048.0,80.0,86.5,False,up,,,0.0,57.1,False,0.0,1.9,0.6,False,5.409,-19.4,7.0,True,"{'roe_pct': 70.3, 'debt_to_equity': 0.0, 'current_ratio': 1.92, 'operating_margin_pct': 25.8}",{'profit_margin_pct': 36.6},,,,,none,,,,4.2,-3.7,-0.02,-0.0,,,,False,,64.7,,4.0,2026-03-10,True,False,,,,,,70.0,0.0,0.0,,37.4,0.0,15.0,22.4,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,100,"Strong institutional buying (2.6x ratio, 68% up volume)",MICRO_FLOAT,2.3,20.0,37.4,80.0,False,up,86.5,5.0,,0.0,False,0.0,0.0,10,45.0,80.0,Top 25%,51.9,3.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,False,2/3,46.614000000000004,5.0,0.0,-5.0,0.0,0.0,0.0,,0.0,⚪ WEAK,🟡 Average,,,,,,,
CGEH,0.0,50.0,15.39,,,Capstone Green Energy Holdings ,48.9,Industrials,Specialty Industrial Machinery,50.0,30.0,83.0,25.0,60.0,5.23,122828200.0,80.0,77.8,False,flat,,,0.0,-1.1,False,0.0,,,False,6.67,-21.6,7.0,True,"{'debt_to_equity': 4.32, 'current_ratio': 0.69, 'operating_margin_pct': 9.1}",{'profit_margin_pct': 1.1},10.0,10.0,10.0,1.0,none,91.2,13.07,149.9,,,5.77,0.31,,,,True,-0.17,1.3,,,,False,False,,,,,,100.0,0.0,0.0,,29.7,0.0,15.0,14.7,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.9x ratio, 44% up volume)",LOW_FLOAT,19.9,15.0,29.7,80.0,False,flat,77.8,3.0,,0.0,False,0.0,0.0,14,45.0,71.1,Medio,44.4,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,False,2/3,46.56,0.0,0.0,6.0,0.0,3.0,0.0,11.4,3.0,⚪ WEAK,🟡 Average,,,,,,,
NWPP,0.0,50.0,35.85,,,"New Peoples Bankshares, Inc.",58.5,Financial Services,Banks - Regional,60.0,30.0,91.0,65.0,50.0,4.295,101355128.0,100.0,99.2,True,up,,,0.0,-3.9,False,0.0,,,False,4.3,-0.1,8.0,True,"{'roe_pct': 13.1, 'operating_margin_pct': 34.4}",{'profit_margin_pct': 23.3},,,,,none,,,,4.34,1.0,,,2.1,18.6,,True,-0.22,,5.1,,,False,False,,,,,,100.0,0.0,0.0,,52.6,0.0,15.0,17.6,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,30,"Moderate distribution (0.7x ratio, 37% up volume)",MICRO_FLOAT,9.0,15.0,32.6,100.0,True,up,99.2,10.0,,0.0,False,0.0,0.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,46.239999999999995,0.0,0.0,0.0,3.0,3.0,3.0,,0.0,⚪ WEAK,🟡 Average,,,,,,,
CSBB,0.0,50.0,36.54,,,"CSB Bancorp, Inc.",65.4,Financial Services,Banks - Regional,60.0,60.0,88.3,65.0,50.0,58.233,153107728.0,100.0,99.3,True,up,,,0.0,12.9,False,0.0,,,False,58.992,-1.3,8.0,True,"{'roe_pct': 11.1, 'operating_margin_pct': 25.3}",{'profit_margin_pct': 30.2},,,,,none,,,,50.7,-12.9,,,2.87,32.3,3.51,True,-0.71,,-9.2,,,False,False,,,,,,70.0,0.0,0.0,,69.6,0.0,15.0,19.6,2026-03-06 07:47:17,2026-03-06,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,55,"No clear pattern (1.2x ratio, 43% up volume)",MICRO_FLOAT,2.4,0.0,34.6,100.0,True,up,99.3,10.0,,0.0,False,0.0,0.0,1,45.0,100.0,Top 10%,64.9,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,46.035999999999994,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,⚪ WEAK,🟡 Average,AVOID,30.0,Near ATH (-1.3% from high) - poor entry point,-1.3,NEUTRAL,NONE,False
