ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,analyzed_at
MDBH,"MDB Capital Holdings, LLC",50.5,⭐ AVERAGE,🟡 Average,60.0,30.0,36.0,85.0,50.0,15.0,1.7,False,down,,,0,-100.0,False,0,{'profit_margin_pct': 913.8},"{'revenue_growth_yoy': np.float64(-100.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-15.8), 'rs_6m': np.float64(-17.6), 'rs_line_percentile': 1.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 29.5, 'debt_to_equity': 0.01, 'current_ratio': 39.37, 'operating_margin_pct': -300.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",3.0623,31047532,Financial Services,Capital Markets,0.0,0.2,False,6.645,-53.9,0.0,False,,,,,none,,,,14.3,367.0,,,,,,,False,,588.4,,,,False,False,2026-03-06T07:38:02.037460
OMCC,Old Market Capital Corporation,50.4,⭐ AVERAGE,🟡 Average,50.0,60.0,32.0,60.0,50.0,35.0,28.0,False,down,,,0,2.9,True,1,{'profit_margin_pct': -22.0},"{'revenue_growth_yoy': np.float64(2.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-7.7), 'rs_6m': np.float64(-30.4), 'rs_line_percentile': 28.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -5.7, 'debt_to_equity': 0.12, 'current_ratio': 4.55, 'operating_margin_pct': -30.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",4.5,30555436,Financial Services,Credit Services,3.0,18.5,False,6.84,-34.2,2.0,False,,,,,none,,,,,,,,,,,,False,,,,,,False,False,2026-03-06T07:46:42.129314
BETR,Better Home & Finance Holding C,50.4,⭐ AVERAGE,🟡 Average,50.0,60.0,47.0,30.0,65.0,35.0,28.9,False,down,,,0,14.9,False,0,{'profit_margin_pct': -127.2},"{'revenue_growth_yoy': np.float64(14.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-24.7), 'rs_6m': np.float64(44.5), 'rs_line_percentile': 28.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -875.5, 'debt_to_equity': 13.21, 'current_ratio': 1.06, 'operating_margin_pct': -72.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.8}",33.4,524267744,Financial Services,Mortgage Finance,35.3,5.3,True,94.06,-64.5,4.0,False,40.0,40.0,40.0,1.0,buy,19.8,,,,,,,,,,,False,,-12.9,,7.0,2026-03-13,True,False,2026-03-06T07:45:38.462091
BETA,"Beta Technologies, Inc.",50.4,⭐ AVERAGE,🟡 Average,50.0,50.0,27.0,70.0,70.0,15.0,15.8,False,down,,,0,,,0,{},{},"{'rs_3m': np.float64(-34.7), 'rs_line_percentile': 15.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 0.26, 'current_ratio': 10.43, 'operating_margin_pct': -903.5}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 95.5}",19.25,4572483584,Industrials,Aerospace & Defense,1.3,1.4,False,39.5,-51.3,,,37.62,43.0,30.0,8.0,strong_buy,95.5,,,,,,,,,,,False,,-62.2,,3.0,2026-03-09,True,False,2026-03-06T07:40:06.661338
SEVN,Seven Hills Realty Trust,50.3,⭐ AVERAGE,🟡 Average,60.0,40.0,26.7,70.0,65.0,15.0,6.9,False,flat,,,0,-5.6,True,1,{'profit_margin_pct': 52.9},"{'revenue_growth_yoy': np.float64(-5.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(2.5), 'rs_6m': np.float64(-21.4), 'rs_line_percentile': 6.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 5.2, 'debt_to_equity': 1.48, 'current_ratio': 1.69, 'operating_margin_pct': 60.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 21.2}",8.66,195703728,Real Estate,REIT - Mortgage,2.3,4.3,False,13.02,-33.5,0.0,False,10.5,11.5,10.0,3.0,strong_buy,21.2,,,10.1,16.6,,,12.96,122.8,1.12,9.69,True,-0.2,,-12.6,52.0,2026-04-27,False,False,2026-03-06T07:44:56.525517
MSBI,"Midland States Bancorp, Inc.",50.3,⭐ AVERAGE,🟡 Average,50.0,30.0,76.7,50.0,50.0,80.0,82.7,False,up,,,0,-42.8,False,0,{'profit_margin_pct': -46.9},"{'revenue_growth_yoy': np.float64(-42.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(18.3), 'rs_6m': np.float64(15.8), 'rs_line_percentile': 82.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -19.5, 'operating_margin_pct': 34.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 9.0}",21.9,471982688,Financial Services,Banks - Regional,2.4,2.8,False,24.565,-10.8,7.0,True,23.88,25.5,22.0,4.0,none,9.0,,,,,,,5.8,91.2,1.27,5.27,False,0.01,,,54.0,2026-04-29,False,False,2026-03-06T07:40:25.159480
CWT,California Water Service Group,50.2,⭐ AVERAGE,🟡 Average,55.0,50.0,38.7,50.0,60.0,15.0,16.3,False,up,,,0,7.8,False,0,{'profit_margin_pct': 12.8},"{'revenue_growth_yoy': np.float64(7.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.7), 'rs_6m': np.float64(-6.1), 'rs_line_percentile': 16.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 7.7, 'debt_to_equity': 0.96, 'current_ratio': 0.85, 'operating_margin_pct': 10.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 13.6}",45.78,2730449408,Utilities,Utilities - Regulated Water,2.5,2.8,False,51.63,-11.3,3.0,False,52.0,55.0,49.0,2.0,strong_buy,13.6,,,21.5,-53.0,-10.56,-4.83,2.7,55.8,1.24,2.0,True,-0.05,3.2,-21.1,55.0,2026-04-30,False,False,2026-03-06T07:45:15.464961
SGU,Star Group L.P.,50.1,⭐ AVERAGE,🟡 Average,50.0,50.0,50.3,50.0,50.0,35.0,32.3,False,up,,,0,-27.4,True,2,{'profit_margin_pct': 4.1},"{'revenue_growth_yoy': np.float64(-27.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(9.4), 'rs_6m': np.float64(8.0), 'rs_line_percentile': 32.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 24.9, 'debt_to_equity': 1.11, 'current_ratio': 0.73, 'operating_margin_pct': 9.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",13.04,428742880,Energy,Oil & Gas Refining & Marketing,0.2,1.7,False,13.75,-5.2,6.0,False,,,,,none,,27.83,113.4,25.92,98.8,9.4,1.23,5.67,37.9,0.74,5.6,True,-4.65,8.1,6.8,61.0,2026-05-06,False,False,2026-03-06T07:41:55.888272
LQR,LQR,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:43:37.811001
SAMG,Silvercrest Asset Management Gr,50.0,⚠️ WEAK,🔴 Weak,50.0,40.0,38.7,75.0,60.0,15.0,24.9,False,flat,,,0,-2.1,True,1,{'profit_margin_pct': 5.3},"{'revenue_growth_yoy': np.float64(-2.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(4.2), 'rs_6m': np.float64(-8.3), 'rs_line_percentile': 24.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 10.0, 'debt_to_equity': 0.23, 'current_ratio': 1.36, 'operating_margin_pct': 4.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 57.5}",15.24,128634360,Financial Services,Asset Management,1.7,2.8,False,18.19,-16.2,4.0,False,24.0,24.0,24.0,1.0,none,57.5,25.98,70.5,7.2,-52.8,11.15,1.77,5.45,112.5,0.83,4.34,True,-20.79,154.8,-35.1,0.0,2026-03-06,True,False,2026-03-06T07:45:32.273764
OBLG,OBLG,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:44:35.528918
TBRG,"TruBridge, Inc.",50.0,⚠️ WEAK,🔴 Weak,50.0,50.0,36.0,65.0,55.0,15.0,2.9,False,down,,,0,-5.2,True,2,{'profit_margin_pct': 1.0},"{'revenue_growth_yoy': np.float64(-5.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-18.9), 'rs_6m': np.float64(-12.0), 'rs_line_percentile': 2.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 2.0, 'debt_to_equity': 0.93, 'current_ratio': 1.91, 'operating_margin_pct': 9.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 20.1}",18.88,283419808,Healthcare,Health Information Services,6.6,6.2,False,32.0,-41.0,0.0,False,22.67,26.0,20.0,6.0,none,20.1,31.37,66.2,2.4,-87.3,11.29,2.13,,,,2.46,True,-0.69,1.8,,3.0,2026-03-09,True,False,2026-03-06T07:40:47.985185
MLAA,MLAA,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:41:53.795219
RPLRT,RPLRT,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:42:40.520186
TCI,Transcontinental Realty Investo,50.0,⭐ AVERAGE,🟡 Average,55.0,60.0,15.0,70.0,50.0,15.0,7.6,False,down,,,0,6.2,True,1,{'profit_margin_pct': 11.5},"{'revenue_growth_yoy': np.float64(6.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-20.7), 'rs_6m': np.float64(-30.0), 'rs_line_percentile': 7.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 0.7, 'debt_to_equity': 0.26, 'current_ratio': 3.79, 'operating_margin_pct': -10.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",35.65,307991680,Real Estate,Real Estate Services,0.7,4.8,False,59.65,-40.2,4.0,False,,,,,none,,,,6.5,-81.8,-31.77,-11.33,,,,3.59,True,-0.34,2.6,-29.8,,,False,False,2026-03-06T07:39:10.829549
EMBY,EMBY,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:38:22.171540
MRUS,MRUS,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:38:29.750124
PPTIN,PPTIN,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,2026-03-06T07:37:54.138227
TBBK,"The Bancorp, Inc.",50.0,⭐ AVERAGE,🟡 Average,60.0,40.0,24.0,75.0,60.0,15.0,8.6,False,down,,,0,-1.6,True,1,{'profit_margin_pct': 43.4},"{'revenue_growth_yoy': np.float64(-1.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-18.1), 'rs_6m': np.float64(-34.0), 'rs_line_percentile': 8.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 30.8, 'operating_margin_pct': 59.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 36.9}",54.78,2405807616,Financial Services,Banks - Regional,10.5,5.0,True,81.65,-32.9,3.0,False,75.0,76.0,74.0,2.0,none,36.9,,,58.55,6.9,,,,,,,True,-15.73,,5.9,48.0,2026-04-23,False,False,2026-03-06T07:47:16.707008
ALG,"Alamo Group, Inc.",49.8,⚠️ WEAK,🔴 Weak,50.0,50.0,26.7,70.0,65.0,15.0,14.8,False,flat,,,0,9.0,False,0,{'profit_margin_pct': 6.5},"{'revenue_growth_yoy': np.float64(9.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.8), 'rs_6m': np.float64(-23.1), 'rs_line_percentile': 14.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 9.6, 'debt_to_equity': 0.19, 'current_ratio': 4.57, 'operating_margin_pct': 6.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.9}",173.13,2097544064,Industrials,Farm & Heavy Construction Machinery,7.3,6.4,False,233.29,-25.8,1.0,False,209.25,225.0,190.0,4.0,buy,20.9,144.82,-16.4,96.4,-44.3,5.68,9.84,0.72,12.0,1.24,0.5,True,-0.15,11.7,-31.5,62.0,2026-05-07,False,False,2026-03-06T07:41:25.781766
IMA,"ImageneBio, Inc.",49.8,⚠️ WEAK,🔴 Weak,50.0,50.0,24.0,70.0,70.0,15.0,2.1,False,flat,,,0,,,0,{},{},"{'rs_3m': np.float64(-8.8), 'rs_6m': np.float64(-34.1), 'rs_line_percentile': 2.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'debt_to_equity': 0.02, 'current_ratio': 13.24, 'operating_margin_pct': -5761.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 164.9}",6.04,67537320,Healthcare,Biotechnology,,9.0,False,18.12,-66.7,0.0,False,16.0,30.0,2.0,2.0,buy,164.9,,,,,,,,,,,False,,-201.9,,,,False,False,2026-03-06T07:42:55.391453
OFLX,"Omega Flex, Inc.",49.5,⚠️ WEAK,🔴 Weak,55.0,30.0,38.7,85.0,50.0,15.0,19.1,False,up,,,0,-10.1,False,0,{'profit_margin_pct': 16.1},"{'revenue_growth_yoy': np.float64(-10.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(9.1), 'rs_6m': np.float64(-16.6), 'rs_line_percentile': 19.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 19.1, 'debt_to_equity': 0.06, 'current_ratio': 5.61, 'operating_margin_pct': 17.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",30.71,309996608,Industrials,Specialty Industrial Machinery,3.3,1.9,False,42.08,-27.0,2.0,False,,,,,none,,19.43,-36.7,15.9,-48.2,4.3,1.32,4.45,85.5,1.36,2.11,False,,75.8,-10.1,54.0,2026-04-29,False,False,2026-03-06T07:38:50.730891
SXC,"SunCoke Energy, Inc.",49.3,⚠️ WEAK,🔴 Weak,50.0,60.0,24.0,50.0,70.0,15.0,11.1,False,down,,,0,10.1,False,0,{'profit_margin_pct': -2.4},"{'revenue_growth_yoy': np.float64(10.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-7.4), 'rs_6m': np.float64(-20.4), 'rs_line_percentile': 11.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -5.8, 'debt_to_equity': 1.12, 'current_ratio': 2.11, 'operating_margin_pct': -1.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 51.5}",6.27,530852768,Basic Materials,Coking Coal,7.0,4.9,False,9.82,-36.2,0.0,False,9.5,10.0,9.0,2.0,buy,51.5,5.22,-16.7,,,5.65,0.35,7.66,64.0,0.48,4.17,False,,-1.6,,54.0,2026-04-29,False,False,2026-03-06T07:44:24.055522
LYFT,"Lyft, Inc.",49.2,⚠️ WEAK,🔴 Weak,60.0,50.0,15.0,65.0,60.0,15.0,1.1,False,down,,,0,9.8,False,0,{'profit_margin_pct': 45.0},"{'revenue_growth_yoy': np.float64(9.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-40.9), 'rs_6m': np.float64(-27.1), 'rs_line_percentile': 1.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 49.7}",13.18,5263478272,Technology,Software - Application,17.1,3.6,True,25.54,-48.4,3.0,False,19.73,31.0,13.0,37.0,hold,49.7,126.77,861.8,204.3,1450.1,22.61,2.99,,,,,True,-9.5,-1.6,1804.6,62.0,2026-05-07,False,False,2026-03-06T07:44:05.451202
UPXI,"Upexi, Inc.",49.2,⚠️ WEAK,🔴 Weak,50.0,80.0,15.0,35.0,60.0,15.0,2.1,False,down,,,0,154.8,False,0,{},"{'revenue_growth_yoy': np.float64(154.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-66.9), 'rs_6m': np.float64(-90.4), 'rs_line_percentile': 2.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -468.5, 'debt_to_equity': 4.38, 'current_ratio': 2.2, 'operating_margin_pct': -2160.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 419.6}",0.9623,66730072,Communication Services,Internet Content & Information,18.4,3.1,True,22.57,-95.7,1.0,False,5.0,8.0,2.0,2.0,none,419.6,,,,,-324.01,-3.12,,,,,False,,18.5,,69.0,2026-05-14,False,False,2026-03-06T07:38:14.330083
ANVS,"Annovis Bio, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,50.0,38.6,45.0,70.0,35.0,26.0,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-46.6), 'rs_6m': np.float64(3.2), 'rs_line_percentile': 26.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -246.1, 'current_ratio': 4.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 370.4}",2.48,65727164,Healthcare,Biotechnology,11.9,6.0,True,5.5,-54.9,4.0,False,11.67,17.0,8.0,3.0,strong_buy,370.4,,,,,-23.76,-0.59,,,,,False,,,,,,False,False,2026-03-06T07:40:27.057530
SGRP,"SPAR Group, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,70.0,24.0,45.0,50.0,15.0,1.0,False,flat,,,0,25.3,False,0,{'profit_margin_pct': -9.5},"{'revenue_growth_yoy': np.float64(25.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-13.4), 'rs_6m': np.float64(-40.9), 'rs_line_percentile': 1.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': -58.0, 'debt_to_equity': 1.58, 'current_ratio': 1.2, 'operating_margin_pct': -12.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.7683,18400778,Industrials,Specialty Business Services,0.2,1.0,False,1.6,-52.0,0.0,False,,,,,none,,,,,,-7.78,-0.06,,,,,False,,-7.8,,,,False,False,2026-03-06T07:42:26.908003
KITT,"Nauticus Robotics, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,80.0,15.0,40.0,50.0,15.0,0.3,False,down,,,0,319.5,False,0,{},"{'revenue_growth_yoy': np.float64(319.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-51.8), 'rs_6m': np.float64(-89.9), 'rs_line_percentile': 0.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.21, 'operating_margin_pct': -297.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.7495,4274924,Industrials,Aerospace & Defense,20.8,0.5,True,12.51,-94.0,0.0,False,,,,,none,,,,,,-183.62,-1.38,,,,,False,,-89.7,,25.0,2026-03-31,False,False,2026-03-06T07:46:17.094131
UNFI,"United Natural Foods, Inc.",49.0,⚠️ WEAK,🔴 Weak,50.0,40.0,72.3,30.0,50.0,60.0,68.3,False,up,,,0,-3.9,True,1,{'profit_margin_pct': -0.3},"{'revenue_growth_yoy': np.float64(-3.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(13.6), 'rs_6m': np.float64(25.3), 'rs_line_percentile': 68.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -6.2, 'debt_to_equity': 2.24, 'current_ratio': 1.38, 'operating_margin_pct': 0.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 8.7}",37.83,2305050624,Consumer Defensive,Food Distribution,7.4,4.5,False,43.29,-12.6,7.0,True,41.12,52.0,35.0,8.0,none,8.7,116.67,208.4,,,20.96,7.93,,,,,False,,-0.0,,4.0,2026-03-10,True,False,2026-03-06T07:42:39.130536
ALT,"Altimmune, Inc.",48.9,⚠️ WEAK,🔴 Weak,50.0,50.0,27.0,60.0,70.0,15.0,0.1,False,down,,,0,0.0,False,0,{},"{'revenue_growth_yoy': np.float64(0.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-31.3), 'rs_6m': np.float64(-7.1), 'rs_line_percentile': 0.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -52.6, 'debt_to_equity': 0.09, 'current_ratio': 17.18, 'operating_margin_pct': -417180.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 404.0}",3.505,438936480,Healthcare,Biotechnology,20.2,5.0,True,7.73,-54.7,1.0,False,17.67,28.0,1.0,9.0,buy,404.0,,,,,-8.58,-0.3,,,,,False,,-110.2,,,,False,False,2026-03-06T07:40:10.983955
CGEH,Capstone Green Energy Holdings ,48.9,⚠️ WEAK,🔴 Weak,50.0,30.0,83.0,25.0,60.0,80.0,77.8,False,flat,,,0,-1.1,False,0,{'profit_margin_pct': 1.1},"{'revenue_growth_yoy': np.float64(-1.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(51.7), 'rs_6m': np.float64(94.1), 'rs_line_percentile': 77.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'debt_to_equity': 4.32, 'current_ratio': 0.69, 'operating_margin_pct': 9.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 91.2}",5.23,122828200,Industrials,Specialty Industrial Machinery,,,False,6.67,-21.6,7.0,True,10.0,10.0,10.0,1.0,none,91.2,13.07,149.9,,,5.77,0.31,,,,,True,-0.17,1.3,,,,False,False,2026-03-06T07:38:38.107709
AZTA,"Azenta, Inc.",48.8,⚠️ WEAK,🔴 Weak,50.0,50.0,15.0,75.0,70.0,15.0,0.7,False,down,,,0,3.6,False,0,{'profit_margin_pct': -10.1},"{'revenue_growth_yoy': np.float64(3.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-30.3), 'rs_6m': np.float64(-21.6), 'rs_line_percentile': 0.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 1.5, 'debt_to_equity': 0.03, 'current_ratio': 2.92, 'operating_margin_pct': -4.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 56.0}",24.79,1141865344,Healthcare,Medical Instruments & Supplies,17.3,5.7,True,45.26,-45.2,3.0,False,38.67,45.0,30.0,6.0,buy,56.0,34.67,39.9,5.8,-76.6,9.5,2.36,,,,0.83,False,,-6.2,,61.0,2026-05-06,False,False,2026-03-06T07:44:43.429272
IT,"Gartner, Inc.",48.8,⚠️ WEAK,🔴 Weak,55.0,70.0,15.0,45.0,50.0,15.0,6.0,False,down,,,0,14.2,True,1,{'profit_margin_pct': 11.2},"{'revenue_growth_yoy': np.float64(14.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-26.2), 'rs_6m': np.float64(-33.3), 'rs_line_percentile': 6.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 86.9, 'debt_to_equity': 10.47, 'current_ratio': 1.0, 'operating_margin_pct': 19.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 11.4}",170.98,12323749888,Technology,Information Technology Services,11.2,3.5,True,485.33,-64.8,0.0,False,190.46,255.0,150.0,13.0,none,11.4,192.74,12.7,96.4,-43.6,7.49,13.1,,,,,True,-16.16,8.7,-17.1,60.0,2026-05-05,False,False,2026-03-06T07:43:54.621802
IOR,Income Opportunity Realty Inves,48.5,⚠️ WEAK,🔴 Weak,50.0,50.0,38.7,55.0,50.0,15.0,22.6,False,up,,,0,-7.9,True,2,{},"{'revenue_growth_yoy': np.float64(-7.9), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(6.0), 'rs_6m': np.float64(-1.7), 'rs_line_percentile': 22.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 3.4, 'current_ratio': 28468.25}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",18.9,76850760,Financial Services,Mortgage Finance,0.0,1.4,False,19.69,-4.0,4.0,False,,,,,none,,,,10.1,-46.6,-5.79,-1.09,,,,6.08,False,,,-7.0,,,False,False,2026-03-06T07:40:00.392843
