ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
DPZ,0.0,,,,3.1,Domino's Pizza Inc,56.5,Consumer Cyclical,Restaurants,60.0,60.0,36.0,65.0,65.0,332.97,11015225344.0,15.0,14.1,False,up,-2.6,True,1.0,4.1,True,1.0,11.2,3.3,True,486.68,-31.6,0.0,False,"{'current_ratio': 1.54, 'operating_margin_pct': 19.1}","{'eps_growth_yoy': -2.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.9}",386.74,522.0,270.0,27.0,buy,16.1,277.55,-16.6,176.5,-47.0,4.83,16.07,2.39,42.3,1.25,True,-3.53,4.9,4.8,,,False,False,8.0,STRONG,6.05,107.8,2.35,,,,,,2.0,0.0,0.9,16.9,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 48% up volume)",MEDIUM_FLOAT,30.4,40.0,17.9,15.0,False,up,14.1,2.0,True,1.0,True,1.0,5.0,25.0,29.0,17.2,Bottom 25%,13.5,-3.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,31.255000000000003,0.0,3.0,3.0,3.0,1.0,-1.05,-3.11,0.0,2.0,-1.5,2.01,2.0,10.0,17.0,0,,-8,RELIABLE/AVOID (-8),,0.0,48,0.0307,BAJA,0.0,-16.6,47.9,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
FICO,0.0,,,,50.0,Fair Isaac Corporation,76.7,Technology,Software - Application,100.0,90.0,36.0,70.0,65.0,1237.37,28695732224.0,15.0,18.6,False,up,45.5,True,2.0,28.9,True,2.0,11.4,7.5,True,1998.01,-38.1,0.0,False,"{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'eps_growth_yoy': 45.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}",1534.55,2400.0,707.0,20.0,buy,24.0,1335.91,8.0,946.5,-23.5,2.55,31.5,,,0.09,True,-6.31,7.2,69.0,2.0,2026-07-29,True,False,7.0,NEUTRAL,2.91,996.8,0.33,,,,,,5.0,0.0,,23.0,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",LOW_FLOAT,22.5,40.0,32.9,15.0,False,up,18.6,2.0,True,2.0,True,2.0,8.0,24.0,29.0,20.7,Bottom 25%,13.9,-3.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,33.68,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,52.0,0,,-5,MIXED/AVOID (-5),WATCH,9.0,48,,,0.1699999999999999,8.0,31.8,MEDIA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
MSCI,0.0,,,,50.7,MSCI Inc.,56.2,Financial Services,Financial Data & Stock Exchanges,75.0,50.0,36.0,50.0,65.0,550.79,40042430464.0,15.0,6.3,False,down,5.1,False,0.0,9.3,False,0.0,2.0,1.8,False,644.77,-14.6,0.0,False,"{'current_ratio': 0.89, 'operating_margin_pct': 56.3}","{'eps_growth_yoy': 5.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.7}",692.06,760.0,570.0,17.0,strong_buy,25.6,473.77,-14.0,358.48,-34.9,2.98,16.43,1.48,42.1,1.01,True,-6.78,7.2,19.6,85.0,2026-10-20,False,False,8.0,STRONG,3.69,851.3,1.25,,,,,,0.0,0.0,15.2,16.9,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.0x ratio, 48% up volume)",HIGH_FLOAT,68.8,40.0,32.1,15.0,False,down,6.3,0.0,False,0.0,False,0.0,0.0,17.0,29.0,44.8,Bajo 50%,27.7,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,29.765,0.0,0.0,0.0,3.0,5.0,-1.61,0.23,2.0,2.0,-1.5,3.2,0.0,10.0,37.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,45,0.5066,ALTA,7.120000000000001,-14.0,50.0,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
BRK-B,0.0,,,,19.6,Berkshire Hathaway Inc. New,71.5,Financial Services,Insurance - Diversified,100.0,60.0,44.0,85.0,50.0,494.93,1067491590144.0,35.0,25.5,False,flat,119.6,False,0.0,10.5,False,0.0,1.0,2.3,False,516.85,-4.2,0.0,False,"{'roe_pct': 10.5, 'debt_to_equity': 0.18, 'current_ratio': 2.88, 'operating_margin_pct': 14.4}","{'eps_growth_yoy': 119.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.3}",520.33,570.0,481.0,3.0,none,5.1,1856.94,275.2,1008.3,103.7,5.74,43.79,,,,True,-0.02,14.4,59.8,5.0,2026-08-01,True,False,4.0,NEUTRAL,,,0.19,,,,,,0.0,0.0,5.9,21.4,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MICRO_FLOAT,1.2,47.0,27.3,35.0,False,flat,25.5,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,25.5,0.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,37.57999999999999,0.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.64,-3.0,0.0,,0,,0,UNRELIABLE/INSUFFICIENT (0),BEST,5.0,42,0.1962,BAJA,14.65,103.7,-184.4,,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
MA,0.0,,,,24.9,Mastercard Incorporated,57.8,Financial Services,Credit Services,75.0,50.0,44.0,50.0,65.0,539.66,476834856960.0,35.0,29.9,False,up,4.9,False,0.0,3.3,False,0.0,1.0,2.3,False,601.77,-10.3,0.0,False,"{'roe_pct': 232.1, 'debt_to_equity': 2.82, 'current_ratio': 0.98, 'operating_margin_pct': 60.8}","{'eps_growth_yoy': 4.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 45.9}",644.05,735.0,550.0,38.0,strong_buy,19.3,564.24,4.6,366.12,-32.2,3.39,18.41,0.66,18.2,0.54,True,-2.77,27.7,21.2,3.0,2026-07-30,True,False,9.0,STRONG,3.96,622.8,1.12,BEARISH,999.0,60.0,0.0,2.0,0.0,0.0,7.5,17.3,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,875.8,43.0,24.8,35.0,False,up,29.9,2.0,False,0.0,False,0.0,0.0,8.0,29.0,75.9,Top 25%,35.7,3.0,0.0,3.0,-5.0,-8.0,0.0,0.0,0.0,False,2/3,45.365,0.0,3.0,0.0,3.0,5.0,0.03,-0.13,0.0,0.0,0.0,2.41,2.0,10.0,33.0,0,,8,RELIABLE/BUY (+8),CAUTION,-5.0,48,0.2487,BAJA,7.279999999999999,4.6,33.1,MEDIA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
VRSK,0.0,,,,27.5,"Verisk Analytics, Inc.",55.0,Industrials,Consulting Services,65.0,50.0,36.0,65.0,60.0,201.34,26379937792.0,15.0,20.1,False,up,-7.5,True,1.0,1.3,False,0.0,5.6,2.0,False,300.94,-33.1,0.0,False,"{'current_ratio': 1.02, 'operating_margin_pct': 45.0}","{'eps_growth_yoy': -7.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.3}",225.06,275.0,185.0,17.0,buy,11.8,114.49,-43.1,65.6,-67.4,3.58,7.21,0.99,28.2,0.63,True,-7.77,7.7,3.4,2.0,2026-07-29,True,False,7.0,NEUTRAL,4.4,113.1,4.84,,,,,,0.0,0.0,8.2,16.5,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",HIGH_FLOAT,130.6,47.0,24.8,15.0,False,up,20.1,2.0,True,1.0,False,0.0,2.0,9.0,29.0,72.4,Medio,35.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,27.575000000000003,0.0,3.0,0.0,3.0,1.0,1.27,2.08,1.0,0.0,1.5,1.48,2.0,5.0,40.0,0,,-8,RELIABLE/AVOID (-8),BEST,8.0,48,0.2745,BAJA,0.0,-43.1,67.0,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ORLY,0.0,,,,16.6,"O'Reilly Automotive, Inc.",53.5,Consumer Cyclical,Auto Parts,60.0,60.0,36.0,45.0,65.0,87.4,72429699072.0,15.0,12.3,False,down,-9.6,True,1.0,0.8,True,1.0,2.8,2.5,False,108.72,-19.6,0.0,False,"{'current_ratio': 0.76, 'operating_margin_pct': 18.5}","{'eps_growth_yoy': -9.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 14.3}",109.38,120.0,89.0,24.0,buy,25.1,40.42,-53.8,49.43,-43.4,1.84,1.61,,,,True,-3.4,14.9,16.1,2.0,2026-07-29,True,False,7.0,NEUTRAL,4.3,40.2,1.5,,,,,,0.0,0.0,5.0,16.1,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,821.0,45.0,21.0,15.0,False,down,12.3,0.0,True,1.0,True,1.0,5.0,28.0,29.0,6.9,Bottom 25%,7.4,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,27.230000000000004,0.0,0.0,0.0,3.0,5.0,-0.38,-0.79,0.0,0.0,0.0,3.14,0.0,5.0,81.0,0,,-8,RELIABLE/AVOID (-8),WATCH,3.0,46,0.1661,BAJA,0.0,-43.4,73.7,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
RACE,0.0,,,,12.1,Ferrari N.V.,66.2,Consumer Cyclical,Auto Manufacturers,75.0,70.0,36.0,90.0,55.0,360.14,63325073408.0,15.0,13.6,False,up,-2.7,True,2.0,3.4,True,2.0,2.9,6.7,False,515.0,-30.1,0.0,False,"{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'eps_growth_yoy': -2.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}",445.55,524.75,392.09,14.0,none,23.7,82.5,-77.1,102.6,-71.5,1.56,5.61,1.17,33.2,0.67,True,-0.93,55.1,0.7,3.0,2026-07-30,True,False,9.0,STRONG,3.24,38.5,22.55,,,,,,5.0,0.0,3.6,19.9,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.4x ratio, 54% up volume)",HIGH_FLOAT,174.1,40.0,23.5,15.0,False,up,13.6,2.0,True,2.0,True,2.0,8.0,,29.0,,Sin datos suficientes,13.6,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,27.085,0.0,0.0,0.0,3.0,1.0,-0.27,2.25,2.0,0.0,0.0,2.96,2.0,10.0,106.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,41,0.1209,BAJA,0.0,-71.5,98.0,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ECL,0.0,,,,50.0,Ecolab Inc.,50.2,Basic Materials,Specialty Chemicals,50.0,50.0,36.0,60.0,65.0,268.75,75636326400.0,15.0,22.1,False,up,-17.5,False,0.0,1.0,False,0.0,1.3,2.1,False,309.27,-13.1,0.0,False,"{'roe_pct': 22.4, 'debt_to_equity': 0.92, 'current_ratio': 0.99, 'operating_margin_pct': 16.9}","{'eps_growth_yoy': -17.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 12.8}",319.43,345.0,275.0,21.0,buy,18.9,101.51,-62.2,73.9,-72.5,2.1,5.64,1.11,37.4,1.06,True,-1.29,9.3,7.8,1.0,2026-07-28,True,False,6.0,NEUTRAL,3.38,52.2,3.68,BULLISH,0.0,50.0,2.0,0.0,5.0,0.0,,15.1,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,280.8,43.0,21.5,15.0,False,up,22.1,2.0,False,0.0,False,0.0,0.0,15.0,29.0,51.7,Medio,30.3,0.0,0.0,3.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,26.08,0.0,0.0,0.0,3.0,3.0,0.0,0.65,0.0,0.0,0.0,2.36,2.0,2.0,93.0,0,,-8,RELIABLE/AVOID (-8),,0.0,39,,,6.52,-62.2,86.2,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CNI,0.0,,,,50.0,Canadian National Railway Compa,58.0,Industrials,Railroads,55.0,50.0,70.0,60.0,60.0,129.48,78322442240.0,100.0,100.0,True,up,-2.2,False,0.0,2.5,False,0.0,,2.0,False,131.55,-1.6,1.0,False,"{'roe_pct': 22.0, 'debt_to_equity': 1.04, 'current_ratio': 0.87, 'operating_margin_pct': 40.3}","{'eps_growth_yoy': -2.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 26.9}",137.02,150.87,112.9,13.0,buy,5.8,99.45,-23.2,56.41,-56.4,3.86,5.0,2.01,46.3,2.04,True,-3.63,7.8,7.1,95.0,2026-10-30,False,False,7.0,NEUTRAL,7.13,14.5,2.0,NEUTRAL,0.81,80.0,3.0,3.0,15.0,0.0,,17.4,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,95,"Strong institutional buying (2.4x ratio, 67% up volume)",MEGA_FLOAT,603.2,43.0,24.9,100.0,True,up,100.0,10.0,False,0.0,False,0.0,0.0,1.0,29.0,100.0,Top 10%,90.6,5.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,28.5,0.0,3.0,3.0,3.0,3.0,5.2,15.17,6.0,0.0,3.0,0.72,-3.0,5.0,62.0,0,,-5,MIXED/AVOID (-5),CAUTION,-3.0,38,,,13.3,-23.2,45.6,ALTA,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-1.6% from high) - poor entry point,-1.6,NEUTRAL,BUY,False,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
TNE.AX,0.0,,,,47.5,TECH ONE FPO [TNE],60.8,Technology,Software - Application,60.0,50.0,50.0,95.0,60.0,28.68,9388930048.0,,,,,,,0.0,,,0.0,,,False,41.44,-30.8,2.0,False,"{'roe_pct': 33.5, 'debt_to_equity': 0.12, 'current_ratio': 1.12, 'operating_margin_pct': 27.1}",{'profit_margin_pct': 22.4},31.16,34.25,22.0,16.0,buy,8.6,7.85,-72.6,4.3,-85.0,1.62,0.46,1.03,62.2,0.98,,,,4.4,112.0,2026-11-17,False,False,3.0,NEUTRAL,2.14,162.9,7.51,,,,,,0.0,0.0,14.2,18.2,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEGA_FLOAT,275.3,50.0,32.5,,,,,0.0,,0.0,,0.0,0.0,24.0,29.0,20.7,Bottom 25%,13.9,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,28.295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,76.0,0,,-5,MIXED/AVOID (-5),WATCH,-3.0,6,0.475,ALTA,0.0,-72.6,87.4,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.068,False,-29.9,42.78,,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
HESAY,0.0,,,,50.0,Hermes International SA,58.5,Consumer Cyclical,Luxury Goods,60.0,50.0,36.0,95.0,65.0,186.46,195297853440.0,15.0,4.4,False,flat,,,0.0,,,0.0,,,False,278.72,-33.1,0.0,False,"{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}",{'profit_margin_pct': 28.3},242.0,265.0,215.0,3.0,strong_buy,29.8,56.75,-69.6,49.2,-73.6,2.07,3.86,1.13,31.3,0.61,,,,1.8,2.0,2026-07-29,True,False,8.0,STRONG,3.68,37.5,17.48,,,,,,0.0,0.0,,17.6,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,343.0,43.0,25.1,15.0,False,flat,4.4,0.0,,0.0,,0.0,0.0,,29.0,,Sin datos suficientes,4.4,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,33.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,10.0,97.0,0,,0,UNRELIABLE/INSUFFICIENT (0),WATCH,3.0,48,,,0.0,-69.6,101.4,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ERIE,0.0,,,,18.6,Erie Indemnity Company,53.7,Financial Services,Insurance Brokers,60.0,40.0,36.0,90.0,50.0,223.55,11689400320.0,15.0,6.2,False,flat,-13.9,True,1.0,-4.5,True,1.0,11.8,10.8,True,380.67,-41.3,0.0,False,"{'roe_pct': 25.9, 'debt_to_equity': 0.02, 'current_ratio': 1.29, 'operating_margin_pct': 16.9}","{'eps_growth_yoy': -13.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 14.0}",,,,,none,,181.07,-19.0,109.3,-51.1,3.83,9.69,2.62,51.8,1.8,False,,,4.3,3.0,2026-07-30,True,False,4.0,NEUTRAL,,,1.83,,,,,,3.0,0.0,5.6,16.1,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEDIUM_FLOAT,25.1,42.0,21.7,15.0,False,flat,6.2,0.0,True,1.0,True,1.0,5.0,21.0,29.0,31.0,Bajo 50%,22.2,0.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,32.9485,0.0,3.0,3.0,0.0,1.0,,,,,0.0,,0.0,0.0,,0,,0,UNRELIABLE/INSUFFICIENT (0),,0.0,12,0.1862,BAJA,0.0,-35.0,,,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
JNJ,0.0,,,,50.0,Johnson & Johnson,74.7,Healthcare,Drug Manufacturers - General,95.0,60.0,62.0,85.0,60.0,263.4,634767278080.0,80.0,75.1,False,up,7.4,True,2.0,5.5,True,1.0,1.3,3.0,False,269.43,-2.2,1.0,False,"{'roe_pct': 25.7, 'debt_to_equity': 0.58, 'current_ratio': 1.09, 'operating_margin_pct': 29.2}","{'eps_growth_yoy': 7.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.5}",270.59,305.0,190.0,22.0,buy,2.7,103.1,-60.9,86.1,-67.3,2.66,7.01,2.03,60.8,2.77,True,-1.27,25.9,-0.9,78.0,2026-10-13,False,False,4.0,NEUTRAL,5.06,136.0,,,,,,,13.0,0.0,,22.4,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",MEGA_FLOAT,2405.9,43.0,32.0,80.0,False,up,75.1,5.0,True,2.0,True,1.0,8.0,,29.0,,Sin datos suficientes,75.1,0.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,23.879999999999995,0.0,0.0,3.0,3.0,0.0,0.24,5.16,3.0,0.0,0.0,0.34,-3.0,0.0,22.0,0,,-8,RELIABLE/AVOID (-8),,0.0,41,,,14.97,-60.9,66.8,ALTA,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-2.2% from high) - poor entry point,-2.2,NEUTRAL,BUY,False,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
AJG,0.0,,,,29.9,Arthur J. Gallagher & Co.,80.3,Financial Services,Insurance Brokers,100.0,100.0,44.0,70.0,60.0,247.77,63662522368.0,35.0,29.5,False,up,124.7,True,1.0,47.7,True,2.0,3.1,4.2,False,315.0,-21.3,0.0,False,"{'roe_pct': 7.0, 'debt_to_equity': 0.56, 'current_ratio': 1.06, 'operating_margin_pct': 28.4}","{'eps_growth_yoy': 124.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 11.4}",281.39,388.0,225.0,18.0,buy,13.6,106.23,-57.1,99.95,-59.7,1.7,4.2,1.13,42.9,1.01,True,-0.49,4.2,16.2,3.0,2026-07-30,True,False,6.0,NEUTRAL,3.32,77.9,1.03,,,,,,0.0,0.0,9.0,24.1,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,254.1,43.0,33.1,35.0,False,up,29.5,2.0,True,1.0,True,2.0,5.0,21.0,29.0,31.0,Bajo 50%,22.2,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,5.0,False,2/3,26.414999999999992,0.0,0.0,0.0,3.0,5.0,0.0,6.29,5.0,0.0,0.0,1.7,2.0,2.0,84.0,0,,-5,MIXED/AVOID (-5),WATCH,-3.0,48,0.2993,BAJA,0.5299999999999994,-57.1,72.0,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
LIN,0.0,,,,25.0,Linde plc,64.5,Basic Materials,Specialty Chemicals,85.0,50.0,54.0,65.0,60.0,512.28,236851281920.0,60.0,52.7,False,flat,5.2,True,1.0,3.4,False,0.0,1.4,2.7,False,548.2,-6.6,0.0,False,"{'roe_pct': 18.2, 'debt_to_equity': 0.66, 'current_ratio': 0.83, 'operating_margin_pct': 28.5}","{'eps_growth_yoy': 5.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.4}",548.8,622.0,400.0,25.0,buy,7.1,229.64,-55.2,201.8,-60.6,1.98,10.15,1.25,40.5,1.3,True,-1.81,20.6,13.4,4.0,2026-07-31,True,False,5.0,NEUTRAL,3.59,31.9,1.95,BULLISH,0.0,60.0,1.0,0.0,5.0,0.0,7.5,19.3,2026-07-27 07:43:50,2026-07-27,UNKNOWN,CAUTION,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 37% up volume)",MEGA_FLOAT,461.0,50.0,26.8,60.0,False,flat,52.7,0.0,True,1.0,False,0.0,2.0,15.0,29.0,51.7,Medio,30.3,0.0,0.0,3.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,26.05,0.0,0.0,0.0,3.0,3.0,0.04,0.51,0.0,0.0,0.0,0.89,-3.0,0.0,109.0,0,,-5,MIXED/AVOID (-5),,0.0,47,0.2499,BAJA,7.95,-55.2,65.0,ALTA,⚪ WEAK,🔴 Weak,,,,,,,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
