ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
BATRA,"Atlanta Braves Holdings, Inc. -",52.1,⭐ AVERAGE,🟡 Average,50.0,70.0,50.3,30.0,50.0,35.0,47.3,False,up,,,0,29.8,False,0,{'profit_margin_pct': -3.2},"{'revenue_growth_yoy': np.float64(29.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(15.5), 'rs_6m': np.float64(-0.2), 'rs_line_percentile': 47.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -4.3, 'debt_to_equity': 1.57, 'current_ratio': 0.42, 'operating_margin_pct': -29.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",48.84,3121603072,Communication Services,Entertainment,5.0,4.8,False,50.5,-3.3,4.0,False,,,,,none,,29.46,-39.7,,,0.36,1.1,,,,,False,,0.5,,62.0,2026-05-11,False,False,7.0,NEUTRAL,0.58,2.6,,2026-03-10T07:46:35.022900
STKL,"SunOpta, Inc.",52.1,⭐ AVERAGE,🟡 Average,50.0,50.0,63.0,40.0,60.0,60.0,73.6,False,up,,,0,8.7,False,0,{'profit_margin_pct': 1.9},"{'revenue_growth_yoy': np.float64(8.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(79.7), 'rs_6m': np.float64(-5.3), 'rs_line_percentile': 73.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 9.0, 'debt_to_equity': 2.0, 'current_ratio': 1.18, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.6}",6.46,764596352,Consumer Defensive,Beverages - Non-Alcoholic,2.6,0.6,False,6.94,-6.9,6.0,False,7.4,8.0,6.5,5.0,buy,14.6,,,1.3,-79.9,-0.83,-0.05,,,,,False,,1.7,,64.0,2026-05-13,False,False,9.0,STRONG,3.43,8.3,,2026-03-10T07:51:29.059440
STAA,STAAR Surgical Company,52.0,⭐ AVERAGE,🟡 Average,50.0,80.0,15.0,60.0,50.0,15.0,16.2,False,down,,,0,35.7,False,0,{'profit_margin_pct': -33.6},"{'revenue_growth_yoy': np.float64(35.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-27.0), 'rs_6m': np.float64(-39.0), 'rs_line_percentile': 16.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -21.7, 'debt_to_equity': 0.11, 'current_ratio': 4.55, 'operating_margin_pct': -18.9}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 4.0}",18.32,907073536,Healthcare,Medical Instruments & Supplies,20.3,4.4,True,30.81,-40.5,1.0,False,19.05,23.0,13.0,10.0,hold,4.0,8.03,-56.2,,,1.61,0.3,,,,,True,-0.88,-24.0,,57.0,2026-05-06,False,False,2.0,WEAK,-6.06,-13.3,0.61,2026-03-10T07:42:55.941472
MNPR,Monopar Therapeutics Inc.,51.9,⭐ AVERAGE,🟡 Average,50.0,50.0,47.0,60.0,60.0,35.0,35.6,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-27.0), 'rs_6m': np.float64(34.9), 'rs_line_percentile': 35.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -26.5, 'debt_to_equity': 0.0, 'current_ratio': 56.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 92.9}",58.07,388057664,Healthcare,Biotechnology,60.2,4.9,True,105.0,-44.7,3.0,False,112.0,130.0,93.0,14.0,none,92.9,,,,,-2.18,-1.26,,,,,False,,-4230.2,,14.0,2026-03-24,False,True,3.0,NEUTRAL,-6.61,-29.4,,2026-03-10T07:47:17.097711
PETV,PetVivo Holdings Inc.,51.9,⭐ AVERAGE,🟡 Average,50.0,70.0,27.0,60.0,50.0,15.0,22.8,False,down,,,0,27.3,False,0,{},"{'revenue_growth_yoy': np.float64(27.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-26.9), 'rs_6m': np.float64(-9.0), 'rs_line_percentile': 22.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -739.9, 'debt_to_equity': 0.02, 'current_ratio': 1.4, 'operating_margin_pct': -766.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.792,27733796,Healthcare,Medical Devices,1.0,4.5,False,1.69,-53.1,3.0,False,,,,,none,,,,,,-12.47,-0.1,,,,,False,,-6.1,,111.0,2026-06-29,False,False,4.0,NEUTRAL,-29.09,-266.1,,2026-03-10T07:40:23.062357
MDLN,Medline Inc.,51.8,⭐ AVERAGE,🟡 Average,50.0,50.0,44.0,60.0,65.0,35.0,45.5,False,flat,,,0,,,0,{'profit_margin_pct': 4.1},{},"{'rs_line_percentile': 45.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 6.5, 'debt_to_equity': 0.67, 'current_ratio': 4.29, 'operating_margin_pct': 5.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.5}",43.41,35233619968,Healthcare,Medical Instruments & Supplies,2.5,2.6,False,50.876,-14.7,,,53.19,60.0,42.0,26.0,buy,22.5,41.34,-4.8,42.9,-1.2,2.25,0.97,,,,,True,-5.59,2.2,1254.7,64.0,2026-05-13,False,False,,,3.76,15.9,0.02,2026-03-10T07:40:06.856939
TCI,Transcontinental Realty Investo,51.8,⭐ AVERAGE,🟡 Average,55.0,60.0,24.0,70.0,50.0,15.0,12.8,False,down,,,0,6.2,True,1,{'profit_margin_pct': 11.5},"{'revenue_growth_yoy': np.float64(6.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-15.3), 'rs_6m': np.float64(-26.2), 'rs_line_percentile': 12.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 0.7, 'debt_to_equity': 0.26, 'current_ratio': 3.79, 'operating_margin_pct': -10.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",36.83,318186048,Real Estate,Real Estate Services,0.7,4.8,False,59.65,-38.3,4.0,False,,,,,none,,,,6.5,-82.4,-30.75,-11.33,,,,3.59,True,-0.33,2.6,-29.8,,,False,False,4.0,NEUTRAL,2.96,,,2026-03-10T07:41:57.241765
NSC,Norfolk Southern Corporation,51.6,⭐ AVERAGE,🟡 Average,60.0,30.0,60.3,60.0,50.0,60.0,72.9,False,up,,,0,-0.6,False,0,{'profit_margin_pct': 23.6},"{'revenue_growth_yoy': np.float64(-0.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.6), 'rs_6m': np.float64(5.1), 'rs_line_percentile': 72.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 19.2, 'debt_to_equity': 1.15, 'current_ratio': 0.85, 'operating_margin_pct': 31.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 3.9}",302.43,67917316096,Industrials,Railroads,4.6,8.6,False,319.94,-5.5,8.0,True,314.21,350.0,290.0,19.0,hold,3.9,95.17,-68.5,127.6,-57.8,2.14,6.47,1.79,42.3,5.4,2.02,True,-0.79,5.6,-4.6,44.0,2026-04-23,False,False,6.0,NEUTRAL,5.29,12.2,,2026-03-10T07:46:48.828410
ONMD,OneMedNet Corp,51.5,⭐ AVERAGE,🟡 Average,50.0,90.0,15.0,40.0,50.0,15.0,11.1,False,down,,,0,580.8,True,1,{},"{'revenue_growth_yoy': np.float64(580.8), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-60.1), 'rs_6m': np.float64(-23.4), 'rs_line_percentile': 11.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 0.29, 'operating_margin_pct': -1262.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.6918,35390460,Healthcare,Health Information Services,1.1,0.9,False,4.22,-83.6,3.0,False,,,,,none,,3.32,379.9,,,13.75,0.1,,,,,True,-0.28,-22.6,,,,False,False,4.0,NEUTRAL,-28.09,-9240.7,,2026-03-10T07:43:31.790850
EGBN,"Eagle Bancorp, Inc.",51.3,⭐ AVERAGE,🟡 Average,50.0,30.0,80.3,45.0,60.0,80.0,78.2,False,up,,,0,-5.6,False,0,{},"{'revenue_growth_yoy': np.float64(-5.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(19.9), 'rs_6m': np.float64(21.0), 'rs_line_percentile': 78.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -10.2, 'operating_margin_pct': 19.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.6}",24.98,758673472,Financial Services,Banks - Regional,10.7,5.9,True,29.26,-14.6,8.0,True,27.62,31.5,25.0,4.0,buy,10.6,,,,,,,1.4,53.6,0.35,4.86,False,,,-20.3,43.0,2026-04-22,False,False,4.0,NEUTRAL,,,,2026-03-10T07:48:31.279469
VTSI,"VirTra, Inc.",51.3,⭐ AVERAGE,🟡 Average,50.0,60.0,24.0,70.0,60.0,15.0,5.6,False,flat,,,0,13.9,False,0,{'profit_margin_pct': 0.7},"{'revenue_growth_yoy': np.float64(13.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-14.0), 'rs_6m': np.float64(-30.4), 'rs_line_percentile': 5.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 0.3, 'debt_to_equity': 0.17, 'current_ratio': 4.4, 'operating_margin_pct': -8.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 93.7}",4.26,48140588,Technology,Software - Application,0.6,1.6,False,7.47,-43.0,0.0,False,8.25,9.5,7.0,2.0,none,93.7,5.35,25.6,,,8.53,0.36,,,,,False,,1.4,,16.0,2026-03-26,False,True,4.0,NEUTRAL,5.65,3.9,,2026-03-10T07:43:52.887625
MWA,MUELLER WATER PRODUCTS,51.1,⭐ AVERAGE,🟡 Average,55.0,30.0,50.3,80.0,50.0,35.0,45.1,False,up,,,0,-12.7,False,0,{'profit_margin_pct': 13.8},"{'revenue_growth_yoy': np.float64(-12.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(15.0), 'rs_6m': np.float64(-0.0), 'rs_line_percentile': 45.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 21.6, 'debt_to_equity': 0.44, 'current_ratio': 4.02, 'operating_margin_pct': 18.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 8.4}",27.99,4377224704,Industrials,Specialty Industrial Machinery,3.9,3.2,False,31.0,-9.7,6.0,False,30.33,35.0,25.0,6.0,none,8.4,31.27,11.7,28.83,3.0,3.44,0.96,0.98,21.3,0.27,1.5,True,-0.47,14.9,11.3,55.0,2026-05-04,False,False,8.0,STRONG,6.25,25.4,0.79,2026-03-10T07:44:06.622018
WBI,WaterBridge Infrastructure LLC,51.1,⭐ AVERAGE,🟡 Average,50.0,30.0,60.3,70.0,60.0,60.0,74.9,False,up,,,0,-71.5,False,0,{'profit_margin_pct': -12.4},"{'revenue_growth_yoy': np.float64(-71.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.9), 'rs_line_percentile': 74.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'debt_to_equity': 0.93, 'current_ratio': 3.36, 'operating_margin_pct': 22.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.9}",25.19,1089841664,Energy,Oil & Gas Equipment & Services,5.8,4.0,False,27.57,-8.6,,,28.44,32.0,23.0,9.0,buy,12.9,,,,,,,0.2,,0.05,,,,0.3,,6.0,2026-03-16,True,False,,,1.4,,0.35,2026-03-10T07:39:35.138591
TBRG,"TruBridge, Inc.",51.0,⭐ AVERAGE,🟡 Average,50.0,50.0,36.0,65.0,65.0,15.0,1.1,False,down,,,0,-5.2,True,2,{'profit_margin_pct': 1.0},"{'revenue_growth_yoy': np.float64(-5.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-19.0), 'rs_6m': np.float64(-12.6), 'rs_line_percentile': 1.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 2.0, 'debt_to_equity': 0.93, 'current_ratio': 1.91, 'operating_margin_pct': 9.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.7}",18.47,277265024,Healthcare,Health Information Services,6.6,6.2,False,32.0,-42.3,0.0,False,22.67,26.0,20.0,6.0,buy,22.7,31.37,69.8,2.4,-87.0,11.54,2.13,,,,2.46,True,-0.7,1.8,,3.0,2026-03-13,True,False,6.0,NEUTRAL,1.44,14.0,,2026-03-10T07:41:46.810079
SURG,"SurgePays, Inc.",51.0,⭐ AVERAGE,🟡 Average,50.0,90.0,15.0,30.0,60.0,15.0,1.4,False,down,,,0,94.7,True,1,{'profit_margin_pct': -83.4},"{'revenue_growth_yoy': np.float64(94.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-54.1), 'rs_6m': np.float64(-76.4), 'rs_line_percentile': 1.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -314.3, 'current_ratio': 0.52, 'operating_margin_pct': -37.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 1128.6}",0.7936,18596458,Communication Services,Telecom Services,7.3,3.1,False,3.47,-77.1,0.0,False,9.75,9.75,9.75,1.0,none,1128.6,,,,,-71.0,-0.56,,,,,True,-0.79,-36.4,,14.0,2026-03-24,False,True,2.0,WEAK,-160.35,-327.9,0.14,2026-03-10T07:51:12.633810
RSG,"Republic Services, Inc.",51.0,⭐ AVERAGE,🟡 Average,55.0,50.0,38.7,55.0,60.0,15.0,23.9,False,up,,,0,3.1,False,0,{'profit_margin_pct': 12.9},"{'revenue_growth_yoy': np.float64(3.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(7.4), 'rs_6m': np.float64(-3.7), 'rs_line_percentile': 23.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.2}",230.14,71242964992,Industrials,Waste Management,1.4,1.9,False,258.75,-11.1,3.0,False,244.46,270.0,190.0,24.0,buy,6.2,101.53,-55.9,68.6,-70.2,2.48,5.73,1.09,35.2,2.5,1.24,True,-1.23,5.5,7.4,44.0,2026-04-23,False,False,6.0,NEUTRAL,3.74,24.7,3.86,2026-03-10T07:51:09.861571
SGU,Star Group L.P.,50.8,⭐ AVERAGE,🟡 Average,50.0,50.0,53.9,50.0,50.0,35.0,31.9,False,up,,,0,-27.4,True,2,{'profit_margin_pct': 4.1},"{'revenue_growth_yoy': np.float64(-27.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(12.3), 'rs_6m': np.float64(8.7), 'rs_line_percentile': 31.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 24.9, 'debt_to_equity': 1.11, 'current_ratio': 0.73, 'operating_margin_pct': 9.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",12.96,426112576,Energy,Oil & Gas Refining & Marketing,0.2,1.7,False,13.75,-5.7,6.0,False,,,,,none,,27.83,114.7,25.92,100.0,9.46,1.23,5.71,37.9,0.74,5.6,True,-4.68,8.1,6.8,57.0,2026-05-06,False,False,8.0,STRONG,15.51,52.8,1.09,2026-03-10T07:46:26.887881
NMCO,NMCO,50.7,⭐ AVERAGE,🟡 Average,50.0,50.0,38.7,70.0,50.0,15.0,21.8,False,up,,,0,,,0,{'profit_margin_pct': 1.8},{},"{'rs_3m': np.float64(1.8), 'rs_6m': np.float64(-1.3), 'rs_line_percentile': 21.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 0.2, 'debt_to_equity': 0.75, 'current_ratio': 9.79, 'operating_margin_pct': 83.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",10.65,587645952,Financial Services,Asset Management,0.3,1.1,False,11.2,-4.9,6.0,False,,,,,none,,10.01,-6.0,0.2,-98.1,6.39,0.68,7.72,4110.0,0.82,6.1,,,,-21.3,,,False,False,4.0,NEUTRAL,,,,2026-03-10T07:44:27.532471
BNTC,Benitec Biopharma Inc.,50.7,⭐ AVERAGE,🟡 Average,50.0,50.0,36.0,60.0,70.0,15.0,22.4,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-6.8), 'rs_6m': np.float64(-14.5), 'rs_line_percentile': 22.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -33.5, 'debt_to_equity': 0.01, 'current_ratio': 67.69}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 92.6}",12.55,429899104,Healthcare,Biotechnology,10.9,17.8,True,17.15,-26.8,1.0,False,24.17,32.0,17.0,6.0,strong_buy,92.6,,,,,-1.01,-0.13,,,,,False,,-1024.2,,65.0,2026-05-14,False,False,3.0,NEUTRAL,-17.16,-42.7,,2026-03-10T07:40:38.942863
MDBH,"MDB Capital Holdings, LLC",50.5,⭐ AVERAGE,🟡 Average,60.0,30.0,36.0,85.0,50.0,15.0,1.1,False,down,,,0,-100.0,False,0,{'profit_margin_pct': 913.8},"{'revenue_growth_yoy': np.float64(-100.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-8.6), 'rs_6m': np.float64(-18.9), 'rs_line_percentile': 1.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 29.5, 'debt_to_equity': 0.01, 'current_ratio': 39.37, 'operating_margin_pct': -300.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",3.0166,30584196,Financial Services,Capital Markets,0.0,0.2,False,6.6,-54.3,0.0,False,,,,,none,,,,14.3,374.0,,,,,,,False,,588.4,,,,False,False,3.0,NEUTRAL,79.67,52.3,,2026-03-10T07:40:31.243234
AMH,American Homes 4 Rent,50.5,⭐ AVERAGE,🟡 Average,60.0,30.0,36.0,75.0,65.0,15.0,2.4,False,down,,,0,-0.9,False,0,{'profit_margin_pct': 24.5},"{'revenue_growth_yoy': np.float64(-0.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.7), 'rs_6m': np.float64(-18.6), 'rs_line_percentile': 2.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 6.6, 'debt_to_equity': 0.66, 'current_ratio': 2.19, 'operating_margin_pct': 25.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.5}",29.47,12450570240,Real Estate,REIT - Residential,3.1,2.0,False,39.49,-25.4,0.0,False,34.92,40.0,31.0,20.0,buy,18.5,29.17,-1.0,11.8,-60.0,5.78,1.98,4.17,101.7,1.23,2.19,False,,3.8,0.1,51.0,2026-04-30,False,False,8.0,STRONG,4.26,4454.2,214.75,2026-03-10T07:45:15.793216
CWT,California Water Service Group,50.2,⭐ AVERAGE,🟡 Average,55.0,50.0,38.7,50.0,60.0,15.0,16.7,False,up,,,0,7.8,False,0,{'profit_margin_pct': 12.8},"{'revenue_growth_yoy': np.float64(7.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(3.3), 'rs_6m': np.float64(-5.1), 'rs_line_percentile': 16.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 7.7, 'debt_to_equity': 0.96, 'current_ratio': 0.85, 'operating_margin_pct': 10.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 13.8}",45.68,2724485120,Utilities,Utilities - Regulated Water,2.5,2.8,False,51.63,-11.5,4.0,False,52.0,55.0,49.0,2.0,strong_buy,13.8,,,21.5,-52.9,-10.58,-4.83,2.7,55.8,1.24,2.0,True,-0.05,3.2,-21.1,51.0,2026-04-30,False,False,5.0,NEUTRAL,4.98,4.7,,2026-03-10T07:50:52.533255
LQR,LQR,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-10T07:46:56.080329
TBBK,"The Bancorp, Inc.",50.0,⭐ AVERAGE,🟡 Average,60.0,40.0,24.0,75.0,60.0,15.0,3.5,False,down,,,0,-1.6,True,1,{'profit_margin_pct': 43.4},"{'revenue_growth_yoy': np.float64(-1.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-18.9), 'rs_6m': np.float64(-35.9), 'rs_line_percentile': 3.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 30.8, 'operating_margin_pct': 59.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 41.6}",52.98,2326755840,Financial Services,Banks - Regional,10.5,5.0,True,81.65,-35.1,3.0,False,75.0,76.0,74.0,2.0,none,41.6,,,58.55,10.5,,,,,,,True,-16.26,,5.9,44.0,2026-04-23,False,False,5.0,NEUTRAL,,,0.56,2026-03-10T07:52:04.316899
SAMG,Silvercrest Asset Management Gr,50.0,⚠️ WEAK,🔴 Weak,50.0,40.0,38.7,75.0,60.0,15.0,20.6,False,flat,,,0,-2.1,True,1,{'profit_margin_pct': 5.3},"{'revenue_growth_yoy': np.float64(-2.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(3.3), 'rs_6m': np.float64(-11.0), 'rs_line_percentile': 20.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 10.0, 'debt_to_equity': 0.23, 'current_ratio': 1.36, 'operating_margin_pct': 4.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 61.5}",14.86,125426944,Financial Services,Asset Management,1.7,2.8,False,17.88,-16.9,3.0,False,24.0,24.0,24.0,1.0,none,61.5,25.98,74.8,7.2,-51.5,11.43,1.77,5.59,112.5,0.83,4.34,True,-21.32,154.8,-35.1,0.0,2026-03-10,True,False,7.0,NEUTRAL,14.56,19.7,,2026-03-10T07:51:04.237417
GMGI,"Golden Matrix Group, Inc.",50.0,⭐ AVERAGE,🟡 Average,50.0,70.0,24.0,45.0,60.0,15.0,3.3,False,down,,,0,3.2,True,2,{'profit_margin_pct': -3.0},"{'revenue_growth_yoy': np.float64(3.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-1.8), 'rs_6m': np.float64(-31.9), 'rs_line_percentile': 3.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -5.0, 'debt_to_equity': 0.2, 'current_ratio': 0.61, 'operating_margin_pct': -0.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 5235.8}",0.6372,8054885,Communication Services,Electronic Gaming & Multimedia,5.6,5.6,False,99.36,-99.4,3.0,False,34.0,48.0,21.6,3.0,none,5235.8,,,,,-31.89,-0.2,,,,,True,-1.51,0.1,,14.0,2026-03-24,False,True,2.0,WEAK,5.03,13.5,,2026-03-10T07:49:01.568695
OBLG,OBLG,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-10T07:48:28.572512
RPLRT,RPLRT,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-10T07:44:13.979038
MRUS,MRUS,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-10T07:39:13.753624
MLAA,MLAA,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-10T07:46:24.103562
BETR,Better Home & Finance Holding C,49.9,⚠️ WEAK,🔴 Weak,50.0,60.0,47.0,30.0,60.0,35.0,32.1,False,flat,,,0,14.9,False,0,{'profit_margin_pct': -127.2},"{'revenue_growth_yoy': np.float64(14.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-20.7), 'rs_6m': np.float64(37.5), 'rs_line_percentile': 32.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': -875.5, 'debt_to_equity': 13.21, 'current_ratio': 1.06, 'operating_margin_pct': -72.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.1}",35.69,560212992,Financial Services,Mortgage Finance,35.3,5.3,True,94.06,-62.1,4.0,False,40.0,40.0,40.0,1.0,buy,12.1,,,,,,,,,,,False,,-12.9,,3.0,2026-03-13,True,False,4.0,NEUTRAL,-18.17,-43.7,,2026-03-10T07:49:47.884853
