ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
BBT,0.0,50.0,37.24,,,Beacon Financial Corporation,72.4,Financial Services,Banks - Regional,55.0,100.0,79.4,60.0,60.0,31.13,2612082944.0,80.0,88.8,False,up,,,0.0,58.1,True,2.0,4.9,5.2,False,31.95,-2.6,8.0,True,"{'roe_pct': 4.9, 'operating_margin_pct': 46.1}",{'profit_margin_pct': 17.6},34.57,42.0,31.0,7.0,buy,11.1,,,30.9,-0.7,,,,,,90.0,0.0,0.0,,28.700000000000003,0.0,15.0,21.7,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 61% up volume)",HIGH_FLOAT,82.9,35.0,36.7,80.0,False,up,88.8,5.0,,0.0,True,2.0,2.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,1/3,45.96000000000001,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
TBBK,0.0,50.0,5.45,,,"The Bancorp, Inc.",54.5,Financial Services,Banks - Regional,60.0,60.0,24.0,75.0,55.0,57.72,2658894080.0,15.0,5.9,False,down,,,0.0,17.0,False,0.0,11.8,6.0,True,81.65,-29.3,3.0,False,"{'roe_pct': 30.8, 'operating_margin_pct': 58.2}",{'profit_margin_pct': 43.4},75.0,76.0,74.0,2.0,none,29.9,,,57.07,-1.1,,,,,,60.0,0.0,0.0,,11.0,0.0,15.0,16.3,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,50,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",HIGH_FLOAT,79.9,35.0,31.4,15.0,False,down,5.9,0.0,,0.0,False,0.0,0.0,3,53.0,96.2,Top 10%,73.7,5.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,False,1/3,45.8,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
BFS,0.0,50.0,18.93,,,"Saul Centers, Inc.",54.3,Real Estate,REIT - Retail,55.0,60.0,53.9,40.0,60.0,34.715,1195036672.0,35.0,38.2,False,up,,,0.0,6.0,True,1.0,3.0,5.2,False,37.89,-8.4,5.0,False,"{'roe_pct': 10.3, 'debt_to_equity': 3.28, 'current_ratio': 0.95, 'operating_margin_pct': 43.1}",{'profit_margin_pct': 13.8},45.5,47.0,44.0,2.0,none,31.1,50.0,44.0,11.4,-67.2,,,,,,100.0,0.0,0.0,,18.0,0.0,15.0,16.3,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",LOW_FLOAT,13.6,35.0,31.3,35.0,False,up,38.2,2.0,,0.0,True,1.0,2.0,9,53.0,84.9,Top 25%,60.8,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,False,1/3,45.72,5.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
ALG,0.0,50.0,19.14,,,"Alamo Group, Inc.",56.4,Industrials,Farm & Heavy Construction Machinery,50.0,50.0,63.0,75.0,50.0,210.625,2551812096.0,60.0,55.6,False,up,,,0.0,9.0,False,0.0,7.2,6.0,False,233.29,-9.7,5.0,False,"{'roe_pct': 10.8, 'debt_to_equity': 0.2, 'current_ratio': 4.43, 'operating_margin_pct': 8.9}",{'profit_margin_pct': 7.2},219.75,252.0,190.0,4.0,none,4.3,172.15,-18.3,96.3,-54.3,,,,,,90.0,0.0,0.0,,19.0,0.0,15.0,16.9,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,95,"Strong institutional buying (2.2x ratio, 68% up volume)",LOW_FLOAT,11.9,35.0,31.9,60.0,False,up,55.6,2.0,,0.0,False,0.0,0.0,2,53.0,98.1,Top 10%,74.6,5.0,1.0,3.0,3.0,0.0,0.0,5.0,0.0,False,1/3,45.56,8.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
FPI,0.0,50.0,19.38,,,Farmland Partners Inc.,58.8,Real Estate,REIT - Specialty,60.0,50.0,56.6,80.0,50.0,11.71,525935744.0,35.0,49.7,False,up,,,0.0,-47.6,True,2.0,7.4,5.4,False,12.87,-9.0,5.0,False,"{'roe_pct': 5.7, 'debt_to_equity': 0.3, 'current_ratio': 5.22, 'operating_margin_pct': 60.7}",{'profit_margin_pct': 60.2},12.5,14.0,11.0,3.0,hold,6.7,,,12.6,7.6,,,,,,70.0,0.0,0.0,,11.0,0.0,15.0,17.6,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,80,"Strong institutional buying (1.8x ratio, 63% up volume)",MEDIUM_FLOAT,39.7,35.0,32.6,35.0,False,up,49.7,2.0,,0.0,True,2.0,2.0,22,53.0,60.4,Medio,31.9,0.0,1.0,3.0,3.0,0.0,0.0,5.0,5.0,False,1/3,45.519999999999996,5.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
ESOA,0.0,50.0,29.35,,,Energy Services of America Corp,68.5,Industrials,Engineering & Construction,50.0,80.0,91.0,55.0,70.0,14.13,235392224.0,100.0,97.5,True,up,,,0.0,48.8,False,0.0,8.2,7.7,True,14.84,-4.8,6.0,False,"{'roe_pct': 3.7, 'debt_to_equity': 1.06, 'current_ratio': 1.44, 'operating_margin_pct': 4.3}",{'profit_margin_pct': 0.5},21.0,21.0,21.0,1.0,strong_buy,48.6,18.48,30.8,3.9,-72.4,,,,,,90.0,0.0,0.0,,28.6,0.0,15.0,20.6,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,90,"Strong institutional buying (1.6x ratio, 60% up volume)",LOW_FLOAT,12.7,35.0,35.6,100.0,True,up,97.5,10.0,,0.0,False,0.0,0.0,4,53.0,94.3,Top 10%,72.6,5.0,3.0,5.0,5.0,0.0,0.0,5.0,5.0,False,1/3,45.400000000000006,8.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
HSY,0.0,50.0,30.33,,,The Hershey Company,63.3,Consumer Defensive,Confectioners,50.0,70.0,76.7,70.0,50.0,220.46,44706009088.0,80.0,86.2,False,up,,,0.0,10.2,True,1.0,7.3,5.2,False,234.87,-6.1,8.0,True,"{'roe_pct': 18.9, 'debt_to_equity': 1.24, 'current_ratio': 1.19, 'operating_margin_pct': 14.7}",{'profit_margin_pct': 7.6},228.13,267.0,165.0,23.0,hold,3.5,143.92,-34.7,43.3,-80.4,,,,,,100.0,0.0,0.0,,31.0,0.0,15.0,19.0,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",HIGH_FLOAT,145.1,35.0,34.0,80.0,False,up,86.2,5.0,,0.0,True,1.0,2.0,1,53.0,100.0,Top 10%,82.8,5.0,1.0,3.0,10.0,0.0,0.0,5.0,0.0,False,1/3,45.32,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
PLX,0.0,50.0,28.05,,,"Protalix BioTherapeutics, Inc. ",55.5,Healthcare,Biotechnology,50.0,30.0,75.0,80.0,60.0,3.02,242871968.0,60.0,64.8,False,up,,,0.0,-2.0,False,0.0,5.3,4.4,False,3.15,-4.1,6.0,False,"{'roe_pct': 12.6, 'debt_to_equity': 0.15, 'current_ratio': 3.03, 'operating_margin_pct': 11.9}",{'profit_margin_pct': 8.7},11.0,12.0,10.0,2.0,none,264.2,,,0.8,-73.5,,,,,,90.0,0.0,0.0,,18.0,0.0,15.0,16.6,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,83,200 MA declining - structural weakness,STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 62% up volume)",HIGH_FLOAT,71.9,35.0,31.6,60.0,False,up,64.8,2.0,,0.0,False,0.0,0.0,17,53.0,69.8,Medio,36.7,0.0,1.0,5.0,5.0,0.0,0.0,5.0,0.0,False,1/3,45.2,8.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
ABTC,0.0,50.0,0.0,,,American Bitcoin Corp.,57.8,Financial Services,Capital Markets,60.0,90.0,15.0,55.0,60.0,1.0065,933634432.0,15.0,1.0,False,down,,,0.0,453.1,True,1.0,,1.0,False,14.65,-93.1,2.0,False,"{'debt_to_equity': 0.32, 'current_ratio': 0.07, 'operating_margin_pct': 11.2}",{'profit_margin_pct': 135.9},4.0,4.0,4.0,2.0,none,297.4,,,1.8,78.8,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.3,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.3x ratio, 23% up volume)",HIGH_FLOAT,193.2,55.0,32.3,15.0,False,down,1.0,0.0,,0.0,True,1.0,2.0,43,53.0,20.8,Bottom 25%,13.8,-3.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,0/3,45.12,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
HKHC,0.0,50.0,0.0,,,Horizon Kinetics Holding Corpor,57.0,Financial Services,Asset Management,60.0,60.0,24.0,95.0,50.0,28.5,531106624.0,15.0,16.9,False,up,,,0.0,15.8,False,0.0,,,False,47.0,-39.4,1.0,False,"{'roe_pct': 49.2, 'debt_to_equity': 0.0, 'current_ratio': 4.58, 'operating_margin_pct': 20.8}",{'profit_margin_pct': 126.4},,,,,none,,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.1,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,95,"Strong institutional buying (2.2x ratio, 67% up volume)",MICRO_FLOAT,8.2,35.0,32.1,15.0,False,up,16.9,2.0,,0.0,False,0.0,0.0,31,53.0,43.4,Bajo 50%,25.6,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,44.879999999999995,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
XZO,0.0,50.0,0.0,,,"Exzeo Group, Inc.",57.0,Financial Services,Insurance - Diversified,60.0,50.0,38.7,85.0,60.0,15.89,1442427392.0,15.0,13.8,False,down,,,0.0,,,0.0,1.2,1.0,False,24.6,-35.4,,,"{'debt_to_equity': 0.1, 'current_ratio': 1.73, 'operating_margin_pct': 50.4}",{'profit_margin_pct': 34.4},26.0,27.0,25.0,2.0,none,63.6,,,24.0,51.0,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.1,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Insufficient data,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",LOW_FLOAT,12.4,35.0,32.1,15.0,False,down,13.8,0.0,,0.0,,0.0,0.0,40,53.0,26.4,Bajo 50%,18.0,0.0,0.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,1/3,44.8,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ADMQ,0.0,50.0,0.0,,,ADM Endeavors Inc.,61.1,Industrials,Specialty Business Services,50.0,100.0,32.0,65.0,50.0,0.032,5072653.0,35.0,25.9,False,down,,,0.0,67.6,True,2.0,,,False,0.0505,-36.6,1.0,False,"{'roe_pct': 17.3, 'debt_to_equity': 1.82, 'current_ratio': 1.3, 'operating_margin_pct': 9.3}",{'profit_margin_pct': 9.4},,,,,none,,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,18.3,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",HIGH_FLOAT,88.3,50.0,33.3,35.0,False,down,25.9,0.0,,0.0,True,2.0,2.0,20,53.0,64.2,Medio,34.1,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,0/3,44.574,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
UBSI,0.0,50.0,36.89,,,"United Bankshares, Inc.",68.9,Financial Services,Banks - Regional,60.0,80.0,79.4,60.0,60.0,44.02,6135738880.0,80.0,87.3,False,up,,,0.0,23.6,True,1.0,3.3,4.0,False,45.93,-4.2,8.0,True,"{'roe_pct': 8.9, 'operating_margin_pct': 53.2}",{'profit_margin_pct': 38.6},45.8,47.0,43.0,5.0,buy,4.0,,,98.1,122.9,,,,,,90.0,0.0,0.0,,47.7,0.0,15.0,20.7,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",HIGH_FLOAT,136.3,15.0,35.7,80.0,False,up,87.3,5.0,,0.0,True,1.0,2.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,2/3,44.56,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,35.0,Near ATH (-3.6% from high) - poor entry point,-3.6,NEUTRAL,BUY,False
CWBC,0.0,50.0,36.879999999999995,,,Community West Bancshares,68.8,Financial Services,Banks - Regional,60.0,80.0,76.7,60.0,65.0,24.46,468738016.0,80.0,81.6,False,up,,,0.0,11.8,True,2.0,2.4,3.6,False,25.72,-4.9,8.0,True,"{'roe_pct': 9.9, 'operating_margin_pct': 41.9}",{'profit_margin_pct': 26.7},28.33,30.0,26.0,3.0,buy,15.8,,,60.0,145.3,,,,,,100.0,0.0,0.0,,27.6,0.0,15.0,20.6,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",LOW_FLOAT,15.5,35.0,35.6,80.0,False,up,81.6,5.0,,0.0,True,2.0,2.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,1/3,44.519999999999996,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
DLX,0.0,50.0,29.35,,,Deluxe Corporation,53.5,Industrials,Conglomerates,50.0,30.0,89.0,45.0,65.0,26.7725,1204967680.0,95.0,90.4,False,up,,,0.0,-0.2,False,0.0,8.5,5.4,True,28.6,-6.4,8.0,True,"{'roe_pct': 12.6, 'debt_to_equity': 2.22, 'current_ratio': 1.03, 'operating_margin_pct': 10.0}",{'profit_margin_pct': 3.8},32.67,35.0,31.0,3.0,buy,22.0,61.61,130.1,18.0,-32.8,,,,,,70.0,0.0,0.0,,26.0,0.0,15.0,16.0,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEDIUM_FLOAT,43.7,35.0,31.0,95.0,False,up,90.4,5.0,,0.0,False,0.0,0.0,,53.0,,Sin datos suficientes,90.4,0.0,3.0,3.0,10.0,0.0,0.0,5.0,0.0,False,1/3,44.400000000000006,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
WMG,0.0,50.0,5.300000000000001,,,Warner Music Group Corp.,53.0,Communication Services,Entertainment,50.0,70.0,36.0,45.0,65.0,29.7,15513681920.0,15.0,14.1,False,up,,,0.0,24.0,False,0.0,5.5,3.6,False,36.35,-18.3,4.0,False,"{'roe_pct': 39.8, 'debt_to_equity': 5.56, 'current_ratio': 0.7, 'operating_margin_pct': 17.8}",{'profit_margin_pct': 4.4},37.44,46.0,30.0,18.0,buy,26.1,73.19,146.4,5.7,-80.8,,,,,,100.0,0.0,0.0,,6.0,0.0,15.0,15.9,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,50,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",HIGH_FLOAT,145.4,35.0,30.9,15.0,False,up,14.1,2.0,,0.0,False,0.0,0.0,41,53.0,24.5,Bottom 25%,17.1,-3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,False,1/3,44.2,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
AMH,0.0,50.0,0.0,,,American Homes 4 Rent,55.5,Real Estate,REIT - Residential,60.0,60.0,24.0,75.0,65.0,29.65,12526617600.0,15.0,0.0,False,flat,,,0.0,9.6,True,1.0,4.1,2.3,False,39.49,-24.9,1.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 0.62, 'current_ratio': 1.66, 'operating_margin_pct': 23.5}",{'profit_margin_pct': 24.7},36.83,41.0,32.0,21.0,buy,24.2,76.74,158.8,35.4,19.4,,,,,,90.0,0.0,0.0,,0.0,0.0,15.0,16.6,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",MEGA_FLOAT,313.0,53.0,31.6,15.0,False,flat,0.0,0.0,,0.0,True,1.0,2.0,38,53.0,30.2,Bajo 50%,20.9,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,0/3,44.2,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
UWHR,0.0,50.0,28.73,,,Uwharrie Capital Corp,62.3,Financial Services,Banks - Regional,60.0,70.0,60.3,65.0,50.0,10.7,77019088.0,60.0,58.1,False,flat,,,0.0,10.6,True,1.0,,,False,11.24,-4.8,6.0,False,"{'roe_pct': 16.0, 'operating_margin_pct': 34.1}",{'profit_margin_pct': 20.7},,,,,none,,,,13.7,28.0,,,,,,100.0,0.0,0.0,,35.7,0.0,15.0,18.7,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.8x ratio, 42% up volume)",MICRO_FLOAT,6.4,20.0,33.7,60.0,False,flat,58.1,0.0,,0.0,True,1.0,2.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,False,1/3,44.132,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
RGCO,0.0,50.0,13.95,,,RGC Resources Inc.,49.5,Utilities,Utilities - Regulated Gas,55.0,50.0,36.0,55.0,50.0,21.105,219375648.0,15.0,9.3,False,down,,,0.0,-17.0,True,2.0,0.7,5.1,False,23.82,-11.4,4.0,False,"{'roe_pct': 11.3, 'debt_to_equity': 1.34, 'current_ratio': 0.8, 'operating_margin_pct': 22.2}",{'profit_margin_pct': 13.1},22.7,22.7,22.7,1.0,hold,7.6,8.73,-58.6,12.5,-40.8,,,,,,100.0,0.0,0.0,,10.0,0.0,15.0,14.8,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",MICRO_FLOAT,8.3,50.0,29.8,15.0,False,down,9.3,0.0,,0.0,True,2.0,2.0,,53.0,,Sin datos suficientes,9.3,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,0/3,43.8,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
PKBK,0.0,50.0,37.35,,,"Parke Bancorp, Inc.",73.5,Financial Services,Banks - Regional,60.0,90.0,91.0,65.0,50.0,28.5,337645120.0,100.0,96.0,True,up,,,0.0,25.4,True,2.0,1.0,1.2,False,29.5,-3.4,8.0,True,"{'roe_pct': 12.1, 'operating_margin_pct': 68.9}",{'profit_margin_pct': 48.8},,,,,none,,,,94.8,232.6,,,,,,90.0,0.0,0.0,,59.0,0.0,15.0,22.0,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 64% up volume)",MICRO_FLOAT,9.2,15.0,37.0,100.0,True,up,96.0,10.0,,0.0,True,2.0,2.0,3,53.0,96.2,Top 10%,73.7,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,43.69,0.0,0.0,⚪ WEAK,🔴 Weak,AVOID,30.0,Near ATH (-3.4% from high) - poor entry point,-3.4,NEUTRAL,NONE,False
SGU,0.0,50.0,21.509999999999998,,,Star Group L.P.,50.1,Energy,Oil & Gas Refining & Marketing,50.0,50.0,50.3,50.0,50.0,12.965,426276960.0,35.0,29.5,False,up,,,0.0,-27.4,True,2.0,0.2,2.1,False,13.75,-5.7,6.0,False,"{'roe_pct': 24.9, 'debt_to_equity': 1.11, 'current_ratio': 0.73, 'operating_margin_pct': 9.9}",{'profit_margin_pct': 4.1},,,,,none,,27.83,114.7,25.92,99.9,,,,,,90.0,0.0,0.0,,32.0,0.0,15.0,15.0,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 56% up volume)",MEDIUM_FLOAT,26.6,15.0,30.0,35.0,False,up,29.5,2.0,,0.0,True,2.0,2.0,,53.0,,Sin datos suficientes,29.5,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,43.384,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
NP,0.0,50.0,0.0,,,Neptune Insurance Holdings Inc.,53.3,Financial Services,Insurance Brokers,60.0,50.0,44.0,50.0,65.0,21.14,2918060032.0,35.0,27.9,False,down,,,0.0,,,0.0,10.5,3.0,True,33.235,-36.4,,,"{'current_ratio': 0.9, 'operating_margin_pct': 57.9}",{'profit_margin_pct': 30.3},27.0,32.5,20.0,12.0,buy,27.7,,,,,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,16.0,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Insufficient data,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 40% up volume)",MEDIUM_FLOAT,43.1,50.0,31.0,35.0,False,down,27.9,0.0,,0.0,,0.0,0.0,46,53.0,15.1,Bottom 25%,9.5,-3.0,3.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,0/3,43.31999999999999,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
INSE,0.0,50.0,5.32,,,"Inspired Entertainment, Inc.",53.2,Consumer Cyclical,Gambling,55.0,50.0,42.3,65.0,60.0,8.42,226724224.0,15.0,22.2,False,down,,,0.0,7.2,False,0.0,3.6,9.7,False,11.61,-27.5,3.0,False,"{'current_ratio': 1.82, 'operating_margin_pct': 18.3}",{'profit_margin_pct': 18.5},13.5,20.0,11.0,6.0,none,60.3,23.51,179.2,19.6,132.8,,,,,,80.0,0.0,0.0,,5.0,0.0,15.0,16.0,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 48% up volume)",LOW_FLOAT,24.0,35.0,31.0,15.0,False,down,22.2,0.0,,0.0,False,0.0,0.0,,53.0,,Sin datos suficientes,22.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,False,1/3,43.28,0.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
HHH,0.0,50.0,5.32,,,Howard Hughes Holdings Inc.,53.2,Real Estate,Real Estate - Development,55.0,50.0,36.0,70.0,65.0,75.56,4488181760.0,15.0,5.4,False,down,,,0.0,-60.3,True,2.0,6.2,5.8,False,91.07,-17.0,4.0,False,"{'roe_pct': 8.6, 'debt_to_equity': 1.38, 'current_ratio': 1.94, 'operating_margin_pct': 44.9}",{'profit_margin_pct': 15.0},96.33,105.0,89.0,3.0,buy,27.5,369.5,389.0,162.0,114.4,,,,,,90.0,0.0,0.0,,3.0,0.0,15.0,16.0,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEDIUM_FLOAT,30.4,40.0,31.0,15.0,False,down,5.4,0.0,,0.0,True,2.0,2.0,23,53.0,58.5,Medio,30.1,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,False,0/3,43.28,5.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
ELAN,0.0,50.0,36.3,,,Elanco Animal Health Incorporat,63.0,Healthcare,Drug Manufacturers - Specialty & Generic,50.0,60.0,86.3,65.0,60.0,24.95,12396744704.0,95.0,96.5,False,up,,,0.0,11.5,False,0.0,6.5,5.1,False,26.08,-4.3,8.0,True,"{'roe_pct': 0.5, 'debt_to_equity': 0.64, 'current_ratio': 2.4, 'operating_margin_pct': 2.4}",{'profit_margin_pct': 0.8},26.23,30.0,20.0,13.0,buy,5.1,20.33,-18.5,0.7,-97.2,,,,,,100.0,0.0,0.0,,26.0,0.0,15.0,18.9,2026-02-23 07:48:38,2026-02-23,CORRECTION,AVOID,False,0,Error: Too Many Requests. Rate limited. Try after a while.,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 57% up volume)",MEGA_FLOAT,492.7,38.0,33.9,95.0,False,up,96.5,5.0,,0.0,False,0.0,0.0,6,53.0,90.6,Top 10%,66.6,5.0,1.0,5.0,10.0,0.0,0.0,5.0,5.0,False,1/3,43.2,8.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
