ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,analyzed_at
SURG,"SurgePays, Inc.",51.0,⭐ AVERAGE,🟡 Average,50.0,90.0,15.0,30.0,60.0,15.0,0.0,False,down,,,0,94.7,True,1,{'profit_margin_pct': -83.4},"{'revenue_growth_yoy': np.float64(94.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-62.6), 'rs_6m': np.float64(-74.6), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -314.3, 'current_ratio': 0.52, 'operating_margin_pct': -37.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 1103.7}",0.81,18980760,Communication Services,Telecom Services,3.6,1.8,False,3.47,-76.7,0.0,False,9.75,9.75,9.75,1.0,none,1103.7,,,,,2026-02-23T08:34:49.411517
TTRX,Turn Therapeutics Inc.,51.0,⭐ AVERAGE,🟡 Average,50.0,50.0,42.3,60.0,60.0,15.0,11.2,False,up,,,0,,,0,{},{},"{'rs_3m': np.float64(19.0), 'rs_line_percentile': 11.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -2324.8, 'debt_to_equity': 0.18, 'current_ratio': 1.43}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 129.2}",3.49,102763696,Healthcare,Biotechnology,,1.4,False,26.5,-86.8,,,8.0,8.0,8.0,1.0,none,129.2,,,,,2026-02-23T08:30:33.522288
BFLY,"Butterfly Network, Inc.",51.0,⭐ AVERAGE,🟡 Average,50.0,30.0,62.3,60.0,70.0,35.0,43.1,False,down,,,0,-3.9,False,0,{'profit_margin_pct': -90.3},"{'revenue_growth_yoy': np.float64(-3.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(19.8), 'rs_6m': np.float64(105.3), 'rs_line_percentile': 43.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -41.4, 'debt_to_equity': 0.1, 'current_ratio': 4.8, 'operating_margin_pct': -69.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 69.9}",2.98,752754304,Healthcare,Medical Devices,12.1,4.3,True,5.03,-40.8,5.0,False,5.06,5.5,4.5,4.0,strong_buy,69.9,0.25,-91.6,,,2026-02-23T08:32:09.803440
NMCO,NMCO,50.9,⭐ AVERAGE,🟡 Average,50.0,50.0,39.6,70.0,50.0,15.0,20.2,False,flat,,,0,,,0,{'profit_margin_pct': 1.8},{},"{'rs_3m': np.float64(-2.1), 'rs_6m': np.float64(1.9), 'rs_line_percentile': 20.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 0.2, 'debt_to_equity': 0.75, 'current_ratio': 9.79, 'operating_margin_pct': 83.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",10.77,594267328,Financial Services,Asset Management,0.1,0.3,False,11.32,-4.9,6.0,False,,,,,none,,10.01,-7.1,0.2,-98.1,2026-02-23T08:33:38.057657
EGBN,"Eagle Bancorp, Inc.",50.9,⭐ AVERAGE,🟡 Average,50.0,30.0,83.0,45.0,50.0,80.0,88.0,False,up,,,0,-5.6,False,0,{},"{'revenue_growth_yoy': np.float64(-5.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(51.3), 'rs_6m': np.float64(40.1), 'rs_line_percentile': 88.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -10.2, 'operating_margin_pct': 19.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': -0.7}",26.51,805141504,Financial Services,Banks - Regional,11.1,6.1,True,29.26,-9.4,8.0,True,26.33,27.0,25.0,3.0,none,-0.7,,,,,2026-02-23T08:34:26.177235
STCB,"Starco Brands, Inc.",50.8,⭐ AVERAGE,🟡 Average,50.0,50.0,46.7,60.0,50.0,35.0,32.7,False,up,,,0,-4.0,True,2,{'profit_margin_pct': 7.0},"{'revenue_growth_yoy': np.float64(-4.0), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(9.0), 'rs_6m': np.float64(-9.1), 'rs_line_percentile': 32.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 12.6, 'debt_to_equity': 0.25, 'current_ratio': 0.74, 'operating_margin_pct': -9.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.024,18820610,Consumer Defensive,Packaged Foods,,,False,0.052,-53.8,3.0,False,,,,,none,,,,0.1,316.7,2026-02-23T08:32:36.490379
ONCY,Oncolytics Biotech Inc.,50.5,⭐ AVERAGE,🟡 Average,50.0,50.0,54.0,35.0,70.0,60.0,52.3,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-12.0), 'rs_6m': np.float64(-14.1), 'rs_line_percentile': 52.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': -769.1, 'debt_to_equity': 7.26, 'current_ratio': 1.84}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 474.9}",0.964,103732544,Healthcare,Biotechnology,3.7,3.1,False,1.51,-36.2,3.0,False,5.54,10.01,3.05,5.0,buy,474.9,,,,,2026-02-23T08:33:08.940449
MDBH,"MDB Capital Holdings, LLC",50.5,⭐ AVERAGE,🟡 Average,60.0,30.0,36.0,85.0,50.0,15.0,2.6,False,down,,,0,-100.0,False,0,{'profit_margin_pct': 913.8},"{'revenue_growth_yoy': np.float64(-100.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-10.7), 'rs_6m': np.float64(-13.5), 'rs_line_percentile': 2.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 29.5, 'debt_to_equity': 0.01, 'current_ratio': 39.37, 'operating_margin_pct': -300.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",3.185,32291542,Financial Services,Capital Markets,0.1,0.2,False,7.2,-55.8,0.0,False,,,,,none,,,,14.3,349.0,2026-02-23T08:30:59.658336
RSG,"Republic Services, Inc.",50.5,⭐ AVERAGE,🟡 Average,55.0,50.0,36.0,55.0,60.0,15.0,11.3,False,up,,,0,4.1,False,0,{'profit_margin_pct': 12.9},"{'revenue_growth_yoy': np.float64(4.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-3.1), 'rs_6m': np.float64(-15.3), 'rs_line_percentile': 11.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.4}",219.5,68531367936,Industrials,Waste Management,1.3,1.9,False,258.75,-15.2,2.0,False,244.42,270.0,190.0,24.0,buy,11.4,101.28,-53.9,67.4,-69.3,2026-02-23T08:35:29.639910
NOG,"Northern Oil and Gas, Inc.",50.5,⭐ AVERAGE,🟡 Average,50.0,30.0,61.4,65.0,60.0,35.0,48.6,False,up,,,0,-11.5,False,0,{'profit_margin_pct': 8.8},"{'revenue_growth_yoy': np.float64(-11.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(25.5), 'rs_6m': np.float64(14.1), 'rs_line_percentile': 48.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 8.0, 'debt_to_equity': 1.05, 'current_ratio': 1.09, 'operating_margin_pct': 42.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.2}",28.15,2747523840,Energy,Oil & Gas E&P,32.4,9.1,True,33.67,-16.4,5.0,False,29.9,40.0,24.0,10.0,buy,6.2,20.57,-26.9,18.2,-35.3,2026-02-23T08:34:40.144399
IIPR,Innovative Industrial Propertie,50.5,⭐ AVERAGE,🟡 Average,60.0,40.0,36.0,65.0,55.0,15.0,0.8,False,down,,,0,-15.7,True,1,{'profit_margin_pct': 45.8},"{'revenue_growth_yoy': np.float64(-15.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-0.8), 'rs_6m': np.float64(-14.6), 'rs_line_percentile': 0.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 6.6, 'debt_to_equity': 0.18, 'current_ratio': 0.21, 'operating_margin_pct': 45.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 25.2}",45.71,1280930176,Real Estate,REIT - Industrial,16.7,8.9,True,74.92,-39.0,1.0,False,57.25,90.0,44.0,4.0,hold,25.2,85.22,86.4,42.3,-7.5,2026-02-23T08:29:22.851881
BETA,"Beta Technologies, Inc.",50.4,⭐ AVERAGE,🟡 Average,50.0,50.0,27.0,70.0,70.0,15.0,11.9,False,down,,,0,,,0,{},{},"{'rs_3m': np.float64(-28.7), 'rs_line_percentile': 11.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 0.26, 'current_ratio': 10.43, 'operating_margin_pct': -903.5}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 102.0}",18.63,4425213952,Industrials,Aerospace & Defense,1.4,2.5,False,39.5,-52.8,,,37.62,43.0,30.0,8.0,strong_buy,102.0,,,,,2026-02-23T08:31:44.287720
OMCC,Old Market Capital Corporation,50.4,⭐ AVERAGE,🟡 Average,50.0,60.0,32.0,60.0,50.0,35.0,32.2,False,flat,,,0,2.9,True,1,{'profit_margin_pct': -22.0},"{'revenue_growth_yoy': np.float64(2.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-10.8), 'rs_6m': np.float64(-22.0), 'rs_line_percentile': 32.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': -5.7, 'debt_to_equity': 0.12, 'current_ratio': 4.55, 'operating_margin_pct': -30.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",4.8,32592466,Financial Services,Credit Services,3.0,18.5,False,6.84,-29.8,2.0,False,,,,,none,,,,,,2026-02-23T08:35:34.190308
SGHT,"Sight Sciences, Inc.",50.4,⭐ AVERAGE,🟡 Average,50.0,50.0,47.0,50.0,60.0,35.0,41.9,False,down,,,0,4.4,False,0,{'profit_margin_pct': -60.6},"{'revenue_growth_yoy': np.float64(4.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-26.4), 'rs_6m': np.float64(22.0), 'rs_line_percentile': 41.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -57.9, 'debt_to_equity': 0.63, 'current_ratio': 9.6, 'operating_margin_pct': -25.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 73.1}",5.4,285507360,Healthcare,Medical Devices,2.8,3.5,False,9.236,-41.5,4.0,False,9.35,12.0,6.0,6.0,none,73.1,,,,,2026-02-23T08:35:36.546931
UPXI,"Upexi, Inc.",50.2,⭐ AVERAGE,🟡 Average,50.0,80.0,15.0,35.0,70.0,15.0,0.0,False,down,,,0,154.8,False,0,{},"{'revenue_growth_yoy': np.float64(154.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-81.4), 'rs_6m': np.float64(-100.2), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -468.5, 'debt_to_equity': 4.38, 'current_ratio': 2.2, 'operating_margin_pct': -2160.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 709.1}",0.618,42854808,Communication Services,Internet Content & Information,19.8,3.0,True,22.57,-97.3,0.0,False,5.0,8.0,2.0,2.0,strong_buy,709.1,,,,,2026-02-23T08:29:48.326012
CRWS,"Crown Crafts, Inc.",50.2,⭐ AVERAGE,🟡 Average,50.0,60.0,38.7,50.0,50.0,15.0,20.0,False,up,,,0,1.5,True,1,{'profit_margin_pct': -11.1},"{'revenue_growth_yoy': np.float64(1.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(8.5), 'rs_6m': np.float64(-4.5), 'rs_line_percentile': 20.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -20.4, 'debt_to_equity': 0.68, 'current_ratio': 3.43, 'operating_margin_pct': -0.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",2.96,31665450,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0.5,1.6,False,4.19,-29.4,4.0,False,,,,,none,,50.38,1602.0,,,2026-02-23T08:34:09.627866
HHH,Howard Hughes Holdings Inc.,50.2,⭐ AVERAGE,🟡 Average,50.0,50.0,36.0,60.0,65.0,15.0,0.0,False,down,,,0,-60.3,True,2,{'profit_margin_pct': 8.4},"{'revenue_growth_yoy': np.float64(-60.3), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-14.9), 'rs_6m': np.float64(-6.8), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 29.7}",74.26,4410963456,Real Estate,Real Estate - Development,6.2,5.8,False,91.07,-18.5,4.0,False,96.33,105.0,89.0,3.0,buy,29.7,117.63,58.4,54.0,-27.3,2026-02-23T08:33:26.549875
SGU,Star Group L.P.,50.1,⭐ AVERAGE,🟡 Average,50.0,50.0,50.3,50.0,50.0,35.0,29.7,False,up,,,0,-27.4,True,2,{'profit_margin_pct': 4.1},"{'revenue_growth_yoy': np.float64(-27.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(8.2), 'rs_6m': np.float64(7.8), 'rs_line_percentile': 29.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 24.9, 'debt_to_equity': 1.11, 'current_ratio': 0.73, 'operating_margin_pct': 9.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",13.05,429071680,Energy,Oil & Gas Refining & Marketing,0.2,2.1,False,13.75,-5.1,6.0,False,,,,,none,,27.83,113.3,25.92,98.6,2026-02-23T08:33:03.310985
AUR,"Aurora Innovation, Inc.",50.1,⭐ AVERAGE,🟡 Average,50.0,50.0,33.0,60.0,70.0,15.0,15.0,False,up,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(20.2), 'rs_6m': np.float64(-27.6), 'rs_line_percentile': 15.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -40.6, 'debt_to_equity': 0.04, 'current_ratio': 11.87, 'operating_margin_pct': -23800.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 119.3}",4.77,9295839232,Technology,Information Technology Services,14.0,8.3,True,8.25,-42.2,2.0,False,10.46,15.0,4.0,8.0,buy,119.3,,,,,2026-02-23T08:34:17.903933
LQR,LQR,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,2026-02-23T08:33:45.153988
MLAA,MLAA,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,2026-02-23T08:33:20.861731
JYNT,The Joint Corp.,50.0,⚠️ WEAK,🔴 Weak,50.0,50.0,38.7,65.0,50.0,15.0,18.4,False,up,,,0,,False,0,{'profit_margin_pct': -1.5},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(8.4), 'rs_6m': np.float64(-19.6), 'rs_line_percentile': 18.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -1.0, 'debt_to_equity': 0.09, 'current_ratio': 1.83, 'operating_margin_pct': 1.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 14.0}",9.36,142164000,Healthcare,Medical Care Facilities,15.9,17.8,True,13.469,-30.5,1.0,False,10.67,14.0,9.0,3.0,none,14.0,3.05,-67.4,,,2026-02-23T08:30:13.488950
OBLG,OBLG,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,2026-02-23T08:34:22.658544
ADVM,ADVM,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,2026-02-23T08:29:24.126335
EMBY,EMBY,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,2026-02-23T08:30:22.902654
RPLRT,RPLRT,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,2026-02-23T08:33:17.148803
PPTIN,PPTIN,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,2026-02-23T08:30:48.238237
EQPT,EquipmentShare.com Inc,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,44.0,45.0,70.0,35.0,38.6,False,up,,,0,,,0,{'profit_margin_pct': -0.3},{},"{'rs_line_percentile': 38.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'debt_to_equity': 5.72, 'current_ratio': 2.2, 'operating_margin_pct': 6.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 40.3}",31.55,7927975424,Industrials,Rental & Leasing Services,1.5,0.4,False,35.5,-11.1,,,44.25,63.0,35.0,8.0,buy,40.3,,,,,2026-02-23T08:33:13.541776
CGEH,Capstone Green Energy Holdings ,49.9,⚠️ WEAK,🔴 Weak,50.0,30.0,83.0,25.0,70.0,80.0,84.6,False,up,,,0,-1.1,False,0,{'profit_margin_pct': 1.1},"{'revenue_growth_yoy': np.float64(-1.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(80.1), 'rs_6m': np.float64(144.2), 'rs_line_percentile': 84.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'debt_to_equity': 4.32, 'current_ratio': 0.69, 'operating_margin_pct': 9.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 80.8}",5.53,129873800,Industrials,Specialty Industrial Machinery,,,False,6.67,-17.1,8.0,True,10.0,10.0,10.0,1.0,strong_buy,80.8,13.07,136.3,,,2026-02-23T08:30:58.558674
ZBIO,"Zenas BioPharma, Inc.",49.9,⚠️ WEAK,🔴 Weak,50.0,30.0,57.0,60.0,70.0,60.0,51.1,False,down,,,0,-100.0,False,0,{},"{'revenue_growth_yoy': np.float64(-100.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-34.7), 'rs_6m': np.float64(43.8), 'rs_line_percentile': 51.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': -68.3, 'debt_to_equity': 0.0, 'current_ratio': 5.66, 'operating_margin_pct': -1304.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 57.5}",25.88,1389216768,Healthcare,Biotechnology,16.3,5.3,True,44.6,-42.0,5.0,False,40.75,55.0,19.0,8.0,strong_buy,57.5,,,136.7,428.2,2026-02-23T08:32:52.675785
IMA,"ImageneBio, Inc.",49.8,⚠️ WEAK,🔴 Weak,50.0,50.0,24.0,70.0,70.0,15.0,7.9,False,up,,,0,,,0,{},{},"{'rs_3m': np.float64(-8.9), 'rs_6m': np.float64(-59.4), 'rs_line_percentile': 7.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'debt_to_equity': 0.02, 'current_ratio': 13.24, 'operating_margin_pct': -5761.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 128.6}",7.0,78271728,Healthcare,Biotechnology,,7.5,False,18.12,-61.4,1.0,False,16.0,30.0,2.0,2.0,buy,128.6,,,,,2026-02-23T08:33:24.283290
EONR,EON Resources Inc.,49.7,⚠️ WEAK,🔴 Weak,50.0,60.0,39.6,45.0,50.0,15.0,18.9,False,down,,,0,4.7,True,1,{'profit_margin_pct': -12.2},"{'revenue_growth_yoy': np.float64(4.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-16.3), 'rs_6m': np.float64(7.4), 'rs_line_percentile': 18.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -5.0, 'debt_to_equity': 0.09, 'current_ratio': 0.35, 'operating_margin_pct': -38.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.3892,17121578,Energy,Oil & Gas E&P,4.3,1.2,False,0.83,-53.1,2.0,False,,,,,none,,,,,,2026-02-23T08:31:06.737775
AHH,"Armada Hoffler Properties, Inc.",49.5,⚠️ WEAK,🔴 Weak,50.0,50.0,36.0,55.0,65.0,15.0,0.0,False,down,,,0,-32.6,True,2,{'profit_margin_pct': 1.3},"{'revenue_growth_yoy': np.float64(-32.6), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-0.9), 'rs_6m': np.float64(-17.4), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -0.1, 'debt_to_equity': 1.99, 'current_ratio': 3.98, 'operating_margin_pct': 31.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 28.9}",6.11,633389632,Real Estate,REIT - Diversified,5.0,4.3,False,9.28,-34.2,3.0,False,7.88,9.0,7.0,4.0,buy,28.9,,,2.2,-64.0,2026-02-23T08:32:56.199048
RGCO,RGC Resources Inc.,49.5,⚠️ WEAK,🔴 Weak,55.0,50.0,36.0,55.0,50.0,15.0,7.7,False,down,,,0,-17.0,True,2,{'profit_margin_pct': 13.1},"{'revenue_growth_yoy': np.float64(-17.0), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-3.4), 'rs_6m': np.float64(-11.2), 'rs_line_percentile': 7.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 11.3, 'debt_to_equity': 1.34, 'current_ratio': 0.8, 'operating_margin_pct': 22.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 7.7}",21.07,219011840,Utilities,Utilities - Regulated Gas,0.7,5.1,False,23.82,-11.5,4.0,False,22.7,22.7,22.7,1.0,hold,7.7,8.73,-58.6,12.5,-40.7,2026-02-23T08:31:41.930614
TBRG,"TruBridge, Inc.",49.5,⚠️ WEAK,🔴 Weak,50.0,50.0,36.0,65.0,50.0,15.0,9.3,False,down,,,0,-5.2,True,2,{'profit_margin_pct': 1.0},"{'revenue_growth_yoy': np.float64(-5.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-6.0), 'rs_6m': np.float64(-6.2), 'rs_line_percentile': 9.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 2.0, 'debt_to_equity': 0.93, 'current_ratio': 1.91, 'operating_margin_pct': 9.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 11.8}",20.28,304436128,Healthcare,Health Information Services,5.1,8.0,False,32.0,-36.6,0.0,False,22.67,26.0,20.0,6.0,none,11.8,31.37,54.7,2.4,-88.2,2026-02-23T08:32:13.199150
LYFT,"Lyft, Inc.",49.2,⚠️ WEAK,🔴 Weak,60.0,50.0,15.0,65.0,60.0,15.0,6.4,False,down,,,0,9.8,False,0,{'profit_margin_pct': 45.0},"{'revenue_growth_yoy': np.float64(9.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-38.6), 'rs_6m': np.float64(-20.9), 'rs_line_percentile': 6.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 140.8, 'debt_to_equity': 0.4, 'current_ratio': 0.65, 'operating_margin_pct': -11.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 44.9}",13.95,5570979840,Technology,Software - Application,16.5,5.6,True,25.54,-45.4,3.0,False,20.21,31.0,13.0,38.0,hold,44.9,126.77,808.7,204.3,1364.5,2026-02-23T08:34:05.049874
AIG,"American International Group, I",49.2,⚠️ WEAK,🔴 Weak,55.0,40.0,38.7,60.0,60.0,15.0,22.6,False,up,,,0,-3.2,True,1,{'profit_margin_pct': 11.6},"{'revenue_growth_yoy': np.float64(-3.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(2.4), 'rs_6m': np.float64(-10.6), 'rs_line_percentile': 22.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 7.4, 'debt_to_equity': 0.24, 'current_ratio': 0.62, 'operating_margin_pct': 13.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.3}",80.44,43403501568,Financial Services,Insurance - Diversified,2.0,1.5,False,88.07,-8.7,3.0,False,87.1,101.0,79.0,20.0,buy,8.3,308.74,283.8,54.3,-32.5,2026-02-23T08:31:50.178528
