ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
AGL,"agilon health, inc.",52.3,⭐ AVERAGE,🟡 Average,50.0,70.0,24.0,60.0,60.0,15.0,3.8,False,down,,,0,2.4,True,2,{'profit_margin_pct': -6.6},"{'revenue_growth_yoy': np.float64(2.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-7.4), 'rs_6m': np.float64(-45.9), 'rs_line_percentile': 3.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -135.6, 'debt_to_equity': 0.29, 'current_ratio': 1.02, 'operating_margin_pct': -10.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 56.1}",0.6049,250954720,Healthcare,Medical Care Facilities,9.5,2.7,True,6.08,-90.1,1.0,False,0.94,2.0,0.25,12.0,hold,56.1,,,,,-32.37,-0.2,,,,,True,-1.09,-59.8,,53.0,2026-05-05,False,False,4.0,NEUTRAL,-15125.49,-808.3,,2026-03-13T07:48:07.374974
IMNM,"Immunome, Inc.",52.2,⭐ AVERAGE,🟡 Average,50.0,30.0,68.7,60.0,70.0,60.0,72.7,False,up,,,0,-100.0,False,0,{},"{'revenue_growth_yoy': np.float64(-100.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(6.2), 'rs_6m': np.float64(115.0), 'rs_line_percentile': 72.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': -52.1, 'debt_to_equity': 0.01, 'current_ratio': 14.69, 'operating_margin_pct': -3084.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 69.3}",20.99,2315937536,Healthcare,Biotechnology,16.8,16.4,True,27.65,-24.1,7.0,True,35.54,40.0,30.0,13.0,strong_buy,69.3,,,,,-5.77,-1.21,,,,,False,,-1073.2,,60.0,2026-05-12,False,False,1.0,WEAK,-8.9,-84.6,,2026-03-13T07:43:03.074970
MNPR,Monopar Therapeutics Inc.,52.2,⭐ AVERAGE,🟡 Average,50.0,50.0,43.4,60.0,70.0,35.0,36.4,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-23.5), 'rs_6m': np.float64(19.0), 'rs_line_percentile': 36.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': -26.5, 'debt_to_equity': 0.0, 'current_ratio': 56.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 94.4}",57.6,384916832,Healthcare,Biotechnology,63.5,6.3,True,105.0,-45.1,3.0,False,112.0,130.0,93.0,14.0,strong_buy,94.4,,,,,-2.2,-1.26,,,,,False,,-4230.2,,11.0,2026-03-24,False,True,3.0,NEUTRAL,-6.7,-29.4,,2026-03-13T07:49:51.204696
STAA,STAAR Surgical Company,52.0,⭐ AVERAGE,🟡 Average,50.0,80.0,15.0,60.0,50.0,15.0,19.1,False,down,,,0,35.7,False,0,{'profit_margin_pct': -33.6},"{'revenue_growth_yoy': np.float64(35.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-20.5), 'rs_6m': np.float64(-36.4), 'rs_line_percentile': 19.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -21.7, 'debt_to_equity': 0.11, 'current_ratio': 4.55, 'operating_margin_pct': -18.9}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 3.6}",18.39,910539392,Healthcare,Medical Instruments & Supplies,21.9,4.4,True,30.81,-40.3,1.0,False,19.05,23.0,13.0,10.0,hold,3.6,8.03,-56.3,,,1.6,0.3,,,,,True,-0.88,-24.0,,54.0,2026-05-06,False,False,2.0,WEAK,-6.03,-13.3,0.61,2026-03-13T07:45:42.139572
IMRX,Immuneering Corporation,51.9,⭐ AVERAGE,🟡 Average,50.0,50.0,42.0,60.0,70.0,60.0,51.6,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-8.7), 'rs_6m': np.float64(-35.5), 'rs_line_percentile': 51.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': -43.1, 'debt_to_equity': 0.02, 'current_ratio': 17.5}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 211.9}",5.45,351906304,Healthcare,Biotechnology,19.8,13.2,True,10.08,-45.9,4.0,False,17.0,30.0,11.0,6.0,strong_buy,211.9,,,,,-7.97,-0.43,,,,,False,,-335.6,,53.0,2026-05-05,False,False,1.0,WEAK,-34.94,-173.8,,2026-03-13T07:46:05.660341
MDLN,Medline Inc.,51.8,⭐ AVERAGE,🟡 Average,50.0,50.0,44.0,60.0,65.0,35.0,30.9,False,flat,,,0,,,0,{'profit_margin_pct': 4.1},{},"{'rs_line_percentile': 30.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 35}","{'roe_pct': 6.5, 'debt_to_equity': 0.67, 'current_ratio': 4.29, 'operating_margin_pct': 5.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 29.5}",41.07,33334364160,Healthcare,Medical Instruments & Supplies,2.8,2.7,False,50.876,-19.3,,,53.19,60.0,42.0,26.0,buy,29.5,41.34,0.7,42.9,4.5,2.37,0.97,,,,,True,-5.91,2.2,1254.7,61.0,2026-05-13,False,False,,,3.89,15.9,0.02,2026-03-13T07:42:58.070294
MWA,MUELLER WATER PRODUCTS,51.8,⭐ AVERAGE,🟡 Average,55.0,30.0,53.9,80.0,50.0,35.0,46.4,False,up,,,0,-12.7,False,0,{'profit_margin_pct': 13.8},"{'revenue_growth_yoy': np.float64(-12.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(15.1), 'rs_6m': np.float64(7.1), 'rs_line_percentile': 46.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 21.6, 'debt_to_equity': 0.44, 'current_ratio': 4.02, 'operating_margin_pct': 18.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 9.8}",27.62,4319362560,Industrials,Specialty Industrial Machinery,3.9,3.4,False,31.0,-10.9,6.0,False,30.33,35.0,25.0,6.0,none,9.8,31.27,13.2,28.83,4.4,3.49,0.96,0.99,21.3,0.27,1.5,True,-0.47,14.9,11.3,52.0,2026-05-04,False,False,8.0,STRONG,6.34,25.4,0.78,2026-03-13T07:46:49.530122
SXC,"SunCoke Energy, Inc.",51.7,⭐ AVERAGE,🟡 Average,50.0,60.0,36.0,50.0,70.0,15.0,12.1,False,down,,,0,10.1,False,0,{'profit_margin_pct': -2.4},"{'revenue_growth_yoy': np.float64(10.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-8.5), 'rs_6m': np.float64(-19.5), 'rs_line_percentile': 12.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -5.8, 'debt_to_equity': 1.12, 'current_ratio': 2.11, 'operating_margin_pct': -1.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 53.5}",6.19,524079520,Basic Materials,Coking Coal,8.5,3.9,True,9.82,-37.0,0.0,False,9.5,10.0,9.0,2.0,buy,53.5,5.22,-15.7,,,5.73,0.35,7.75,64.0,0.48,4.17,False,,-1.6,,47.0,2026-04-29,False,False,3.0,NEUTRAL,-3.8,-3.1,,2026-03-13T07:50:36.181847
RSG,"Republic Services, Inc.",51.7,⭐ AVERAGE,🟡 Average,55.0,50.0,42.3,55.0,60.0,15.0,23.7,False,up,,,0,3.1,False,0,{'profit_margin_pct': 12.9},"{'revenue_growth_yoy': np.float64(3.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(11.9), 'rs_6m': np.float64(-4.1), 'rs_line_percentile': 23.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 18.3, 'debt_to_equity': 1.15, 'current_ratio': 0.64, 'operating_margin_pct': 19.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.3}",225.78,69893267456,Industrials,Waste Management,1.5,1.9,False,258.75,-12.7,2.0,False,244.46,270.0,190.0,24.0,buy,8.3,101.53,-55.0,68.4,-69.7,2.53,5.73,1.11,35.2,2.5,1.24,True,-1.25,5.5,7.4,41.0,2026-04-23,False,False,6.0,NEUTRAL,3.8,24.7,3.79,2026-03-13T07:53:33.339035
NSC,Norfolk Southern Corporation,51.6,⭐ AVERAGE,🟡 Average,60.0,30.0,60.3,60.0,50.0,60.0,62.4,False,up,,,0,-0.6,False,0,{'profit_margin_pct': 23.6},"{'revenue_growth_yoy': np.float64(-0.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(2.3), 'rs_6m': np.float64(5.4), 'rs_line_percentile': 62.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 19.2, 'debt_to_equity': 1.15, 'current_ratio': 0.85, 'operating_margin_pct': 31.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 7.8}",291.26,65408851968,Industrials,Railroads,4.7,8.0,False,319.94,-9.0,6.0,False,313.95,350.0,290.0,19.0,hold,7.8,95.17,-67.3,127.6,-56.2,2.22,6.47,1.85,42.3,5.4,2.02,True,-0.82,5.6,-4.6,41.0,2026-04-23,False,False,6.0,NEUTRAL,5.45,12.2,,2026-03-13T07:49:23.901819
TTRX,Turn Therapeutics Inc.,51.5,⭐ AVERAGE,🟡 Average,50.0,50.0,45.0,60.0,60.0,15.0,16.6,False,up,,,0,,,0,{},{},"{'rs_3m': np.float64(25.0), 'rs_line_percentile': 16.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': -2324.8, 'debt_to_equity': 0.18, 'current_ratio': 1.43}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 114.8}",3.725,109683304,Healthcare,Biotechnology,,2.9,False,26.5,-85.9,,,8.0,8.0,8.0,1.0,none,114.8,,,,,-0.54,-0.02,,,,,,,-378.8,,13.0,2026-03-26,False,True,2.0,WEAK,-1.68,-352.1,,2026-03-13T07:43:00.494377
SPGI,S&P Global Inc.,51.5,⭐ AVERAGE,🟡 Average,60.0,50.0,24.0,65.0,65.0,15.0,19.1,False,down,,,0,3.7,False,0,{'profit_margin_pct': 29.2},"{'revenue_growth_yoy': np.float64(3.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-11.5), 'rs_6m': np.float64(-25.3), 'rs_line_percentile': 19.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 13.1, 'debt_to_equity': 0.38, 'current_ratio': 0.82, 'operating_margin_pct': 38.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 28.2}",419.7,127085166592,Financial Services,Financial Data & Stock Exchanges,1.5,1.2,False,579.05,-27.5,0.0,False,537.9,625.0,480.0,21.0,strong_buy,28.2,692.29,64.9,439.5,4.7,3.84,16.32,0.92,26.2,3.88,0.81,True,-3.94,22.6,32.0,46.0,2026-04-28,False,False,7.0,NEUTRAL,4.58,942.7,0.59,2026-03-13T07:47:16.761469
VTSI,"VirTra, Inc.",51.3,⭐ AVERAGE,🟡 Average,50.0,60.0,24.0,70.0,60.0,15.0,4.2,False,flat,,,0,13.9,False,0,{'profit_margin_pct': 0.7},"{'revenue_growth_yoy': np.float64(13.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-12.0), 'rs_6m': np.float64(-28.5), 'rs_line_percentile': 4.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 0.3, 'debt_to_equity': 0.17, 'current_ratio': 4.4, 'operating_margin_pct': -8.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 99.8}",4.13,46671508,Technology,Software - Application,0.6,2.0,False,7.47,-44.7,0.0,False,8.25,9.5,7.0,2.0,none,99.8,5.35,29.5,,,8.8,0.36,,,,,False,,1.4,,13.0,2026-03-26,False,True,4.0,NEUTRAL,5.9,3.9,,2026-03-13T07:46:36.667612
RVP,"Retractable Technologies, Inc.",51.2,⭐ AVERAGE,🟡 Average,50.0,60.0,36.0,60.0,50.0,15.0,14.7,False,down,,,0,11.2,False,0,{'profit_margin_pct': -17.0},"{'revenue_growth_yoy': np.float64(11.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-13.0), 'rs_6m': np.float64(-16.7), 'rs_line_percentile': 14.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -8.0, 'debt_to_equity': 0.01, 'current_ratio': 6.66, 'operating_margin_pct': -36.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",0.69,20656640,Healthcare,Medical Instruments & Supplies,0.7,1.6,False,1.14,-39.5,1.0,False,,,,,none,,,,,,-13.72,-0.09,,,,,False,,-65.2,,,,False,False,4.0,NEUTRAL,,-2.2,,2026-03-13T07:51:33.887839
UNFI,"United Natural Foods, Inc.",51.1,⭐ AVERAGE,🟡 Average,50.0,40.0,83.0,30.0,50.0,80.0,85.4,False,up,,,0,-3.9,True,1,{'profit_margin_pct': -0.2},"{'revenue_growth_yoy': np.float64(-3.9), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(31.2), 'rs_6m': np.float64(34.2), 'rs_line_percentile': 85.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': -4.8, 'debt_to_equity': 2.09, 'current_ratio': 1.33, 'operating_margin_pct': 1.1}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 9.7}",40.34,2457989376,Consumer Defensive,Food Distribution,7.1,4.6,False,43.29,-6.8,8.0,True,44.25,52.0,38.0,8.0,hold,9.7,130.92,224.5,,,22.06,8.9,,,,,False,,-0.0,,88.0,2026-06-09,False,False,4.0,NEUTRAL,-0.27,-0.4,0.6,2026-03-13T07:46:58.440231
TBRG,"TruBridge, Inc.",51.0,⭐ AVERAGE,🟡 Average,50.0,50.0,36.0,65.0,65.0,15.0,0.2,False,down,,,0,-5.2,True,2,{'profit_margin_pct': 1.0},"{'revenue_growth_yoy': np.float64(-5.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-18.7), 'rs_6m': np.float64(-16.8), 'rs_line_percentile': 0.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 2.0, 'debt_to_equity': 0.93, 'current_ratio': 1.91, 'operating_margin_pct': 9.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 29.1}",17.56,263604448,Healthcare,Health Information Services,6.0,4.7,False,29.78,-41.0,0.0,False,22.67,26.0,20.0,6.0,buy,29.1,31.37,78.6,2.4,-86.3,12.14,2.13,,,,2.46,True,-0.74,1.8,,3.0,2026-03-16,True,False,6.0,NEUTRAL,1.48,14.0,,2026-03-13T07:44:34.514721
SURG,"SurgePays, Inc.",51.0,⭐ AVERAGE,🟡 Average,50.0,90.0,15.0,30.0,60.0,15.0,4.7,False,down,,,0,94.7,True,1,{'profit_margin_pct': -83.4},"{'revenue_growth_yoy': np.float64(94.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-37.4), 'rs_6m': np.float64(-70.9), 'rs_line_percentile': 4.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -314.3, 'current_ratio': 0.52, 'operating_margin_pct': -37.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 995.5}",0.89,20855402,Communication Services,Telecom Services,8.1,5.7,True,3.47,-74.4,0.0,False,9.75,9.75,9.75,1.0,none,995.5,,,,,-63.31,-0.56,,,,,True,-0.7,-36.4,,11.0,2026-03-24,False,True,2.0,WEAK,-148.96,-327.9,0.16,2026-03-13T07:53:36.221612
CWT,California Water Service Group,50.7,⭐ AVERAGE,🟡 Average,55.0,50.0,38.7,50.0,65.0,15.0,14.7,False,up,,,0,7.8,False,0,{'profit_margin_pct': 12.8},"{'revenue_growth_yoy': np.float64(7.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(7.3), 'rs_6m': np.float64(-4.8), 'rs_line_percentile': 14.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 15}","{'roe_pct': 7.7, 'debt_to_equity': 0.96, 'current_ratio': 0.85, 'operating_margin_pct': 10.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 17.2}",44.37,2646352896,Utilities,Utilities - Regulated Water,3.0,3.3,False,51.63,-14.1,2.0,False,52.0,55.0,49.0,2.0,strong_buy,17.2,,,21.5,-51.5,-10.89,-4.83,2.78,55.8,1.24,2.0,True,-0.05,3.2,-21.1,48.0,2026-04-30,False,False,5.0,NEUTRAL,5.07,4.7,,2026-03-13T07:53:17.108986
BNTC,Benitec Biopharma Inc.,50.7,⭐ AVERAGE,🟡 Average,50.0,50.0,36.0,60.0,70.0,15.0,20.4,False,down,,,0,,False,0,{},"{'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.5), 'rs_6m': np.float64(-15.2), 'rs_line_percentile': 20.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -33.5, 'debt_to_equity': 0.01, 'current_ratio': 67.69}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 99.4}",12.12,415169472,Healthcare,Biotechnology,10.4,14.1,True,17.15,-29.3,1.0,False,24.17,32.0,17.0,6.0,strong_buy,99.4,,,,,-1.05,-0.13,,,,,False,,-1024.2,,62.0,2026-05-14,False,False,3.0,NEUTRAL,-18.27,-42.7,,2026-03-13T07:43:29.026082
GMGI,"Golden Matrix Group, Inc.",50.6,⭐ AVERAGE,🟡 Average,50.0,70.0,26.7,45.0,60.0,15.0,3.4,False,down,,,0,3.2,True,2,{'profit_margin_pct': -3.0},"{'revenue_growth_yoy': np.float64(3.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(3.8), 'rs_6m': np.float64(-27.3), 'rs_line_percentile': 3.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': -5.0, 'debt_to_equity': 0.2, 'current_ratio': 0.61, 'operating_margin_pct': -0.8}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 5235.8}",0.6372,8054885,Communication Services,Electronic Gaming & Multimedia,5.6,5.6,False,99.36,-99.4,3.0,False,34.0,48.0,21.6,3.0,none,5235.8,,,,,-31.89,-0.2,,,,,True,-1.51,0.1,,,,False,False,2.0,WEAK,5.03,13.5,,2026-03-13T07:51:31.259485
AMH,American Homes 4 Rent,50.5,⭐ AVERAGE,🟡 Average,60.0,30.0,36.0,75.0,65.0,15.0,1.0,False,down,,,0,-0.9,False,0,{'profit_margin_pct': 24.5},"{'revenue_growth_yoy': np.float64(-0.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-3.5), 'rs_6m': np.float64(-17.6), 'rs_line_percentile': 1.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 6.6, 'debt_to_equity': 0.66, 'current_ratio': 2.19, 'operating_margin_pct': 25.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 21.7}",28.62,12091460608,Real Estate,REIT - Residential,3.9,2.0,False,39.49,-27.5,0.0,False,34.83,40.0,31.0,20.0,buy,21.7,29.17,1.9,11.8,-58.8,5.95,1.98,4.3,101.7,1.23,2.19,False,,3.8,0.1,48.0,2026-04-30,False,False,8.0,STRONG,4.34,4454.2,208.55,2026-03-13T07:47:53.864008
OBLG,OBLG,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-13T07:50:59.252203
MLAA,MLAA,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-13T07:48:59.598000
CDTX,CDTX,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-13T07:46:53.951523
RPLRT,RPLRT,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-13T07:46:55.701523
LQR,LQR,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-13T07:49:30.927537
SLRX,SLRX,50.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,50.0,50.0,,,,,,,0,,,0,{},{},{},{},{'days_to_earnings': 'N/A'},0.0,0,N/A,N/A,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,2026-03-13T07:54:33.545483
BETR,Better Home & Finance Holding C,49.9,⚠️ WEAK,🔴 Weak,50.0,60.0,47.0,30.0,60.0,35.0,32.9,False,up,,,0,14.9,False,0,{'profit_margin_pct': -127.2},"{'revenue_growth_yoy': np.float64(14.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-24.8), 'rs_6m': np.float64(47.1), 'rs_line_percentile': 32.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': -875.5, 'debt_to_equity': 13.21, 'current_ratio': 1.06, 'operating_margin_pct': -72.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.1}",36.66,575438720,Financial Services,Mortgage Finance,35.0,5.3,True,94.06,-61.0,4.0,False,40.0,40.0,40.0,1.0,buy,9.1,,,,,,,,,,,False,,-12.9,,0.0,2026-03-13,True,False,4.0,NEUTRAL,-17.91,-43.7,,2026-03-13T07:52:15.376034
ENR,"Energizer Holdings, Inc.",49.8,⚠️ WEAK,🔴 Weak,50.0,60.0,24.0,60.0,60.0,15.0,0.0,False,down,,,0,17.5,False,0,{'profit_margin_pct': 7.1},"{'revenue_growth_yoy': np.float64(17.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-11.3), 'rs_6m': np.float64(-43.8), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 151.3, 'debt_to_equity': 24.24, 'current_ratio': 1.99, 'operating_margin_pct': 8.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 43.7}",16.47,1129357952,Industrials,Electrical Equipment & Parts,9.6,4.4,True,30.5,-46.0,1.0,False,23.67,28.0,19.0,6.0,none,43.7,43.79,165.9,29.7,80.3,15.56,2.57,7.29,40.4,1.2,3.92,True,-2.8,2.6,,53.0,2026-05-05,False,False,6.0,NEUTRAL,10.1,31.8,0.33,2026-03-13T07:44:21.369264
LOAN,"Manhattan Bridge Capital, Inc",49.7,⚠️ WEAK,🔴 Weak,60.0,30.0,36.0,80.0,50.0,15.0,4.8,False,down,,,0,-13.0,False,0,{'profit_margin_pct': 74.2},"{'revenue_growth_yoy': np.float64(-13.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-6.6), 'rs_6m': np.float64(-17.1), 'rs_line_percentile': 4.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 12.2, 'debt_to_equity': 0.35, 'current_ratio': 40.17, 'operating_margin_pct': 74.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",4.32,49414980,Real Estate,REIT - Mortgage,0.1,0.3,False,6.05,-28.6,0.0,False,,,,,none,,,,4.7,8.8,,,10.19,97.9,0.44,8.69,False,,,-6.2,,,False,False,5.0,NEUTRAL,,,,2026-03-13T07:54:29.406063
SAMG,Silvercrest Asset Management Gr,49.5,⚠️ WEAK,🔴 Weak,50.0,40.0,36.0,75.0,60.0,15.0,20.4,False,down,,,0,-2.1,True,1,{'profit_margin_pct': 5.3},"{'revenue_growth_yoy': np.float64(-2.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-1.3), 'rs_6m': np.float64(-10.8), 'rs_line_percentile': 20.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 10.0, 'debt_to_equity': 0.23, 'current_ratio': 1.36, 'operating_margin_pct': 4.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 66.0}",14.455,122008512,Financial Services,Asset Management,1.9,3.5,False,17.01,-15.0,3.0,False,24.0,24.0,24.0,1.0,none,66.0,25.98,79.7,7.2,-50.2,11.75,1.77,5.74,112.5,0.83,4.34,True,-21.91,154.8,-35.1,0.0,2026-03-13,True,False,7.0,NEUTRAL,14.91,19.7,,2026-03-13T07:53:27.891557
