ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
AMRZ,0.0,50.0,15.629999999999999,,,Amrize Ltd,66.3,Basic Materials,Building Materials,55.0,80.0,56.7,80.0,65.0,56.3,31792730112,60.0,55.1,False,up,,,0,36.4,False,0,,1.9,False,65.94,-14.6,,,"{'roe_pct': 10.2, 'debt_to_equity': 0.48, 'current_ratio': 1.64, 'operating_margin_pct': 17.3}",{'profit_margin_pct': 10.0},67.07,76.0,57.0,20.0,buy,19.1,43.18,-23.3,21.4,-62.0,4.98,2.86,,,,False,,5.2,3.6,45.0,2026-04-27,False,False,5.0,NEUTRAL,5.37,18.4,4.91,,,,,,80.0,0.0,0.0,,21.9,0.0,15.0,19.9,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,492.8,23.0,34.9,60.0,False,up,55.1,2.0,,0,False,0,0.0,26,42.0,40.5,Bajo 50%,27.6,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,50.519999999999996,0.0,0.0,3.0,0.0,0.0,1.0,2.39,1.0,0.0,38,0,,🔵 DECENT,🟡 Average,,,,,,,
BBT,0.0,50.0,23.63,,,Beacon Financial Corporation,71.3,Financial Services,Banks - Regional,55.0,100.0,76.7,60.0,55.0,28.76,2413219072,80.0,77.8,False,up,,,0,142.6,True,2,5.1,4.0,False,32.0,-10.1,6.0,False,"{'roe_pct': 4.9, 'operating_margin_pct': 58.3}",{'profit_margin_pct': 17.6},34.57,42.0,31.0,7.0,none,20.2,,,30.9,7.4,,,4.48,124.9,4.53,False,,,250.4,41.0,2026-04-23,False,False,4.0,NEUTRAL,,,0.01,,,,,,90.0,0.0,0.0,,57.4,0.0,15.0,21.4,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",HIGH_FLOAT,82.9,0.0,36.4,80.0,False,up,77.8,5.0,,0,True,2,2.0,3,42.0,95.2,Top 10%,67.9,5.0,1.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,49.519999999999996,0.0,0.0,0.0,-2.0,0.0,5.0,2.52,1.0,0.0,,0,,⚪ WEAK,🟡 Average,HOLD,60.0,Close to ATH (-10.1% from high) - wait for pullback | Strong upside (+20.2%) - analyst support,-10.1,NEUTRAL,NONE,False
ATLO,0.0,50.0,30.47,,,Ames National Corporation,64.7,Financial Services,Banks - Regional,60.0,60.0,88.3,60.0,50.0,26.64,236887328,100.0,95.3,True,up,,,0,12.4,False,0,2.9,6.0,False,28.35,-6.0,8.0,True,"{'roe_pct': 9.9, 'operating_margin_pct': 44.4}",{'profit_margin_pct': 28.9},,,,,none,,,,64.2,141.0,,,3.61,37.4,4.86,True,-0.4,,44.1,34.0,2026-04-16,False,False,6.0,NEUTRAL,,,0.14,,,,,,100.0,0.0,0.0,,62.400000000000006,0.0,15.0,19.4,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 50% up volume)",MICRO_FLOAT,8.7,0.0,34.4,100.0,True,up,95.3,10.0,,0,False,0,0.0,3,42.0,95.2,Top 10%,67.9,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,49.198,0.0,0.0,0.0,5.0,3.0,5.0,,0.0,2.0,,0,,⚪ WEAK,🟡 Average,HOLD,50.0,Close to ATH (-6.0% from high) - wait for pullback,-6.0,NEUTRAL,NONE,False
SAMG,0.0,50.0,13.95,,,Silvercrest Asset Management Gr,49.5,Financial Services,Asset Management,50.0,40.0,36.0,75.0,60.0,14.455,122008512,15.0,20.4,False,down,,,0,-2.1,True,1,1.9,3.5,False,17.01,-15.0,3.0,False,"{'roe_pct': 10.0, 'debt_to_equity': 0.23, 'current_ratio': 1.36, 'operating_margin_pct': 4.4}",{'profit_margin_pct': 5.3},24.0,24.0,24.0,1.0,none,66.0,25.98,79.7,7.2,-50.2,11.75,1.77,5.74,112.5,4.34,True,-21.91,154.8,-35.1,0.0,2026-03-13,True,False,7.0,NEUTRAL,14.91,19.7,,,,,,,70.0,0.0,0.0,,19.8,0.0,15.0,14.8,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",MICRO_FLOAT,7.8,20.0,29.8,15.0,False,down,20.4,0.0,,0,True,1,2.0,27,42.0,38.1,Bajo 50%,21.1,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,48.8,0.0,0.0,8.0,-2.0,3.0,-3.0,8.25,3.0,5.0,12,0,,⚪ WEAK,🟡 Average,,,,,,,
THRY,0.0,50.0,0.0,,,"Thryv Holdings, Inc.",43.5,Technology,Software - Application,50.0,50.0,15.0,40.0,70.0,2.97,131170120,15.0,5.7,False,down,,,0,5.7,False,0,11.6,2.1,True,15.74,-81.1,1.0,False,"{'roe_pct': 0.1, 'debt_to_equity': 1.2, 'current_ratio': 1.0, 'operating_margin_pct': 1.9}",{'profit_margin_pct': 0.0},4.75,6.0,4.0,4.0,buy,59.9,22.6,660.9,0.1,-96.6,51.73,1.54,,,,True,-3.81,1.5,,48.0,2026-04-30,False,False,6.0,NEUTRAL,13.57,101.8,0.02,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,13.0,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",MEDIUM_FLOAT,32.7,20.0,28.0,15.0,False,down,5.7,0.0,,0,False,0,0.0,42,42.0,2.4,Bottom 25%,2.4,-3.0,3.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,2/3,48.4,0.0,0.0,8.0,0.0,3.0,0.0,7.49,3.0,2.0,1,0,,⚪ WEAK,🟡 Average,,,,,,,
EBMT,0.0,50.0,25.33,,,"Eagle Bancorp Montana, Inc.",58.3,Financial Services,Banks - Regional,55.0,50.0,76.7,60.0,50.0,21.0,167113152,80.0,75.7,False,up,,,0,9.7,False,0,2.5,3.7,False,23.75,-11.6,7.0,True,"{'roe_pct': 8.1, 'operating_margin_pct': 27.2}",{'profit_margin_pct': 16.4},22.0,23.0,20.0,3.0,none,4.8,,,57.0,171.4,,,2.76,30.3,3.15,True,-0.95,,20.4,46.0,2026-04-28,False,False,5.0,NEUTRAL,,,0.24,,,,,,70.0,0.0,0.0,,52.5,0.0,15.0,17.5,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MICRO_FLOAT,7.2,0.0,32.5,80.0,False,up,75.7,5.0,,0,False,0,0.0,3,42.0,95.2,Top 10%,67.9,5.0,0.0,3.0,7.0,0.0,0.0,5.0,5.0,False,3/3,48.32,0.0,0.0,0.0,3.0,3.0,5.0,0.6,-3.0,0.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
ESOA,0.0,50.0,17.02,,,Energy Services of America Corp,65.2,Industrials,Engineering & Construction,50.0,80.0,75.0,55.0,70.0,12.77,238288720,60.0,68.0,False,up,,,0,48.8,False,0,5.1,1.9,False,15.84,-19.4,7.0,True,"{'roe_pct': 3.7, 'debt_to_equity': 1.06, 'current_ratio': 1.44, 'operating_margin_pct': 4.3}",{'profit_margin_pct': 0.5},21.0,21.0,21.0,1.0,strong_buy,64.4,16.5,29.2,3.9,-69.5,3.05,0.39,0.94,92.3,,True,-0.36,1.9,110.0,54.0,2026-05-06,False,False,4.0,NEUTRAL,1.57,4.0,0.07,,,,,,90.0,0.0,0.0,,47.6,0.0,15.0,19.6,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",LOW_FLOAT,12.8,0.0,34.6,60.0,False,up,68.0,2.0,,0,False,0,0.0,8,42.0,83.3,Top 25%,58.9,3.0,1.0,0.0,7.0,0.0,0.0,5.0,5.0,False,3/3,48.08,0.0,0.0,3.0,-2.0,3.0,5.0,8.05,3.0,0.0,70,0,,⚪ WEAK,🟡 Average,,,,,,,
MSGM,0.0,50.0,0.0,,,Motorsport Games Inc.,73.0,Communication Services,Electronic Gaming & Multimedia,60.0,80.0,75.0,100.0,50.0,3.76,19094976,60.0,73.1,False,up,,,0,57.1,False,0,1.9,0.7,False,5.409,-30.5,6.0,False,"{'roe_pct': 155.4, 'debt_to_equity': 0.0, 'current_ratio': 2.25, 'operating_margin_pct': 48.7}",{'profit_margin_pct': 61.3},,,,,none,,4.24,12.8,4.2,11.7,2.66,0.1,,,,False,,64.7,,55.0,2026-05-07,False,False,4.0,NEUTRAL,-19.61,-2750.2,,,,,,,70.0,0.0,0.0,,23.9,0.0,15.0,21.9,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.2x ratio, 53% up volume)",MICRO_FLOAT,2.5,20.0,36.9,60.0,False,up,73.1,2.0,,0,False,0,0.0,19,42.0,57.1,Medio,38.2,0.0,0.0,-5.0,5.0,0.0,0.0,5.0,0.0,False,2/3,47.77,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,159,0,,⚪ WEAK,🟡 Average,,,,,,,
CSBB,0.0,50.0,36.54,,,"CSB Bancorp, Inc.",65.4,Financial Services,Banks - Regional,60.0,60.0,88.3,65.0,50.0,58.0,152495104,100.0,100.0,True,up,,,0,12.9,False,0,,,False,58.992,-1.7,8.0,True,"{'roe_pct': 11.1, 'operating_margin_pct': 25.3}",{'profit_margin_pct': 30.2},,,,,none,,,,50.7,-12.6,,,2.88,32.3,3.51,True,-0.72,,-9.2,,,False,False,6.0,NEUTRAL,,,,,,,,,70.0,0.0,0.0,,69.6,0.0,15.0,19.6,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,70,"Moderate accumulation (1.6x ratio, 47% up volume)",MICRO_FLOAT,2.4,0.0,34.6,100.0,True,up,100.0,10.0,,0,False,0,0.0,3,42.0,95.2,Top 10%,67.9,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,47.736,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,2.0,,0,,⚪ WEAK,🟡 Average,AVOID,30.0,Near ATH (-1.7% from high) - poor entry point,-1.7,NEUTRAL,NONE,False
FMBM,0.0,50.0,36.5,,,F & M Bank Corp.,65.0,Financial Services,Banks - Regional,60.0,60.0,86.3,65.0,50.0,30.98,110197720,95.0,93.2,False,up,,,0,11.7,False,0,,,False,32.25,-3.9,8.0,True,"{'roe_pct': 11.8, 'operating_margin_pct': 26.0}",{'profit_margin_pct': 22.5},,,,,none,,,,79.27,155.9,,,3.36,34.9,4.58,False,,,13.3,,,False,False,5.0,NEUTRAL,,,0.39,,,,,,100.0,0.0,0.0,,44.5,0.0,15.0,19.5,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_DISTRIBUTION,20,"Strong selling pressure (0.7x ratio, 32% up volume)",MICRO_FLOAT,2.7,20.0,34.5,95.0,False,up,93.2,5.0,,0,False,0,0.0,3,42.0,95.2,Top 10%,67.9,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,2/3,47.6,0.0,0.0,0.0,5.0,0.0,3.0,,0.0,0.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
HHH,0.0,50.0,0.0,,,Howard Hughes Holdings Inc.,59.0,Real Estate,Real Estate - Development,50.0,100.0,15.0,60.0,70.0,61.81,3686122496,15.0,0.0,False,down,,,0,213.3,True,2,7.2,5.2,False,91.07,-32.1,2.0,False,"{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}",{'profit_margin_pct': 8.4},94.67,100.0,89.0,3.0,buy,53.2,117.14,89.5,22.1,-64.2,12.88,7.96,,,,False,,2.0,-67.8,54.0,2026-05-06,False,False,6.0,NEUTRAL,4.5,14.6,,,,,,,90.0,0.0,0.0,,0.0,0.0,15.0,17.7,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,10,"Strong selling pressure (0.4x ratio, 30% up volume)",MEDIUM_FLOAT,30.5,40.0,32.7,15.0,False,down,0.0,0.0,,0,True,2,2.0,,42.0,,Sin datos suficientes,0.0,0.0,1.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,47.599999999999994,0.0,0.0,8.0,0.0,0.0,-3.0,6.65,3.0,2.0,51,1,Pershing Square (Ackman),⚪ WEAK,🟡 Average,,,,,,,
UMH,0.0,50.0,0.0,,,"UMH Properties, Inc.",53.7,Real Estate,REIT - Residential,55.0,50.0,36.0,70.0,70.0,14.72,1254595456,15.0,13.9,False,down,,,0,9.4,False,0,4.0,6.7,False,19.02,-22.6,2.0,False,"{'roe_pct': 2.9, 'debt_to_equity': 0.84, 'current_ratio': 3.29, 'operating_margin_pct': 20.7}",{'profit_margin_pct': 10.1},19.36,23.5,16.0,7.0,buy,31.5,13.71,-6.9,0.7,-95.2,5.07,0.75,6.11,1271.4,4.64,False,,1.9,,48.0,2026-04-30,False,False,7.0,NEUTRAL,2.47,24.2,,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,16.1,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 36% up volume)",HIGH_FLOAT,79.9,35.0,31.1,15.0,False,down,13.9,0.0,,0,False,0,0.0,31,42.0,28.6,Bajo 50%,16.6,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,47.480000000000004,0.0,0.0,6.0,-2.0,0.0,0.0,3.94,3.0,5.0,55,0,,⚪ WEAK,🟡 Average,,,,,,,
LTC,0.0,50.0,29.3,,,"LTC Properties, Inc.",68.0,Real Estate,REIT - Healthcare Facilities,60.0,90.0,63.9,65.0,50.0,39.03,1893335936,60.0,57.1,False,up,,,0,71.9,True,1,8.3,6.4,True,40.8,-4.3,6.0,False,"{'roe_pct': 11.2, 'debt_to_equity': 0.73, 'current_ratio': 17.97, 'operating_margin_pct': -8.9}",{'profit_margin_pct': 45.8},40.57,45.0,37.0,7.0,hold,3.9,116.73,199.1,75.6,93.7,7.05,2.75,5.84,90.5,6.44,False,,4.5,176.0,52.0,2026-05-04,False,False,6.0,NEUTRAL,5.67,30.7,0.05,,,,,,100.0,0.0,0.0,,47.4,0.0,15.0,20.4,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",MEDIUM_FLOAT,47.4,0.0,35.4,60.0,False,up,57.1,2.0,,0,True,1,2.0,2,42.0,97.6,Top 10%,71.4,5.0,3.0,5.0,5.0,0.0,0.0,5.0,15.0,False,3/3,47.2,0.0,0.0,6.0,-2.0,0.0,5.0,0.49,-3.0,2.0,23,0,,⚪ WEAK,🟡 Average,,,,,,,
FIGR,0.0,50.0,0.0,,,"Figure Technology Solutions, In",62.7,Financial Services,Capital Markets,60.0,80.0,36.0,70.0,70.0,36.14,7799356928,15.0,24.9,False,down,,,0,56.5,False,0,9.1,2.9,True,78.0,-53.7,,,"{'roe_pct': 17.4, 'debt_to_equity': 0.69, 'operating_margin_pct': 13.1}",{'profit_margin_pct': 31.0},55.0,75.0,34.0,8.0,buy,52.2,,,4.4,-87.8,,,,,,False,,3.6,,63.0,2026-05-15,False,False,2.0,WEAK,,,1.41,,,,,,70.0,0.0,0.0,,11.799999999999997,0.0,15.0,18.8,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,NEUTRAL,45,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,132.1,25.0,33.8,15.0,False,down,24.9,0.0,,0,False,0,0.0,29,42.0,33.3,Bajo 50%,20.4,0.0,3.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,1/3,47.08,0.0,0.0,0.0,0.0,0.0,0.0,6.52,3.0,-8.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
MDLN,0.0,50.0,5.18,,,Medline Inc.,51.8,Healthcare,Medical Instruments & Supplies,50.0,50.0,44.0,60.0,65.0,41.07,33334364160,35.0,30.9,False,flat,,,0,,,0,2.8,2.7,False,50.876,-19.3,,,"{'roe_pct': 6.5, 'debt_to_equity': 0.67, 'current_ratio': 4.29, 'operating_margin_pct': 5.7}",{'profit_margin_pct': 4.1},53.19,60.0,42.0,26.0,buy,29.5,41.34,0.7,42.9,4.5,2.37,0.97,,,,True,-5.91,2.2,1254.7,61.0,2026-05-13,False,False,,,3.89,15.9,0.02,,,,,,100.0,0.0,0.0,,4.5,0.0,15.0,15.5,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,ACCUMULATION,65,"Moderate accumulation (1.1x ratio, 51% up volume)",MEGA_FLOAT,539.6,23.0,30.5,35.0,False,flat,30.9,0.0,,0,,0,0.0,33,42.0,23.8,Bottom 25%,16.2,-3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,False,2/3,46.72,5.0,0.0,0.0,0.0,3.0,5.0,3.69,3.0,0.0,52,0,,⚪ WEAK,🟡 Average,,,,,,,
J,0.0,50.0,5.42,,,Jacobs Solutions Inc.,54.2,Industrials,Engineering & Construction,50.0,70.0,36.0,60.0,55.0,129.5,15292436480,15.0,4.2,False,flat,,,0,13.2,True,1,3.5,3.2,False,168.44,-23.1,3.0,False,"{'roe_pct': 9.7, 'debt_to_equity': 0.65, 'current_ratio': 1.33, 'operating_margin_pct': 7.4}",{'profit_margin_pct': 3.5},157.53,180.0,137.0,15.0,none,21.6,200.64,54.9,37.9,-70.7,7.12,9.27,1.11,33.8,0.77,True,-5.26,5.8,,53.0,2026-05-05,False,False,7.0,NEUTRAL,3.89,42.8,1.32,,,,,,100.0,0.0,0.0,,11.3,0.0,15.0,16.3,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,115.9,25.0,31.3,15.0,False,flat,4.2,0.0,,0,True,1,2.0,8,42.0,83.3,Top 25%,58.9,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,False,1/3,46.68,0.0,0.0,6.0,0.0,3.0,0.0,2.7,1.0,5.0,37,0,,⚪ WEAK,🟡 Average,,,,,,,
TBRG,0.0,50.0,0.0,,,"TruBridge, Inc.",51.0,Healthcare,Health Information Services,50.0,50.0,36.0,65.0,65.0,17.56,263604448,15.0,0.2,False,down,,,0,-5.2,True,2,6.0,4.7,False,29.78,-41.0,0.0,False,"{'roe_pct': 2.0, 'debt_to_equity': 0.93, 'current_ratio': 1.91, 'operating_margin_pct': 9.0}",{'profit_margin_pct': 1.0},22.67,26.0,20.0,6.0,buy,29.1,31.37,78.6,2.4,-86.3,12.14,2.13,,,2.46,True,-0.74,1.8,,3.0,2026-03-16,True,False,6.0,NEUTRAL,1.48,14.0,,,,,,,100.0,0.0,0.0,,0.3000000000000007,0.0,15.0,15.3,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MICRO_FLOAT,9.1,20.0,30.3,15.0,False,down,0.2,0.0,,0,True,2,2.0,40,42.0,7.1,Bottom 25%,6.0,-3.0,1.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,2/3,46.4,5.0,0.0,8.0,0.0,3.0,0.0,3.64,3.0,2.0,68,0,,⚪ WEAK,🟡 Average,,,,,,,
MANE,0.0,50.0,14.68,,,"Veradermics, Incorporated",56.8,Healthcare,Biotechnology,50.0,50.0,70.0,55.0,70.0,51.57,1808925184,100.0,100.0,True,up,,,0,,,0,4.7,2.5,False,57.0799,-9.7,,,{'current_ratio': 3.29},{},78.33,85.0,75.0,3.0,strong_buy,51.9,,,,,,,,,,False,,-18.4,,,,False,False,5.0,NEUTRAL,-29.21,,,,,,,,80.0,0.0,0.0,,30.0,0.0,15.0,17.0,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,UNKNOWN,50,Insufficient data,MICRO_FLOAT,0.4,20.0,32.0,100.0,True,up,100.0,10.0,,0,,0,0.0,16,42.0,64.3,Medio,45.1,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,1/3,45.72,5.0,0.0,0.0,0.0,0.0,0.0,6.49,3.0,0.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
RMBI,0.0,50.0,14.920000000000002,,,"Richmond Mutual Bancorporation,",59.2,Financial Services,Banks - Regional,60.0,80.0,36.0,60.0,50.0,13.25,128683536,15.0,16.0,False,down,,,0,14.0,True,2,2.5,13.0,False,15.24,-13.1,4.0,False,"{'roe_pct': 8.3, 'operating_margin_pct': 32.5}",{'profit_margin_pct': 24.8},,,,,none,,,,35.1,164.9,,,4.53,51.3,3.51,True,-5.89,,22.8,41.0,2026-04-23,False,False,5.0,NEUTRAL,,,0.25,,,,,,90.0,0.0,0.0,,10.0,0.0,15.0,17.8,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 37% up volume)",MICRO_FLOAT,7.3,35.0,32.8,15.0,False,down,16.0,0.0,,0,True,2,2.0,3,42.0,95.2,Top 10%,67.9,5.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,False,1/3,45.62800000000001,0.0,0.0,0.0,5.0,3.0,5.0,,0.0,0.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
GOOD,0.0,50.0,5.83,,,Gladstone Commercial Corporatio,58.3,Real Estate,REIT - Diversified,55.0,70.0,50.3,55.0,60.0,12.14,592834944,35.0,31.7,False,up,,,0,15.9,True,1,4.8,4.0,False,15.15,-19.9,3.0,False,"{'roe_pct': 5.6, 'debt_to_equity': 2.49, 'current_ratio': 1.67, 'operating_margin_pct': 40.0}",{'profit_margin_pct': 12.0},13.38,14.0,12.5,4.0,buy,10.2,21.58,77.8,1.4,-88.5,11.98,1.47,9.88,857.1,8.53,True,-0.76,1.5,-50.6,55.0,2026-05-07,False,False,3.0,NEUTRAL,3.84,929.6,,,,,,,90.0,0.0,0.0,,13.5,0.0,15.0,17.5,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEDIUM_FLOAT,47.8,20.0,32.5,35.0,False,up,31.7,2.0,,0,True,1,2.0,35,42.0,19.0,Bottom 25%,12.1,-3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,False,2/3,45.32,0.0,0.0,8.0,-5.0,3.0,-3.0,1.27,0.0,0.0,26,0,,⚪ WEAK,🟡 Average,,,,,,,
FMFG,0.0,50.0,10.959999999999999,,,Farmers and Merchants Bancshare,64.6,Financial Services,Banks - Regional,60.0,90.0,50.3,60.0,50.0,17.55,56682900,35.0,40.6,False,up,,,0,20.1,True,2,,,False,21.0,-16.4,5.0,False,"{'roe_pct': 9.5, 'operating_margin_pct': 35.9}",{'profit_margin_pct': 22.5},,,,,none,,,,54.3,209.4,,,3.87,37.6,3.34,False,,,48.1,,,False,False,3.0,NEUTRAL,,,0.1,,,,,,70.0,0.0,0.0,,31.4,0.0,15.0,19.4,2026-03-13 07:54:34,2026-03-13,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 39% up volume)",MICRO_FLOAT,2.7,15.0,34.4,35.0,False,up,40.6,2.0,,0,True,2,2.0,3,42.0,95.2,Top 10%,67.9,5.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,False,2/3,44.913999999999994,0.0,0.0,0.0,5.0,0.0,5.0,,0.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
